tour,year,date,tournament,round,surface,player_id,player,opponent_id,opponent,actual_aces,projected_aces,naive_aces,actual_dfs,projected_dfs,naive_dfs,ace_confidence,df_confidence,expected_service_points,same_tournament_matches,notes
ATP,2022,2022-01-17,Australian Open,R128,Hard,200175,Miomir Kecmanovic,106099,Salvatore Caruso,4,10.576,10.113,2,3.985,3.034,LOW,LOW,122.366,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,106099,Salvatore Caruso,200175,Miomir Kecmanovic,3,11.234,11.095,5,4.235,3.983,LOW,LOW,122.237,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,126205,Tommy Paul,105062,Mikhail Kukushkin,9,9.199,8.747,5,2.994,1.913,LOW,LOW,116.719,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,105062,Mikhail Kukushkin,126205,Tommy Paul,3,11.599,11.095,2,4.235,3.983,LOW,LOW,122.237,0,LOW_SAMPLE;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,106214,Oscar Otte,202358,Chun Hsin Tseng,9,10.915,11.095,5,4.235,3.983,LOW,LOW,122.237,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,202358,Chun Hsin Tseng,106214,Oscar Otte,0,10.915,11.095,4,4.235,3.983,LOW,LOW,122.237,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,132283,Lorenzo Sonego,105023,Sam Querrey,10,9.759,8.808,3,3.667,2.591,LOW,LOW,122.799,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,105023,Sam Querrey,132283,Lorenzo Sonego,2,10.296,11.095,2,4.235,3.983,LOW,LOW,122.237,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,104792,Gael Monfils,105948,Federico Coria,11,12.290,13.994,2,4.251,4.241,LOW,LOW,116.619,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,105948,Federico Coria,104792,Gael Monfils,2,10.294,11.095,3,4.235,3.983,LOW,LOW,122.237,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,122330,Alexander Bublik,124014,Ernesto Escobedo,30,14.025,22.992,11,6.110,14.149,LOW,LOW,125.569,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,124014,Ernesto Escobedo,122330,Alexander Bublik,3,11.292,11.095,5,4.235,3.983,LOW,LOW,122.237,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,124079,Pedro Martinez,105643,Federico Delbonis,7,9.128,6.493,5,4.482,5.411,LOW,LOW,117.952,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,105643,Federico Delbonis,124079,Pedro Martinez,3,9.452,7.621,4,3.971,3.266,LOW,LOW,123.575,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,106426,Cristian Garin,105487,Facundo Bagnis,10,9.345,5.384,7,4.468,4.038,LOW,LOW,132.587,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,105487,Facundo Bagnis,106426,Cristian Garin,26,11.055,10.976,4,3.485,2.287,LOW,LOW,122.570,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,200624,Sebastian Korda,111815,Cameron Norrie,6,11.821,11.095,5,4.235,3.983,LOW,LOW,122.237,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,111815,Cameron Norrie,200624,Sebastian Korda,6,8.941,6.579,2,4.332,3.838,LOW,LOW,130.494,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,144895,Corentin Moutet,106298,Lucas Pouille,5,6.342,3.722,2,3.566,2.707,LOW,LOW,121.822,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,106298,Lucas Pouille,144895,Corentin Moutet,4,11.627,11.095,4,4.235,3.983,LOW,LOW,122.237,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,134868,Tallon Griekspoor,104926,Fabio Fognini,11,9.370,6.875,1,3.518,1.528,LOW,LOW,126.804,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,104926,Fabio Fognini,134868,Tallon Griekspoor,3,10.659,9.492,4,5.111,6.328,LOW,LOW,127.346,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,105807,Pablo Carreno Busta,144869,Tomas Martin Etcheverry,8,9.002,8.203,2,3.851,3.454,LOW,LOW,113.982,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,144869,Tomas Martin Etcheverry,105807,Pablo Carreno Busta,12,10.847,11.095,3,4.235,3.983,LOW,LOW,122.237,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,207989,Carlos Alcaraz,126214,Alejandro Tabilo,12,11.155,11.095,3,4.235,3.983,LOW,LOW,122.237,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,126214,Alejandro Tabilo,207989,Carlos Alcaraz,2,12.021,13.177,3,4.545,4.706,LOW,LOW,121.888,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,105583,Dusan Lajovic,105916,Marton Fucsovics,9,7.694,5.694,2,3.620,2.657,LOW,LOW,124.894,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,105916,Marton Fucsovics,105583,Dusan Lajovic,10,8.246,4.049,8,5.260,6.749,LOW,LOW,124.183,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,111578,Stefan Kozlov,106210,Jiri Vesely,5,11.763,11.095,7,4.235,3.983,LOW,LOW,122.237,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,106210,Jiri Vesely,111578,Stefan Kozlov,3,15.081,21.051,4,4.562,5.081,LOW,LOW,120.498,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,126610,Matteo Berrettini,206909,Brandon Nakashima,21,14.400,15.929,2,3.490,2.124,LOW,LOW,123.181,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,206909,Brandon Nakashima,126610,Matteo Berrettini,12,12.822,12.989,2,2.894,0.565,LOW,LOW,122.552,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,100644,Alexander Zverev,127157,Daniel Altmaier,14,10.947,10.086,6,3.727,2.802,LOW,LOW,119.914,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,127157,Daniel Altmaier,100644,Alexander Zverev,1,12.181,12.895,3,3.954,3.034,LOW,LOW,123.640,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,105357,John Millman,103852,Feliciano Lopez,6,7.510,1.065,0,4.040,3.196,LOW,LOW,122.500,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,103852,Feliciano Lopez,105357,John Millman,26,11.783,11.095,5,4.235,3.983,LOW,LOW,122.237,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,105430,Radu Albot,106415,Yoshihito Nishioka,7,11.345,11.095,5,4.235,3.983,LOW,LOW,122.237,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,106415,Yoshihito Nishioka,105430,Radu Albot,3,10.035,8.457,2,4.480,4.699,LOW,LOW,124.042,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,126846,Aleksandar Vukic,144750,Lloyd Harris,11,14.745,17.054,1,3.063,1.586,LOW,LOW,120.566,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,144750,Lloyd Harris,126846,Aleksandar Vukic,14,16.374,25.441,2,4.033,3.816,LOW,LOW,115.755,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,124187,Reilly Opelka,104731,Kevin Anderson,23,21.910,28.379,0,4.821,5.228,LOW,LOW,120.613,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,104731,Kevin Anderson,124187,Reilly Opelka,11,13.653,15.591,3,4.566,5.197,LOW,LOW,126.458,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,136440,Dominik Koepfer,126535,Carlos Taberner,7,9.077,2.271,5,3.947,2.271,LOW,LOW,120.350,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,126535,Carlos Taberner,136440,Dominik Koepfer,3,11.292,11.095,6,4.235,3.983,LOW,LOW,122.237,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,126952,Soon Woo Kwon,208029,Holger Rune,15,9.690,8.435,10,4.310,4.017,LOW,LOW,125.724,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,208029,Holger Rune,126952,Soon Woo Kwon,12,10.013,5.611,8,4.729,7.481,LOW,LOW,119.697,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,133430,Denis Shapovalov,111513,Laslo Djere,13,12.689,12.643,5,5.792,6.863,LOW,LOW,127.155,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,111513,Laslo Djere,133430,Denis Shapovalov,6,13.751,15.903,4,3.891,3.181,LOW,LOW,119.589,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,128034,Hubert Hurkacz,106078,Egor Gerasimov,16,19.265,24.031,2,3.541,2.530,LOW,LOW,121.000,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,106078,Egor Gerasimov,128034,Hubert Hurkacz,5,8.245,7.141,5,4.883,5.554,LOW,LOW,117.040,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,105173,Adrian Mannarino,105902,James Duckworth,18,8.115,1.888,3,4.477,4.721,LOW,LOW,123.681,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,105902,James Duckworth,105173,Adrian Mannarino,14,12.647,11.678,6,4.175,3.114,LOW,LOW,133.126,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,111456,Mackenzie Mcdonald,110748,Nikola Milojevic,7,11.928,13.628,3,3.617,2.478,LOW,LOW,118.938,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,110748,Nikola Milojevic,111456,Mackenzie Mcdonald,1,11.585,11.095,4,4.235,3.983,LOW,LOW,122.237,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,106234,Aslan Karatsev,144719,Jaume Munar,7,10.319,9.461,8,4.652,4.731,LOW,LOW,125.362,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,144719,Jaume Munar,106234,Aslan Karatsev,6,10.095,9.369,4,5.051,5.465,LOW,LOW,127.256,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,111575,Karen Khachanov,106045,Denis Kudla,17,14.280,16.318,2,3.271,2.251,LOW,LOW,123.795,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,106045,Denis Kudla,111575,Karen Khachanov,5,12.137,12.158,2,4.105,3.316,LOW,LOW,123.786,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,126127,Benjamin Bonzi,105376,Peter Gojowczyk,21,8.335,4.827,0,3.408,1.810,LOW,LOW,121.884,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,105376,Peter Gojowczyk,126127,Benjamin Bonzi,11,9.341,0.000,4,4.746,8.020,LOW,LOW,122.977,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,105870,Yannick Hanfmann,106423,Thanasi Kokkinakis,4,11.808,11.095,2,4.235,3.983,LOW,LOW,122.237,0,LOW_SAMPLE;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,106423,Thanasi Kokkinakis,105870,Yannick Hanfmann,6,15.834,17.677,3,2.806,1.964,MED,MED,117.353,0,NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,104745,Rafael Nadal,106218,Marcos Giron,7,10.148,9.369,2,4.289,4.372,LOW,LOW,118.053,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,106218,Marcos Giron,104745,Rafael Nadal,2,9.131,8.764,2,3.863,3.287,LOW,LOW,113.936,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,144684,Alex Molcan,126128,Roman Safiullin,4,7.674,4.141,4,3.969,3.549,LOW,LOW,117.120,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,126128,Roman Safiullin,144684,Alex Molcan,12,9.712,8.291,0,5.239,5.768,LOW,LOW,127.607,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,104665,Pablo Andujar,106000,Damir Dzumhur,0,10.915,11.095,0,4.235,3.983,LOW,LOW,122.237,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,106000,Damir Dzumhur,104665,Pablo Andujar,1,10.915,11.095,2,4.235,3.983,LOW,LOW,122.237,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,111794,Kamil Majchrzak,104312,Andreas Seppi,9,8.379,5.264,4,4.294,4.512,LOW,LOW,117.308,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,104312,Andreas Seppi,111794,Kamil Majchrzak,4,9.604,8.153,4,3.680,1.165,LOW,LOW,128.112,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,200282,Alex De Minaur,207518,Lorenzo Musetti,4,8.228,4.707,0,2.918,0.588,LOW,LOW,121.207,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,207518,Lorenzo Musetti,200282,Alex De Minaur,2,8.986,3.944,2,3.909,2.629,LOW,LOW,120.943,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,104918,Andy Murray,105932,Nikoloz Basilashvili,13,11.776,11.790,1,4.183,3.930,LOW,LOW,120.705,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,105932,Nikoloz Basilashvili,104918,Andy Murray,13,9.696,6.368,7,5.520,7.076,LOW,LOW,130.900,0,LOW_SAMPLE;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,106121,Taro Daniel,144642,Tomas Barrios Vera,8,9.923,9.097,1,3.632,2.426,LOW,LOW,121.295,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,144642,Tomas Barrios Vera,106121,Taro Daniel,5,11.394,11.095,1,4.235,3.983,LOW,LOW,122.237,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,105449,Steve Johnson,111442,Jordan Thompson,15,12.609,13.252,5,5.882,7.630,LOW,LOW,118.461,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,111442,Jordan Thompson,105449,Steve Johnson,19,9.744,8.085,3,3.475,2.425,LOW,LOW,120.865,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,206173,Jannik Sinner,105311,Joao Sousa,3,11.718,12.781,2,3.957,3.195,LOW,LOW,122.693,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,105311,Joao Sousa,206173,Jannik Sinner,1,11.064,11.095,3,4.235,3.983,LOW,LOW,122.237,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,105138,Roberto Bautista Agut,105882,Stefano Travaglia,3,5.745,2.173,1,3.106,1.811,LOW,LOW,119.174,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,105882,Stefano Travaglia,105138,Roberto Bautista Agut,6,9.274,4.677,6,5.017,6.548,LOW,LOW,124.403,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,104259,Philipp Kohlschreiber,106065,Marco Cecchinato,10,10.915,11.095,3,4.235,3.983,LOW,LOW,122.237,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,106065,Marco Cecchinato,104259,Philipp Kohlschreiber,7,10.915,11.095,2,4.235,3.983,LOW,LOW,122.237,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,126207,Frances Tiafoe,105477,Marco Trungelliti,7,10.020,8.323,3,4.126,3.329,LOW,LOW,126.517,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,105477,Marco Trungelliti,126207,Frances Tiafoe,14,11.411,11.095,4,4.235,3.983,LOW,LOW,122.237,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,126203,Taylor Fritz,109739,Maximilian Marterer,16,13.196,16.064,0,3.108,1.506,LOW,LOW,116.462,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,109739,Maximilian Marterer,126203,Taylor Fritz,4,11.361,11.095,2,4.235,3.983,LOW,LOW,122.237,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,105777,Grigor Dimitrov,208103,Jiri Lehecka,8,11.207,11.936,4,4.831,5.509,LOW,LOW,118.442,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,208103,Jiri Lehecka,105777,Grigor Dimitrov,10,10.646,11.095,4,4.235,3.983,LOW,LOW,122.237,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,105332,Benoit Paire,106329,Thiago Monteiro,30,12.187,10.892,13,6.960,10.892,LOW,LOW,137.703,0,LOW_SAMPLE;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,106329,Thiago Monteiro,105332,Benoit Paire,13,11.257,10.805,3,2.988,1.637,LOW,LOW,121.476,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,202104,Sebastian Baez,105077,Albert Ramos,3,8.768,6.046,2,3.529,1.814,LOW,LOW,129.380,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,105077,Albert Ramos,202104,Sebastian Baez,1,10.824,11.095,4,4.235,3.983,LOW,LOW,122.237,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,126774,Stefanos Tsitsipas,144707,Mikael Ymer,6,13.069,14.380,3,4.658,4.793,LOW,LOW,130.375,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,144707,Mikael Ymer,126774,Stefanos Tsitsipas,2,8.732,6.193,4,4.102,3.613,LOW,LOW,123.346,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,126094,Andrey Rublev,126149,Gianluca Mager,13,12.495,11.095,3,4.235,3.983,LOW,LOW,122.237,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,126149,Gianluca Mager,126094,Andrey Rublev,10,11.358,12.039,5,4.628,4.891,LOW,LOW,119.260,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,105575,Ricardas Berankis,106148,Roberto Carballes Baena,3,8.785,3.707,3,4.138,3.707,LOW,LOW,121.405,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,106148,Roberto Carballes Baena,105575,Ricardas Berankis,10,8.264,2.636,5,3.645,1.757,LOW,LOW,125.656,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,105613,Norbert Gombos,207608,Timofey Skatov,5,10.915,11.095,5,4.235,3.983,LOW,LOW,122.237,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,207608,Timofey Skatov,105613,Norbert Gombos,0,10.915,11.095,3,4.235,3.983,LOW,LOW,122.237,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,105227,Marin Cilic,105877,Emilio Gomez,17,15.019,17.669,3,3.850,3.420,LOW,LOW,117.130,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,105877,Emilio Gomez,105227,Marin Cilic,2,11.678,11.095,5,4.235,3.983,LOW,LOW,122.237,0,LOW_SAMPLE;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,105554,Daniel Evans,105676,David Goffin,10,7.409,6.031,2,3.569,2.857,LOW,LOW,117.451,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,105676,David Goffin,105554,Daniel Evans,1,10.127,8.874,2,5.937,8.283,LOW,LOW,124.241,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,126239,Arthur Rinderknech,200615,Alexei Popyrin,16,18.301,20.121,5,2.582,1.504,MED,MED,119.972,0,NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,200615,Alexei Popyrin,126239,Arthur Rinderknech,12,14.980,16.645,2,5.587,7.213,LOW,LOW,124.839,0,LOW_SAMPLE;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,200221,Alejandro Davidovich Fokina,106109,Alex Bolt,3,9.561,3.612,1,3.535,0.000,LOW,LOW,121.000,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,106109,Alex Bolt,200221,Alejandro Davidovich Fokina,5,12.409,15.499,3,5.047,7.233,LOW,LOW,120.895,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,200000,Felix Auger Aliassime,200325,Emil Ruusuvuori,8,12.480,14.534,7,5.522,6.460,LOW,LOW,120.793,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,200325,Emil Ruusuvuori,200000,Felix Auger Aliassime,3,8.517,6.992,1,3.759,3.059,LOW,LOW,118.858,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
ATP,2022,2022-01-17,Australian Open,R128,Hard,106043,Diego Schwartzman,105936,Filip Krajinovic,3,7.974,4.357,5,3.677,2.489,LOW,LOW,121.983,0,LOW_SAMPLE;NO_OPP_DATA;TOURNAMENT_DEBUT
