captured_at,match_date,event_id,kickoff_at,minutes_to_kickoff,snapshot_kind,bookmaker,competition,market,home_team,away_team,player_name,player_team,odds_decimal,source,notes
2026-05-23T21:26:24Z,2026-05-24,61624692,2026-05-24T19:00:00Z,,live_capture,Bet365,Spain - LaLiga,ANYTIME_ASSIST,Villarreal CF,Atletico Madrid,Sergi Cardona,,7.5000,odds_api_io,event_id=61624692;market=Player To Score or Assist;selection=Sergi Cardona (Assist) (1)
2026-05-23T21:26:24Z,2026-05-24,61624692,2026-05-24T19:00:00Z,,live_capture,Bet365,Spain - LaLiga,ANYTIME_ASSIST,Villarreal CF,Atletico Madrid,Aleksa Puric,,10.0000,odds_api_io,event_id=61624692;market=Player To Score or Assist;selection=Aleksa Puric (Assist) (2)
2026-05-23T21:26:24Z,2026-05-24,61624692,2026-05-24T19:00:00Z,,live_capture,Bet365,Spain - LaLiga,ANYTIME_ASSIST,Villarreal CF,Atletico Madrid,Alberto Moleiro,,4.5000,odds_api_io,event_id=61624692;market=Player To Score or Assist;selection=Alberto Moleiro (Assist) (1)
2026-05-23T21:26:24Z,2026-05-24,61624692,2026-05-24T19:00:00Z,,live_capture,Bet365,Spain - LaLiga,ANYTIME_ASSIST,Villarreal CF,Atletico Madrid,Alex Freeman,,6.0000,odds_api_io,event_id=61624692;market=Player To Score or Assist;selection=Alex Freeman (Assist) (1)
2026-05-23T21:26:24Z,2026-05-24,61624692,2026-05-24T19:00:00Z,,live_capture,Bet365,Spain - LaLiga,ANYTIME_ASSIST,Villarreal CF,Atletico Madrid,Miguel Cubo,,6.0000,odds_api_io,event_id=61624692;market=Player To Score or Assist;selection=Miguel Cubo (Assist) (2)
2026-05-23T21:26:24Z,2026-05-24,61624692,2026-05-24T19:00:00Z,,live_capture,Bet365,Spain - LaLiga,ANYTIME_ASSIST,Villarreal CF,Atletico Madrid,Rayane Belaid,,6.0000,odds_api_io,event_id=61624692;market=Player To Score or Assist;selection=Rayane Belaid (Assist) (2)
2026-05-23T21:26:24Z,2026-05-24,61624692,2026-05-24T19:00:00Z,,live_capture,Bet365,Spain - LaLiga,ANYTIME_ASSIST,Villarreal CF,Atletico Madrid,Obed Vargas,,6.0000,odds_api_io,event_id=61624692;market=Player To Score or Assist;selection=Obed Vargas (Assist) (2)
2026-05-23T21:26:24Z,2026-05-24,61624692,2026-05-24T19:00:00Z,,live_capture,Bet365,Spain - LaLiga,ANYTIME_ASSIST,Villarreal CF,Atletico Madrid,Julio Diaz,,6.0000,odds_api_io,event_id=61624692;market=Player To Score or Assist;selection=Julio Diaz (Assist) (2)
2026-05-23T21:26:24Z,2026-05-24,61624692,2026-05-24T19:00:00Z,,live_capture,Bet365,Spain - LaLiga,ANYTIME_ASSIST,Villarreal CF,Atletico Madrid,Robin Le Normand,,15.0000,odds_api_io,event_id=61624692;market=Player To Score or Assist;selection=Robin Le Normand (Assist) (2)
2026-05-23T21:26:24Z,2026-05-24,61624692,2026-05-24T19:00:00Z,,live_capture,Bet365,Spain - LaLiga,ANYTIME_ASSIST,Villarreal CF,Atletico Madrid,Georges Mikautadze,,4.5000,odds_api_io,event_id=61624692;market=Player To Score or Assist;selection=Georges Mikautadze (Assist) (1)
2026-05-23T21:26:24Z,2026-05-24,61624692,2026-05-24T19:00:00Z,,live_capture,Bet365,Spain - LaLiga,ANYTIME_ASSIST,Villarreal CF,Atletico Madrid,Alexander Sorloth,,7.5000,odds_api_io,event_id=61624692;market=Player To Score or Assist;selection=Alexander Sorloth (Assist) (2)
2026-05-23T21:26:24Z,2026-05-24,61624692,2026-05-24T19:00:00Z,,live_capture,Bet365,Spain - LaLiga,ANYTIME_ASSIST,Villarreal CF,Atletico Madrid,Ademola Lookman,,4.5000,odds_api_io,event_id=61624692;market=Player To Score or Assist;selection=Ademola Lookman (Assist) (2)
2026-05-23T21:26:24Z,2026-05-24,61624692,2026-05-24T19:00:00Z,,live_capture,Bet365,Spain - LaLiga,ANYTIME_ASSIST,Villarreal CF,Atletico Madrid,Alex Baena,,4.0000,odds_api_io,event_id=61624692;market=Player To Score or Assist;selection=Alex Baena (Assist) (2)
2026-05-23T21:26:24Z,2026-05-24,61624692,2026-05-24T19:00:00Z,,live_capture,Bet365,Spain - LaLiga,ANYTIME_ASSIST,Villarreal CF,Atletico Madrid,Alfonso Gonzalez,,4.5000,odds_api_io,event_id=61624692;market=Player To Score or Assist;selection=Alfonso Gonzalez (Assist) (1)
2026-05-23T21:26:24Z,2026-05-24,61624692,2026-05-24T19:00:00Z,,live_capture,Bet365,Spain - LaLiga,ANYTIME_ASSIST,Villarreal CF,Atletico Madrid,Antoine Griezmann,,5.5000,odds_api_io,event_id=61624692;market=Player To Score or Assist;selection=Antoine Griezmann (Assist) (2)
2026-05-23T21:26:24Z,2026-05-24,61624692,2026-05-24T19:00:00Z,,live_capture,Bet365,Spain - LaLiga,ANYTIME_ASSIST,Villarreal CF,Atletico Madrid,Nicolas Gonzalez,,4.3330,odds_api_io,event_id=61624692;market=Player To Score or Assist;selection=Nicolas Gonzalez (Assist) (2)
2026-05-23T21:26:24Z,2026-05-24,61624692,2026-05-24T19:00:00Z,,live_capture,Bet365,Spain - LaLiga,ANYTIME_ASSIST,Villarreal CF,Atletico Madrid,Tajon Buchanan,,5.0000,odds_api_io,event_id=61624692;market=Player To Score or Assist;selection=Tajon Buchanan (Assist) (1)
2026-05-23T21:26:24Z,2026-05-24,61624692,2026-05-24T19:00:00Z,,live_capture,Bet365,Spain - LaLiga,ANYTIME_ASSIST,Villarreal CF,Atletico Madrid,Giuliano Simeone,,4.3330,odds_api_io,event_id=61624692;market=Player To Score or Assist;selection=Giuliano Simeone (Assist) (2)
2026-05-23T21:26:24Z,2026-05-24,61624692,2026-05-24T19:00:00Z,,live_capture,Bet365,Spain - LaLiga,ANYTIME_ASSIST,Villarreal CF,Atletico Madrid,Iker Luque,,4.5000,odds_api_io,event_id=61624692;market=Player To Score or Assist;selection=Iker Luque (Assist) (2)
2026-05-23T21:26:24Z,2026-05-24,61624692,2026-05-24T19:00:00Z,,live_capture,Bet365,Spain - LaLiga,ANYTIME_ASSIST,Villarreal CF,Atletico Madrid,Thiago Almada,,5.5000,odds_api_io,event_id=61624692;market=Player To Score or Assist;selection=Thiago Almada (Assist) (2)
2026-05-23T21:26:24Z,2026-05-24,61624692,2026-05-24T19:00:00Z,,live_capture,Bet365,Spain - LaLiga,ANYTIME_ASSIST,Villarreal CF,Atletico Madrid,Rodrigo Mendoza,,5.0000,odds_api_io,event_id=61624692;market=Player To Score or Assist;selection=Rodrigo Mendoza (Assist) (2)
2026-05-23T21:26:24Z,2026-05-24,61624692,2026-05-24T19:00:00Z,,live_capture,Bet365,Spain - LaLiga,ANYTIME_ASSIST,Villarreal CF,Atletico Madrid,Taufik Seidu,,7.0000,odds_api_io,event_id=61624692;market=Player To Score or Assist;selection=Taufik Seidu (Assist) (2)
2026-05-23T21:26:24Z,2026-05-24,61624692,2026-05-24T19:00:00Z,,live_capture,Bet365,Spain - LaLiga,ANYTIME_ASSIST,Villarreal CF,Atletico Madrid,Santiago Comesana,,6.5000,odds_api_io,event_id=61624692;market=Player To Score or Assist;selection=Santiago Comesana (Assist) (1)
2026-05-23T21:26:24Z,2026-05-24,61624692,2026-05-24T19:00:00Z,,live_capture,Bet365,Spain - LaLiga,ANYTIME_ASSIST,Villarreal CF,Atletico Madrid,Alfonso Pedraza,,5.0000,odds_api_io,event_id=61624692;market=Player To Score or Assist;selection=Alfonso Pedraza (Assist) (1)
2026-05-23T21:26:24Z,2026-05-24,61624692,2026-05-24T19:00:00Z,,live_capture,Bet365,Spain - LaLiga,ANYTIME_ASSIST,Villarreal CF,Atletico Madrid,Javier Bonar,,6.0000,odds_api_io,event_id=61624692;market=Player To Score or Assist;selection=Javier Bonar (Assist) (2)
2026-05-23T21:26:24Z,2026-05-24,61624692,2026-05-24T19:00:00Z,,live_capture,Bet365,Spain - LaLiga,ANYTIME_ASSIST,Villarreal CF,Atletico Madrid,Javier Morcillo,,7.0000,odds_api_io,event_id=61624692;market=Player To Score or Assist;selection=Javier Morcillo (Assist) (2)
2026-05-23T21:26:24Z,2026-05-24,61624692,2026-05-24T19:00:00Z,,live_capture,Bet365,Spain - LaLiga,ANYTIME_ASSIST,Villarreal CF,Atletico Madrid,Nahuel Molina,,7.5000,odds_api_io,event_id=61624692;market=Player To Score or Assist;selection=Nahuel Molina (Assist) (2)
2026-05-23T21:26:24Z,2026-05-24,61624692,2026-05-24T19:00:00Z,,live_capture,Bet365,Spain - LaLiga,ANYTIME_ASSIST,Villarreal CF,Atletico Madrid,Pablo Barrios,,7.5000,odds_api_io,event_id=61624692;market=Player To Score or Assist;selection=Pablo Barrios (Assist) (2)
2026-05-23T21:26:24Z,2026-05-24,61624692,2026-05-24T19:00:00Z,,live_capture,Bet365,Spain - LaLiga,ANYTIME_ASSIST,Villarreal CF,Atletico Madrid,Marcos Llorente,,7.0000,odds_api_io,event_id=61624692;market=Player To Score or Assist;selection=Marcos Llorente (Assist) (2)
