captured_at,match_date,event_id,kickoff_at,minutes_to_kickoff,snapshot_kind,bookmaker,competition,market,home_team,away_team,player_name,player_team,odds_decimal,source,notes
2026-05-17T13:25:00Z,2026-05-17,61301253,2026-05-17T14:00:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Brentford FC,Crystal Palace,Jean-Philippe Mateta,,9.0000,odds_api_io,event_id=61301253;market=Player To Score or Assist;selection=Jean-Philippe Mateta (Assist) (2)
2026-05-17T13:25:00Z,2026-05-17,61301253,2026-05-17T14:00:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Brentford FC,Crystal Palace,Jorgen Larsen,,7.5000,odds_api_io,event_id=61301253;market=Player To Score or Assist;selection=Jorgen Larsen (Assist) (2)
2026-05-17T13:25:00Z,2026-05-17,61301253,2026-05-17T14:00:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Brentford FC,Crystal Palace,Keane Lewis-Potter,,5.0000,odds_api_io,event_id=61301253;market=Player To Score or Assist;selection=Keane Lewis-Potter (Assist) (1)
2026-05-17T13:25:00Z,2026-05-17,61301253,2026-05-17T14:00:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Brentford FC,Crystal Palace,Mathias Jensen,,4.3330,odds_api_io,event_id=61301253;market=Player To Score or Assist;selection=Mathias Jensen (Assist) (1)
2026-05-17T13:25:00Z,2026-05-17,61301253,2026-05-17T14:00:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Brentford FC,Crystal Palace,Evann Guessand,,7.0000,odds_api_io,event_id=61301253;market=Player To Score or Assist;selection=Evann Guessand (Assist) (2)
2026-05-17T13:25:00Z,2026-05-17,61301253,2026-05-17T14:00:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Brentford FC,Crystal Palace,Daichi Kamada,,7.5000,odds_api_io,event_id=61301253;market=Player To Score or Assist;selection=Daichi Kamada (Assist) (2)
2026-05-17T13:25:00Z,2026-05-17,61301253,2026-05-17T14:00:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Brentford FC,Crystal Palace,Justin Devenny,,7.0000,odds_api_io,event_id=61301253;market=Player To Score or Assist;selection=Justin Devenny (Assist) (2)
2026-05-17T13:25:00Z,2026-05-17,61301253,2026-05-17T14:00:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Brentford FC,Crystal Palace,Michael Kayode,,6.5000,odds_api_io,event_id=61301253;market=Player To Score or Assist;selection=Michael Kayode (Assist) (1)
2026-05-17T13:25:00Z,2026-05-17,61301253,2026-05-17T14:00:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Brentford FC,Crystal Palace,Borna Sosa,,7.0000,odds_api_io,event_id=61301253;market=Player To Score or Assist;selection=Borna Sosa (Assist) (2)
2026-05-17T13:25:00Z,2026-05-17,61301253,2026-05-17T14:00:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Brentford FC,Crystal Palace,Joel Drakes-Thomas,,8.0000,odds_api_io,event_id=61301253;market=Player To Score or Assist;selection=Joel Drakes-Thomas (Assist) (2)
2026-05-17T13:25:00Z,2026-05-17,61301253,2026-05-17T14:00:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Brentford FC,Crystal Palace,Adam Wharton,,7.5000,odds_api_io,event_id=61301253;market=Player To Score or Assist;selection=Adam Wharton (Assist) (2)
2026-05-17T13:25:00Z,2026-05-17,61301253,2026-05-17T14:00:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Brentford FC,Crystal Palace,Jefferson Lerma,,9.0000,odds_api_io,event_id=61301253;market=Player To Score or Assist;selection=Jefferson Lerma (Assist) (2)
2026-05-17T13:25:00Z,2026-05-17,61301253,2026-05-17T14:00:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Brentford FC,Crystal Palace,Kaden Rodney,,11.0000,odds_api_io,event_id=61301253;market=Player To Score or Assist;selection=Kaden Rodney (Assist) (2)
2026-05-17T13:25:00Z,2026-05-17,61301253,2026-05-17T14:00:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Brentford FC,Crystal Palace,Nathan Collins,,11.0000,odds_api_io,event_id=61301253;market=Player To Score or Assist;selection=Nathan Collins (Assist) (1)
2026-05-17T13:25:00Z,2026-05-17,61301253,2026-05-17T14:00:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Brentford FC,Crystal Palace,Rio Cardines,,12.0000,odds_api_io,event_id=61301253;market=Player To Score or Assist;selection=Rio Cardines (Assist) (2)
2026-05-17T13:25:00Z,2026-05-17,61301253,2026-05-17T14:00:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Brentford FC,Crystal Palace,Sepp van den Berg,,11.0000,odds_api_io,event_id=61301253;market=Player To Score or Assist;selection=Sepp van den Berg (Assist) (1)
2026-05-17T13:25:00Z,2026-05-17,61301253,2026-05-17T14:00:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Brentford FC,Crystal Palace,Will Hughes,,9.0000,odds_api_io,event_id=61301253;market=Player To Score or Assist;selection=Will Hughes (Assist) (2)
2026-05-17T13:25:00Z,2026-05-17,61301253,2026-05-17T14:00:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Brentford FC,Crystal Palace,Tyrick Mitchell,,9.0000,odds_api_io,event_id=61301253;market=Player To Score or Assist;selection=Tyrick Mitchell (Assist) (2)
