captured_at,match_date,event_id,kickoff_at,minutes_to_kickoff,snapshot_kind,bookmaker,competition,market,home_team,away_team,player_name,player_team,odds_decimal,source,notes
2026-05-17T16:01:05Z,2026-05-17,61301263,2026-05-17T16:30:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Newcastle United,West Ham United,Pablo Felipe,,7.5000,odds_api_io,event_id=61301263;market=Player To Score or Assist;selection=Pablo Felipe (Assist) (2)
2026-05-17T16:01:05Z,2026-05-17,61301263,2026-05-17T16:30:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Newcastle United,West Ham United,Mohamadou Kante,,7.5000,odds_api_io,event_id=61301263;market=Player To Score or Assist;selection=Mohamadou Kante (Assist) (2)
2026-05-17T16:01:05Z,2026-05-17,61301263,2026-05-17T16:30:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Newcastle United,West Ham United,Oliver Scarles,,7.5000,odds_api_io,event_id=61301263;market=Player To Score or Assist;selection=Oliver Scarles (Assist) (2)
2026-05-17T16:01:05Z,2026-05-17,61301263,2026-05-17T16:30:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Newcastle United,West Ham United,Lewis Hall,,4.5000,odds_api_io,event_id=61301263;market=Player To Score or Assist;selection=Lewis Hall (Assist) (1)
2026-05-17T16:01:05Z,2026-05-17,61301263,2026-05-17T16:30:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Newcastle United,West Ham United,Yoane Wissa,,6.5000,odds_api_io,event_id=61301263;market=Player To Score or Assist;selection=Yoane Wissa (Assist) (1)
2026-05-17T16:01:05Z,2026-05-17,61301263,2026-05-17T16:30:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Newcastle United,West Ham United,Sean Neave,,8.0000,odds_api_io,event_id=61301263;market=Player To Score or Assist;selection=Sean Neave (Assist) (1)
2026-05-17T16:01:05Z,2026-05-17,61301263,2026-05-17T16:30:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Newcastle United,West Ham United,Jacob Ramsey,,6.5000,odds_api_io,event_id=61301263;market=Player To Score or Assist;selection=Jacob Ramsey (Assist) (1)
2026-05-17T16:01:05Z,2026-05-17,61301263,2026-05-17T16:30:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Newcastle United,West Ham United,Joe Willock,,6.5000,odds_api_io,event_id=61301263;market=Player To Score or Assist;selection=Joe Willock (Assist) (1)
2026-05-17T16:01:05Z,2026-05-17,61301263,2026-05-17T16:30:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Newcastle United,West Ham United,Anthony Gordon,,4.3330,odds_api_io,event_id=61301263;market=Player To Score or Assist;selection=Anthony Gordon (Assist) (1)
2026-05-17T16:01:05Z,2026-05-17,61301263,2026-05-17T16:30:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Newcastle United,West Ham United,Harvey Barnes,,4.3330,odds_api_io,event_id=61301263;market=Player To Score or Assist;selection=Harvey Barnes (Assist) (1)
2026-05-17T16:01:05Z,2026-05-17,61301263,2026-05-17T16:30:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Newcastle United,West Ham United,Anthony Elanga,,4.3330,odds_api_io,event_id=61301263;market=Player To Score or Assist;selection=Anthony Elanga (Assist) (1)
2026-05-17T16:01:05Z,2026-05-17,61301263,2026-05-17T16:30:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Newcastle United,West Ham United,William Osula,,7.5000,odds_api_io,event_id=61301263;market=Player To Score or Assist;selection=William Osula (Assist) (1)
2026-05-17T16:01:05Z,2026-05-17,61301263,2026-05-17T16:30:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Newcastle United,West Ham United,Jacob Murphy,,4.3330,odds_api_io,event_id=61301263;market=Player To Score or Assist;selection=Jacob Murphy (Assist) (1)
2026-05-17T16:01:05Z,2026-05-17,61301263,2026-05-17T16:30:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Newcastle United,West Ham United,Keiber Lamadrid,,6.5000,odds_api_io,event_id=61301263;market=Player To Score or Assist;selection=Keiber Lamadrid (Assist) (2)
2026-05-17T16:01:05Z,2026-05-17,61301263,2026-05-17T16:30:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Newcastle United,West Ham United,Jarrod Bowen,,4.0000,odds_api_io,event_id=61301263;market=Player To Score or Assist;selection=Jarrod Bowen (Assist) (2)
2026-05-17T16:01:05Z,2026-05-17,61301263,2026-05-17T16:30:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Newcastle United,West Ham United,Callum Wilson,,7.5000,odds_api_io,event_id=61301263;market=Player To Score or Assist;selection=Callum Wilson (Assist) (2)
2026-05-17T16:01:05Z,2026-05-17,61301263,2026-05-17T16:30:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Newcastle United,West Ham United,Kieran Trippier,,4.5000,odds_api_io,event_id=61301263;market=Player To Score or Assist;selection=Kieran Trippier (Assist) (1)
2026-05-17T16:01:05Z,2026-05-17,61301263,2026-05-17T16:30:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Newcastle United,West Ham United,Nick Woltemade,,5.0000,odds_api_io,event_id=61301263;market=Player To Score or Assist;selection=Nick Woltemade (Assist) (1)
2026-05-17T16:01:05Z,2026-05-17,61301263,2026-05-17T16:30:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Newcastle United,West Ham United,Joelinton,,6.0000,odds_api_io,event_id=61301263;market=Player To Score or Assist;selection=Joelinton (Assist) (1)
2026-05-17T16:01:05Z,2026-05-17,61301263,2026-05-17T16:30:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Newcastle United,West Ham United,Bruno Guimaraes,,5.5000,odds_api_io,event_id=61301263;market=Player To Score or Assist;selection=Bruno Guimaraes (Assist) (1)
2026-05-17T16:01:05Z,2026-05-17,61301263,2026-05-17T16:30:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Newcastle United,West Ham United,Malick Thiaw,,17.0000,odds_api_io,event_id=61301263;market=Player To Score or Assist;selection=Malick Thiaw (Assist) (1)
2026-05-17T16:01:05Z,2026-05-17,61301263,2026-05-17T16:30:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Newcastle United,West Ham United,Taty Castellanos,,6.0000,odds_api_io,event_id=61301263;market=Player To Score or Assist;selection=Taty Castellanos (Assist) (2)
2026-05-17T16:01:05Z,2026-05-17,61301263,2026-05-17T16:30:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Newcastle United,West Ham United,Crysencio Summerville,,5.0000,odds_api_io,event_id=61301263;market=Player To Score or Assist;selection=Crysencio Summerville (Assist) (2)
2026-05-17T16:01:05Z,2026-05-17,61301263,2026-05-17T16:30:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Newcastle United,West Ham United,Sandro Tonali,,4.5000,odds_api_io,event_id=61301263;market=Player To Score or Assist;selection=Sandro Tonali (Assist) (1)
2026-05-17T16:01:05Z,2026-05-17,61301263,2026-05-17T16:30:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Newcastle United,West Ham United,Adama Traore,,5.0000,odds_api_io,event_id=61301263;market=Player To Score or Assist;selection=Adama Traore (Assist) (2)
2026-05-17T16:01:05Z,2026-05-17,61301263,2026-05-17T16:30:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Newcastle United,West Ham United,Mateus Fernandes,,4.5000,odds_api_io,event_id=61301263;market=Player To Score or Assist;selection=Mateus Fernandes (Assist) (2)
2026-05-17T16:01:05Z,2026-05-17,61301263,2026-05-17T16:30:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Newcastle United,West Ham United,Tomas Soucek,,8.5000,odds_api_io,event_id=61301263;market=Player To Score or Assist;selection=Tomas Soucek (Assist) (2)
2026-05-17T16:01:05Z,2026-05-17,61301263,2026-05-17T16:30:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,Newcastle United,West Ham United,El Hadji Diouf,,7.0000,odds_api_io,event_id=61301263;market=Player To Score or Assist;selection=El Hadji Diouf (Assist) (2)
