captured_at,match_date,event_id,kickoff_at,minutes_to_kickoff,snapshot_kind,bookmaker,competition,market,home_team,away_team,player_name,player_team,odds_decimal,source,notes
2026-05-17T12:03:29Z,2026-05-17,61061673,2026-05-17T13:00:00Z,,live_capture,Bet365,Italy - Serie A,ANYTIME_ASSIST,Inter Milano,Hellas Verona,Manuel Akanji,,8.0000,odds_api_io,event_id=61061673;market=Player To Score or Assist;selection=Manuel Akanji (Assist) (1)
2026-05-17T12:03:29Z,2026-05-17,61061673,2026-05-17T13:00:00Z,,live_capture,Bet365,Italy - Serie A,ANYTIME_ASSIST,Inter Milano,Hellas Verona,Francesco Acerbi,,11.0000,odds_api_io,event_id=61061673;market=Player To Score or Assist;selection=Francesco Acerbi (Assist) (1)
2026-05-17T12:03:29Z,2026-05-17,61061673,2026-05-17T13:00:00Z,,live_capture,Bet365,Italy - Serie A,ANYTIME_ASSIST,Inter Milano,Hellas Verona,Stefan de Vrij,,16.0000,odds_api_io,event_id=61061673;market=Player To Score or Assist;selection=Stefan de Vrij (Assist) (1)
2026-05-17T12:03:29Z,2026-05-17,61061673,2026-05-17T13:00:00Z,,live_capture,Bet365,Italy - Serie A,ANYTIME_ASSIST,Inter Milano,Hellas Verona,Nicolas Valentini,,26.0000,odds_api_io,event_id=61061673;market=Player To Score or Assist;selection=Nicolas Valentini (Assist) (2)
2026-05-17T12:03:29Z,2026-05-17,61061673,2026-05-17T13:00:00Z,,live_capture,Bet365,Italy - Serie A,ANYTIME_ASSIST,Inter Milano,Hellas Verona,Francesco Esposito,,4.3330,odds_api_io,event_id=61061673;market=Player To Score or Assist;selection=Francesco Esposito (Assist) (1)
2026-05-17T12:03:29Z,2026-05-17,61061673,2026-05-17T13:00:00Z,,live_capture,Bet365,Italy - Serie A,ANYTIME_ASSIST,Inter Milano,Hellas Verona,Mattia Mosconi,,4.0000,odds_api_io,event_id=61061673;market=Player To Score or Assist;selection=Mattia Mosconi (Assist) (1)
2026-05-17T12:03:29Z,2026-05-17,61061673,2026-05-17T13:00:00Z,,live_capture,Bet365,Italy - Serie A,ANYTIME_ASSIST,Inter Milano,Hellas Verona,Piotr Zielinski,,4.0000,odds_api_io,event_id=61061673;market=Player To Score or Assist;selection=Piotr Zielinski (Assist) (1)
2026-05-17T12:03:29Z,2026-05-17,61061673,2026-05-17T13:00:00Z,,live_capture,Bet365,Italy - Serie A,ANYTIME_ASSIST,Inter Milano,Hellas Verona,Denzel Dumfries,,4.0000,odds_api_io,event_id=61061673;market=Player To Score or Assist;selection=Denzel Dumfries (Assist) (1)
2026-05-17T12:03:29Z,2026-05-17,61061673,2026-05-17T13:00:00Z,,live_capture,Bet365,Italy - Serie A,ANYTIME_ASSIST,Inter Milano,Hellas Verona,Petar Sucic,,4.0000,odds_api_io,event_id=61061673;market=Player To Score or Assist;selection=Petar Sucic (Assist) (1)
2026-05-17T12:03:29Z,2026-05-17,61061673,2026-05-17T13:00:00Z,,live_capture,Bet365,Italy - Serie A,ANYTIME_ASSIST,Inter Milano,Hellas Verona,Matteo Cocchi,,4.0000,odds_api_io,event_id=61061673;market=Player To Score or Assist;selection=Matteo Cocchi (Assist) (1)
2026-05-17T12:03:29Z,2026-05-17,61061673,2026-05-17T13:00:00Z,,live_capture,Bet365,Italy - Serie A,ANYTIME_ASSIST,Inter Milano,Hellas Verona,Junior Ajayi,,10.0000,odds_api_io,event_id=61061673;market=Player To Score or Assist;selection=Junior Ajayi (Assist) (2)
2026-05-17T12:03:29Z,2026-05-17,61061673,2026-05-17T13:00:00Z,,live_capture,Bet365,Italy - Serie A,ANYTIME_ASSIST,Inter Milano,Hellas Verona,Jean Daniel Akpa Akpro,,10.0000,odds_api_io,event_id=61061673;market=Player To Score or Assist;selection=Jean Daniel Akpa Akpro (Assist) (2)
2026-05-17T12:03:29Z,2026-05-17,61061673,2026-05-17T13:00:00Z,,live_capture,Bet365,Italy - Serie A,ANYTIME_ASSIST,Inter Milano,Hellas Verona,Davide De Battisti,,10.0000,odds_api_io,event_id=61061673;market=Player To Score or Assist;selection=Davide De Battisti (Assist) (2)
2026-05-17T12:03:29Z,2026-05-17,61061673,2026-05-17T13:00:00Z,,live_capture,Bet365,Italy - Serie A,ANYTIME_ASSIST,Inter Milano,Hellas Verona,Fallou Cham,,10.0000,odds_api_io,event_id=61061673;market=Player To Score or Assist;selection=Fallou Cham (Assist) (2)
2026-05-17T12:03:29Z,2026-05-17,61061673,2026-05-17T13:00:00Z,,live_capture,Bet365,Italy - Serie A,ANYTIME_ASSIST,Inter Milano,Hellas Verona,Henrikh Mkhitaryan,,4.5000,odds_api_io,event_id=61061673;market=Player To Score or Assist;selection=Henrikh Mkhitaryan (Assist) (1)
2026-05-17T12:03:29Z,2026-05-17,61061673,2026-05-17T13:00:00Z,,live_capture,Bet365,Italy - Serie A,ANYTIME_ASSIST,Inter Milano,Hellas Verona,Andy Diouf,,4.5000,odds_api_io,event_id=61061673;market=Player To Score or Assist;selection=Andy Diouf (Assist) (1)
