captured_at,match_date,event_id,kickoff_at,minutes_to_kickoff,snapshot_kind,bookmaker,competition,market,home_team,away_team,player_name,player_team,odds_decimal,source,notes
2026-05-21T21:15:41Z,2026-05-24,61301285,2026-05-24T15:00:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,West Ham United,Leeds United,Keiber Lamadrid,,5.5000,odds_api_io,event_id=61301285;market=Player To Score or Assist;selection=Keiber Lamadrid (Assist) (1)
2026-05-21T21:15:41Z,2026-05-24,61301285,2026-05-24T15:00:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,West Ham United,Leeds United,El Hadji Diouf,,6.0000,odds_api_io,event_id=61301285;market=Player To Score or Assist;selection=El Hadji Diouf (Assist) (1)
2026-05-21T21:15:41Z,2026-05-24,61301285,2026-05-24T15:00:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,West Ham United,Leeds United,Kyle Walker-Peters,,6.0000,odds_api_io,event_id=61301285;market=Player To Score or Assist;selection=Kyle Walker-Peters (Assist) (1)
2026-05-21T21:15:41Z,2026-05-24,61301285,2026-05-24T15:00:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,West Ham United,Leeds United,Alfie Cresswell,,11.0000,odds_api_io,event_id=61301285;market=Player To Score or Assist;selection=Alfie Cresswell (Assist) (2)
2026-05-21T21:15:41Z,2026-05-24,61301285,2026-05-24T15:00:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,West Ham United,Leeds United,Rhys Chadwick,,15.0000,odds_api_io,event_id=61301285;market=Player To Score or Assist;selection=Rhys Chadwick (Assist) (2)
2026-05-21T21:15:41Z,2026-05-24,61301285,2026-05-24T15:00:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,West Ham United,Leeds United,Noah Okafor,,6.5000,odds_api_io,event_id=61301285;market=Player To Score or Assist;selection=Noah Okafor (Assist) (2)
2026-05-21T21:15:41Z,2026-05-24,61301285,2026-05-24T15:00:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,West Ham United,Leeds United,Brenden Aaronson,,6.5000,odds_api_io,event_id=61301285;market=Player To Score or Assist;selection=Brenden Aaronson (Assist) (2)
2026-05-21T21:15:41Z,2026-05-24,61301285,2026-05-24T15:00:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,West Ham United,Leeds United,Jayden Lienou,,12.0000,odds_api_io,event_id=61301285;market=Player To Score or Assist;selection=Jayden Lienou (Assist) (2)
2026-05-21T21:15:41Z,2026-05-24,61301285,2026-05-24T15:00:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,West Ham United,Leeds United,Jaka Bijol,,16.0000,odds_api_io,event_id=61301285;market=Player To Score or Assist;selection=Jaka Bijol (Assist) (2)
2026-05-21T21:15:41Z,2026-05-24,61301285,2026-05-24T15:00:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,West Ham United,Leeds United,Sam Byram,,12.0000,odds_api_io,event_id=61301285;market=Player To Score or Assist;selection=Sam Byram (Assist) (2)
2026-05-21T21:15:41Z,2026-05-24,61301285,2026-05-24T15:00:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,West Ham United,Leeds United,Ezra Mayers,,10.0000,odds_api_io,event_id=61301285;market=Player To Score or Assist;selection=Ezra Mayers (Assist) (1)
2026-05-21T21:15:41Z,2026-05-24,61301285,2026-05-24T15:00:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,West Ham United,Leeds United,Max Kilman,,13.0000,odds_api_io,event_id=61301285;market=Player To Score or Assist;selection=Max Kilman (Assist) (1)
2026-05-21T21:15:41Z,2026-05-24,61301285,2026-05-24T15:00:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,West Ham United,Leeds United,Pascal Struijk,,21.0000,odds_api_io,event_id=61301285;market=Player To Score or Assist;selection=Pascal Struijk (Assist) (2)
2026-05-21T21:15:41Z,2026-05-24,61301285,2026-05-24T15:00:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,West Ham United,Leeds United,Joe Rodon,,21.0000,odds_api_io,event_id=61301285;market=Player To Score or Assist;selection=Joe Rodon (Assist) (2)
2026-05-21T21:15:41Z,2026-05-24,61301285,2026-05-24T15:00:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,West Ham United,Leeds United,Sebastiaan Bornauw,,21.0000,odds_api_io,event_id=61301285;market=Player To Score or Assist;selection=Sebastiaan Bornauw (Assist) (2)
2026-05-21T21:15:41Z,2026-05-24,61301285,2026-05-24T15:00:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,West Ham United,Leeds United,Taty Castellanos,,5.0000,odds_api_io,event_id=61301285;market=Player To Score or Assist;selection=Taty Castellanos (Assist) (1)
2026-05-21T21:15:41Z,2026-05-24,61301285,2026-05-24T15:00:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,West Ham United,Leeds United,Callum Wilson,,7.0000,odds_api_io,event_id=61301285;market=Player To Score or Assist;selection=Callum Wilson (Assist) (1)
2026-05-21T21:15:41Z,2026-05-24,61301285,2026-05-24T15:00:00Z,,live_capture,Bet365,England - Premier League,ANYTIME_ASSIST,West Ham United,Leeds United,Dominic Calvert-Lewin,,7.5000,odds_api_io,event_id=61301285;market=Player To Score or Assist;selection=Dominic Calvert-Lewin (Assist) (2)
