captured_at,match_date,event_id,kickoff_at,minutes_to_kickoff,snapshot_kind,bookmaker,competition,market,home_team,away_team,player_name,player_team,odds_decimal,source,notes
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Mika Biereth,,4.5000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Mika Biereth (Assist) (2)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Maghnes Akliouche,,3.4000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Maghnes Akliouche (Assist) (2)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Pape Cabral,,5.0000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Pape Cabral (Assist) (2)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Ilane Toure,,4.3330,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Ilane Toure (Assist) (2)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Mamadou Coulibaly,,6.0000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Mamadou Coulibaly (Assist) (2)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Aladji Bamba,,6.0000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Aladji Bamba (Assist) (2)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Caio Henrique,,6.0000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Caio Henrique (Assist) (2)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Guemissongui Ouattara,,10.0000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Guemissongui Ouattara (Assist) (1)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Jordan Teze,,6.5000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Jordan Teze (Assist) (2)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Christian Mawissa Elebi,,9.0000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Christian Mawissa Elebi (Assist) (2)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Samuel Nibombe,,9.0000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Samuel Nibombe (Assist) (2)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Thilo Kehrer,,9.0000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Thilo Kehrer (Assist) (2)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Maximillian Oyedele,,8.0000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Maximillian Oyedele (Assist) (1)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Eric Dier,,9.0000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Eric Dier (Assist) (2)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Andrew Omobamidele,,10.0000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Andrew Omobamidele (Assist) (1)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Yoann Becker,,10.0000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Yoann Becker (Assist) (1)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Emanuel Emegha,,5.5000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Emanuel Emegha (Assist) (1)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Baptiste Bosey,,5.5000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Baptiste Bosey (Assist) (1)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,David Datro Fofana,,5.5000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=David Datro Fofana (Assist) (1)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Folarin Balogun,,4.3330,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Folarin Balogun (Assist) (2)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Becket Godo,,4.5000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Becket Godo (Assist) (1)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Yaya Dieme,,4.5000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Yaya Dieme (Assist) (1)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Sebastian Nanasi,,5.0000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Sebastian Nanasi (Assist) (1)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Paul Pogba,,6.0000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Paul Pogba (Assist) (2)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Valentin Barco,,4.0000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Valentin Barco (Assist) (1)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Guela Doue,,5.5000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Guela Doue (Assist) (1)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Ansu Fati,,4.5000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Ansu Fati (Assist) (2)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Simon Adingra,,3.7500,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Simon Adingra (Assist) (2)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Alexandr Golovin,,4.0000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Alexandr Golovin (Assist) (2)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Krepin Diatta,,4.5000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Krepin Diatta (Assist) (2)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Lamine Camara,,4.5000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Lamine Camara (Assist) (2)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Samuel Amo-Ameyaw,,6.0000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Samuel Amo-Ameyaw (Assist) (1)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Samir El Mourabet,,6.0000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Samir El Mourabet (Assist) (1)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Julio Enciso,,5.0000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Julio Enciso (Assist) (1)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Diego Moreira,,5.0000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Diego Moreira (Assist) (1)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Ghianny Kodia,,5.0000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Ghianny Kodia (Assist) (1)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Gessime Yassine,,5.5000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Gessime Yassine (Assist) (1)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Ben Chilwell,,5.5000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Ben Chilwell (Assist) (1)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Mathis Amougou,,7.5000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Mathis Amougou (Assist) (1)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Denis Zakaria,,11.0000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Denis Zakaria (Assist) (2)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Idrissa Sabaly,,8.0000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Idrissa Sabaly (Assist) (1)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Rafael Luis,,7.0000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Rafael Luis (Assist) (1)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Tyrese Noubissie,,7.0000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Tyrese Noubissie (Assist) (1)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Junior Mwanga,,8.0000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Junior Mwanga (Assist) (1)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Amadou Cisse,,8.0000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Amadou Cisse (Assist) (1)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Ismael Doukoure,,8.0000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Ismael Doukoure (Assist) (1)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Lucas Hogsberg,,10.0000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Lucas Hogsberg (Assist) (1)
2026-05-17T16:01:12Z,2026-05-17,61512176,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Strasbourg Alsace,AS Monaco,Wout Faes,,11.0000,odds_api_io,event_id=61512176;market=Player To Score or Assist;selection=Wout Faes (Assist) (2)
2026-05-17T16:01:12Z,2026-05-17,61512256,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Olympique Lyon,Racing Club De Lens,Ernest Nuamah,,5.5000,odds_api_io,event_id=61512256;market=Player To Score or Assist;selection=Ernest Nuamah (Assist) (1)
2026-05-17T16:01:12Z,2026-05-17,61512256,2026-05-17T19:00:00Z,,live_capture,Bet365,France - Ligue 1,ANYTIME_ASSIST,Olympique Lyon,Racing Club De Lens,Rayan Fofana,,7.5000,odds_api_io,event_id=61512256;market=Player To Score or Assist;selection=Rayan Fofana (Assist) (2)
