venue_key,match_date,temp_mean_c,humidity_pct,humidity_source,wind_max_kph,precipitation_mm,source
nastase_marica_sports_club_bucharest,2024-04-18,10.3,71.083,hourly_aggregated,28.6,4.4,open-meteo:daily+hourly-humidity
nastase_marica_sports_club_bucharest,2024-04-19,9.4,73.208,hourly_aggregated,12.5,0.6,open-meteo:daily+hourly-humidity
nastase_marica_sports_club_bucharest,2024-04-20,10.1,73.625,hourly_aggregated,17.8,0.8,open-meteo:daily+hourly-humidity
nastase_marica_sports_club_bucharest,2024-04-21,12.4,66.542,hourly_aggregated,13.9,2.2,open-meteo:daily+hourly-humidity
national_tennis_center_banja_luka,2023-04-17,10.6,91.167,hourly_aggregated,10.8,8,open-meteo:daily+hourly-humidity
national_tennis_center_banja_luka,2023-04-18,11.2,95.375,hourly_aggregated,12.7,15,open-meteo:daily+hourly-humidity
national_tennis_center_banja_luka,2023-04-19,11.5,81.417,hourly_aggregated,8.6,6.4,open-meteo:daily+hourly-humidity
national_tennis_center_banja_luka,2023-04-20,11.8,72.25,hourly_aggregated,11.9,0,open-meteo:daily+hourly-humidity
national_tennis_center_banja_luka,2023-04-21,12.6,71.458,hourly_aggregated,11.8,0.7,open-meteo:daily+hourly-humidity
national_tennis_center_banja_luka,2023-04-22,13.4,65.625,hourly_aggregated,8.4,0,open-meteo:daily+hourly-humidity
national_tennis_center_banja_luka,2023-04-23,15.2,66.917,hourly_aggregated,11.6,0.2,open-meteo:daily+hourly-humidity
novak_tennis_center_belgrade,2022-04-18,6.8,60.25,hourly_aggregated,19,0.2,open-meteo:daily+hourly-humidity
novak_tennis_center_belgrade,2022-04-19,8,61.917,hourly_aggregated,11.7,1,open-meteo:daily+hourly-humidity
novak_tennis_center_belgrade,2022-04-20,7.1,78.333,hourly_aggregated,9.8,7.3,open-meteo:daily+hourly-humidity
novak_tennis_center_belgrade,2022-04-21,11.5,61.125,hourly_aggregated,12.8,0,open-meteo:daily+hourly-humidity
novak_tennis_center_belgrade,2022-04-22,15.2,71.75,hourly_aggregated,29.5,4.3,open-meteo:daily+hourly-humidity
novak_tennis_center_belgrade,2022-04-23,14.3,74.083,hourly_aggregated,15.1,0,open-meteo:daily+hourly-humidity
novak_tennis_center_belgrade,2022-04-24,17,61.958,hourly_aggregated,13.7,0,open-meteo:daily+hourly-humidity
parc_tete_or_lyon,2022-05-15,21.2,55.708,hourly_aggregated,24.8,0,open-meteo:daily+hourly-humidity
parc_tete_or_lyon,2022-05-16,20.9,48.125,hourly_aggregated,14.9,0,open-meteo:daily+hourly-humidity
parc_tete_or_lyon,2022-05-17,22.4,58.542,hourly_aggregated,10.3,0,open-meteo:daily+hourly-humidity
parc_tete_or_lyon,2022-05-18,24,55.083,hourly_aggregated,17.6,0,open-meteo:daily+hourly-humidity
parc_tete_or_lyon,2022-05-19,24.8,48.417,hourly_aggregated,29.3,0,open-meteo:daily+hourly-humidity
parc_tete_or_lyon,2022-05-20,24.5,39.167,hourly_aggregated,36,0,open-meteo:daily+hourly-humidity
parc_tete_or_lyon,2022-05-21,23.6,58.792,hourly_aggregated,11.7,0,open-meteo:daily+hourly-humidity
parc_tete_or_lyon,2023-05-21,16.7,78.792,hourly_aggregated,9.2,0.1,open-meteo:daily+hourly-humidity
parc_tete_or_lyon,2023-05-22,18.2,78.75,hourly_aggregated,22.9,2.3,open-meteo:daily+hourly-humidity
parc_tete_or_lyon,2023-05-23,17.4,80.333,hourly_aggregated,22.8,4.9,open-meteo:daily+hourly-humidity
parc_tete_or_lyon,2023-05-24,16.5,64.042,hourly_aggregated,22.3,0,open-meteo:daily+hourly-humidity
parc_tete_or_lyon,2023-05-25,15.4,65.125,hourly_aggregated,18.1,0.3,open-meteo:daily+hourly-humidity
parc_tete_or_lyon,2023-05-26,18.8,70.333,hourly_aggregated,12.1,0,open-meteo:daily+hourly-humidity
parc_tete_or_lyon,2023-05-27,20.3,64.417,hourly_aggregated,10,0,open-meteo:daily+hourly-humidity
parc_tete_or_lyon,2024-05-19,15.3,78.833,hourly_aggregated,8.5,0,open-meteo:daily+hourly-humidity
parc_tete_or_lyon,2024-05-20,16.2,78.25,hourly_aggregated,15.7,1.2,open-meteo:daily+hourly-humidity
parc_tete_or_lyon,2024-05-21,15.4,76.667,hourly_aggregated,15,2.8,open-meteo:daily+hourly-humidity
parc_tete_or_lyon,2024-05-22,14.9,75.917,hourly_aggregated,11.5,0.7,open-meteo:daily+hourly-humidity
parc_tete_or_lyon,2024-05-23,14,79.167,hourly_aggregated,12.7,8.5,open-meteo:daily+hourly-humidity
parc_tete_or_lyon,2024-05-24,14.1,80.667,hourly_aggregated,10.3,8.3,open-meteo:daily+hourly-humidity
parc_tete_or_lyon,2024-05-25,16.2,72.667,hourly_aggregated,5.8,0.2,open-meteo:daily+hourly-humidity
polo_deportivo_kempes_cordoba,2022-01-31,23.7,63.917,hourly_aggregated,15.8,1.1,open-meteo:daily+hourly-humidity
polo_deportivo_kempes_cordoba,2022-02-01,25.3,66.375,hourly_aggregated,21,0,open-meteo:daily+hourly-humidity
polo_deportivo_kempes_cordoba,2022-02-02,25.4,65.708,hourly_aggregated,17.7,3.6,open-meteo:daily+hourly-humidity
polo_deportivo_kempes_cordoba,2022-02-03,24.1,70.958,hourly_aggregated,11.8,0.4,open-meteo:daily+hourly-humidity
polo_deportivo_kempes_cordoba,2022-02-04,22.1,75.208,hourly_aggregated,11.5,1.6,open-meteo:daily+hourly-humidity
polo_deportivo_kempes_cordoba,2022-02-05,20.2,69.583,hourly_aggregated,18.1,0.4,open-meteo:daily+hourly-humidity
polo_deportivo_kempes_cordoba,2022-02-06,18.8,58.625,hourly_aggregated,8.1,0,open-meteo:daily+hourly-humidity
polo_deportivo_kempes_cordoba,2023-02-06,26.1,53.125,hourly_aggregated,17.3,0,open-meteo:daily+hourly-humidity
polo_deportivo_kempes_cordoba,2023-02-07,28,51.667,hourly_aggregated,16.2,0,open-meteo:daily+hourly-humidity
polo_deportivo_kempes_cordoba,2023-02-08,24,71.125,hourly_aggregated,15.1,8.5,open-meteo:daily+hourly-humidity
polo_deportivo_kempes_cordoba,2023-02-09,26,64.208,hourly_aggregated,14.6,0,open-meteo:daily+hourly-humidity
polo_deportivo_kempes_cordoba,2023-02-10,26.2,59.292,hourly_aggregated,13.8,0,open-meteo:daily+hourly-humidity
polo_deportivo_kempes_cordoba,2023-02-11,27.6,54.542,hourly_aggregated,20.3,0,open-meteo:daily+hourly-humidity
polo_deportivo_kempes_cordoba,2023-02-12,29.5,55.292,hourly_aggregated,23.9,3.2,open-meteo:daily+hourly-humidity
polo_deportivo_kempes_cordoba,2024-02-05,26.7,68.25,hourly_aggregated,19.2,1.2,open-meteo:daily+hourly-humidity
polo_deportivo_kempes_cordoba,2024-02-06,28.2,64.917,hourly_aggregated,22.1,2.6,open-meteo:daily+hourly-humidity
polo_deportivo_kempes_cordoba,2024-02-07,29.2,63.5,hourly_aggregated,19.2,0.2,open-meteo:daily+hourly-humidity
polo_deportivo_kempes_cordoba,2024-02-08,27.3,72.083,hourly_aggregated,16.6,29.2,open-meteo:daily+hourly-humidity
polo_deportivo_kempes_cordoba,2024-02-09,23.4,82.625,hourly_aggregated,16.2,65.9,open-meteo:daily+hourly-humidity
polo_deportivo_kempes_cordoba,2024-02-10,23.9,79.042,hourly_aggregated,8.3,0.1,open-meteo:daily+hourly-humidity
polo_deportivo_kempes_cordoba,2024-02-11,25.7,76.792,hourly_aggregated,16.8,2.8,open-meteo:daily+hourly-humidity
real_club_tenis_barcelona,2022-04-18,14,78.792,hourly_aggregated,15,0,open-meteo:daily+hourly-humidity
real_club_tenis_barcelona,2022-04-19,13.7,81.458,hourly_aggregated,11.1,6.5,open-meteo:daily+hourly-humidity
real_club_tenis_barcelona,2022-04-20,13.8,77.75,hourly_aggregated,33.1,8.2,open-meteo:daily+hourly-humidity
real_club_tenis_barcelona,2022-04-21,12.6,83.917,hourly_aggregated,32.9,16.7,open-meteo:daily+hourly-humidity
real_club_tenis_barcelona,2022-04-22,13.9,76.292,hourly_aggregated,21.6,0,open-meteo:daily+hourly-humidity
real_club_tenis_barcelona,2022-04-24,15.1,65.667,hourly_aggregated,21.6,0,open-meteo:daily+hourly-humidity
real_club_tenis_barcelona,2023-04-17,12.9,65.875,hourly_aggregated,19.1,0.1,open-meteo:daily+hourly-humidity
real_club_tenis_barcelona,2023-04-18,13.9,69.708,hourly_aggregated,17.6,0.2,open-meteo:daily+hourly-humidity
real_club_tenis_barcelona,2023-04-19,14.1,62.333,hourly_aggregated,18.1,0,open-meteo:daily+hourly-humidity
real_club_tenis_barcelona,2023-04-20,14.7,63.208,hourly_aggregated,24,0,open-meteo:daily+hourly-humidity
real_club_tenis_barcelona,2023-04-21,15.8,79.5,hourly_aggregated,20.7,0,open-meteo:daily+hourly-humidity
real_club_tenis_barcelona,2023-04-22,15.8,80.375,hourly_aggregated,16.6,0,open-meteo:daily+hourly-humidity
real_club_tenis_barcelona,2023-04-23,17,75.375,hourly_aggregated,24.7,0,open-meteo:daily+hourly-humidity
real_club_tenis_barcelona,2024-04-15,16.8,59.833,hourly_aggregated,13.8,0,open-meteo:daily+hourly-humidity
real_club_tenis_barcelona,2024-04-16,14.9,73.25,hourly_aggregated,19.1,2.9,open-meteo:daily+hourly-humidity
real_club_tenis_barcelona,2024-04-17,14,68.125,hourly_aggregated,23.8,2.5,open-meteo:daily+hourly-humidity
real_club_tenis_barcelona,2024-04-18,12.7,80.25,hourly_aggregated,17.8,3.1,open-meteo:daily+hourly-humidity
real_club_tenis_barcelona,2024-04-19,12.5,69.167,hourly_aggregated,25.8,0,open-meteo:daily+hourly-humidity
real_club_tenis_barcelona,2024-04-20,12.7,76.75,hourly_aggregated,15.3,0,open-meteo:daily+hourly-humidity
real_club_tenis_barcelona,2024-04-21,13.1,71.042,hourly_aggregated,20.3,8,open-meteo:daily+hourly-humidity
river_oaks_houston,2022-04-05,23.6,84.625,hourly_aggregated,19.1,1.3,open-meteo:daily+hourly-humidity
river_oaks_houston,2022-04-06,23.6,76.375,hourly_aggregated,30.8,0.3,open-meteo:daily+hourly-humidity
river_oaks_houston,2022-04-07,18.8,30.625,hourly_aggregated,28.1,0,open-meteo:daily+hourly-humidity
river_oaks_houston,2022-04-08,17,24.958,hourly_aggregated,28.8,0,open-meteo:daily+hourly-humidity
river_oaks_houston,2022-04-09,17.9,39.458,hourly_aggregated,25.8,0,open-meteo:daily+hourly-humidity
river_oaks_houston,2022-04-10,21.7,65.833,hourly_aggregated,41.8,0,open-meteo:daily+hourly-humidity
river_oaks_houston,2023-04-03,24.8,81.667,hourly_aggregated,23,0.3,open-meteo:daily+hourly-humidity
river_oaks_houston,2023-04-04,24.9,82.75,hourly_aggregated,33,0.3,open-meteo:daily+hourly-humidity
river_oaks_houston,2023-04-05,23.6,84.917,hourly_aggregated,29.7,39.4,open-meteo:daily+hourly-humidity
river_oaks_houston,2023-04-07,15.7,89.667,hourly_aggregated,29.5,46,open-meteo:daily+hourly-humidity
river_oaks_houston,2023-04-08,14.9,86.917,hourly_aggregated,22.5,3.6,open-meteo:daily+hourly-humidity
river_oaks_houston,2023-04-09,18.8,81.125,hourly_aggregated,12.5,0.4,open-meteo:daily+hourly-humidity
river_oaks_houston,2024-04-01,24.2,80.917,hourly_aggregated,28.6,0,open-meteo:daily+hourly-humidity
river_oaks_houston,2024-04-02,23.4,69.25,hourly_aggregated,24.8,1.9,open-meteo:daily+hourly-humidity
river_oaks_houston,2024-04-03,17.3,52.125,hourly_aggregated,26.6,0,open-meteo:daily+hourly-humidity
river_oaks_houston,2024-04-04,18.5,54.25,hourly_aggregated,14.7,0,open-meteo:daily+hourly-humidity
river_oaks_houston,2024-04-05,20.8,58.875,hourly_aggregated,21.2,0,open-meteo:daily+hourly-humidity
river_oaks_houston,2024-04-06,20.9,70.375,hourly_aggregated,32.2,0,open-meteo:daily+hourly-humidity
river_oaks_houston,2024-04-07,23.3,81.917,hourly_aggregated,26.5,3.1,open-meteo:daily+hourly-humidity
roland_garros_paris,2022-05-22,18.4,66.875,hourly_aggregated,16.6,0.1,open-meteo:daily+hourly-humidity
roland_garros_paris,2022-05-23,16.4,84.542,hourly_aggregated,20.7,11.9,open-meteo:daily+hourly-humidity
roland_garros_paris,2022-05-24,13.3,73.333,hourly_aggregated,19.7,6.8,open-meteo:daily+hourly-humidity
roland_garros_paris,2022-05-25,14.9,64.417,hourly_aggregated,22,0,open-meteo:daily+hourly-humidity
roland_garros_paris,2022-05-26,16.3,70.167,hourly_aggregated,16,0.2,open-meteo:daily+hourly-humidity
roland_garros_paris,2022-05-27,15.3,70.5,hourly_aggregated,17,0.9,open-meteo:daily+hourly-humidity
roland_garros_paris,2022-05-28,14.3,65,hourly_aggregated,20.3,0.1,open-meteo:daily+hourly-humidity
roland_garros_paris,2022-05-29,11.6,60.375,hourly_aggregated,17,0.2,open-meteo:daily+hourly-humidity
roland_garros_paris,2022-05-30,12.7,61.792,hourly_aggregated,11.6,0,open-meteo:daily+hourly-humidity
roland_garros_paris,2022-05-31,15.2,56.458,hourly_aggregated,17.3,0.1,open-meteo:daily+hourly-humidity
roland_garros_paris,2022-06-01,15,59.5,hourly_aggregated,18.6,0,open-meteo:daily+hourly-humidity
roland_garros_paris,2022-06-03,17.9,73.75,hourly_aggregated,9.7,5.9,open-meteo:daily+hourly-humidity
roland_garros_paris,2022-06-05,18.6,76.333,hourly_aggregated,26.8,3.6,open-meteo:daily+hourly-humidity
roland_garros_paris,2023-05-28,19,60.208,hourly_aggregated,21.7,0,open-meteo:daily+hourly-humidity
roland_garros_paris,2023-05-29,17.8,63,hourly_aggregated,26.6,0,open-meteo:daily+hourly-humidity
roland_garros_paris,2023-05-30,16.5,54.875,hourly_aggregated,24.5,0,open-meteo:daily+hourly-humidity
roland_garros_paris,2023-05-31,19,58.875,hourly_aggregated,23,0,open-meteo:daily+hourly-humidity
roland_garros_paris,2023-06-01,19.7,60.5,hourly_aggregated,21.6,0,open-meteo:daily+hourly-humidity
roland_garros_paris,2023-06-02,15,64,hourly_aggregated,21.9,0,open-meteo:daily+hourly-humidity
roland_garros_paris,2023-06-03,17.8,57.208,hourly_aggregated,19.4,0,open-meteo:daily+hourly-humidity
roland_garros_paris,2023-06-04,19.5,45.958,hourly_aggregated,20.2,0,open-meteo:daily+hourly-humidity
roland_garros_paris,2023-06-05,19.5,51.917,hourly_aggregated,20.1,0,open-meteo:daily+hourly-humidity
roland_garros_paris,2023-06-06,19.3,57.708,hourly_aggregated,15.5,0,open-meteo:daily+hourly-humidity
roland_garros_paris,2023-06-07,20.9,56.5,hourly_aggregated,18.7,0.2,open-meteo:daily+hourly-humidity
roland_garros_paris,2023-06-09,23.3,53.5,hourly_aggregated,19.3,0,open-meteo:daily+hourly-humidity
roland_garros_paris,2023-06-11,20.9,82.667,hourly_aggregated,15.4,25.5,open-meteo:daily+hourly-humidity
roland_garros_paris,2024-05-26,16.4,76.667,hourly_aggregated,21.9,3.6,open-meteo:daily+hourly-humidity
roland_garros_paris,2024-05-27,13.5,77.417,hourly_aggregated,18.4,1.8,open-meteo:daily+hourly-humidity
roland_garros_paris,2024-05-28,13.8,83.458,hourly_aggregated,23.2,2.5,open-meteo:daily+hourly-humidity
roland_garros_paris,2024-05-29,15,88.958,hourly_aggregated,23.8,17.7,open-meteo:daily+hourly-humidity
roland_garros_paris,2024-05-30,13.3,82.25,hourly_aggregated,24.3,5.4,open-meteo:daily+hourly-humidity
roland_garros_paris,2024-05-31,13.4,84.625,hourly_aggregated,23.4,4.4,open-meteo:daily+hourly-humidity
roland_garros_paris,2024-06-01,13.4,83.125,hourly_aggregated,22.7,1.6,open-meteo:daily+hourly-humidity
roland_garros_paris,2024-06-02,13.9,79.292,hourly_aggregated,19.9,0,open-meteo:daily+hourly-humidity
roland_garros_paris,2024-06-03,14.6,78.292,hourly_aggregated,10.8,0,open-meteo:daily+hourly-humidity
roland_garros_paris,2024-06-04,17.3,78.75,hourly_aggregated,19.5,1.3,open-meteo:daily+hourly-humidity
roland_garros_paris,2024-06-05,15.4,76.333,hourly_aggregated,16.9,0.4,open-meteo:daily+hourly-humidity
roland_garros_paris,2024-06-07,14.5,70.208,hourly_aggregated,10.1,0,open-meteo:daily+hourly-humidity
roland_garros_paris,2024-06-09,14.5,68.375,hourly_aggregated,19.8,0,open-meteo:daily+hourly-humidity
roy_emerson_arena_gstaad,2022-07-18,21.4,50.417,hourly_aggregated,12.9,0,open-meteo:daily+hourly-humidity
roy_emerson_arena_gstaad,2022-07-19,22.8,50.125,hourly_aggregated,12.6,0,open-meteo:daily+hourly-humidity
roy_emerson_arena_gstaad,2022-07-21,19.3,76.417,hourly_aggregated,10.4,4.1,open-meteo:daily+hourly-humidity
roy_emerson_arena_gstaad,2022-07-22,21.2,60.875,hourly_aggregated,13.8,0,open-meteo:daily+hourly-humidity
roy_emerson_arena_gstaad,2022-07-23,18.6,78.083,hourly_aggregated,9.7,2.7,open-meteo:daily+hourly-humidity
roy_emerson_arena_gstaad,2022-07-24,21.1,71.417,hourly_aggregated,10.2,0,open-meteo:daily+hourly-humidity
roy_emerson_arena_gstaad,2023-07-17,18.4,86.5,hourly_aggregated,8.9,7.3,open-meteo:daily+hourly-humidity
roy_emerson_arena_gstaad,2023-07-18,20.2,82,hourly_aggregated,9.3,11.9,open-meteo:daily+hourly-humidity
roy_emerson_arena_gstaad,2023-07-19,18.7,76.875,hourly_aggregated,14.8,2.4,open-meteo:daily+hourly-humidity
roy_emerson_arena_gstaad,2023-07-20,17.7,75.458,hourly_aggregated,10.1,0.6,open-meteo:daily+hourly-humidity
roy_emerson_arena_gstaad,2023-07-21,14.9,82.917,hourly_aggregated,14.1,6,open-meteo:daily+hourly-humidity
roy_emerson_arena_gstaad,2023-07-22,15,73.667,hourly_aggregated,11.5,1.1,open-meteo:daily+hourly-humidity
roy_emerson_arena_gstaad,2023-07-23,17.5,63.208,hourly_aggregated,18.1,0,open-meteo:daily+hourly-humidity
roy_emerson_arena_gstaad,2024-07-15,18.5,80.167,hourly_aggregated,7.8,14.7,open-meteo:daily+hourly-humidity
roy_emerson_arena_gstaad,2024-07-16,16.6,85.458,hourly_aggregated,14.2,4.9,open-meteo:daily+hourly-humidity
roy_emerson_arena_gstaad,2024-07-17,16.6,80.333,hourly_aggregated,10.8,0.4,open-meteo:daily+hourly-humidity
roy_emerson_arena_gstaad,2024-07-18,18.2,78.458,hourly_aggregated,9.9,0.2,open-meteo:daily+hourly-humidity
roy_emerson_arena_gstaad,2024-07-19,19.2,70.25,hourly_aggregated,12.2,0.1,open-meteo:daily+hourly-humidity
roy_emerson_arena_gstaad,2024-07-20,19.9,65.333,hourly_aggregated,8.6,0,open-meteo:daily+hourly-humidity
roy_emerson_arena_gstaad,2024-07-21,17.4,83.917,hourly_aggregated,8.9,9.8,open-meteo:daily+hourly-humidity
royal_tennis_club_marrakech,2022-04-05,11.6,68.917,hourly_aggregated,30.3,0.5,open-meteo:daily+hourly-humidity
royal_tennis_club_marrakech,2022-04-06,13.4,68.083,hourly_aggregated,21,0,open-meteo:daily+hourly-humidity
royal_tennis_club_marrakech,2022-04-07,15.2,65.75,hourly_aggregated,14,0,open-meteo:daily+hourly-humidity
royal_tennis_club_marrakech,2022-04-08,17.5,64.375,hourly_aggregated,16.5,0,open-meteo:daily+hourly-humidity
royal_tennis_club_marrakech,2022-04-09,20.2,50.417,hourly_aggregated,10.9,0,open-meteo:daily+hourly-humidity
royal_tennis_club_marrakech,2022-04-10,21.4,40.833,hourly_aggregated,20.7,0,open-meteo:daily+hourly-humidity
royal_tennis_club_marrakech,2023-04-03,20.5,49.667,hourly_aggregated,16.2,0,open-meteo:daily+hourly-humidity
royal_tennis_club_marrakech,2023-04-04,15,64.458,hourly_aggregated,20.6,2.9,open-meteo:daily+hourly-humidity
royal_tennis_club_marrakech,2023-04-05,12.3,76.292,hourly_aggregated,21.5,16.3,open-meteo:daily+hourly-humidity
royal_tennis_club_marrakech,2023-04-06,17.1,69.083,hourly_aggregated,9.7,0,open-meteo:daily+hourly-humidity
royal_tennis_club_marrakech,2023-04-07,19,65.333,hourly_aggregated,14.5,0.1,open-meteo:daily+hourly-humidity
royal_tennis_club_marrakech,2023-04-08,19.2,65.083,hourly_aggregated,16.7,1.5,open-meteo:daily+hourly-humidity
royal_tennis_club_marrakech,2023-04-09,20.4,44.708,hourly_aggregated,13.3,0,open-meteo:daily+hourly-humidity
royal_tennis_club_marrakech,2024-04-01,16.5,72.458,hourly_aggregated,9.7,0.1,open-meteo:daily+hourly-humidity
royal_tennis_club_marrakech,2024-04-02,16.9,72.25,hourly_aggregated,12.1,0,open-meteo:daily+hourly-humidity
royal_tennis_club_marrakech,2024-04-03,19,63.5,hourly_aggregated,12.1,0,open-meteo:daily+hourly-humidity
royal_tennis_club_marrakech,2024-04-04,23.5,46.833,hourly_aggregated,23.6,0,open-meteo:daily+hourly-humidity
royal_tennis_club_marrakech,2024-04-05,25.4,31.708,hourly_aggregated,14.8,0,open-meteo:daily+hourly-humidity
royal_tennis_club_marrakech,2024-04-06,23.9,29.583,hourly_aggregated,24.2,0,open-meteo:daily+hourly-humidity
royal_tennis_club_marrakech,2024-04-07,20.7,62.25,hourly_aggregated,18.8,0,open-meteo:daily+hourly-humidity
stella_maris_umag,2022-07-25,28.9,57.625,hourly_aggregated,15,0,open-meteo:daily+hourly-humidity
stella_maris_umag,2022-07-26,27.6,61.458,hourly_aggregated,25.5,0.4,open-meteo:daily+hourly-humidity
stella_maris_umag,2022-07-27,26.3,54.792,hourly_aggregated,17.2,1.1,open-meteo:daily+hourly-humidity
stella_maris_umag,2022-07-28,26.3,57.875,hourly_aggregated,19.9,0,open-meteo:daily+hourly-humidity
stella_maris_umag,2022-07-29,26.5,67.375,hourly_aggregated,15.8,0,open-meteo:daily+hourly-humidity
stella_maris_umag,2022-07-30,24.6,65.292,hourly_aggregated,20,1.4,open-meteo:daily+hourly-humidity
stella_maris_umag,2022-07-31,24.9,71.5,hourly_aggregated,16.4,0,open-meteo:daily+hourly-humidity
stella_maris_umag,2023-07-24,25.6,75.292,hourly_aggregated,33.3,1.6,open-meteo:daily+hourly-humidity
stella_maris_umag,2023-07-25,23.3,81.083,hourly_aggregated,27.1,5.2,open-meteo:daily+hourly-humidity
stella_maris_umag,2023-07-26,21.9,59.083,hourly_aggregated,25.9,15.3,open-meteo:daily+hourly-humidity
stella_maris_umag,2023-07-27,20.8,59.167,hourly_aggregated,15,0,open-meteo:daily+hourly-humidity
stella_maris_umag,2023-07-28,23,68.833,hourly_aggregated,17,0.2,open-meteo:daily+hourly-humidity
stella_maris_umag,2023-07-29,24.2,77.792,hourly_aggregated,15.8,0,open-meteo:daily+hourly-humidity
stella_maris_umag,2023-07-30,23.4,85.25,hourly_aggregated,15.7,11.2,open-meteo:daily+hourly-humidity
stella_maris_umag,2024-07-21,25.6,66.583,hourly_aggregated,11.3,0,open-meteo:daily+hourly-humidity
stella_maris_umag,2024-07-22,26.1,72,hourly_aggregated,17,5.6,open-meteo:daily+hourly-humidity
stella_maris_umag,2024-07-23,26.6,65.042,hourly_aggregated,20.1,1.7,open-meteo:daily+hourly-humidity
stella_maris_umag,2024-07-24,26.6,60.042,hourly_aggregated,17.2,1.1,open-meteo:daily+hourly-humidity
stella_maris_umag,2024-07-25,25.9,52.75,hourly_aggregated,13.6,0,open-meteo:daily+hourly-humidity
stella_maris_umag,2024-07-26,25.5,60.792,hourly_aggregated,11.1,0,open-meteo:daily+hourly-humidity
stella_maris_umag,2024-07-27,26.1,69.25,hourly_aggregated,9.8,0,open-meteo:daily+hourly-humidity
tennis_club_geneve,2022-05-15,20.1,63.333,hourly_aggregated,17.4,0,open-meteo:daily+hourly-humidity
tennis_club_geneve,2022-05-16,18.8,64.708,hourly_aggregated,11.7,0.3,open-meteo:daily+hourly-humidity
tennis_club_geneve,2022-05-17,20.3,60.542,hourly_aggregated,10.6,0,open-meteo:daily+hourly-humidity
tennis_club_geneve,2022-05-18,21.6,61,hourly_aggregated,11.9,0,open-meteo:daily+hourly-humidity
tennis_club_geneve,2022-05-19,22.3,60.458,hourly_aggregated,17.1,1.1,open-meteo:daily+hourly-humidity
tennis_club_geneve,2022-05-20,22.5,49.833,hourly_aggregated,23.7,0,open-meteo:daily+hourly-humidity
tennis_club_geneve,2022-05-21,22.8,56.417,hourly_aggregated,12.8,1.4,open-meteo:daily+hourly-humidity
tennis_club_geneve,2023-05-21,16.2,75.208,hourly_aggregated,7.2,0,open-meteo:daily+hourly-humidity
tennis_club_geneve,2023-05-22,18,76.333,hourly_aggregated,7.8,0.4,open-meteo:daily+hourly-humidity
tennis_club_geneve,2023-05-23,17.2,79.5,hourly_aggregated,14.1,0,open-meteo:daily+hourly-humidity
tennis_club_geneve,2023-05-24,14.9,76.75,hourly_aggregated,22,0.3,open-meteo:daily+hourly-humidity
tennis_club_geneve,2023-05-25,14.1,74.042,hourly_aggregated,15.6,0,open-meteo:daily+hourly-humidity
tennis_club_geneve,2023-05-26,17,74.625,hourly_aggregated,9.2,0,open-meteo:daily+hourly-humidity
tennis_club_geneve,2023-05-27,18.3,70.125,hourly_aggregated,11.5,0,open-meteo:daily+hourly-humidity
tennis_club_geneve,2024-05-19,14.7,78.458,hourly_aggregated,7.8,0.3,open-meteo:daily+hourly-humidity
tennis_club_geneve,2024-05-20,15.9,79.708,hourly_aggregated,8.1,4.8,open-meteo:daily+hourly-humidity
tennis_club_geneve,2024-05-21,14.8,76,hourly_aggregated,16,3.5,open-meteo:daily+hourly-humidity
tennis_club_geneve,2024-05-22,14.7,73.708,hourly_aggregated,12,2,open-meteo:daily+hourly-humidity
tennis_club_geneve,2024-05-23,13.1,81.958,hourly_aggregated,6.6,14.8,open-meteo:daily+hourly-humidity
tennis_club_geneve,2024-05-24,13.3,78.958,hourly_aggregated,9.6,0.6,open-meteo:daily+hourly-humidity
tennis_club_geneve,2024-05-25,14.8,74.458,hourly_aggregated,11.6,0,open-meteo:daily+hourly-humidity
tennisstadion_kitzbuhel,2022-07-25,23.8,64.667,hourly_aggregated,9.9,0,open-meteo:daily+hourly-humidity
tennisstadion_kitzbuhel,2022-07-26,17.9,87.542,hourly_aggregated,9.7,11.2,open-meteo:daily+hourly-humidity
tennisstadion_kitzbuhel,2022-07-27,17.2,86.417,hourly_aggregated,9.4,5.9,open-meteo:daily+hourly-humidity
tennisstadion_kitzbuhel,2022-07-28,19.7,73.125,hourly_aggregated,8.2,0.5,open-meteo:daily+hourly-humidity
tennisstadion_kitzbuhel,2022-07-29,19.6,78.708,hourly_aggregated,9.2,9.4,open-meteo:daily+hourly-humidity
tennisstadion_kitzbuhel,2022-07-30,16.5,83.5,hourly_aggregated,16.4,9.6,open-meteo:daily+hourly-humidity
tennisstadion_kitzbuhel,2023-07-31,17.9,74.375,hourly_aggregated,9.5,0.1,open-meteo:daily+hourly-humidity
tennisstadion_kitzbuhel,2023-08-01,15.5,94.792,hourly_aggregated,8.8,14.4,open-meteo:daily+hourly-humidity
tennisstadion_kitzbuhel,2023-08-02,17.6,81.042,hourly_aggregated,8.3,0.6,open-meteo:daily+hourly-humidity
tennisstadion_kitzbuhel,2023-08-03,16.7,91.708,hourly_aggregated,6.5,11.9,open-meteo:daily+hourly-humidity
tennisstadion_kitzbuhel,2023-08-04,15.5,89.917,hourly_aggregated,7.8,13.2,open-meteo:daily+hourly-humidity
tennisstadion_kitzbuhel,2023-08-05,13.4,99.5,hourly_aggregated,7.5,34.2,open-meteo:daily+hourly-humidity
tennisstadion_kitzbuhel,2024-07-22,18.2,91.583,hourly_aggregated,8.2,9,open-meteo:daily+hourly-humidity
