tour_id,player1_id,player2_id,round_id,draw,result
21548,95483,28993,4,8,6-3 6-4
21548,95687,86070,4,9,6-4 6-4
21548,108591,95462,4,10,6-1 6-0
21548,101054,110343,4,11,6-2 6-1
21548,41956,99808,4,12,7-5 7-5
21548,71795,68091,4,13,6-4 7-5
21548,48631,81781,4,14,4-6 6-1 6-4
21548,88931,67017,4,15,6-1 6-4
21548,71646,80008,4,16,6-4 7-6(3)
21548,80500,66499,5,1,6-4 6-7(7) 7-6(6)
21548,97382,72609,5,2,6-3 6-2
21548,59850,86924,5,3,w/o
21548,82975,95483,5,4,w/o
21548,108591,95687,5,5,6-7(2) 6-4 6-3
21548,101054,41956,5,6,7-5 3-6 6-4
21548,48631,71795,5,7,6-4 3-1 ret.
21548,71646,88931,5,8,6-3 6-4
21548,80500,97382,9,1,
21548,82975,59850,9,2,6-1 6-2
21548,108591,101054,9,3,
21548,48631,71646,9,4,
21548,3700,82975,10,1,
21548,3700,3700,10,2,
21548,3700,3700,12,1,
21539,126924,126925,4,1,7-5 6-4
21539,126926,126927,4,2,6-4 5-7 10-5
21539,126928,126929,4,3,7-6(5) 6-4
21539,126931,126930,4,4,6-2 6-4
21539,126932,126933,4,5,7-6(4) 6-4
21539,126415,126792,4,6,6-3 7-6(4)
21539,126934,118005,4,7,7-6(5) 6-3
21539,113691,109381,4,8,4-6 7-6(5) 10-2
21542,112660,75750,4,4,6-2 0-6 6-4
21538,126845,3700,1,13,bye
21538,30211,108175,1,14,w/o
21538,122941,126846,1,15,6-1 6-0
21538,115063,120094,1,16,6-0 3-0 ret.
21538,14745,115058,3,1,6-0 6-0
21538,27218,117347,3,2,6-4 6-3
21538,108598,125337,3,3,6-3 6-1
21538,99748,126842,3,4,6-7(5) 6-1 10-4
21538,95868,114361,3,5,6-2 6-2
21538,126844,116560,3,6,7-5 6-4
21538,30211,126845,3,7,6-0 6-1
21538,122941,115063,3,8,6-2 6-2
21540,85840,101547,1,1,6-4 6-0
21540,92737,119842,1,2,6-2 6-1
21540,52530,123834,1,3,4-6 6-1 11-9
21540,50867,23073,1,4,6-3 6-0
21540,98960,95336,1,5,3-6 7-6(0) 13-11
21540,70867,49239,1,6,6-2 5-7 10-3
21540,40200,88219,1,7,3-6 6-1 10-5
21540,83428,86059,1,8,7-5 6-3
21540,117908,124784,1,9,6-3 6-2
21540,53325,105813,1,10,6-3 6-4
21540,98907,126847,1,11,6-2 6-3
21540,124795,43239,1,12,6-1 6-2
21540,80652,68641,1,13,6-1 6-1
21540,43243,108417,1,14,7-6(5) 6-0
21540,92738,103100,1,15,6-3 7-6(6)
21540,111355,83789,1,16,6-1 6-0
21540,92737,85840,3,1,6-3 6-2
21540,52530,50867,3,2,6-3 6-2
21540,70867,98960,3,3,6-4 7-6(10)
21540,40200,83428,3,4,6-4 6-4
21540,117908,53325,3,5,3-6 6-3 10-4
21540,98907,124795,3,6,6-2 6-2
21540,80652,43243,3,7,6-2 6-2
21540,111355,92738,3,8,6-2 6-2
21542,88496,3700,1,1,bye
21542,122483,116326,1,2,6-3 6-2
21542,126684,3700,1,3,bye
21542,97756,3700,1,4,bye
21542,121188,3700,1,5,bye
21542,119201,126681,1,6,6-1 4-6 10-7
21542,125247,3700,1,7,bye
21542,124382,3700,1,8,bye
21542,81008,3700,1,9,bye
21542,117642,125465,1,10,6-5 ret.
21542,117369,3700,1,11,bye
21542,95696,3700,1,12,bye
21542,63498,3700,1,13,bye
21542,110772,125532,1,14,w/o
21542,100966,3700,1,15,bye
21542,65902,3700,1,16,bye
21542,102841,3700,1,17,bye
21542,122719,126848,1,18,w/o
21542,126849,3700,1,19,bye
21542,83524,3700,1,20,bye
21542,85403,3700,1,21,bye
21542,110651,119074,1,22,w/o
21542,112010,3700,1,23,bye
21542,80955,3700,1,24,bye
21542,63477,3700,1,25,bye
21542,126850,100245,1,26,6-1 6-1
21542,89463,126851,1,27,w/o
21542,119918,3700,1,28,bye
21542,55891,3700,1,29,bye
21542,126133,109051,1,30,6-4 6-3
21542,126683,102445,1,31,6-4 6-2
21542,102630,3700,1,32,bye
21542,88496,122483,2,1,6-0 6-1
21542,97756,126684,2,2,6-0 6-2
21542,121188,119201,2,3,6-0 6-0
21542,124382,125247,2,4,5-7 6-3 10-5
21543,60104,108186,3,7,6-7(5) 6-4 10-8
21543,68389,9997,3,8,7-6(5) 6-7(1) 10-2
21547,29889,117749,1,1,6-4 6-3
21547,117897,118118,1,2,6-2 6-3
21547,86284,66358,1,3,6-4 1-6 10-2
21547,55824,105174,1,4,6-7(5) 6-1 10-3
21547,66034,86813,1,5,6-2 6-2
21547,116488,64463,1,6,6-3 6-2
21547,112186,100397,1,7,6-4 6-1
21547,103801,103570,1,8,6-0 6-1
21547,62699,124019,1,9,6-3 6-1
21547,77270,56889,1,10,6-4 7-6(4)
21547,51827,117923,1,11,6-2 6-2
21547,40853,82983,1,12,3-6 6-4 10-5
21547,21498,79305,1,13,3-6 6-1 11-9
21547,117890,106451,1,14,7-6(4) 6-2
21547,118636,103574,1,15,6-1 6-3
21547,83553,103349,1,16,7-6(4) 6-4
21547,68996,117892,1,17,6-1 6-4
21547,94796,100398,1,18,2-6 6-2 10-7
21547,111786,103346,1,19,6-0 6-1
21547,50620,99687,1,20,7-5 7-6(3)
21547,55994,103059,1,21,6-2 7-6(4)
21547,88339,120327,1,22,6-0 7-5
21547,55827,108185,1,23,6-3 6-2
21547,61670,64623,1,24,7-5 6-4
21547,96543,120484,1,25,6-3 6-2
21547,117638,94542,1,26,6-2 6-3
21547,103799,58867,1,27,6-4 6-0
21547,99983,117637,1,28,7-5 6-4
21547,67985,63731,1,29,7-5 6-0
21547,112820,99445,1,30,2-1 ret.
21547,103800,100722,1,31,6-3 3-6 10-6
21547,103348,60623,1,32,6-1 6-1
21547,29889,117897,2,1,6-2 6-4
21547,55824,86284,2,2,6-7(8) 6-2 10-5
21547,66034,116488,2,3,6-3 6-0
21547,103801,112186,2,4,6-1 6-0
21547,62699,77270,2,5,6-4 6-3
21547,40853,51827,2,6,3-6 6-3 10-6
21547,21498,117890,2,7,7-5 6-3
21547,83553,118636,2,8,6-2 6-4
21547,68996,94796,2,9,6-2 6-0
21547,111786,50620,2,10,6-2 1-6 10-5
21547,55994,88339,2,11,6-2 6-3
21547,55827,61670,2,12,6-0 6-2
21547,96543,117638,2,13,6-4 6-2
21547,99983,103799,2,14,7-5 6-2
21547,67985,112820,2,15,6-4 6-4
21547,103348,103800,2,16,1-6 6-1 10-3
21547,55824,29889,3,1,1-6 6-3 10-5
21547,103801,66034,3,2,2-6 6-4 10-1
21547,62699,40853,3,3,7-5 6-4
21547,83553,21498,3,4,4-6 6-3 10-4
21547,111786,68996,3,5,6-3 7-5
21547,55994,55827,3,6,7-6(6) 6-3
21547,99983,96543,3,7,6-7(4) 6-3 10-5
21547,103348,67985,3,8,6-4 6-2
21505,30743,48460,1,1,3-6 6-0 6-2
21505,104665,105816,1,2,6-0 6-2
21505,32764,7202,1,3,7-6(5) 6-0
21505,86545,75660,1,4,6-1 6-4
21505,37053,85763,1,5,7-6(3) 6-4
21505,61537,108932,1,6,6-3 7-5
21505,58606,38549,1,7,3-0 ret.
21505,115228,30099,1,8,7-6(4) 3-6 6-3
21505,42150,106064,1,9,6-2 6-0
21505,63240,96934,1,10,6-4 6-4
21505,24875,32349,1,11,6-3 4-6 7-6(6)
21505,54563,44990,1,12,3-6 7-6(8) 6-3
21505,30743,104665,3,1,6-1 6-2
21505,86545,32764,3,2,6-2 ret.
21505,37053,61537,3,3,6-3 7-6(6)
21505,58606,115228,3,4,6-0 6-2
21505,63240,42150,3,5,3-6 7-6(6) 6-2
21505,24875,54563,3,6,6-1 7-5
21505,12653,51853,4,1,6-4 6-2
21505,66254,45300,4,2,6-1 6-2
21505,37053,58591,4,3,7-6(4) 7-6(9)
21505,68393,53909,4,4,4-6 6-2 6-2
21505,30743,21506,4,5,6-4 3-6 7-6(3)
21505,55290,58606,4,6,7-6(5) 7-5
21505,34103,79634,4,7,6-4 6-3
21505,30856,18771,4,8,6-4 7-5
21505,20104,24875,4,9,6-0 6-2
21505,44209,42150,4,10,6-4 6-1
21505,8721,50118,4,11,6-7(5) 6-1 6-3
21505,28992,63240,4,12,6-7(5) 6-3 6-3
21505,20465,97369,4,13,7-6(13) 7-6(4)
21505,16998,54208,4,14,7-6(5) 6-7(4) 7-6(6)
21505,71357,86545,4,15,6-2 7-6(3)
21505,87277,81412,4,16,2-6 7-6(3) 6-4
21505,12653,66254,5,1,7-6(0) 4-6 7-6(5)
21505,68393,37053,5,2,7-6(8) 7-6(1)
21505,55290,30743,5,3,6-3 7-6(5)
21505,30856,34103,5,4,6-1 6-2
21505,20104,44209,5,5,4-6 6-3 6-4
21505,8721,28992,5,6,7-6(3) 6-3
21505,20465,16998,5,7,6-3 6-7(6) 6-1
21505,87277,71357,5,8,6-1 ret.
21505,12653,68393,9,1,
21505,55290,30856,9,2,
21505,20104,8721,9,3,7-6(7) 6-3
21505,20465,87277,9,4,
21505,3700,3700,10,1,
21505,20104,3700,10,2,
21505,3700,3700,12,1,
21509,32887,81959,1,1,6-4 6-3
21509,51966,64238,1,2,3-6 6-4 6-0
21509,38273,59487,1,3,6-0 6-1
21509,58004,65506,1,4,5-7 6-2 6-3
21509,54146,107371,1,5,2-6 7-5 6-3
21509,58432,68530,1,6,6-3 6-0
21509,83521,41473,1,7,6-2 6-0
21509,81784,37720,1,8,6-4 7-5
21509,51963,54365,1,9,6-4 4-6 6-1
21509,96547,78282,1,10,6-3 6-0
21509,30954,84941,1,11,7-5 6-2
21509,74151,41058,1,12,7-6(3) 6-1
21509,51966,32887,3,1,6-4 6-1
21509,38273,58004,3,2,6-0 6-2
21509,54146,58432,3,3,6-4 6-4
21509,81784,83521,3,4,6-3 7-6(5)
21509,51963,96547,3,5,7-6(8) 4-6 6-3
21509,30954,74151,3,6,6-4 6-2
21506,83330,48872,1,1,6-3 6-2
21506,88896,94966,1,2,6-4 7-6(5)
21506,30496,33740,1,3,7-5 6-3
21506,45175,40819,1,4,3-6 6-1 6-3
21506,87770,59762,1,5,6-1 6-4
21506,7805,23082,1,6,7-6(5) 6-7(2) 6-3
21506,90774,102810,1,7,6-3 6-0
21506,36842,80497,1,8,5-2 ret.
21506,28895,38587,1,9,6-4 3-6 7-6(6)
21506,99969,55657,1,10,5-7 6-4 6-4
21506,73241,71622,1,11,6-3 6-3
21506,38250,71196,1,12,6-4 6-2
21506,83330,88896,3,1,6-3 6-2
21506,30496,45175,3,2,6-4 6-3
21506,87770,7805,3,3,6-4 3-6 7-6(7)
21506,90774,36842,3,4,6-3 1-6 7-5
21506,28895,99969,3,5,6-4 6-3
21506,73241,38250,3,6,7-6(3) 6-3
21509,11981,28685,4,1,6-7(5) 6-4 6-3
21509,58005,51963,4,2,6-3 6-4
21509,50382,90932,4,3,7-6(4) 6-3
21509,65558,71188,4,4,7-6(5) 7-5
21509,86351,46422,4,5,2-6 6-4 6-2
21509,81784,82696,4,6,3-6 6-3 6-4
21509,51966,100196,4,7,6-2 6-3
21509,97984,17837,4,8,6-2 6-4
21509,29462,92649,4,9,6-0 6-2
21509,67703,101158,4,10,6-3 6-4
21509,76009,38273,4,11,6-2 4-2 ret.
21509,23298,86619,4,12,6-1 4-6 7-5
21509,83555,30954,4,13,6-3 4-6 6-4
21509,29937,78052,4,14,6-3 6-2
21509,76010,54146,4,15,6-7(4) 6-4 6-2
21509,79068,38728,4,16,7-6(2) 6-1
21509,11981,58005,5,1,6-3 4-6 6-3
21509,50382,65558,5,2,6-1 6-2
21509,81784,86351,5,3,7-6(7) 6-2
21509,97984,51966,5,4,6-4 6-7(3) 6-0
21509,67703,29462,5,5,6-3 6-2
21509,23298,76009,5,6,2-6 6-1 7-6(5)
21509,83555,29937,5,7,6-2 6-2
21509,79068,76010,5,8,6-3 6-0
21509,11981,50382,9,1,
21509,97984,81784,9,2,6-3 6-3
21509,67703,23298,9,3,
21509,83555,79068,9,4,
21509,3700,97984,10,1,
21509,3700,3700,10,2,
21509,3700,3700,12,1,
21506,35296,104215,4,1,7-5 6-1
21506,47387,100234,4,2,6-1 4-6 6-4
21506,35036,21524,4,3,7-5 6-3
21506,30550,21548,4,4,6-3 6-3
21506,40605,48825,4,5,5-7 6-1 6-4
21506,81980,70459,4,6,6-2 7-5
21506,35323,56211,4,7,3-6 7-6(7) 6-2
21506,45553,55828,4,8,1-6 6-1 7-6(4)
21506,44555,28895,4,9,4-6 6-1 6-4
21506,45175,73241,4,10,6-4 6-1
21506,56641,83554,4,11,6-0 7-6(4)
21506,30496,82262,4,12,6-4 7-6(4)
21506,47259,8806,4,13,7-6(5) 6-4
21506,83330,92054,4,14,6-3 3-6 6-3
21506,90774,76022,4,15,6-3 4-6 6-3
21506,87770,14727,4,16,7-6(5) 4-6 6-4
21506,35296,47387,5,1,7-6(5) 7-6(3)
21506,30550,35036,5,2,7-5 6-7(4) 6-4
21506,81980,40605,5,3,6-2 6-3
21506,45553,35323,5,4,6-4 6-7(1) 7-6(3)
21506,44555,45175,5,5,6-1 6-4
21506,56641,30496,5,6,6-4 6-4
21506,47259,83330,5,7,6-2 6-2
21506,90774,87770,5,8,6-7(5) 7-6(2) 6-4
21506,35296,30550,9,1,
21506,81980,45553,9,2,
21506,44555,56641,9,3,
21506,47259,90774,9,4,
21506,3700,3700,10,1,
21506,3700,3700,10,2,
21506,3700,3700,12,1,
21539,99982,89235,1,1,6-2 6-4
21539,85326,113043,1,2,6-1 6-3
21539,110341,50756,1,3,7-6(3) 3-6 10-6
21539,74568,109487,1,4,6-3 6-2
21539,106079,37283,1,5,6-4 6-4
21539,111611,55478,1,6,6-1 6-3
21539,38079,92746,1,7,6-4 6-1
21539,108518,71627,1,8,7-5 6-2
21539,85147,97595,1,9,6-7(5) 7-5 10-4
21539,95485,111236,1,10,4-6 7-6(3) 10-2
21539,109314,92869,1,11,6-2 6-4
21539,92748,121180,1,12,3-6 6-3 10-7
21539,105801,69671,1,13,6-2 6-2
21539,57231,116713,1,14,6-3 6-4
21539,105800,125423,1,15,6-3 3-6 10-3
21539,125966,107234,1,16,6-4 6-4
21539,99982,85326,3,1,7-6(4) 6-1
21539,74568,110341,3,2,7-6(5) 7-5
21539,111611,106079,3,3,6-4 6-4
21539,108518,38079,3,4,6-4 6-2
21539,95485,85147,3,5,7-5 7-5
21539,109314,92748,3,6,6-1 6-0
21539,105801,57231,3,7,6-2 6-3
21539,105800,125966,3,8,6-2 6-3
21545,103337,106582,1,1,6-2 6-2
21545,101568,110939,1,2,6-2 4-1 ret.
21545,126860,103415,1,3,6-3 6-3
21545,51272,87866,1,4,3-6 6-3 15-13
21545,95669,111507,1,5,6-1 6-0
21545,85512,51964,1,6,3-6 6-4 10-8
21545,103416,77697,1,7,6-3 0-6 10-8
21545,8580,89686,1,8,6-4 6-1
21545,76801,121430,1,9,6-2 6-3
21545,97587,97206,1,10,6-2 6-0
21545,113380,118511,1,11,6-0 6-4
21545,86821,87740,1,12,6-3 2-6 10-7
21545,72581,113780,1,13,6-7(5) 6-3 10-8
21545,72175,85535,1,14,6-2 6-2
21545,122761,125336,1,15,6-1 6-2
21545,95474,93893,1,16,6-4 6-4
21545,94535,122453,1,17,6-3 6-4
21545,112832,126861,1,18,6-3 6-0
21545,100194,83910,1,19,6-0 6-3
21545,100982,103089,1,20,6-3 6-3
21545,70449,119633,1,21,6-3 4-6 10-7
21545,96771,85989,1,22,6-1 6-0
21545,88827,68794,1,23,4-6 7-6(3) 10-6
21545,88910,96531,1,24,6-2 6-1
21545,110995,93636,1,25,6-1 6-3
21545,93882,102658,1,26,6-1 6-4
21545,75651,93909,1,27,6-4 6-3
21545,95169,117519,1,28,6-3 6-2
21545,90393,113778,1,29,6-3 6-0
21545,73754,117917,1,30,7-5 6-4
21545,88890,91450,1,31,7-5 6-3
21545,91143,103362,1,32,3-2 ret.
21545,103337,101568,2,1,6-0 7-5
21545,126860,51272,2,2,6-3 6-3
21545,95669,85512,2,3,6-1 7-6(3)
21545,8580,103416,2,4,6-3 6-2
21545,76801,97587,2,5,6-2 6-2
21545,113380,86821,2,6,6-1 7-5
21545,72581,72175,2,7,6-2 6-3
21545,95474,122761,2,8,6-2 6-3
21545,94535,112832,2,9,7-6(1) 7-6(5)
21545,100194,100982,2,10,6-1 6-2
21545,70449,96771,2,11,6-4 6-1
21545,88910,88827,2,12,6-0 6-0
21545,110995,93882,2,13,6-4 6-1
21545,95169,75651,2,14,6-4 7-6(1)
21545,73754,90393,2,15,4-6 7-5 10-4
21545,88890,91143,2,16,3-6 7-6(3) 10-2
21545,103337,126860,3,1,7-5 2-6 10-4
21545,95669,8580,3,2,6-2 6-7(4) 10-5
21545,113380,76801,3,3,6-1 6-2
21545,95474,72581,3,4,7-5 6-0
21545,100194,94535,3,5,7-6(4) 6-3
21545,88910,70449,3,6,6-4 6-4
21545,110995,95169,3,7,6-3 7-6(6)
21545,88890,73754,3,8,6-2 5-7 10-4
21548,100616,115252,1,17,6-4 6-1
21548,85416,125121,1,18,6-1 6-0
21548,59841,98539,1,19,6-2 6-2
21548,98710,119811,1,20,6-3 6-2
21548,81781,118119,1,21,7-6(5) 6-0
21548,110454,106918,1,22,6-1 6-1
21548,94343,62750,1,23,6-1 6-2
21548,67863,115268,1,24,6-1 6-4
21548,110343,68977,1,25,2-6 7-6(4) 10-6
21548,109918,101305,1,26,7-5 5-7 10-5
21548,115253,122487,1,27,3-6 6-4 10-1
21548,64457,116096,1,28,6-1 6-2
21548,60218,104075,1,29,7-5 6-2
21548,125420,117100,1,30,6-2 ret.
21548,101579,124022,1,31,6-0 6-3
21548,103109,123432,1,32,3-6 6-3 10-3
21548,108591,96305,2,1,6-3 6-4
21548,120324,98720,2,2,6-3 7-5
21548,70248,97593,2,3,6-1 6-4
21548,61870,90875,2,4,6-4 7-6(4)
21548,67017,104427,2,5,6-1 6-0
21548,47534,109311,2,6,6-1 6-2
21548,96544,107233,2,7,6-1 6-1
21548,92570,121220,2,8,5-0 ret.
21548,85416,100616,2,9,6-3 6-2
21548,98710,59841,2,10,6-0 6-2
21548,81781,110454,2,11,6-3 3-6 10-4
21548,67863,94343,2,12,6-3 6-3
21548,110343,109918,2,13,6-0 6-1
21548,64457,115253,2,14,6-2 2-6 10-6
21548,60218,125420,2,15,6-1 6-0
21548,103109,101579,2,16,6-3 4-6 10-3
21548,108591,120324,3,1,6-0 6-1
21548,70248,61870,3,2,6-2 6-2
21548,67017,47534,3,3,7-5 7-5
21548,96544,92570,3,4,6-2 6-2
21548,98710,85416,3,5,6-4 5-7 10-5
21548,81781,67863,3,6,6-3 6-2
21548,110343,64457,3,7,6-1 3-6 10-4
21548,103109,60218,3,8,3-6 6-1 10-6
21549,85002,3700,1,1,bye
21549,94365,114929,1,2,6-3 4-6 10-4
21549,120807,100985,1,3,6-0 6-4
21549,88066,3700,1,4,bye
21549,34829,3700,1,5,bye
21549,91439,67630,1,6,6-2 6-2
21549,62407,121446,1,7,6-1 6-1
21549,116317,3700,1,8,bye
21549,89085,3700,1,9,bye
21549,29919,118147,1,10,6-2 6-2
21549,124026,126862,1,11,6-1 6-0
21549,91171,3700,1,12,bye
21549,99990,3700,1,13,bye
21549,124614,111097,1,14,6-1 6-1
21549,37268,110794,1,15,6-0 6-2
21549,110091,3700,1,16,bye
21549,46972,3700,1,17,bye
21549,79108,77658,1,18,7-5 6-1
21549,107242,109512,1,19,6-3 6-1
21549,98925,3700,1,20,bye
21549,116097,3700,1,21,bye
21549,89846,93155,1,22,6-3 3-6 10-8
21549,75288,116310,1,23,6-7(4) 6-2 10-2
21549,125233,3700,1,24,bye
21549,110795,3700,1,25,bye
21549,124611,98689,1,26,6-3 6-4
21549,116098,87929,1,27,6-0 6-1
21549,107385,3700,1,28,bye
21549,83925,3700,1,29,bye
21549,90024,116110,1,30,6-2 6-4
21549,93284,124846,1,31,6-3 6-1
21549,103818,3700,1,32,bye
21539,126924,126926,9,1,6-2 6-3
21539,126928,126931,9,2,6-2 6-4
21539,126415,126932,9,3,6-3 6-3
21539,113691,126934,9,4,6-4 7-6(6)
21539,126924,126928,10,1,
21539,113691,126415,10,2,6-4 6-4
21539,3699,113691,12,1,
21542,126052,126935,4,1,6-1 4-6 10-8
21542,87778,126936,4,2,6-4 3-6 10-7
21542,126485,113541,4,3,6-2 6-3
21542,126938,126937,4,4,6-0 6-1
21542,126940,126939,4,5,6-3 6-3
21542,126941,126942,4,6,6-3 7-6(5)
21542,126944,126995,4,7,6-7(7) 6-1 12-10
21542,126945,126802,4,8,6-2 6-2
21542,126052,87778,9,1,w/o
21542,126485,126938,9,2,3-6 6-3 10-1
21542,126940,126941,9,3,6-3 1-6 10-8
21542,126945,126944,9,4,6-7(5) 6-1 10-6
21542,126052,126485,10,1,
21542,126940,126945,10,2,
21542,3699,3699,12,1,
21545,125779,126946,4,1,6-3 6-1
21545,118069,126947,4,2,7-6(1) 1-6 10-4
21545,126949,126948,4,3,6-3 2-6 10-8
21545,126950,101643,4,4,2-6 7-6(5) 10-6
21545,126952,126951,4,5,6-4 7-5
21545,124684,126953,4,6,3-6 6-3 10-8
21545,126954,126955,4,7,6-3 6-2
21545,69075,122381,4,8,4-6 6-1 10-5
21545,125779,118069,9,1,6-4 7-5
21545,126949,126950,9,2,4-6 6-0 10-6
21545,126952,124684,9,3,w/o
21545,69075,126954,9,4,6-1 6-3
21545,125779,126949,10,1,
21545,126952,69075,10,2,
21545,3699,3699,12,1,
21546,104154,126956,4,1,6-7(5) 7-6(3) 10-5
21546,126957,124460,4,2,7-6(4) 6-3
21546,126959,126958,4,3,3-4 ret.
21317,79810,88209,4,1,6-4 6-4
21317,42754,126833,4,2,6-2 6-2
21317,121155,74906,4,3,7-6(5) 7-5
21317,63508,120318,4,4,4-6 6-3 10-5
21317,125713,123616,4,5,4-6 6-3 14-12
21317,76884,126834,4,6,6-2 6-2
21317,122652,79643,4,7,6-4 7-6(3)
21317,118495,91045,4,8,6-2 3-6 10-8
21317,37136,94721,4,9,4-6 7-6(6) 10-5
21317,107040,65532,4,10,6-7(6) 6-2 10-5
21317,62137,126835,4,11,7-5 6-3
21317,126836,108310,4,12,6-3 6-2
21317,126837,82416,4,13,6-7(5) 7-5 10-8
21317,35651,123648,4,14,6-4 4-6 10-7
21317,117944,126838,4,15,6-1 6-3
21317,126839,114614,4,16,6-3 6-4
21317,79810,42754,5,1,2-6 6-3 10-5
21317,121155,63508,5,2,6-4 7-6(10)
21317,125713,76884,5,3,6-3 6-4
21317,122652,118495,5,4,6-4 6-4
21317,37136,107040,5,5,7-6(3) 4-6 10-5
21317,62137,126836,5,6,7-6(4) 7-5
21317,126837,35651,5,7,6-3 7-6(3)
21317,117944,126839,5,8,6-4 6-4
21317,79810,121155,9,1,6-4 6-2
21317,122652,125713,9,2,3-6 6-3 10-8
21317,62137,37136,9,3,6-3 6-4
21317,117944,126837,9,4,6-3 7-6(2)
21317,79810,122652,10,1,
21317,62137,117944,10,2,
21317,3699,3699,12,1,
21542,81008,117642,2,5,7-6(6) 6-0
21542,95696,117369,2,6,6-4 7-5
21542,63498,110772,2,7,6-3 6-2
21542,65902,100966,2,8,6-1 6-1
21542,102841,122719,2,9,6-3 6-3
21542,83524,126849,2,10,7-5 6-0
21542,85403,110651,2,11,7-5 6-3
21542,80955,112010,2,12,6-2 6-2
21542,63477,126850,2,13,6-1 2-0 ret.
21542,119918,89463,2,14,6-2 6-0
21542,126133,55891,2,15,6-2 6-2
21542,102630,126683,2,16,w/o
21542,88496,97756,3,1,6-1 2-0 ret.
21542,121188,124382,3,2,6-0 6-0
21542,81008,95696,3,3,6-1 6-3
21542,63498,65902,3,4,6-0 6-2
21542,102841,83524,3,5,6-2 6-2
21542,85403,80955,3,6,6-1 6-2
21542,63477,119918,3,7,6-2 6-1
21542,102630,126133,3,8,6-3 6-3
21543,61988,31427,1,1,6-3 6-2
21543,119847,114170,1,2,6-0 6-4
21543,53539,119861,1,3,6-2 6-1
21543,101309,105230,1,4,5-7 6-2 10-4
21543,36170,108235,1,5,6-1 6-4
21543,109475,126853,1,6,6-2 6-1
21543,36636,126854,1,7,6-4 4-6 10-6
21543,106301,97193,1,8,7-5 6-0
21543,61841,53514,1,9,6-7(4) 6-3 10-2
21543,124206,118166,1,10,6-2 6-0
21543,126855,33661,1,11,6-3 6-3
21543,88609,123988,1,12,6-1 6-0
21543,62171,78937,1,13,6-0 6-2
21543,78641,124029,1,14,6-1 6-0
21543,69007,109909,1,15,6-2 6-2
21543,109471,63476,1,16,6-4 4-1 ret.
21543,94076,107894,1,17,7-5 6-3
21543,102814,68782,1,18,7-6(5) 6-4
21543,109759,124773,1,19,6-4 6-4
21543,118167,67232,1,20,6-2 6-1
21543,67964,94505,1,21,6-1 6-4
21543,118184,117898,1,22,6-3 6-3
21543,117902,109778,1,23,6-3 6-3
21543,101308,126856,1,24,6-4 6-2
21543,60104,61984,1,25,6-3 6-1
21543,117901,126857,1,26,4-6 7-5 10-5
21543,126859,126858,1,27,6-0 6-4
21543,108186,106312,1,28,3-6 6-4 10-3
21543,116979,92341,1,29,6-4 6-1
21543,68389,70902,1,30,4-1 ret.
21543,20657,117941,1,31,3-6 6-4 10-8
21543,9997,119846,1,32,6-2 6-1
21543,61988,119847,2,1,6-2 6-3
21543,53539,101309,2,2,7-5 6-1
21543,36170,109475,2,3,1-6 6-4 10-7
21543,106301,36636,2,4,7-5 6-1
21543,61841,124206,2,5,6-1 6-3
21543,88609,126855,2,6,7-5 6-2
21543,62171,78641,2,7,6-4 7-6(9)
21543,69007,109471,2,8,6-3 6-2
21543,94076,102814,2,9,6-7(5) 6-4 10-7
21543,118167,109759,2,10,7-5 6-2
21543,67964,118184,2,11,6-0 6-0
21543,101308,117902,2,12,6-3 6-1
21543,60104,117901,2,13,6-1 6-3
21543,108186,126859,2,14,7-5 6-2
21543,68389,116979,2,15,1-6 6-3 10-7
21543,9997,20657,2,16,6-3 6-1
21543,61988,53539,3,1,6-1 3-6 10-7
21543,36170,106301,3,2,6-4 6-2
21543,61841,88609,3,3,7-6(6) 4-6 10-5
21543,62171,69007,3,4,6-1 6-4
21543,94076,118167,3,5,6-4 6-3
21543,67964,101308,3,6,7-6(1) 6-3
21546,91530,3700,1,1,bye
21546,102455,126689,1,2,6-3 6-3
21546,97573,119613,1,3,6-3 6-0
21546,62181,3700,1,4,bye
21546,92349,3700,1,5,bye
21546,112188,31667,1,6,6-2 6-4
21546,102310,74369,1,7,6-1 6-4
21546,84239,3700,1,8,bye
21546,86599,3700,1,9,bye
21546,112190,123500,1,10,6-3 3-6 11-9
21546,40628,88378,1,11,6-3 6-3
21546,107899,3700,1,12,bye
21546,88903,3700,1,13,bye
21546,109175,70455,1,14,6-4 2-6 12-10
21546,109739,101306,1,15,6-4 7-6(4)
21546,115746,3700,1,16,bye
21546,53537,3700,1,17,bye
21546,25911,96553,1,18,3-6 6-4 15-13
21546,42138,123323,1,19,7-5 2-6 10-8
21546,97794,3700,1,20,bye
21546,96775,3700,1,21,bye
21546,123324,75661,1,22,7-5 6-7(5) 10-5
21546,90783,106995,1,23,2-6 6-2 10-5
21546,92975,3700,1,24,bye
21546,29591,3700,1,25,bye
21546,90769,98912,1,26,6-0 6-0
21546,98918,123993,1,27,7-6(5) 6-3
21546,82282,3700,1,28,bye
21546,85367,3700,1,29,bye
21546,105356,91342,1,30,6-1 6-1
21546,63443,115587,1,31,0-6 6-4 10-6
21546,90391,3700,1,32,bye
21546,91530,102455,2,1,6-2 7-5
21546,97573,62181,2,2,6-2 2-6 10-7
21546,92349,112188,2,3,6-3 6-2
21546,84239,102310,2,4,6-1 7-6(5)
21546,86599,112190,2,5,7-5 6-4
