date,tournament,surface,official_surface,model_surface,surface_math,round,series,player1,player2,player1_id,player2_id,our_prob,our_prob_raw,our_odds,pinnacle_odds,pinnacle_odds_loser,actual_winner,value_pct,bet_side,bet_result,policy_excluded,pinnacle_prob_novig,model_favorite,model_favorite_prob,p_serve_return,p_elo,p_rank,p_a,p_b,confidence,h2h_n,h2h_delta,recent_rematch_delta,recent_rematch_days,recent_rematch_rank_elo_release,cpi_value,cpi_year,cpi_z,cpi_delta,cpi_regime_surface,tournament_speed_signal,tournament_speed_multiplier,tournament_speed_archetype_delta,tournament_speed_style_edge,score,has_pinnacle_odds
2024-12-30,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,1st Round,ATP250,Cameron Norrie,Learner Tien,27851,93452,0.559445,0.553587,1.7875,1.68,2.31,Cameron Norrie,1.768,loser,skip,False,0.578947,Cameron Norrie,0.559445,0.363691,0.535322,0.730046,0.5499971207090188,0.5762892812112006,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.03277019548406551,6-3 7-5,True
2024-12-30,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,1st Round,ATP250,Lorenzo Sonego,Brandon Nakashima,31392,56846,0.416818,0.417752,2.3991,2.6,1.55,Lorenzo Sonego,8.373,winner,win,False,0.373494,Brandon Nakashima,0.583182,0.396088,0.412076,0.425382,0.6414566315936648,0.6624546010373953,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,-0.010586285755285196,7-6 6-3,True
2024-12-31,Brisbane International,Hard,Hard,Hard,Hard,1st Round,ATP250,Matteo Arnaldi,Alexei Popyrin,73956,34233,0.412367,0.412383,2.425,2.46,1.61,Matteo Arnaldi,1.442,winner,skip,False,0.395577,Alexei Popyrin,0.587633,0.414872,0.446421,0.39952,0.5937853766266007,0.6102808905230717,high,1,0.0,0.0,,0.0,,,0.0,0.0,,0.23593508676296854,0.042468315617334336,0.0,-0.02693445737886413,6-3 6-2,True
2024-12-31,Brisbane International,Hard,Hard,Hard,Hard,1st Round,ATP250,Novak Djokovic,Rinky Hijikata,5992,58149,0.839699,0.879102,1.1909,1.05,13.89,Novak Djokovic,122.658,loser,policy_skip,True,0.929719,Novak Djokovic,0.839699,0.842439,0.842813,0.913268,0.6108267368412995,0.5340809310931933,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.23593508676296854,0.042468315617334336,0.0,0.031006155888663955,6-3 6-3,True
2024-12-31,Brisbane International,Hard,Hard,Hard,Hard,1st Round,ATP250,Jakub Mensik,Mikhail Kukushkin,86691,9043,0.583739,0.58292,1.7131,1.31,3.77,Jakub Mensik,56.93,loser,policy_skip,True,0.742126,Jakub Mensik,0.583739,0.375623,0.662488,0.71434,0.5678137376515537,0.5919187189698732,high,1,0.0,0.0,,0.0,,,0.0,0.0,,0.23593508676296854,0.042468315617334336,0.0,0.00031730623396830637,7-6 6-4,True
2024-12-31,Brisbane International,Hard,Hard,Hard,Hard,1st Round,ATP250,Gael Monfils,Nishesh Basavareddy,5917,92184,0.552742,0.545489,1.8092,1.72,2.23,Gael Monfils,-0.262,loser,skip,False,0.564557,Gael Monfils,0.552742,0.371072,0.527543,0.731855,0.5581048870554031,0.5830024490497678,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.23593508676296854,0.042468315617334336,0.0,0.038069453735797065,6-4 4-6 6-1,True
2024-12-31,Brisbane International,Hard,Hard,Hard,Hard,1st Round,ATP250,Giovanni Mpetshi Perricard,Nick Kyrgios,71174,22434,0.336376,0.331666,2.9729,1.96,1.93,Giovanni Mpetshi Perricard,28.079,loser,policy_skip,True,0.496144,Nick Kyrgios,0.663624,0.927571,0.313725,,0.6878580866661644,0.5710387102430511,low,0,0.0,0.0,,0.0,,,0.0,0.0,,0.23593508676296854,0.042468315617334336,0.0,0.04607527334696104,7-6 6-7 7-6,True
2024-12-31,Brisbane International,Hard,Hard,Hard,Hard,1st Round,ATP250,Reilly Opelka,Federico Agustin Gomez,28087,35376,0.382385,0.376286,2.6152,1.54,2.62,Reilly Opelka,61.815,loser,loss,False,0.629808,Federico Agustin Gomez,0.617615,0.214419,0.614721,0.293792,0.6660443845026167,0.7335211213751628,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.23593508676296854,0.042468315617334336,0.0,0.021838467991291632,7-5 6-4,True
2024-12-31,Brisbane International,Hard,Hard,Hard,Hard,1st Round,ATP250,Frances Tiafoe,Adam Walton,29939,47752,0.659523,0.673871,1.5162,1.29,3.93,Frances Tiafoe,33.807,loser,loss,False,0.752874,Frances Tiafoe,0.659523,0.323112,0.689171,0.861215,0.5999792316462619,0.6358891148394801,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.23593508676296854,0.042468315617334336,0.0,-0.008941791677232025,7-6 6-3,True
2024-12-31,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,1st Round,ATP250,Zizou Bergs,Alejandro Moro Canas,37741,60625,0.61891,0.62527,1.6157,1.48,2.82,Zizou Bergs,7.467,loser,loss,False,0.655814,Zizou Bergs,0.61891,0.49996,0.585482,0.720108,0.5673351922999778,0.5671670272259975,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.007413962865715951,0.0013345133158288711,0.0,-0.0006051220474713737,6-4 6-4,True
2024-12-31,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,1st Round,ATP250,Gabriel Diallo,Roberto Carballes Baena,68627,21506,0.645986,0.657717,1.548,1.43,3.02,Gabriel Diallo,6.912,loser,loss,False,0.678652,Gabriel Diallo,0.645986,0.84566,0.604978,0.395238,0.6469438146768278,0.5671183814288512,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.007413962865715951,0.0013345133158288711,0.0,0.014412087531025464,4-6 7-6 7-5,True
2024-12-31,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,1st Round,ATP250,Pedro Martinez Portero,Francesco Passaro,27358,63021,0.578377,0.57645,1.729,1.92,1.97,Pedro Martinez Portero,11.048,winner,win,False,0.506427,Pedro Martinez Portero,0.578377,0.432105,0.545551,0.727237,0.5669338903003878,0.5798281249677087,high,1,0.0,0.0,,0.0,,,0.0,0.0,,0.007413962865715951,0.0013345133158288711,0.0,-0.005917025611060778,6-4 6-4,True
2024-12-31,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,1st Round,ATP250,Alexandre Muller,Marc-Andrea Huesler,28108,35297,0.520624,0.506674,1.9208,2.43,1.62,Alexandre Muller,26.512,winner,win,False,0.4,Alexandre Muller,0.520624,0.265122,0.484321,0.714925,0.5882567843563741,0.6373154823396032,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.007413962865715951,0.0013345133158288711,0.0,-0.0030828937334268502,2-6 6-4 6-3,True
2024-12-31,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,1st Round,ATP250,Jaume Antoni Munar Clar,Alejandro Davidovich Fokina,31358,36519,0.420239,0.421879,2.3796,3.47,1.35,Jaume Antoni Munar Clar,45.823,winner,policy_skip,True,0.280083,Alejandro Davidovich Fokina,0.579761,0.528925,0.362111,0.49614,0.5674471606741239,0.5617996556831202,high,3,0.0,0.0,,0.0,,,0.0,0.0,,0.007413962865715951,0.0013345133158288711,0.0,-0.004357632019166391,4-6 6-3 6-3,True
2024-12-31,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,1st Round,ATP250,Kei Nishikori,Denis Shapovalov,8806,33502,0.435414,0.440202,2.2967,2.37,1.65,Kei Nishikori,3.193,winner,skip,False,0.410448,Denis Shapovalov,0.564586,0.388764,0.578365,0.342845,0.5947891660498152,0.6165778567538732,high,2,0.0,0.0,,0.0,,,0.0,0.0,,0.007413962865715951,0.0013345133158288711,0.0,-0.001524511309779597,6-2 6-3,True
2024-12-31,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,1st Round,ATP250,Juncheng Shang,Chak Lam Coleman Wong,86082,71166,0.640234,0.650838,1.5619,1.33,3.62,Juncheng Shang,30.235,loser,loss,False,0.731313,Juncheng Shang,0.640234,0.501987,0.765249,0.806824,0.5730662287900115,0.5726016249950268,high,1,0.0,0.0,,0.0,,,0.0,0.0,,0.007413962865715951,0.0013345133158288711,0.0,0.009313000700954255,7-6 6-4,True
2025-01-01,Brisbane International,Hard,Hard,Hard,Hard,2nd Round,ATP250,Grigor Dimitrov,Aleksandar Vukic,11953,28267,0.803504,0.840139,1.2445,1.21,5.06,Grigor Dimitrov,-0.573,loser,skip,True,0.807018,Grigor Dimitrov,0.803504,0.876576,0.760773,0.88595,0.6810295629209554,0.5877045123877342,high,1,0.0,0.0,,0.0,,,0.0,0.0,,0.28795743464727486,0.05183233823650947,0.0,0.0037257579271485763,6-2 7-6,True
2025-01-01,Brisbane International,Hard,Hard,Hard,Hard,2nd Round,ATP250,Nicolas Jarry,Benjamin Bonzi,27482,28899,0.430049,0.433722,2.3253,2.61,1.56,Nicolas Jarry,12.243,winner,win,False,0.374101,Benjamin Bonzi,0.569951,0.247122,0.473705,0.68888,0.6128199559329769,0.6674720447977784,high,1,0.0,0.0,,0.0,,,0.0,0.0,,0.28795743464727486,0.05183233823650947,0.0,0.028218447424633697,6-2 6-3,True
2025-01-01,Brisbane International,Hard,Hard,Hard,Hard,2nd Round,ATP250,Jiri Lehecka,Yoshihito Nishioka,61838,24225,0.605356,0.608971,1.6519,1.44,3.01,Jiri Lehecka,18.788,loser,loss,False,0.676404,Jiri Lehecka,0.605356,0.596139,0.580314,0.724473,0.6155929554873958,0.596350295539739,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.28795743464727486,0.05183233823650947,0.0,0.0066685678359422185,6-2 6-7 6-4,True
2025-01-01,Brisbane International,Hard,Hard,Hard,Hard,2nd Round,ATP250,Jordan Thompson,Alex Michelsen,22433,92985,0.527907,0.515473,1.8943,1.8,2.13,Jordan Thompson,0.556,loser,skip,False,0.541985,Jordan Thompson,0.527907,0.468609,0.507665,0.606051,0.5905510490942356,0.5964723389820217,high,1,0.0,0.0,,0.0,,,0.0,0.0,,0.28795743464727486,0.05183233823650947,0.0,-0.001600621608781716,7-5 6-3,True
2025-01-01,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,2nd Round,ATP250,Arthur Fils,Zizou Bergs,83135,37741,0.647828,0.659919,1.5436,1.5,2.8,Arthur Fils,-1.392,loser,skip,False,0.651163,Arthur Fils,0.647828,0.421008,0.652252,0.808258,0.5968206805789193,0.6120851204081659,high,1,0.0,0.0,,0.0,,,0.0,0.0,,0.038178066037735624,0.006872051886792412,0.0,0.012440073409098584,7-6 6-4,True
2025-01-01,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,2nd Round,ATP250,Alexandre Muller,Miomir Kecmanovic,28108,34337,0.436937,0.442042,2.2887,2.84,1.49,Alexandre Muller,24.09,winner,win,False,0.344111,Miomir Kecmanovic,0.563063,0.540133,0.430459,0.444413,0.6019648118096905,0.5939614309480192,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.038178066037735624,0.006872051886792412,0.0,0.0008463044987797597,5-7 7-6 7-6,True
2025-01-01,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,2nd Round,ATP250,Kei Nishikori,Karen Khachanov,8806,25543,0.303726,0.282586,3.2924,2.21,1.75,Kei Nishikori,21.848,loser,policy_skip,True,0.441919,Karen Khachanov,0.696274,0.549942,0.663851,0.13096,0.6180277321303518,0.6079022131423082,high,1,0.0,0.0,,0.0,,,0.0,0.0,,0.038178066037735624,0.006872051886792412,0.0,-0.006181551636286198,4-6 6-3 7-5,True
2025-01-01,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,2nd Round,ATP250,Cameron Norrie,Lorenzo Sonego,27851,31392,0.614351,0.619791,1.6277,1.72,2.26,Cameron Norrie,5.668,winner,win,False,0.567839,Cameron Norrie,0.614351,0.668072,0.616359,0.519458,0.6371027721281304,0.6024805289194779,high,1,0.0,0.0,,0.0,,,0.0,0.0,,0.038178066037735624,0.006872051886792412,0.0,-0.022524888546321564,6-2 4-6 6-1,True
2025-01-02,Brisbane International,Hard,Hard,Hard,Hard,2nd Round,ATP250,Novak Djokovic,Gael Monfils,5992,5917,0.824396,0.862844,1.213,1.09,9.51,Novak Djokovic,67.0,loser,policy_skip,True,0.89717,Novak Djokovic,0.824396,0.741691,0.83721,0.890416,0.626388728954551,0.575760203129438,high,13,0.015,0.0,,0.0,,,0.0,0.0,,0.3036332607835372,0.054653986941036695,0.0,0.0018291507758244618,6-3 6-3,True
2025-01-02,Brisbane International,Hard,Hard,Hard,Hard,2nd Round,ATP250,Jakub Mensik,Dusan Lajovic,86691,12190,0.617056,0.623042,1.6206,1.28,4.15,Jakub Mensik,58.922,loser,policy_skip,True,0.764273,Jakub Mensik,0.617056,0.703063,0.615716,0.62936,0.6265249722684432,0.5847462138426887,high,1,0.0,0.0,,0.0,,,0.0,0.0,,0.3036332607835372,0.054653986941036695,0.0,-0.01637999933733747,6-3 6-2,True
2025-01-02,Brisbane International,Hard,Hard,Hard,Hard,2nd Round,ATP250,Giovanni Mpetshi Perricard,Frances Tiafoe,71174,29939,0.358791,0.347995,2.7871,2.2,1.76,Giovanni Mpetshi Perricard,12.853,loser,loss,False,0.444444,Frances Tiafoe,0.641209,0.361198,0.325837,0.363947,0.678867612679866,0.7083956584733919,high,1,0.0,0.0,,0.0,,,0.0,0.0,,0.3036332607835372,0.054653986941036695,0.0,0.04398288332260697,6-4 7-6,True
2025-01-02,Brisbane International,Hard,Hard,Hard,Hard,2nd Round,ATP250,Reilly Opelka,Matteo Arnaldi,28087,73956,0.228919,0.196045,4.3684,2.55,1.58,Reilly Opelka,21.831,loser,policy_skip,True,0.382567,Matteo Arnaldi,0.771081,0.209114,0.440314,0.079052,0.6328472032194925,0.6994243399092211,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.3036332607835372,0.054653986941036695,0.0,0.04513422030191666,7-6 7-6,True
2025-01-02,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,2nd Round,ATP250,Fabian Marozsan,Andrey Rublev,52140,29372,0.275949,0.25006,3.6239,3.97,1.29,Fabian Marozsan,9.552,winner,win,False,0.245247,Andrey Rublev,0.724051,0.350522,0.3605,0.113098,0.585824764164133,0.6154423725674147,high,1,0.0,0.0,,0.0,,,0.0,0.0,,0.03645362038340337,0.0065616516690126065,0.0,-0.02083794148341256,7-5 3-6 6-3,True
2025-01-02,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,2nd Round,ATP250,Jaume Antoni Munar Clar,Nuno Borges,31358,31446,0.402351,0.40031,2.4854,2.59,1.56,Jaume Antoni Munar Clar,4.209,winner,skip,False,0.375904,Nuno Borges,0.597649,0.505523,0.342127,0.36514,0.5812612899846517,0.5801270093888624,high,1,0.0,0.0,,0.0,,,0.0,0.0,,0.03645362038340337,0.0065616516690126065,0.0,-0.0055475917433098765,6-3 7-5,True
2025-01-02,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,2nd Round,ATP250,Lorenzo Musetti,Gabriel Diallo,63572,68627,0.630257,0.638888,1.5867,1.78,2.16,Lorenzo Musetti,12.186,winner,win,False,0.548223,Lorenzo Musetti,0.630257,0.194367,0.43474,0.860112,0.5785679027585312,0.6459504133181196,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.03645362038340337,0.0065616516690126065,0.0,-0.01067418293601674,6-4 6-3,True
2025-01-02,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,2nd Round,ATP250,Juncheng Shang,Pedro Martinez Portero,86082,27358,0.601133,0.603887,1.6635,1.33,3.7,Juncheng Shang,47.581,loser,policy_skip,True,0.735586,Juncheng Shang,0.601133,0.655814,0.685597,0.468847,0.5852526198695814,0.5547458548579348,high,2,0.0,0.0,,0.0,,,0.0,0.0,,0.03645362038340337,0.0065616516690126065,0.0,-0.0016635386861467705,6-3 6-1,True
2025-01-03,Brisbane International,Hard,Hard,Hard,Hard,Quarterfinals,ATP250,Jiri Lehecka,Nicolas Jarry,61838,27482,0.640383,0.651017,1.5616,1.44,3.03,Jiri Lehecka,8.964,loser,loss,False,0.677852,Jiri Lehecka,0.640383,0.736313,0.653567,0.551365,0.6776227573456594,0.6254789654206281,high,1,0.0,0.0,,0.0,,,0.0,0.0,,0.31784736481861725,0.057212525667351105,0.0,-0.010787658581425219,6-4 6-4,True
2025-01-03,Brisbane International,Hard,Hard,Hard,Hard,Quarterfinals,ATP250,Giovanni Mpetshi Perricard,Jakub Mensik,71174,86691,0.43026,0.433977,2.3242,1.88,2.03,Giovanni Mpetshi Perricard,15.657,loser,loss,False,0.519182,Jakub Mensik,0.56974,0.335051,0.381937,0.600778,0.6545344740559238,0.6894307549174997,high,1,0.0,0.0,,0.0,,,0.0,0.0,,0.31784736481861725,0.057212525667351105,0.0,0.055129865907619424,7-5 7-6,True
2025-01-03,Brisbane International,Hard,Hard,Hard,Hard,Quarterfinals,ATP250,Reilly Opelka,Novak Djokovic,28087,5992,0.11,0.044662,9.0909,12.64,1.06,Reilly Opelka,39.04,winner,policy_skip,True,0.077372,Novak Djokovic,0.89,0.026867,0.097596,0.040567,0.6118989610598565,0.7776276399139027,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.31784736481861725,0.057212525667351105,0.0,0.02943700970380042,7-6 6-3,True
2025-01-03,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,Quarterfinals,ATP250,Alexandre Muller,Arthur Fils,28108,83135,0.306326,0.285649,3.2645,3.61,1.34,Alexandre Muller,10.584,winner,win,False,0.270707,Arthur Fils,0.693674,0.389903,0.343696,0.199282,0.5971034392637735,0.6186909013954739,high,1,0.0,0.0,,0.0,,,0.0,0.0,,0.031710553539597126,0.0057078996371274825,0.0,-0.008287991346448143,3-6 6-3 6-1,True
2025-01-03,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,Quarterfinals,ATP250,Jaume Antoni Munar Clar,Lorenzo Musetti,31358,63572,0.329971,0.313632,3.0306,3.49,1.35,Jaume Antoni Munar Clar,15.16,winner,win,False,0.278926,Lorenzo Musetti,0.670029,0.673074,0.309279,0.187615,0.6073125856818524,0.5726124214675097,high,4,0.0,0.0,,0.0,,,0.0,0.0,,0.031710553539597126,0.0057078996371274825,0.0,-0.012482553866899393,2-6 7-6 7-5,True
2025-01-03,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,Quarterfinals,ATP250,Kei Nishikori,Cameron Norrie,8806,27851,0.454724,0.463535,2.1991,1.73,2.24,Kei Nishikori,22.142,loser,loss,False,0.564232,Cameron Norrie,0.545276,0.433957,0.580568,0.307268,0.5936601561709145,0.6064054521281905,high,1,0.0,0.0,,0.0,,,0.0,0.0,,0.031710553539597126,0.0057078996371274825,0.0,0.0021789053138969172,6-3 3-6 6-2,True
2025-01-03,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,Quarterfinals,ATP250,Juncheng Shang,Fabian Marozsan,86082,52140,0.579661,0.577999,1.7251,1.58,2.55,Juncheng Shang,7.186,loser,loss,False,0.617433,Juncheng Shang,0.579661,0.547015,0.60656,0.53758,0.5758107505620662,0.5666563940635563,high,1,0.0,0.0,,0.0,,,0.0,0.0,,0.031710553539597126,0.0057078996371274825,0.0,0.0014310909911418035,1-6 6-3 6-4,True
2025-01-04,Brisbane International,Hard,Hard,Hard,Hard,Semifinals,ATP250,Reilly Opelka,Giovanni Mpetshi Perricard,28087,71174,0.203854,0.16798,4.9055,2.3,1.69,Reilly Opelka,34.549,loser,policy_skip,True,0.423559,Giovanni Mpetshi Perricard,0.796146,0.414707,0.541283,0.065875,0.7544274351104712,0.7715752479483265,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.34645721679759084,0.062362299023566346,0.0,-0.015055597159154277,6-3 7-6,True
2025-01-04,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,Semifinals,ATP250,Alexandre Muller,Jaume Antoni Munar Clar,28108,31358,0.476607,0.489981,2.0982,2.08,1.84,Alexandre Muller,-0.866,winner,skip,False,0.469388,Jaume Antoni Munar Clar,0.523393,0.410185,0.525947,0.482074,0.5685693416896938,0.5857571854647642,high,4,0.0,0.0,,0.0,,,0.0,0.0,,0.02940376592499569,0.005292677866499224,0.0,0.006850273869028034,7-6 6-4,True
2025-01-05,ASB Classic,Hard,Hard,Hard,Hard,1st Round,ATP250,Nuno Borges,Luciano Darderi,31446,76127,0.724107,0.750005,1.381,1.4,3.15,Nuno Borges,1.375,winner,skip,False,0.692308,Nuno Borges,0.724107,0.918241,0.724391,0.543544,0.6548976232003915,0.5462428514149545,high,1,0.0,0.0,,0.0,,,0.0,0.0,,0.03419169943937625,0.006154505899087725,0.0,0.0022630741303480417,5-7 6-3 7-5,True
2025-01-05,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,The Final,ATP250,Alexandre Muller,Kei Nishikori,28108,8806,0.350868,0.338524,2.8501,3.64,1.33,Alexandre Muller,27.716,winner,win,False,0.267606,Kei Nishikori,0.649132,0.367906,0.251044,0.603889,0.5882631431005778,0.6143127045807684,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.04614658418307524,0.008306385152953543,0.0,-0.0034891361361474305,2-6 6-1 6-3,True
2025-01-06,ASB Classic,Hard,Hard,Hard,Hard,1st Round,ATP250,Zizou Bergs,Isaac Becroft,37741,71646,0.82,0.906368,1.2195,1.03,23.4,Zizou Bergs,321.2,loser,policy_skip,True,0.957839,Zizou Bergs,0.82,0.84089,0.815066,0.96941,0.622354088296013,0.5456189673770607,low,0,0.0,0.0,,0.0,,,0.0,0.0,,0.028956208837900413,0.005212117590822074,0.0,-0.003171780265349422,6-3 7-5,True
2025-01-06,ASB Classic,Hard,Hard,Hard,Hard,1st Round,ATP250,Facundo Diaz Acosta,Cameron Norrie,64741,27851,0.212948,0.178094,4.696,4.29,1.26,Facundo Diaz Acosta,-0.831,loser,skip,False,0.227027,Cameron Norrie,0.787052,0.174961,0.206428,0.379717,0.5768098081793882,0.6500435992633948,high,2,0.0,0.0,,0.0,,,0.0,0.0,,0.028956208837900413,0.005212117590822074,0.0,0.006229441477317077,6-2 6-3,True
