date,tournament,surface,round,series,player1,player2,player1_id,player2_id,our_prob,our_prob_raw,our_odds,pinnacle_odds,pinnacle_odds_loser,actual_winner,value_pct,bet_side,bet_result,policy_excluded,pinnacle_prob_novig,model_favorite,model_favorite_prob,p_serve_return,p_elo,p_rank,confidence
2024-01-19,Australian Open,Hard,3rd Round,Grand Slam,Andrey Rublev,Sebastian Korda,29372,42451,0.778257,0.778257,1.2849,1.39,3.26,Andrey Rublev,8.178,winner,win,False,0.701075,Andrey Rublev,0.778257,0.543481,0.66147,0.852112,high
2024-01-19,Australian Open,Hard,3rd Round,Grand Slam,Jannik Sinner,Sebastian Baez,47275,52721,0.842849,0.842849,1.1865,1.02,27.15,Jannik Sinner,326.665,loser,loss,False,0.963791,Jannik Sinner,0.842849,0.557763,0.735005,0.892952,high
2024-01-19,Australian Open,Hard,3rd Round,Grand Slam,Stefanos Tsitsipas,Luca Van Assche,30470,82371,0.809403,0.809403,1.2355,1.21,5.03,Stefanos Tsitsipas,-2.062,winner,skip,False,0.80609,Stefanos Tsitsipas,0.809403,0.523782,0.811002,0.916524,medium
2024-01-20,Australian Open,Hard,3rd Round,Grand Slam,Nuno Borges,Grigor Dimitrov,31446,11953,0.164076,0.164076,6.0947,9.79,1.09,Nuno Borges,60.63,winner,win,False,0.100184,Grigor Dimitrov,0.835924,0.502173,0.168997,0.14583,high
2024-01-20,Australian Open,Hard,3rd Round,Grand Slam,Arthur Cazaux,Tallon Griekspoor,70873,33860,0.413532,0.413532,2.4182,2.22,1.74,Arthur Cazaux,2.045,loser,skip,False,0.439394,Tallon Griekspoor,0.586468,0.661597,0.40054,0.188832,high
2024-01-20,Australian Open,Hard,3rd Round,Grand Slam,Hubert Hurkacz,Ugo Humbert,26473,38911,0.646512,0.646512,1.5468,1.68,2.34,Hubert Hurkacz,8.614,winner,win,False,0.58209,Hubert Hurkacz,0.646512,0.506874,0.705623,0.696323,high
2024-01-20,Australian Open,Hard,3rd Round,Grand Slam,Miomir Kecmanovic,Vinay Kumar T,34337,49583,0.434574,0.434574,2.3011,3.38,1.37,Miomir Kecmanovic,46.886,winner,win,False,0.288421,Vinay Kumar T,0.565426,0.544944,0.939084,0.172927,low
2024-01-20,Australian Open,Hard,3rd Round,Grand Slam,Daniil Medvedev,Felix Auger Aliassime,22807,40434,0.761003,0.761003,1.3141,1.22,4.86,Daniil Medvedev,16.153,loser,loss,False,0.799342,Daniil Medvedev,0.761003,0.657195,0.582615,0.913919,high
2024-01-20,Australian Open,Hard,3rd Round,Grand Slam,Cameron Norrie,Casper Ruud,27851,33648,0.389987,0.389987,2.5642,3.05,1.43,Cameron Norrie,18.946,winner,win,False,0.319196,Casper Ruud,0.610013,0.464704,0.479239,0.331298,high
2024-01-20,Australian Open,Hard,3rd Round,Grand Slam,Alexander Zverev,Alex Michelsen,24008,92985,0.845905,0.845905,1.1822,1.18,5.96,Alexander Zverev,-0.183,winner,skip,False,0.834734,Alexander Zverev,0.845905,0.476831,0.899057,0.922856,high
2024-01-21,Australian Open,Hard,4th Round,Grand Slam,Novak Djokovic,Adrian Mannarino,5992,7806,0.895348,0.895348,1.1169,1.05,15.74,Novak Djokovic,64.722,loser,loss,False,0.937463,Novak Djokovic,0.895348,0.552828,0.885166,0.921351,high
2024-01-21,Australian Open,Hard,4th Round,Grand Slam,Taylor Harry Fritz,Stefanos Tsitsipas,29932,30470,0.487693,0.487693,2.0505,2.22,1.74,Taylor Harry Fritz,8.268,winner,win,False,0.439394,Stefanos Tsitsipas,0.512307,0.567758,0.516276,0.37545,high
2024-01-21,Australian Open,Hard,4th Round,Grand Slam,Andrey Rublev,Alex De Minaur,29372,39309,0.574233,0.574233,1.7415,1.85,2.06,Andrey Rublev,6.233,winner,win,False,0.526854,Andrey Rublev,0.574233,0.486917,0.536305,0.6686,high
2024-01-21,Australian Open,Hard,4th Round,Grand Slam,Jannik Sinner,Karen Khachanov,47275,25543,0.670317,0.670317,1.4918,1.13,7.23,Jannik Sinner,138.361,loser,loss,False,0.864833,Jannik Sinner,0.670317,0.544079,0.514409,0.806377,high
2024-01-22,Australian Open,Hard,4th Round,Grand Slam,Carlos Alcaraz,Miomir Kecmanovic,68074,34337,0.773588,0.773588,1.2927,1.06,13.28,Carlos Alcaraz,200.675,loser,loss,False,0.926081,Carlos Alcaraz,0.773588,0.623281,0.526672,0.938782,high
2024-01-22,Australian Open,Hard,4th Round,Grand Slam,Hubert Hurkacz,Arthur Cazaux,26473,70873,0.734957,0.734957,1.3606,1.41,3.17,Hubert Hurkacz,3.629,winner,skip,False,0.69214,Hubert Hurkacz,0.734957,0.415604,0.785594,0.9212,high
2024-01-22,Australian Open,Hard,4th Round,Grand Slam,Daniil Medvedev,Nuno Borges,22807,31446,0.814377,0.814377,1.2279,1.07,10.92,Daniil Medvedev,102.7,loser,loss,False,0.910759,Daniil Medvedev,0.814377,0.586774,0.697956,0.936409,high
2024-01-22,Australian Open,Hard,4th Round,Grand Slam,Alexander Zverev,Cameron Norrie,24008,27851,0.757588,0.757588,1.32,1.25,4.46,Alexander Zverev,8.116,loser,loss,False,0.781086,Alexander Zverev,0.757588,0.579598,0.730433,0.799859,high
2024-01-23,Australian Open,Hard,Quarterfinals,Grand Slam,Novak Djokovic,Taylor Harry Fritz,5992,29932,0.812048,0.812048,1.2315,1.11,8.55,Novak Djokovic,60.699,loser,loss,False,0.885093,Novak Djokovic,0.812048,0.477886,0.78786,0.898684,high
2024-01-23,Australian Open,Hard,Quarterfinals,Grand Slam,Jannik Sinner,Andrey Rublev,47275,29372,0.412626,0.412626,2.4235,1.22,4.85,Jannik Sinner,184.876,loser,loss,False,0.799012,Andrey Rublev,0.587374,0.503348,0.308298,0.556032,high
2024-01-24,Australian Open,Hard,Quarterfinals,Grand Slam,Daniil Medvedev,Hubert Hurkacz,22807,26473,0.621118,0.621118,1.61,1.42,3.14,Daniil Medvedev,18.969,loser,loss,False,0.688596,Daniil Medvedev,0.621118,0.605393,0.375446,0.764591,high
2024-01-24,Australian Open,Hard,Quarterfinals,Grand Slam,Alexander Zverev,Carlos Alcaraz,24008,68074,0.454663,0.454663,2.1994,4.35,1.26,Alexander Zverev,97.778,winner,win,False,0.224599,Carlos Alcaraz,0.545337,0.459967,0.750466,0.241383,high
2024-01-26,Australian Open,Hard,Semifinals,Grand Slam,Daniil Medvedev,Alexander Zverev,22807,24008,0.499409,0.499409,2.0024,1.75,2.21,Daniil Medvedev,10.631,loser,loss,False,0.558081,Alexander Zverev,0.500591,0.555346,0.320055,0.671268,high
2024-01-26,Australian Open,Hard,Semifinals,Grand Slam,Jannik Sinner,Novak Djokovic,47275,5992,0.278356,0.278356,3.5925,2.66,1.54,Jannik Sinner,11.133,loser,loss,False,0.366667,Novak Djokovic,0.721644,0.529817,0.20596,0.21537,high
2024-01-28,Australian Open,Hard,The Final,Grand Slam,Jannik Sinner,Daniil Medvedev,47275,22807,0.471027,0.471027,2.123,1.33,3.67,Jannik Sinner,94.133,loser,loss,False,0.734,Daniil Medvedev,0.528973,0.436719,0.46708,0.440548,high
2024-01-29,Open Sud de France,Hard,1st Round,ATP250,Michael Mmoh,Benjamin Bonzi,26925,28899,0.574588,0.573223,1.7404,2.2,1.74,Michael Mmoh,26.409,winner,win,False,0.441624,Michael Mmoh,0.574588,0.613589,0.508685,0.489237,medium
2024-01-29,Open Sud de France,Hard,1st Round,ATP250,Benoit Paire,Andy Murray,12043,1075,0.363348,0.353449,2.7522,3.05,1.43,Benoit Paire,10.821,winner,win,False,0.319196,Andy Murray,0.636652,0.496451,0.265349,0.302731,high
2024-01-30,Open Sud de France,Hard,1st Round,ATP250,Gregoire Barrere,Ugo Blanchet,20654,44595,0.620188,0.626805,1.6124,1.63,2.41,Gregoire Barrere,1.091,winner,skip,False,0.596535,Gregoire Barrere,0.620188,0.479476,0.682549,0.686475,high
2024-01-30,Open Sud de France,Hard,1st Round,ATP250,Arthur Cazaux,Maximilian Marterer,70873,23640,0.619835,0.626381,1.6133,1.4,3.18,Arthur Cazaux,20.892,loser,loss,False,0.694323,Arthur Cazaux,0.619835,0.663255,0.590065,0.523853,high
2024-01-30,Open Sud de France,Hard,1st Round,ATP250,Pablo Llamas Ruiz,Richard Gasquet,64896,674,0.438058,0.443396,2.2828,2.44,1.61,Pablo Llamas Ruiz,6.886,winner,win,False,0.397531,Richard Gasquet,0.561942,0.553792,0.320031,0.454185,high
2024-01-30,Open Sud de France,Hard,1st Round,ATP250,Harold Mayot,Lucas Pouille,60140,20193,0.563183,0.560628,1.7756,1.99,1.89,Harold Mayot,12.073,winner,win,False,0.487113,Harold Mayot,0.563183,0.52563,0.427655,0.71299,medium
2024-01-30,Open Sud de France,Hard,1st Round,ATP250,Alexandre Muller,Antoine Escoffier,28108,14861,0.667886,0.683822,1.4973,1.49,2.79,Alexandre Muller,-0.485,winner,skip,False,0.651869,Alexandre Muller,0.667886,0.557379,0.651355,0.721859,high
2024-01-30,Open Sud de France,Hard,1st Round,ATP250,Denis Shapovalov,Hugo Gaston,33502,46747,0.619829,0.623129,1.6133,1.92,1.97,Denis Shapovalov,19.007,winner,win,False,0.506427,Denis Shapovalov,0.619829,0.505899,0.787219,0.395688,medium
2024-01-31,Open Sud de France,Hard,2nd Round,ATP250,Alexander Bublik,Denis Shapovalov,24245,33502,0.736297,0.750586,1.3581,1.8,2.13,Alexander Bublik,32.534,winner,win,False,0.541985,Alexander Bublik,0.736297,0.504835,0.48456,0.843577,medium
2024-01-31,Open Sud de France,Hard,1st Round,ATP250,Flavio Cobolli,Gael Monfils,67546,5917,0.304572,0.293892,3.2833,3.6,1.33,Flavio Cobolli,9.646,winner,win,False,0.269777,Gael Monfils,0.695428,0.522394,0.175459,0.481472,medium
2024-01-31,Open Sud de France,Hard,1st Round,ATP250,Constant Lestienne,Bernabe Zapata Miralles,19474,29579,0.613385,0.616029,1.6303,1.33,3.6,Constant Lestienne,39.181,loser,loss,False,0.730223,Constant Lestienne,0.613385,0.639686,0.680887,0.438185,medium
2024-01-31,Open Sud de France,Hard,2nd Round,ATP250,Harold Mayot,Benoit Paire,60140,12043,0.549519,0.541593,1.8198,1.5,2.78,Harold Mayot,25.234,loser,loss,False,0.649533,Harold Mayot,0.549519,0.539454,0.502246,0.443105,high
2024-01-31,Open Sud de France,Hard,2nd Round,ATP250,Michael Mmoh,Alexandre Muller,26925,28108,0.416245,0.417061,2.4024,2.19,1.76,Michael Mmoh,2.741,loser,skip,False,0.44557,Alexandre Muller,0.583755,0.481072,0.459256,0.351315,high
2024-01-31,Open Sud de France,Hard,1st Round,ATP250,Alexander Shevchenko,Dalibor Svrcina,64891,63299,0.664281,0.679535,1.5054,1.43,3.02,Alexander Shevchenko,1.387,loser,skip,False,0.678652,Alexander Shevchenko,0.664281,0.494373,0.680256,0.792837,high
2024-02-01,Open Sud de France,Hard,2nd Round,ATP250,Felix Auger Aliassime,Arthur Cazaux,40434,70873,0.546973,0.538517,1.8282,2.1,1.83,Felix Auger Aliassime,14.864,winner,win,False,0.465649,Felix Auger Aliassime,0.546973,0.35658,0.630538,0.73941,high
2024-02-01,Open Sud de France,Hard,2nd Round,ATP250,Flavio Cobolli,Constant Lestienne,67546,19474,0.42172,0.4227,2.3712,1.69,2.3,Flavio Cobolli,33.004,loser,loss,False,0.576441,Constant Lestienne,0.57828,0.419378,0.348188,0.572548,medium
