date,tournament,surface,official_surface,model_surface,surface_math,round,series,player1,player2,player1_id,player2_id,our_prob,our_prob_raw,our_odds,pinnacle_odds,pinnacle_odds_loser,actual_winner,value_pct,bet_side,bet_result,policy_excluded,pinnacle_prob_novig,model_favorite,model_favorite_prob,p_serve_return,p_elo,p_rank,p_a,p_b,confidence,h2h_n,h2h_delta,recent_rematch_delta,recent_rematch_days,recent_rematch_rank_elo_release,cpi_value,cpi_year,cpi_z,cpi_delta,cpi_regime_surface,tournament_speed_signal,tournament_speed_multiplier,tournament_speed_archetype_delta,tournament_speed_style_edge,score,has_pinnacle_odds
2024-01-02,Brisbane International,Hard,Hard,Hard,Hard,1st Round,ATP250,Matteo Arnaldi,Marton Fucsovics,73956,13674,0.480784,0.495028,2.0799,2.05,1.85,Matteo Arnaldi,-1.439,winner,skip,False,0.474359,Marton Fucsovics,0.519216,0.512253,0.434439,0.559962,0.5565640367025156,0.5542255875066973,high,1,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,-0.00457441595503183,6-7 6-4 7-6,True
2024-01-02,Brisbane International,Hard,Hard,Hard,Hard,1st Round,ATP250,James Duckworth,Jeff Wolf,11517,46722,0.536171,0.525461,1.8651,2.21,1.74,James Duckworth,18.494,winner,win,False,0.440506,James Duckworth,0.536171,0.745459,0.514814,0.31809,0.6331912658373816,0.5814132915626788,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0014221511964804812,6-3 6-4,True
2024-01-02,Brisbane International,Hard,Hard,Hard,Hard,1st Round,ATP250,Yannick Hanfmann,Sebastian Korda,14856,42451,0.325111,0.307864,3.0759,4.54,1.25,Yannick Hanfmann,47.601,winner,policy_skip,True,0.215889,Sebastian Korda,0.674889,0.317841,0.338378,0.320315,0.5831332213498326,0.6196703042386498,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0009771836869372774,7-5 6-4,True
2024-01-02,Brisbane International,Hard,Hard,Hard,Hard,1st Round,ATP250,Rinky Hijikata,Thanasi Kokkinakis,58149,22432,0.445302,0.452148,2.2457,2.71,1.52,Rinky Hijikata,20.677,winner,win,False,0.359338,Thanasi Kokkinakis,0.554698,0.506299,0.416985,0.479689,0.5945689252121027,0.5932424863790039,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,-0.0796154940994368,7-6 6-2,True
2024-01-02,Brisbane International,Hard,Hard,Hard,Hard,1st Round,ATP250,Lukas Klein,Sebastian Baez,37085,52721,0.341845,0.327759,2.9253,2.02,1.88,Lukas Klein,23.733,loser,policy_skip,True,0.482051,Sebastian Baez,0.658155,0.592194,0.449062,0.126576,0.5838799104586645,0.5660438846000616,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0034470880877147114,4-6 6-3 6-4,True
2024-01-02,Brisbane International,Hard,Hard,Hard,Hard,1st Round,ATP250,Tomas Machac,Tomas Martin Etcheverry,58327,37532,0.534779,0.523778,1.8699,1.4,3.17,Tomas Machac,47.475,loser,policy_skip,True,0.693654,Tomas Machac,0.534779,0.774804,0.664138,0.272975,0.6228757383991744,0.5644257232666049,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,-0.010584580739754212,6-7 7-5 7-6,True
2024-01-02,Brisbane International,Hard,Hard,Hard,Hard,1st Round,ATP250,Rafael Nadal,Dominic Thiem,677,20650,0.18864,0.168962,5.3011,1.6,2.48,Rafael Nadal,101.217,loser,policy_skip,True,0.607843,Dominic Thiem,0.81136,0.510653,0.546767,0.069731,0.5573891021505614,0.5553225346672995,medium,2,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,-0.002791598099362691,7-5 6-1,True
2024-01-02,Brisbane International,Hard,Hard,Hard,Hard,1st Round,ATP250,Jordan Thompson,Aleksandar Vukic,22433,28267,0.572392,0.569225,1.7471,1.56,2.58,Jordan Thompson,10.323,loser,loss,False,0.623188,Jordan Thompson,0.572392,0.58416,0.552687,0.525835,0.6199500917533931,0.6030626517389648,high,1,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,-0.009674200788854781,6-3 6-2,True
2024-01-02,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,1st Round,ATP250,Roberto Bautista Agut,Fabian Marozsan,1837,52140,0.621237,0.628065,1.6097,1.64,2.39,Roberto Bautista Agut,1.883,winner,skip,False,0.593052,Roberto Bautista Agut,0.621237,0.642968,0.668792,0.526457,0.6006222710497187,0.5723498423807225,high,1,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.009464552279712324,6-2 6-3,True
2024-01-02,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,1st Round,ATP250,Liam Broady,Pedro Cachin,18016,23100,0.71974,0.744917,1.3894,1.42,3.06,Liam Broady,2.203,winner,skip,False,0.683036,Liam Broady,0.71974,0.964911,0.643687,0.406297,0.6738540387399747,0.5321420608267817,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,-0.027666216456108006,6-4 6-0,True
2024-01-02,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,1st Round,ATP250,Arthur Fils,Borna Gojo,83135,30550,0.530562,0.524589,1.8848,1.6,2.47,Arthur Fils,15.951,loser,loss,False,0.60688,Arthur Fils,0.530562,0.357387,0.465057,0.662605,0.6158911113785425,0.644737352864627,medium,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,-0.02553144489685566,6-3 4-6 6-1,True
2024-01-02,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,1st Round,ATP250,Marc-Andrea Huesler,Vitaliy Sachko,35297,28904,0.454389,0.458784,2.2008,1.53,2.67,Marc-Andrea Huesler,45.678,loser,loss,False,0.635714,Vitaliy Sachko,0.545611,0.217351,0.579762,0.466584,0.5487269398633053,0.6082669818154645,medium,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.019002822858288526,6-4 6-4,True
2024-01-02,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,1st Round,ATP250,Miomir Kecmanovic,Taro Daniel,34337,20648,0.373827,0.36601,2.675,1.56,2.57,Miomir Kecmanovic,60.926,loser,loss,False,0.622276,Taro Daniel,0.626173,0.185723,0.431651,0.569893,0.5569135934632056,0.6257386553715475,high,1,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.017345426682453757,6-3 6-2,True
2024-01-02,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,1st Round,ATP250,Lorenzo Musetti,Chak Lam Coleman Wong,63572,71166,0.678205,0.696069,1.4745,1.24,4.45,Lorenzo Musetti,43.199,loser,policy_skip,True,0.782074,Lorenzo Musetti,0.678205,0.53942,0.718531,0.920104,0.5829586158335167,0.5753063671334867,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.002084752907444143,6-4 7-5,True
2024-01-02,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,1st Round,ATP250,Sebastian Ofner,Mackenzie Mcdonald,27547,18094,0.423802,0.426181,2.3596,2.72,1.51,Sebastian Ofner,15.274,winner,win,False,0.356974,Mackenzie Mcdonald,0.576198,0.350036,0.42996,0.491391,0.5639747236285049,0.5933224842025998,high,1,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.002649498254558569,6-1 6-2,True
2024-01-02,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,1st Round,ATP250,Jan-Lennard Struff,Marin Cilic,14177,6101,0.829877,0.850516,1.205,1.6,2.47,Jan-Lennard Struff,32.78,winner,policy_skip,True,0.60688,Jan-Lennard Struff,0.829877,0.836805,0.542635,0.965676,0.6233511565155359,0.5477916255417531,medium,1,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,-0.0052864600294829645,3-6 7-6 7-6,True
2024-01-03,Brisbane International,Hard,Hard,Hard,Hard,2nd Round,ATP250,Matteo Arnaldi,Lukas Klein,73956,37085,0.630812,0.639553,1.5853,1.61,2.49,Matteo Arnaldi,1.561,winner,skip,False,0.607317,Matteo Arnaldi,0.630812,0.500972,0.609136,0.812901,0.5704748315679966,0.5702284614178068,high,1,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,-0.020186392121258168,6-4 3-6 7-5,True
2024-01-03,Brisbane International,Hard,Hard,Hard,Hard,2nd Round,ATP250,James Duckworth,Yannick Hanfmann,11517,14856,0.577613,0.575528,1.7313,1.93,1.98,James Duckworth,11.479,winner,win,False,0.506394,James Duckworth,0.577613,0.804961,0.55843,0.310262,0.6410748687575832,0.5736943171579915,high,1,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,-0.002658182523655628,4-6 6-1 7-6,True
2024-01-03,Brisbane International,Hard,Hard,Hard,Hard,1st Round,ATP250,Ugo Humbert,Alex Michelsen,38911,92985,0.685435,0.704626,1.4589,1.44,2.97,Ugo Humbert,-1.297,winner,skip,False,0.673469,Ugo Humbert,0.685435,0.394478,0.702352,0.832699,0.576296728972114,0.5966905921147958,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,-0.0005463245825610419,6-4 6-4,True
2024-01-03,Brisbane International,Hard,Hard,Hard,Hard,2nd Round,ATP250,Holger Rune,Alexander Shevchenko,69471,64891,0.671514,0.688132,1.4892,1.33,3.68,Holger Rune,20.883,loser,loss,False,0.734531,Holger Rune,0.671514,0.454493,0.678233,0.871067,0.5751583478282529,0.5838102982379588,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.02458360159100459,6-4 5-7 6-2,True
2024-01-03,Brisbane International,Hard,Hard,Hard,Hard,2nd Round,ATP250,Roman Safiullin,Alexei Popyrin,28900,34233,0.576191,0.573811,1.7355,1.53,2.68,Roman Safiullin,13.581,loser,loss,False,0.63658,Roman Safiullin,0.576191,0.560375,0.58093,0.506731,0.6386428914648221,0.626086604955927,high,1,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,-0.01983485566870885,6-7 6-4 7-6,True
2024-01-03,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,2nd Round,ATP250,Pavel Kotov,Lorenzo Musetti,45553,63572,0.414288,0.4147,2.4138,2.37,1.65,Pavel Kotov,-1.814,winner,skip,False,0.410448,Lorenzo Musetti,0.585712,0.476324,0.375158,0.283316,0.5736598986116618,0.5780896752760998,high,1,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0005525628351684131,6-4 6-3,True
2024-01-03,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,2nd Round,ATP250,Emil Ruusuvuori,Karen Khachanov,37105,25543,0.301401,0.279849,3.3178,2.32,1.68,Emil Ruusuvuori,17.365,loser,policy_skip,True,0.42,Karen Khachanov,0.698599,0.35554,0.445307,0.161152,0.5837406408018866,0.612208490339225,high,2,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,-0.004784430700344622,7-6 2-6 6-2,True
2024-01-03,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,2nd Round,ATP250,Juncheng Shang,Botic Van De Zandschulp,86082,24249,0.287187,0.263173,3.482,2.6,1.55,Juncheng Shang,10.486,loser,loss,False,0.373494,Botic Van De Zandschulp,0.712813,0.396977,0.337772,0.194465,0.5764330975992864,0.5963272678013374,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.010374009827175734,6-7 7-6 7-6,True
2024-01-03,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,2nd Round,ATP250,Frances Tiafoe,Miomir Kecmanovic,29939,34337,0.689874,0.709868,1.4495,1.82,2.08,Frances Tiafoe,25.557,winner,policy_skip,True,0.533333,Frances Tiafoe,0.689874,0.743742,0.532324,0.79162,0.6473938298813141,0.595295981581752,high,3,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.005027843358159478,6-3 7-6,True
2024-01-04,Brisbane International,Hard,Hard,Hard,Hard,2nd Round,ATP250,Grigor Dimitrov,Daniel Altmaier,11953,29732,0.807851,0.844907,1.2379,1.13,7.16,Grigor Dimitrov,37.579,loser,policy_skip,True,0.863691,Grigor Dimitrov,0.807851,0.821258,0.813857,0.817719,0.6532088820612729,0.5804379946183282,high,1,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0010637679549822532,6-1 6-2,True
2024-01-04,Brisbane International,Hard,Hard,Hard,Hard,2nd Round,ATP250,Rinky Hijikata,Tomas Machac,58149,58327,0.410156,0.409716,2.4381,2.66,1.54,Rinky Hijikata,9.101,winner,win,False,0.366667,Tomas Machac,0.589844,0.383795,0.384417,0.518158,0.5429761681809356,0.5652148601805128,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,-0.03854443962730114,5-7 6-2 7-6,True
2024-01-04,Brisbane International,Hard,Hard,Hard,Hard,2nd Round,ATP250,Rafael Nadal,Jason Murray Kubler,677,14745,0.252525,0.237317,3.96,1.17,5.93,Rafael Nadal,343.253,loser,policy_skip,True,0.835211,Jason Murray Kubler,0.747475,0.201579,0.878602,0.073514,0.5538697234492114,0.618028024403964,medium,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,-0.0020976898803027333,6-1 6-2,True
2024-01-04,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,2nd Round,ATP250,Roberto Bautista Agut,Francisco Cerundolo,1837,52279,0.4753,0.488401,2.1039,1.47,2.9,Roberto Bautista Agut,52.163,loser,policy_skip,True,0.663616,Francisco Cerundolo,0.5247,0.687388,0.659382,0.262243,0.6023941016009472,0.5647949997767026,high,1,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.011793875053875191,7-5 6-3,True
2024-01-04,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,2nd Round,ATP250,Arthur Fils,Marc-Andrea Huesler,83135,35297,0.642492,0.65354,1.5564,1.44,3.02,Arthur Fils,7.967,loser,loss,False,0.67713,Arthur Fils,0.642492,0.565513,0.532286,0.859729,0.6315891256965677,0.6181992623978573,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,-0.009177345766285483,7-5 7-5,True
2024-01-04,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,2nd Round,ATP250,Sebastian Ofner,Jan-Lennard Struff,27547,14177,0.414191,0.414583,2.4143,2.14,1.79,Sebastian Ofner,4.86,loser,skip,False,0.455471,Jan-Lennard Struff,0.585809,0.386229,0.387432,0.373143,0.5713040864487527,0.5932551377442952,high,1,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0030891205333635763,6-7 7-6 7-6,True
2024-01-04,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,2nd Round,ATP250,Andrey Rublev,Liam Broady,29372,18016,0.709232,0.732634,1.41,1.11,7.85,Andrey Rublev,128.253,loser,policy_skip,True,0.876116,Andrey Rublev,0.709232,0.38712,0.727688,0.930521,0.5604898636563193,0.5822420359956482,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.028642594297571877,6-4 7-6,True
2024-01-05,Brisbane International,Hard,Hard,Hard,Hard,Quarterfinals,ATP250,Grigor Dimitrov,Rinky Hijikata,11953,58149,0.783134,0.817525,1.2769,1.13,7.11,Grigor Dimitrov,54.191,loser,policy_skip,True,0.862864,Grigor Dimitrov,0.783134,0.628616,0.784062,0.850901,0.5789220046861818,0.5539481750011939,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.04737673999414349,6-1 6-4,True
2024-01-05,Brisbane International,Hard,Hard,Hard,Hard,Quarterfinals,ATP250,Holger Rune,James Duckworth,69471,11517,0.63773,0.647842,1.5681,1.18,5.7,Holger Rune,106.494,loser,policy_skip,True,0.828488,Holger Rune,0.63773,0.218843,0.582132,0.921974,0.5848864740774014,0.6456610052528139,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.001982655750055129,6-2 7-6,True
2024-01-05,Brisbane International,Hard,Hard,Hard,Hard,Quarterfinals,ATP250,Roman Safiullin,Matteo Arnaldi,28900,73956,0.534303,0.523204,1.8716,1.42,3.13,Roman Safiullin,45.763,loser,policy_skip,True,0.687912,Roman Safiullin,0.534303,0.454075,0.544916,0.527175,0.5814191124141277,0.5900930017344375,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.01697320078126574,7-6 6-2,True
2024-01-05,Brisbane International,Hard,Hard,Hard,Hard,Quarterfinals,ATP250,Jordan Thompson,Rafael Nadal,22433,677,0.824385,0.844759,1.213,6.62,1.18,Jordan Thompson,445.743,winner,policy_skip,True,0.151282,Jordan Thompson,0.824385,0.852459,0.157996,0.955639,0.6283163442886541,0.5474774225704603,medium,1,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0010658280515504215,5-7 7-6 6-3,True
2024-01-05,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,Quarterfinals,ATP250,Sebastian Ofner,Roberto Bautista Agut,27547,1837,0.402084,0.399989,2.487,2.85,1.48,Sebastian Ofner,14.594,winner,win,False,0.341801,Roberto Bautista Agut,0.597916,0.33595,0.376438,0.559537,0.5761645542567972,0.608717661696175,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,-0.010829115174732562,6-4 6-4,True
2024-01-05,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,Quarterfinals,ATP250,Andrey Rublev,Arthur Fils,29372,83135,0.775751,0.809227,1.2891,1.32,3.71,Andrey Rublev,2.399,winner,skip,False,0.737575,Andrey Rublev,0.775751,0.682783,0.818485,0.888099,0.624444540350361,0.5871378438302175,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0031689623094156016,6-4 1-6 6-2,True
2024-01-05,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,Quarterfinals,ATP250,Emil Ruusuvuori,Pavel Kotov,37105,45553,0.575913,0.573476,1.7364,1.64,2.42,Emil Ruusuvuori,2.629,loser,skip,False,0.596059,Emil Ruusuvuori,0.575913,0.567161,0.652004,0.493188,0.5889635650509456,0.5759361806124492,high,2,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0023831487599814682,6-3 7-6,True
2024-01-05,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,Quarterfinals,ATP250,Juncheng Shang,Frances Tiafoe,86082,29939,0.18686,0.149321,5.3516,3.7,1.33,Juncheng Shang,8.148,loser,policy_skip,True,0.264414,Frances Tiafoe,0.81314,0.325626,0.24409,0.075064,0.6054533081100875,0.6410175626784899,high,2,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,-0.0008846407595788364,6-4 6-4,True
2024-01-06,Brisbane International,Hard,Hard,Hard,Hard,Semifinals,ATP250,Grigor Dimitrov,Jordan Thompson,11953,22433,0.736987,0.764945,1.3569,1.26,4.34,Grigor Dimitrov,14.147,loser,loss,False,0.775,Grigor Dimitrov,0.736987,0.511663,0.731874,0.815102,0.6063771848911619,0.6038545925078407,high,2,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.007442823335598092,6-3 7-5,True
2024-01-06,Brisbane International,Hard,Hard,Hard,Hard,Semifinals,ATP250,Holger Rune,Roman Safiullin,69471,28900,0.634855,0.644399,1.5752,1.63,2.43,Holger Rune,3.481,winner,skip,False,0.598522,Holger Rune,0.634855,0.429375,0.519589,0.844233,0.6056728514510468,0.619355263395394,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0008635329421892157,6-4 7-6,True
2024-01-06,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,Semifinals,ATP250,Andrey Rublev,Juncheng Shang,29372,86082,0.798334,0.834441,1.2526,1.18,5.78,Andrey Rublev,16.563,loser,policy_skip,True,0.83046,Andrey Rublev,0.798334,0.753138,0.809536,0.949478,0.6404123527201253,0.5864022651764788,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,-0.006621894303620202,4-6 6-2 6-3,True
2024-01-06,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,Semifinals,ATP250,Emil Ruusuvuori,Sebastian Ofner,37105,27547,0.558125,0.551992,1.7917,1.67,2.35,Emil Ruusuvuori,3.841,loser,skip,False,0.584577,Emil Ruusuvuori,0.558125,0.597074,0.617236,0.392382,0.5939372466214482,0.5748857432517339,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0014318539637851457,4-6 7-5 6-3,True
2024-01-07,ASB Classic,Hard,Hard,Hard,Hard,1st Round,ATP250,Daniel Altmaier,Marcos Giron,29732,18736,0.378586,0.371723,2.6414,2.46,1.61,Daniel Altmaier,0.048,loser,skip,False,0.395577,Marcos Giron,0.621414,0.216504,0.461225,0.512398,0.5677135673256761,0.6283358374977709,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0105934250052655,7-6 6-2,True
2024-01-07,ASB Classic,Hard,Hard,Hard,Hard,1st Round,ATP250,Taro Daniel,Aleksandar Vukic,20648,28267,0.569982,0.566315,1.7544,1.74,2.21,Taro Daniel,-0.823,winner,skip,False,0.559494,Taro Daniel,0.569982,0.592278,0.5759,0.464049,0.6028132357811824,0.5845933896361084,high,1,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,-0.027177254922863603,7-5 7-5,True
2024-01-07,Brisbane International,Hard,Hard,Hard,Hard,The Final,ATP250,Grigor Dimitrov,Holger Rune,11953,69471,0.615688,0.621398,1.6242,2.03,1.88,Grigor Dimitrov,24.985,winner,win,False,0.480818,Grigor Dimitrov,0.615688,0.75153,0.665507,0.370802,0.6402172733148167,0.586639949084754,high,1,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0034686233692696744,7-6 6-4,True
2024-01-07,Hong Kong Tennis Open,Hard,Hard,Hard,Hard,The Final,ATP250,Andrey Rublev,Emil Ruusuvuori,29372,37105,0.743245,0.772167,1.3455,1.34,3.56,Andrey Rublev,-0.405,winner,skip,False,0.726531,Andrey Rublev,0.743245,0.639169,0.703711,0.921006,0.6121533523180891,0.5844272225659651,high,3,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0007730897266585712,6-4 6-4,True
