lane,match_key,match_date,tour_id,tour_name,tour_rank,round_id,result,result_join_method,player1_id,player1,player2_id,player2,publication_at,publication_capture_mode,publication_source_file,publication_timing_quality,kickoff_iso,spread_line_p1,spread_odds1,spread_odds2,spread_market_p1_devig,ml_odds1,ml_odds2,close_at,close_capture_mode,close_odds1,close_odds2,close_market_p1_devig,published_to_close_clv_p1,published_to_close_clv_p2,close_gap_hours,close_is_stale,clv_eligible,latest_line_at,latest_spread_line_p1,line_move_p1,actual_game_margin_p1,p1_cover_result,p2_cover_result,p1_cover_binary,market_brier,market_log_loss,p1_flat_pnl,p2_flat_pnl,snapshot_count,same_line_snapshot_count
Challenger,2026-03-24|21515|29732|41083,2026-03-24,21515,Naples Challenger,1,4,6-3 6-1,pair_capture_window_unique,29732,Daniel Altmaier,41083,Miguel Damas,2026-03-24T00:01:32.452128+00:00,daily,pinnacle-history-20260324-000132.csv,same_day_unverified,,-2.5,1.862,1.98,0.51535659,1.585,2.46,2026-03-24T00:01:32.452128+00:00,daily,1.862,1.98,0.51535659,0.0,0.0,,,0,2026-03-24T11:04:40.104660+00:00,-3.0,-0.5,8,WIN,LOSS,1.0,0.23487924,0.66289622,0.862,-1.0,2,1
Challenger,2026-03-24|21515|28108|50504,2026-03-24,21515,Naples Challenger,1,4,7-5 6-4,pair_capture_window_unique,50504,Jakub Paul,28108,Alexandre Muller,2026-03-24T00:01:32.452128+00:00,daily,pinnacle-history-20260324-000132.csv,same_day_unverified,,4.5,1.855,1.98,0.51629726,3.29,1.362,2026-03-24T11:04:40.104660+00:00,daily,1.909,1.943,0.50441329,-0.02828706,0.01904272,,,0,2026-03-24T11:04:40.104660+00:00,4.5,0.0,-4,WIN,LOSS,1.0,0.23396834,0.66107259,0.855,-1.0,2,2
Challenger,2026-03-24|21515|42971|51965,2026-03-24,21515,Naples Challenger,1,4,6-3 6-4,pair_capture_window_unique,51965,Francesco Forti,42971,Vit Kopriva,2026-03-24T00:01:32.452128+00:00,daily,pinnacle-history-20260324-000132.csv,same_day_unverified,,4.5,1.84,2.0,0.52083333,4.57,1.22,2026-03-24T00:01:32.452128+00:00,daily,1.84,2.0,0.52083333,0.0,0.0,,,0,2026-03-24T00:01:32.452128+00:00,4.5,0.0,5,WIN,LOSS,1.0,0.22960069,0.65232519,0.84,-1.0,1,1
Challenger,2026-03-24|21515|18669|74880,2026-03-24,21515,Naples Challenger,1,4,6-1 1-6 7-5,pair_capture_window_unique,74880,Stefanos Sakellaridis,18669,David Jorda Sanchis,2026-03-24T00:01:32.452128+00:00,daily,pinnacle-history-20260324-000132.csv,same_day_unverified,,-2.5,1.943,1.893,0.49348279,1.645,2.32,2026-03-24T11:04:40.104660+00:00,daily,1.877,1.962,0.51107059,0.03516249,-0.0351682,,,0,2026-03-24T11:04:40.104660+00:00,-2.5,0.0,2,LOSS,WIN,0.0,0.24352527,0.68019699,-1.0,0.893,2,2
Challenger,2026-03-24|21515|79060|86156,2026-03-24,21515,Naples Challenger,1,4,6-3 4-6 7-6(2),pair_capture_window_unique,79060,Hamad Medjedovic,86156,Hynek Barton,2026-03-24T00:01:32.452128+00:00,daily,pinnacle-history-20260324-000132.csv,same_day_unverified,,-3.0,1.893,1.943,0.50651721,1.498,2.7,2026-03-24T11:04:40.104660+00:00,daily,1.877,1.962,0.51107059,0.00852424,-0.009684,,,0,2026-03-24T11:04:40.104660+00:00,-3.0,0.0,2,LOSS,WIN,0.0,0.25655968,0.70626728,-1.0,0.943,2,2
Challenger,2026-03-24|21515|91428|114185,2026-03-24,21515,Naples Challenger,1,4,6-3 6-2,pair_capture_window_unique,91428,Carlo Alberto Caniato,114185,Jacopo Vasami,2026-03-24T00:01:32.452128+00:00,daily,pinnacle-history-20260324-000132.csv,same_day_unverified,,2.0,1.885,1.952,0.50873078,2.21,1.704,2026-03-24T11:04:40.104660+00:00,daily,1.926,1.926,0.5,-0.02128764,0.01349948,,,0,2026-03-24T11:04:40.104660+00:00,2.0,0.0,7,WIN,LOSS,1.0,0.24134545,0.67583632,0.885,-1.0,2,2
Challenger,2026-03-24|21515|44595|92247,2026-03-24,21515,Naples Challenger,1,4,7-6(5) 6-4,pair_capture_window_unique,92247,Federico Bondioli,44595,Ugo Blanchet,2026-03-24T00:01:32.452128+00:00,daily,pinnacle-history-20260324-000132.csv,same_day_unverified,,3.0,1.971,1.862,0.48578137,2.67,1.505,2026-03-24T00:01:32.452128+00:00,daily,1.971,1.862,0.48578137,0.0,0.0,,,0,2026-03-24T00:01:32.452128+00:00,3.0,0.0,3,WIN,LOSS,1.0,0.2644208,0.72199661,0.971,-1.0,1,1
Challenger,2026-03-24|21515|86619|95698,2026-03-24,21515,Naples Challenger,1,4,6-4 6-2,pair_capture_window_unique,95698,Federico Cina,86619,Gabriele Piraino,2026-03-24T00:01:32.452128+00:00,daily,pinnacle-history-20260324-000132.csv,same_day_unverified,,-4.5,1.893,1.935,0.50548589,1.302,3.69,2026-03-24T00:01:32.452128+00:00,daily,1.893,1.935,0.50548589,0.0,0.0,,,0,2026-03-24T11:04:40.104660+00:00,-5.0,-0.5,6,WIN,LOSS,1.0,0.2445442,0.68223515,0.893,-1.0,2,1
Challenger,2026-03-24|21516|12190|20104,2026-03-24,21516,Alicante Challenger,1,4,7-5 6-3,pair_capture_window_unique,20104,Marco Cecchinato,12190,Dusan Lajovic,2026-03-24T00:01:32.452128+00:00,daily,pinnacle-history-20260324-000132.csv,same_day_unverified,,2.5,1.909,1.926,0.50221643,2.47,1.581,2026-03-24T00:01:32.452128+00:00,daily,1.909,1.926,0.50221643,0.0,0.0,,,0,2026-03-24T00:01:32.452128+00:00,2.5,0.0,5,WIN,LOSS,1.0,0.24778848,0.68872412,0.909,-1.0,1,1
Challenger,2026-03-24|21516|26421|92649,2026-03-24,21516,Alicante Challenger,1,4,6-1 6-2,pair_capture_window_unique,26421,Jan Choinski,92649,Tiago Pereira,2026-03-24T00:01:32.452128+00:00,daily,pinnacle-history-20260324-000132.csv,same_day_unverified,,-4.5,1.847,1.99,0.51863435,1.243,4.28,2026-03-24T11:04:40.104660+00:00,daily,1.885,1.971,0.51115145,-0.02015915,0.00963978,,,0,2026-03-24T11:04:40.104660+00:00,-4.5,0.0,9,WIN,LOSS,1.0,0.23171289,0.65655617,0.847,-1.0,2,2
Challenger,2026-03-24|21516|28296|64896,2026-03-24,21516,Alicante Challenger,1,4,6-3 6-4,pair_capture_window_unique,28296,Ilya Ivashka,64896,Pablo Llamas Ruiz,2026-03-24T00:01:32.452128+00:00,daily,pinnacle-history-20260324-000132.csv,same_day_unverified,,5.0,1.847,2.0,0.51988563,4.22,1.248,2026-03-24T00:01:32.452128+00:00,daily,1.847,2.0,0.51988563,0.0,0.0,,,0,2026-03-24T11:04:40.104660+00:00,5.5,0.5,-5,PUSH,PUSH,,,,0.0,0.0,2,1
Challenger,2026-03-24|21516|28900|92054,2026-03-24,21516,Alicante Challenger,1,4,6-1 6-4,pair_capture_window_unique,28900,Roman Safiullin,92054,Gilles Arnaud Bailly,2026-03-24T00:01:32.452128+00:00,daily,pinnacle-history-20260324-000132.csv,same_day_unverified,,-1.5,1.952,1.885,0.49126922,1.787,2.09,2026-03-24T00:01:32.452128+00:00,daily,1.952,1.885,0.49126922,0.0,0.0,,,0,2026-03-24T00:01:32.452128+00:00,-1.5,0.0,7,WIN,LOSS,1.0,0.25880701,0.71076299,0.952,-1.0,1,1
Challenger,2026-03-24|21516|32887|35296,2026-03-24,21516,Alicante Challenger,1,4,6-3 6-2,pair_capture_window_unique,35296,Remy Bertola,32887,Benjamin Hassan,2026-03-24T11:04:40.104660+00:00,daily,pinnacle-history-20260324-110440.csv,same_day_unverified,,0.0,1.935,1.917,0.49766355,1.99,1.877,2026-03-24T11:04:40.104660+00:00,daily,1.935,1.917,0.49766355,0.0,0.0,,,0,2026-03-24T11:04:40.104660+00:00,0.0,0.0,7,WIN,LOSS,1.0,0.25234191,0.69783103,0.935,-1.0,1,1
Challenger,2026-03-24|21516|78285|91448,2026-03-24,21516,Alicante Challenger,1,4,6-2 6-1,pair_capture_window_unique,78285,Dali Blanch,91448,Justin Engel,2026-03-24T00:01:32.452128+00:00,daily,pinnacle-history-20260324-000132.csv,same_day_unverified,,4.0,1.862,1.98,0.51535659,3.16,1.383,2026-03-24T00:01:32.452128+00:00,daily,1.862,1.98,0.51535659,0.0,0.0,,,0,2026-03-24T00:01:32.452128+00:00,4.0,0.0,9,WIN,LOSS,1.0,0.23487924,0.66289622,0.862,-1.0,1,1
Challenger,2026-03-24|21516|68393|83223,2026-03-24,21516,Alicante Challenger,1,4,3-6 6-3 6-4,pair_capture_window_unique,83223,Daniel Merida Aguilar,68393,Max Houkes,2026-03-24T00:01:32.452128+00:00,daily,pinnacle-history-20260324-000132.csv,same_day_unverified,,-4.0,1.909,1.926,0.50221643,1.333,3.46,2026-03-24T11:04:40.104660+00:00,daily,1.893,1.952,0.5076723,0.00845219,-0.01331967,,,0,2026-03-24T11:04:40.104660+00:00,-4.0,0.0,-2,LOSS,WIN,0.0,0.25222134,0.69758989,-1.0,0.926,2,2
Challenger,2026-03-24|21516|59166|85763,2026-03-24,21516,Alicante Challenger,1,4,5-7 6-1 7-6(2),pair_capture_window_unique,85763,Samuele Pieri,59166,Jesper De Jong,2026-03-24T00:01:32.452128+00:00,daily,pinnacle-history-20260324-000132.csv,same_day_unverified,,5.5,2.0,1.847,0.48011437,7.74,1.104,2026-03-24T00:01:32.452128+00:00,daily,2.0,1.847,0.48011437,0.0,0.0,,,0,2026-03-24T11:04:40.104660+00:00,6.0,0.5,-4,WIN,LOSS,1.0,0.27028106,0.73373092,1.0,-1.0,2,1
Challenger,2026-03-24|21516|14432|91530,2026-03-24,21516,Alicante Challenger,1,4,7-5 6-1,pair_capture_window_unique,91530,Svyatoslav Gulin,14432,Pablo Carreno-Busta,2026-03-24T11:04:40.104660+00:00,daily,pinnacle-history-20260324-110440.csv,same_day_unverified,,5.5,2.01,1.833,0.47697112,6.5,1.133,2026-03-24T11:04:40.104660+00:00,daily,2.01,1.833,0.47697112,0.0,0.0,,,0,2026-03-24T11:04:40.104660+00:00,5.5,0.0,-7,LOSS,WIN,0.0,0.22750145,0.64811859,-1.0,0.833,1,1
Challenger,2026-03-24|21516|71614|98265,2026-03-24,21516,Alicante Challenger,1,4,6-3 6-0,pair_capture_window_unique,98265,Alejo Sanchez Quilez,71614,Inaki Montes-De La Torre,2026-03-24T11:04:40.104660+00:00,daily,pinnacle-history-20260324-110440.csv,same_day_unverified,,4.0,1.962,1.877,0.48892941,3.14,1.389,2026-03-24T11:04:40.104660+00:00,daily,1.962,1.877,0.48892941,0.0,0.0,,,0,2026-03-24T11:04:40.104660+00:00,4.0,0.0,9,WIN,LOSS,1.0,0.26119315,0.71553716,0.962,-1.0,1,1
Challenger,2026-03-24|21517|34423|83795,2026-03-24,21517,Sao Paulo Challenger,1,4,6-2 6-2,pair_capture_window_unique,34423,Joao Vitor Goncalves Ceolin,83795,Jaime Faria,2026-03-24T11:04:40.104660+00:00,daily,pinnacle-history-20260324-110440.csv,same_day_unverified,,6.0,2.07,1.787,0.46331346,10.39,1.069,2026-03-24T11:04:40.104660+00:00,daily,2.07,1.787,0.46331346,0.0,0.0,,,0,2026-03-24T11:04:40.104660+00:00,6.0,0.0,-8,LOSS,WIN,0.0,0.21465936,0.62234107,-1.0,0.787,1,1
Challenger,2026-03-24|21517|49212|56197,2026-03-24,21517,Sao Paulo Challenger,1,4,6-4 6-7(7) 7-5,pair_capture_window_unique,56197,Emilio Nava,49212,Rafael Tosetto,2026-03-24T11:04:40.104660+00:00,daily,pinnacle-history-20260324-110440.csv,same_day_unverified,,-7.0,1.935,1.826,0.48550917,1.015,19.14,2026-03-24T11:04:40.104660+00:00,daily,1.935,1.826,0.48550917,0.0,0.0,,,0,2026-03-24T11:04:40.104660+00:00,-7.0,0.0,3,LOSS,WIN,0.0,0.23571916,0.66457755,-1.0,0.826,1,1
Challenger,2026-03-24|21517|64741|89099,2026-03-24,21517,Sao Paulo Challenger,1,4,6-1 6-2,pair_capture_window_unique,89099,Joao Eduardo Schiessl,64741,Facundo Diaz Acosta,2026-03-24T11:04:40.104660+00:00,daily,pinnacle-history-20260324-110440.csv,same_day_unverified,,5.5,1.826,2.02,0.52522101,6.02,1.148,2026-03-24T11:04:40.104660+00:00,daily,1.826,2.02,0.52522101,0.0,0.0,,,0,2026-03-24T11:04:40.104660+00:00,5.5,0.0,-9,LOSS,WIN,0.0,0.27585711,0.74490586,-1.0,1.02,1,1
Challenger,2026-03-24|21517|66379|90203,2026-03-24,21517,Sao Paulo Challenger,1,4,6-3 7-6(5),pair_capture_window_unique,90203,Lautaro Midon,66379,Alvaro Guillen Meza,2026-03-24T11:04:40.104660+00:00,daily,pinnacle-history-20260324-110440.csv,same_day_unverified,,3.0,1.909,1.926,0.50221643,2.52,1.559,2026-03-24T11:04:40.104660+00:00,daily,1.909,1.926,0.50221643,0.0,0.0,,,0,2026-03-24T11:04:40.104660+00:00,3.0,0.0,-4,LOSS,WIN,0.0,0.25222134,0.69758989,-1.0,0.926,1,1
Challenger,2026-03-24|21518|36257|89843,2026-03-24,21518,Bucaramanga Challenger,1,4,7-5 7-5,pair_capture_window_unique,36257,Vladyslav Orlov,89843,Nicolas Villalon,2026-03-24T11:04:40.104660+00:00,daily,pinnacle-history-20260324-110440.csv,same_day_unverified,,-3.5,1.926,1.877,0.49355772,1.521,2.56,2026-03-24T11:04:40.104660+00:00,daily,1.926,1.877,0.49355772,0.0,0.0,,,0,2026-03-24T11:04:40.104660+00:00,-3.5,0.0,-4,LOSS,WIN,0.0,0.24359922,0.68034492,-1.0,0.877,1,1
Challenger,2026-03-24|21518|58723|90968,2026-03-24,21518,Bucaramanga Challenger,1,4,4-6 6-3 6-4,pair_capture_window_unique,58723,Franco Roncadelli,90968,Samuel Heredia,2026-03-24T11:04:40.104660+00:00,daily,pinnacle-history-20260324-110440.csv,same_day_unverified,,-6.0,1.98,1.826,0.47976879,1.127,6.32,2026-03-24T11:04:40.104660+00:00,daily,1.98,1.826,0.47976879,0.0,0.0,,,0,2026-03-24T11:04:40.104660+00:00,-6.0,0.0,3,LOSS,WIN,0.0,0.23017809,0.65348192,-1.0,0.826,1,1
Challenger,2026-03-24|21518|61966|89517,2026-03-24,21518,Bucaramanga Challenger,1,4,7-6(5) 6-4,pair_capture_window_unique,61966,Guido Ivan Justo,89517,Bruno Fernandez,2026-03-24T11:04:40.104660+00:00,daily,pinnacle-history-20260324-110440.csv,same_day_unverified,,-5.0,1.943,1.855,0.48841496,1.244,4.1,2026-03-24T11:04:40.104660+00:00,daily,1.943,1.855,0.48841496,0.0,0.0,,,0,2026-03-24T11:04:40.104660+00:00,-5.0,0.0,3,LOSS,WIN,0.0,0.23854917,0.67024144,-1.0,0.855,1,1
Challenger,2026-03-24|21518|35986|62465,2026-03-24,21518,Bucaramanga Challenger,1,4,6-3 6-7(5) 6-3,pair_capture_window_unique,62465,Cannon Kingsley,35986,Adria Soriano Barrera,2026-03-24T11:04:40.104660+00:00,daily,pinnacle-history-20260324-110440.csv,same_day_unverified,,-2.0,1.935,1.87,0.49145861,1.685,2.21,2026-03-24T11:04:40.104660+00:00,daily,1.935,1.87,0.49145861,0.0,0.0,,,0,2026-03-24T11:04:40.104660+00:00,-2.0,0.0,5,WIN,LOSS,1.0,0.25861435,0.71037756,0.935,-1.0,1,1
Challenger,2026-03-24|21518|58609|75578,2026-03-24,21518,Bucaramanga Challenger,1,4,6-1 7-6(9),pair_capture_window_unique,75578,Daniel Antonio Nunez,58609,Matias Soto,2026-03-24T11:04:40.104660+00:00,daily,pinnacle-history-20260324-110440.csv,same_day_unverified,,4.0,1.926,1.877,0.49355772,3.43,1.322,2026-03-24T11:04:40.104660+00:00,daily,1.926,1.877,0.49355772,0.0,0.0,,,0,2026-03-24T11:04:40.104660+00:00,4.0,0.0,-6,LOSS,WIN,0.0,0.24359922,0.68034492,-1.0,0.877,1,1
Challenger,2026-03-24|21518|28895|90029,2026-03-24,21518,Bucaramanga Challenger,1,4,6-4 6-1,pair_capture_window_unique,90029,Juan Estevez,28895,Maxime Janvier,2026-03-24T11:04:40.104660+00:00,daily,pinnacle-history-20260324-110440.csv,same_day_unverified,,-3.5,1.893,1.909,0.50210416,1.433,2.86,2026-03-24T11:04:40.104660+00:00,daily,1.893,1.909,0.50210416,0.0,0.0,,,0,2026-03-24T11:04:40.104660+00:00,-3.5,0.0,-7,LOSS,WIN,0.0,0.25210858,0.69736437,-1.0,0.909,1,1
Challenger,2026-03-24|21518|42150|99285,2026-03-24,21518,Bucaramanga Challenger,1,4,6-3 2-6 6-3,pair_capture_window_unique,99285,Benjamin Thomas George,42150,Ivan Marrero Curbelo,2026-03-24T11:04:40.104660+00:00,daily,pinnacle-history-20260324-110440.csv,same_day_unverified,,4.0,1.901,1.901,0.5,2.85,1.435,2026-03-24T11:04:40.104660+00:00,daily,1.901,1.901,0.5,0.0,0.0,,,0,2026-03-24T11:04:40.104660+00:00,4.0,0.0,-2,WIN,LOSS,1.0,0.25,0.69314718,0.901,-1.0,1,1
Challenger,2026-03-24|21519|17837|22761,2026-03-24,21519,Split Challenger,1,4,6-3 6-1,pair_capture_window_unique,17837,Dimitar Kuzmanov,22761,Nerman Fatic,2026-03-24T00:01:32.452128+00:00,daily,pinnacle-history-20260324-000132.csv,same_day_unverified,,1.5,1.917,1.917,0.5,2.14,1.752,2026-03-24T00:01:32.452128+00:00,daily,1.917,1.917,0.5,0.0,0.0,,,0,2026-03-24T00:01:32.452128+00:00,1.5,0.0,8,WIN,LOSS,1.0,0.25,0.69314718,0.917,-1.0,1,1
Challenger,2026-03-24|21519|20396|62258,2026-03-24,21519,Split Challenger,1,4,6-4 6-2,pair_capture_window_unique,20396,Frederico Ferreira Silva,62258,Daniel Michalski,2026-03-24T00:01:32.452128+00:00,daily,pinnacle-history-20260324-000132.csv,same_day_unverified,,-1.0,1.926,1.909,0.49778357,1.8,2.07,2026-03-24T00:01:32.452128+00:00,daily,1.926,1.909,0.49778357,0.0,0.0,,,0,2026-03-24T00:01:32.452128+00:00,-1.0,0.0,6,WIN,LOSS,1.0,0.25222134,0.69758989,0.926,-1.0,1,1
Challenger,2026-03-24|21519|37199|90774,2026-03-24,21519,Split Challenger,1,4,6-3 7-6(4),pair_capture_window_unique,37199,Adrian Oetzbach,90774,Filippo Romano,2026-03-24T00:01:32.452128+00:00,daily,pinnacle-history-20260324-000132.csv,same_day_unverified,,5.0,1.763,2.1,0.54361895,4.14,1.255,2026-03-24T00:01:32.452128+00:00,daily,1.763,2.1,0.54361895,0.0,0.0,,,0,2026-03-24T00:01:32.452128+00:00,5.0,0.0,-4,WIN,LOSS,1.0,0.20828366,0.60950674,0.763,-1.0,1,1
Challenger,2026-03-24|21519|38936|44209,2026-03-24,21519,Split Challenger,1,4,6-4 6-1,pair_capture_window_unique,38936,Ergi Kirkin,44209,Sandro Kopp,2026-03-24T00:01:32.452128+00:00,daily,pinnacle-history-20260324-000132.csv,same_day_unverified,,2.5,1.885,1.952,0.50873078,2.41,1.602,2026-03-24T00:01:32.452128+00:00,daily,1.885,1.952,0.50873078,0.0,0.0,,,0,2026-03-24T00:01:32.452128+00:00,2.5,0.0,-7,LOSS,WIN,0.0,0.25880701,0.71076299,-1.0,0.952,1,1
Challenger,2026-03-24|21519|47543|86348,2026-03-24,21519,Split Challenger,1,4,7-6(1) 6-1,pair_capture_window_unique,47543,Duje Ajdukovic,86348,Gerard Campana Lee,2026-03-24T00:01:32.452128+00:00,daily,pinnacle-history-20260324-000132.csv,same_day_unverified,,-4.0,1.901,1.935,0.5044317,1.346,3.38,2026-03-24T11:04:40.104660+00:00,daily,1.862,1.98,0.51535659,0.02094522,-0.02272727,,,0,2026-03-24T11:04:40.104660+00:00,-4.0,0.0,6,WIN,LOSS,1.0,0.24558794,0.68432283,0.901,-1.0,2,2
Challenger,2026-03-24|21519|23298|56420,2026-03-24,21519,Split Challenger,1,4,6-3 6-2,pair_capture_window_unique,56420,Oleksii Krutykh,23298,Kimmer Coppejans,2026-03-24T00:01:32.452128+00:00,daily,pinnacle-history-20260324-000132.csv,same_day_unverified,,4.0,1.962,1.877,0.48892941,3.3,1.36,2026-03-24T11:04:40.104660+00:00,daily,1.926,1.909,0.49778357,0.01869159,-0.0167627,,,0,2026-03-24T11:04:40.104660+00:00,4.0,0.0,-7,LOSS,WIN,0.0,0.23905197,0.67124755,-1.0,0.877,2,2
Challenger,2026-03-24|21519|76010|97984,2026-03-24,21519,Split Challenger,1,4,6-4 6-4,pair_capture_window_unique,76010,Daniel Rincon,97984,Maxim Mrva,2026-03-24T00:01:32.452128+00:00,daily,pinnacle-history-20260324-000132.csv,same_day_unverified,,1.5,1.893,1.935,0.50548589,2.1,1.781,2026-03-24T11:04:40.104660+00:00,daily,1.893,1.935,0.50548589,0.0,0.0,,,0,2026-03-24T11:04:40.104660+00:00,1.5,0.0,-4,LOSS,WIN,0.0,0.25551599,0.7041796,-1.0,0.935,2,2
Challenger,2026-03-24|21519|83314|94958,2026-03-24,21519,Split Challenger,1,4,7-6(4) 6-3,pair_capture_window_unique,83314,Lukas Neumayer,94958,Juan Cruz Martin Manzano,2026-03-24T00:01:32.452128+00:00,daily,pinnacle-history-20260324-000132.csv,same_day_unverified,,-5.0,1.855,1.99,0.51755527,1.208,4.74,2026-03-24T11:04:40.104660+00:00,daily,1.862,2.0,0.51786639,-0.0037594,-0.005,,,0,2026-03-24T11:04:40.104660+00:00,-5.0,0.0,4,LOSS,WIN,0.0,0.26786345,0.72888891,-1.0,0.99,2,2
Challenger,2026-03-24|21519|79634|86473,2026-03-24,21519,Split Challenger,1,4,6-3 4-6 6-3,pair_capture_window_unique,86473,Josip Simundza,79634,Eliakim Coulibaly,2026-03-24T00:01:32.452128+00:00,daily,pinnacle-history-20260324-000132.csv,same_day_unverified,,3.5,2.0,1.84,0.47916667,2.76,1.481,2026-03-24T11:04:40.104660+00:00,daily,1.98,1.877,0.48664765,0.01010101,-0.01971231,,,0,2026-03-24T11:04:40.104660+00:00,3.5,0.0,-4,LOSS,WIN,0.0,0.22960069,0.65232519,-1.0,0.84,2,2
Challenger,2026-03-24|21519|30954|95464,2026-03-24,21519,Split Challenger,1,4,3-6 7-5 6-2,pair_capture_window_unique,95464,Matej Dodig,30954,Christian Langmo,2026-03-24T00:01:32.452128+00:00,daily,pinnacle-history-20260324-000132.csv,same_day_unverified,,-4.5,1.763,2.11,0.54479731,1.172,5.42,2026-03-24T00:01:32.452128+00:00,daily,1.763,2.11,0.54479731,0.0,0.0,,,0,2026-03-24T11:04:40.104660+00:00,-5.0,-0.5,3,LOSS,WIN,0.0,0.29680411,0.7870125,-1.0,1.11,2,1
Challenger,2026-03-24|21519|63016|95477,2026-03-24,21519,Split Challenger,1,4,7-5 6-4,pair_capture_window_unique,95477,Alexander Vasilev,63016,George Loffhagen,2026-03-24T00:01:32.452128+00:00,daily,pinnacle-history-20260324-000132.csv,same_day_unverified,,4.0,1.84,2.0,0.52083333,3.1,1.397,2026-03-24T00:01:32.452128+00:00,daily,1.84,2.0,0.52083333,0.0,0.0,,,0,2026-03-24T11:04:40.104660+00:00,3.5,-0.5,4,WIN,LOSS,1.0,0.22960069,0.65232519,0.84,-1.0,2,1
Challenger,2026-03-24|21520|22269|34537,2026-03-24,21520,Yokkaichi Challenger,1,4,6-4 6-2,pair_capture_window_unique,22269,Kaichi Uchida,34537,Fajing Sun,2026-03-24T00:01:32.452128+00:00,daily,pinnacle-history-20260324-000132.csv,same_day_unverified,,1.5,1.971,1.885,0.48884855,2.22,1.714,2026-03-24T00:01:32.452128+00:00,daily,1.971,1.885,0.48884855,0.0,0.0,,,0,2026-03-24T00:01:32.452128+00:00,1.5,0.0,-6,LOSS,WIN,0.0,0.2389729,0.67108935,-1.0,0.885,1,1
Challenger,2026-03-24|21520|22710|81153,2026-03-24,21520,Yokkaichi Challenger,1,4,7-5 7-6(3),pair_capture_window_unique,22710,Li Tu,81153,Carl Emil Overbeck,2026-03-24T00:01:32.452128+00:00,daily,pinnacle-history-20260324-000132.csv,same_day_unverified,,-1.5,1.935,1.901,0.4955683,1.752,2.14,2026-03-24T00:01:32.452128+00:00,daily,1.935,1.901,0.4955683,0.0,0.0,,,0,2026-03-24T00:01:32.452128+00:00,-1.5,0.0,3,WIN,LOSS,1.0,0.25445134,0.70205009,0.935,-1.0,1,1
Challenger,2026-03-24|21520|39863|99982,2026-03-24,21520,Yokkaichi Challenger,1,4,6-1 6-4,pair_capture_window_unique,39863,Sho Shimabukuro,99982,Naoya Honda,2026-03-24T00:01:32.452128+00:00,daily,pinnacle-history-20260324-000132.csv,same_day_unverified,,-6.0,1.885,1.971,0.51115145,1.066,11.2,2026-03-24T00:01:32.452128+00:00,daily,1.885,1.971,0.51115145,0.0,0.0,,,0,2026-03-24T00:01:32.452128+00:00,-6.0,0.0,-7,LOSS,WIN,0.0,0.26127581,0.71570256,-1.0,0.971,1,1
Challenger,2026-03-24|21520|42990|45977,2026-03-24,21520,Yokkaichi Challenger,1,4,6-4 6-1,pair_capture_window_unique,45977,Sanhui Shin,42990,Masamichi Imamura,2026-03-24T00:01:32.452128+00:00,daily,pinnacle-history-20260324-000132.csv,same_day_unverified,,4.5,1.901,1.952,0.50661822,3.49,1.339,2026-03-24T00:01:32.452128+00:00,daily,1.901,1.952,0.50661822,0.0,0.0,,,0,2026-03-24T00:01:32.452128+00:00,4.5,0.0,-7,LOSS,WIN,0.0,0.25666202,0.706472,-1.0,0.952,1,1
Challenger,2026-03-24|21520|45197|48871,2026-03-24,21520,Yokkaichi Challenger,1,4,2-6 6-0 6-4,pair_capture_window_unique,48871,Yuta Shimizu,45197,Jie Cui,2026-03-24T00:01:32.452128+00:00,daily,pinnacle-history-20260324-000132.csv,same_day_unverified,,2.0,1.893,1.943,0.50651721,2.24,1.69,2026-03-24T00:01:32.452128+00:00,daily,1.893,1.943,0.50651721,0.0,0.0,,,0,2026-03-24T00:01:32.452128+00:00,2.0,0.0,4,WIN,LOSS,1.0,0.24352527,0.68019699,0.893,-1.0,1,1
Challenger,2026-03-24|21520|50382|55656,2026-03-24,21520,Yokkaichi Challenger,1,4,7-5 6-0,pair_capture_window_unique,55656,Kasidit Samrej,50382,Paul Jubb,2026-03-24T00:01:32.452128+00:00,daily,pinnacle-history-20260324-000132.csv,same_day_unverified,,3.5,1.962,1.893,0.49105058,3.02,1.424,2026-03-24T00:01:32.452128+00:00,daily,1.962,1.893,0.49105058,0.0,0.0,,,0,2026-03-24T00:01:32.452128+00:00,3.5,0.0,-8,LOSS,WIN,0.0,0.24113068,0.67540665,-1.0,0.893,1,1
Challenger,2026-03-24|21520|65558|97973,2026-03-24,21520,Yokkaichi Challenger,1,4,6-1 4-6 6-1,pair_capture_window_unique,65558,Harry Wendelken,97973,Yi Zhou,2026-03-24T00:01:32.452128+00:00,daily,pinnacle-history-20260324-000132.csv,same_day_unverified,,2.0,1.917,1.935,0.50233645,2.23,1.704,2026-03-24T00:01:32.452128+00:00,daily,1.917,1.935,0.50233645,0.0,0.0,,,0,2026-03-24T00:01:32.452128+00:00,2.0,0.0,8,WIN,LOSS,1.0,0.24766901,0.68848517,0.917,-1.0,1,1
