match_id,date,year,month,tournament,tournament_canonical_key,venue_key,player_a_id,player_b_id,player_a,player_b,a_won,best_of,pin_close_a,pin_close_b,pin_implied_a,pin_implied_b,ta_surface_speed,altitude_m,temp_mean_c
2022-04-25|BMW Open|29732|678,2022-04-25,2022,4,BMW Open,bmw_open,mtc_iphitos_munich,29732,678,Daniel Altmaier,Philipp Kohlschreiber,1,3,1.81,2.1,0.537084,0.462916,0.64,520,10.3
2022-04-25|BMW Open|34337|74153,2022-04-25,2022,4,BMW Open,bmw_open,mtc_iphitos_munich,34337,74153,Miomir Kecmanovic,Max Hans Rehberg,1,3,1.01,25.09,0.961303,0.038697,0.64,520,10.3
2022-04-25|BMW Open|34539|17928,2022-04-25,2022,4,BMW Open,bmw_open,mtc_iphitos_munich,17928,34539,Norbert Gombos,Alex Molcan,0,3,3.5,1.34,0.27686,0.72314,0.64,520,10.3
2022-04-25|BMW Open|37105|24225,2022-04-25,2022,4,BMW Open,bmw_open,mtc_iphitos_munich,37105,24225,Emil Ruusuvuori,Yoshihito Nishioka,1,3,1.58,2.51,0.613692,0.386308,0.64,520,10.3
2022-04-25|BMW Open|69471|61838,2022-04-25,2022,4,BMW Open,bmw_open,mtc_iphitos_munich,61838,69471,Jiri Lehecka,Holger Rune,0,3,2.63,1.54,0.369305,0.630695,0.64,520,10.3
2022-04-25|Millennium Estoril Open|24232|12190,2022-04-25,2022,4,Millennium Estoril Open,estoril_open,clube_tenis_estoril,24232,12190,Alejandro Pascacio F.,Dusan Lajovic,1,3,1.55,2.61,0.627404,0.372596,0.74,60,13.7
2022-04-25|Millennium Estoril Open|29579|18720,2022-04-25,2022,4,Millennium Estoril Open,estoril_open,clube_tenis_estoril,18720,29579,Federico Coria,Bernabe Zapata Miralles,0,3,1.81,2.09,0.535897,0.464103,0.74,60,13.7
2022-04-25|Millennium Estoril Open|31834|12043,2022-04-25,2022,4,Millennium Estoril Open,estoril_open,clube_tenis_estoril,31834,12043,Si Wook Kwon,Benoit Paire,1,3,1.6,2.47,0.60688,0.39312,0.74,60,13.7
2022-04-26|BMW Open|20819|84561,2022-04-26,2022,4,BMW Open,bmw_open,mtc_iphitos_munich,20819,84561,Oscar Otte,Marko Topo,1,3,1.18,5.47,0.822556,0.177444,0.64,520,7.9
2022-04-26|BMW Open|28296|18094,2022-04-26,2022,4,BMW Open,bmw_open,mtc_iphitos_munich,18094,28296,Mackenzie Mcdonald,Ilya Ivashka,0,3,2.51,1.58,0.386308,0.613692,0.64,520,7.9
2022-04-26|BMW Open|46747|18736,2022-04-26,2022,4,BMW Open,bmw_open,mtc_iphitos_munich,46747,18736,Hugo Gaston,Marcos Giron,1,3,1.69,2.29,0.575377,0.424623,0.64,520,7.9
2022-04-26|BMW Open|54207|9305,2022-04-26,2022,4,BMW Open,bmw_open,mtc_iphitos_munich,54207,9305,Maxime Cressy,Daniel Evans,1,3,4.07,1.32,0.244898,0.755102,0.64,520,7.9
2022-04-26|Millennium Estoril Open|18477|18017,2022-04-26,2022,4,Millennium Estoril Open,estoril_open,clube_tenis_estoril,18477,18017,Hugo Dellien,Jiri Vesely,1,3,1.49,2.81,0.653488,0.346512,0.74,60,14.6
2022-04-26|Millennium Estoril Open|28899|20650,2022-04-26,2022,4,Millennium Estoril Open,estoril_open,clube_tenis_estoril,20650,28899,Dominic Thiem,Benjamin Bonzi,0,3,1.52,2.7,0.63981,0.36019,0.74,60,14.6
2022-04-26|Millennium Estoril Open|29665|36449,2022-04-26,2022,4,Millennium Estoril Open,estoril_open,clube_tenis_estoril,36449,29665,Lloyd Harris,Carlos Taberner,0,3,2.48,1.6,0.392157,0.607843,0.74,60,14.6
2022-04-26|Millennium Estoril Open|3577|21506,2022-04-26,2022,4,Millennium Estoril Open,estoril_open,clube_tenis_estoril,21506,3577,Roberto Carballes Baena,Pablo Cuevas,0,3,1.83,2.06,0.529563,0.470437,0.74,60,14.6
2022-04-26|Millennium Estoril Open|42451|14727,2022-04-26,2022,4,Millennium Estoril Open,estoril_open,clube_tenis_estoril,42451,14727,Sebastian Korda,Pierre-Hugues Herbert,1,3,1.25,4.34,0.776386,0.223614,0.74,60,14.6
2022-04-26|Millennium Estoril Open|52721|11923,2022-04-26,2022,4,Millennium Estoril Open,estoril_open,clube_tenis_estoril,11923,52721,Joao Sousa,Sebastian Baez,0,3,3.94,1.29,0.246654,0.753346,0.74,60,14.6
2022-04-26|Millennium Estoril Open|6691|22433,2022-04-26,2022,4,Millennium Estoril Open,estoril_open,clube_tenis_estoril,6691,22433,Albert Ramos-Vinolas,Jordan Thompson,1,3,1.23,4.57,0.787931,0.212069,0.74,60,14.6
2022-04-26|Millennium Estoril Open|674|49583,2022-04-26,2022,4,Millennium Estoril Open,estoril_open,clube_tenis_estoril,674,49583,Richard Gasquet,Vinay Kumar T,1,3,2.72,1.51,0.356974,0.643026,0.74,60,14.6
2022-04-27|BMW Open|14716|28296,2022-04-27,2022,4,BMW Open,bmw_open,mtc_iphitos_munich,14716,28296,Nikoloz Basilashvili,Ilya Ivashka,1,3,2.64,1.55,0.369928,0.630072,0.64,520,8
2022-04-27|BMW Open|18772|9831,2022-04-27,2022,4,BMW Open,bmw_open,mtc_iphitos_munich,18772,9831,Egor Gerasimov,John Millman,1,3,1.76,2.17,0.552163,0.447837,0.64,520,8
2022-04-27|BMW Open|24249|56846,2022-04-27,2022,4,BMW Open,bmw_open,mtc_iphitos_munich,24249,56846,Botic Van De Zandschulp,Brandon Nakashima,1,3,1.58,2.53,0.615572,0.384428,0.64,520,8
2022-04-27|BMW Open|30087|24840,2022-04-27,2022,4,BMW Open,bmw_open,mtc_iphitos_munich,30087,24840,Alejandro Tabilo,Cristian Garin,1,3,2.19,1.75,0.444162,0.555838,0.64,520,8
2022-04-27|BMW Open|34337|29732,2022-04-27,2022,4,BMW Open,bmw_open,mtc_iphitos_munich,29732,34337,Daniel Altmaier,Miomir Kecmanovic,0,3,4.41,1.25,0.220848,0.779152,0.64,520,8
2022-04-27|BMW Open|37105|54207,2022-04-27,2022,4,BMW Open,bmw_open,mtc_iphitos_munich,37105,54207,Emil Ruusuvuori,Maxime Cressy,1,3,1.32,3.71,0.737575,0.262425,0.64,520,8
2022-04-27|BMW Open|69471|24008,2022-04-27,2022,4,BMW Open,bmw_open,mtc_iphitos_munich,69471,24008,Holger Rune,Alexander Zverev,1,3,5.21,1.2,0.187207,0.812793,0.64,520,8
2022-04-27|Millennium Estoril Open|24232|31446,2022-04-27,2022,4,Millennium Estoril Open,estoril_open,clube_tenis_estoril,24232,31446,Alejandro Pascacio F.,Nuno Borges,1,3,1.68,2.34,0.58209,0.41791,0.74,60,14.8
2022-04-27|Millennium Estoril Open|36519|29579,2022-04-27,2022,4,Millennium Estoril Open,estoril_open,clube_tenis_estoril,29579,36519,Bernabe Zapata Miralles,Alejandro Davidovich Fokina,0,3,3.04,1.44,0.321429,0.678571,0.74,60,14.8
2022-04-27|Millennium Estoril Open|6691|31834,2022-04-27,2022,4,Millennium Estoril Open,estoril_open,clube_tenis_estoril,6691,31834,Albert Ramos-Vinolas,Si Wook Kwon,1,3,1.44,3.02,0.67713,0.32287,0.74,60,14.8
2022-04-27|Millennium Estoril Open|672|3577,2022-04-27,2022,4,Millennium Estoril Open,estoril_open,clube_tenis_estoril,672,3577,Fernando Verdasco,Pablo Cuevas,1,3,2.33,1.68,0.418953,0.581047,0.74,60,14.8
2022-04-28|BMW Open|20819|28087,2022-04-28,2022,4,BMW Open,bmw_open,mtc_iphitos_munich,20819,28087,Oscar Otte,Reilly Opelka,1,3,2.48,1.6,0.392157,0.607843,0.64,520,9.3
2022-04-28|BMW Open|24249|18772,2022-04-28,2022,4,BMW Open,bmw_open,mtc_iphitos_munich,18772,24249,Egor Gerasimov,Botic Van De Zandschulp,0,3,2.73,1.52,0.357647,0.642353,0.64,520,9.3
2022-04-28|BMW Open|33648|34539,2022-04-28,2022,4,BMW Open,bmw_open,mtc_iphitos_munich,33648,34539,Casper Ruud,Alex Molcan,1,3,1.24,4.61,0.788034,0.211966,0.64,520,9.3
2022-04-28|Millennium Estoril Open|40434|29665,2022-04-28,2022,4,Millennium Estoril Open,estoril_open,clube_tenis_estoril,29665,40434,Carlos Taberner,Felix Auger Aliassime,0,3,3.35,1.38,0.291755,0.708245,0.74,60,15.3
2022-04-28|Millennium Estoril Open|42451|28899,2022-04-28,2022,4,Millennium Estoril Open,estoril_open,clube_tenis_estoril,28899,42451,Benjamin Bonzi,Sebastian Korda,0,3,3.4,1.37,0.287212,0.712788,0.74,60,15.3
2022-04-28|Millennium Estoril Open|52721|6101,2022-04-28,2022,4,Millennium Estoril Open,estoril_open,clube_tenis_estoril,52721,6101,Sebastian Baez,Marin Cilic,1,3,1.83,2.09,0.533163,0.466837,0.74,60,15.3
2022-04-28|Millennium Estoril Open|674|18477,2022-04-28,2022,4,Millennium Estoril Open,estoril_open,clube_tenis_estoril,18477,674,Hugo Dellien,Richard Gasquet,0,3,1.72,2.26,0.567839,0.432161,0.74,60,15.3
2022-04-29|BMW Open|20819|30087,2022-04-29,2022,4,BMW Open,bmw_open,mtc_iphitos_munich,20819,30087,Oscar Otte,Alejandro Tabilo,1,3,1.81,2.13,0.540609,0.459391,0.64,520,10.9
2022-04-29|BMW Open|24249|33648,2022-04-29,2022,4,BMW Open,bmw_open,mtc_iphitos_munich,33648,24249,Casper Ruud,Botic Van De Zandschulp,0,3,1.32,3.71,0.737575,0.262425,0.64,520,10.9
2022-04-29|BMW Open|34337|14716,2022-04-29,2022,4,BMW Open,bmw_open,mtc_iphitos_munich,34337,14716,Miomir Kecmanovic,Nikoloz Basilashvili,1,3,1.38,3.31,0.705757,0.294243,0.64,520,10.9
2022-04-29|BMW Open|69471|37105,2022-04-29,2022,4,BMW Open,bmw_open,mtc_iphitos_munich,69471,37105,Holger Rune,Emil Ruusuvuori,1,3,1.59,2.53,0.614078,0.385922,0.64,520,10.9
2022-04-29|Millennium Estoril Open|24232|36519,2022-04-29,2022,4,Millennium Estoril Open,estoril_open,clube_tenis_estoril,24232,36519,Alejandro Pascacio F.,Alejandro Davidovich Fokina,1,3,2.81,1.5,0.348028,0.651972,0.74,60,17.7
2022-04-29|Millennium Estoril Open|42451|40434,2022-04-29,2022,4,Millennium Estoril Open,estoril_open,clube_tenis_estoril,42451,40434,Sebastian Korda,Felix Auger Aliassime,1,3,2.12,1.81,0.46056,0.53944,0.74,60,17.7
2022-04-29|Millennium Estoril Open|52721|674,2022-04-29,2022,4,Millennium Estoril Open,estoril_open,clube_tenis_estoril,52721,674,Sebastian Baez,Richard Gasquet,1,3,1.41,3.15,0.690789,0.309211,0.74,60,17.7
2022-04-29|Millennium Estoril Open|6691|672,2022-04-29,2022,4,Millennium Estoril Open,estoril_open,clube_tenis_estoril,6691,672,Albert Ramos-Vinolas,Fernando Verdasco,1,3,1.41,3.15,0.690789,0.309211,0.74,60,17.7
2022-04-30|BMW Open|24249|34337,2022-04-30,2022,4,BMW Open,bmw_open,mtc_iphitos_munich,24249,34337,Botic Van De Zandschulp,Miomir Kecmanovic,1,3,2.45,1.63,0.39951,0.60049,0.64,520,9.2
2022-04-30|BMW Open|69471|20819,2022-04-30,2022,4,BMW Open,bmw_open,mtc_iphitos_munich,20819,69471,Oscar Otte,Holger Rune,0,3,3.75,1.32,0.260355,0.739645,0.64,520,9.2
2022-04-30|Millennium Estoril Open|24232|42451,2022-04-30,2022,4,Millennium Estoril Open,estoril_open,clube_tenis_estoril,42451,24232,Sebastian Korda,Alejandro Pascacio F.,0,3,1.41,3.17,0.69214,0.30786,0.74,60,18.7
2022-04-30|Millennium Estoril Open|52721|6691,2022-04-30,2022,4,Millennium Estoril Open,estoril_open,clube_tenis_estoril,52721,6691,Sebastian Baez,Albert Ramos-Vinolas,1,3,1.66,2.37,0.588089,0.411911,0.74,60,18.7
2022-05-01|Millennium Estoril Open|52721|24232,2022-05-01,2022,5,Millennium Estoril Open,estoril_open,clube_tenis_estoril,52721,24232,Sebastian Baez,Alejandro Pascacio F.,1,3,1.6,2.5,0.609756,0.390244,0.74,60,15
2022-05-01|Mutua Madrid Open|5837|13277,2022-05-01,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,5837,13277,John Isner,Filip Krajinovic,1,3,1.56,2.6,0.625,0.375,0.97,660,17.5
2022-05-01|Mutua Madrid Open|63017|31392,2022-05-01,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,31392,63017,Lorenzo Sonego,Jack Draper,0,3,1.32,3.74,0.73913,0.26087,0.97,660,17.5
2022-05-01|Mutua Madrid Open|9305|11940,2022-05-01,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,11940,9305,Federico Delbonis,Daniel Evans,0,3,1.94,1.96,0.502564,0.497436,0.97,660,17.5
2022-05-02|Mutua Madrid Open|1075|20650,2022-05-02,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,1075,20650,Andy Murray,Dominic Thiem,1,3,2.18,1.77,0.448101,0.551899,0.97,660,13.6
2022-05-02|Mutua Madrid Open|11226|18524,2022-05-02,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,11226,18524,David Goffin,Aslan Karatsev,1,3,1.68,2.32,0.58,0.42,0.97,660,13.6
2022-05-02|Mutua Madrid Open|11953|54207,2022-05-02,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,54207,11953,Maxime Cressy,Grigor Dimitrov,0,3,3.61,1.34,0.270707,0.729293,0.97,660,13.6
2022-05-02|Mutua Madrid Open|12190|25165,2022-05-02,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,25165,12190,Borna Coric,Dusan Lajovic,0,3,2.09,1.83,0.466837,0.533163,0.97,660,13.6
2022-05-02|Mutua Madrid Open|14716|4067,2022-05-02,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,4067,14716,Fabio Fognini,Nikoloz Basilashvili,0,3,1.56,2.62,0.626794,0.373206,0.97,660,13.6
2022-05-02|Mutua Madrid Open|17829|12043,2022-05-02,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,12043,17829,Benoit Paire,Diego Sebastian Schwartzman,0,3,4.9,1.22,0.199346,0.800654,0.97,660,13.6
2022-05-02|Mutua Madrid Open|20193|25543,2022-05-02,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,20193,25543,Lucas Pouille,Karen Khachanov,1,3,5.69,1.18,0.171761,0.828239,0.97,660,13.6
2022-05-02|Mutua Madrid Open|27851|31834,2022-05-02,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,31834,27851,Si Wook Kwon,Cameron Norrie,0,3,3.46,1.36,0.282158,0.717842,0.97,660,13.6
2022-05-02|Mutua Madrid Open|33502|38911,2022-05-02,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,33502,38911,Denis Shapovalov,Ugo Humbert,1,3,1.71,2.27,0.570352,0.429648,0.97,660,13.6
2022-05-02|Mutua Madrid Open|36519|36449,2022-05-02,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,36449,36519,Lloyd Harris,Alejandro Davidovich Fokina,0,3,3.58,1.34,0.272358,0.727642,0.97,660,13.6
2022-05-02|Mutua Madrid Open|39309|5829,2022-05-02,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,5829,39309,Pablo Martinez,Alex De Minaur,0,3,2.8,1.53,0.353349,0.646651,0.97,660,13.6
2022-05-02|Mutua Madrid Open|47275|49583,2022-05-02,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,49583,47275,Vinay Kumar T,Jannik Sinner,0,3,4.31,1.26,0.226212,0.773788,0.97,660,13.6
2022-05-02|Mutua Madrid Open|5917|51854,2022-05-02,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,5917,51854,Gael Monfils,Carlos Gimeno Valero,1,3,1.25,4.48,0.78185,0.21815,0.97,660,13.6
2022-05-02|Mutua Madrid Open|63572|28296,2022-05-02,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,63572,28296,Lorenzo Musetti,Ilya Ivashka,1,3,1.41,3.15,0.690789,0.309211,0.97,660,13.6
2022-05-03|Mutua Madrid Open|1075|33502,2022-05-03,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,1075,33502,Andy Murray,Denis Shapovalov,1,3,2.87,1.48,0.34023,0.65977,0.97,660,12.8
2022-05-03|Mutua Madrid Open|1837|40609,2022-05-03,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,40609,1837,Jenson Brooksby,Roberto Bautista Agut,0,3,2.21,1.75,0.441919,0.558081,0.97,660,12.8
2022-05-03|Mutua Madrid Open|24249|14432,2022-05-03,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,24249,14432,Botic Van De Zandschulp,Pablo Carreno-Busta,1,3,3.15,1.41,0.309211,0.690789,0.97,660,12.8
2022-05-03|Mutua Madrid Open|24840|24232,2022-05-03,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,24232,24840,Alejandro Pascacio F.,Cristian Garin,0,3,1.76,2.19,0.55443,0.44557,0.97,660,12.8
2022-05-03|Mutua Madrid Open|26473|18477,2022-05-03,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,18477,26473,Hugo Dellien,Hubert Hurkacz,0,3,3.39,1.37,0.287815,0.712185,0.97,660,12.8
2022-05-03|Mutua Madrid Open|29372|63017,2022-05-03,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,63017,29372,Jack Draper,Andrey Rublev,0,3,6.36,1.15,0.153129,0.846871,0.97,660,12.8
2022-05-03|Mutua Madrid Open|34337|24245,2022-05-03,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,34337,24245,Miomir Kecmanovic,Alexander Bublik,1,3,1.35,3.53,0.723361,0.276639,0.97,660,12.8
2022-05-03|Mutua Madrid Open|42451|28087,2022-05-03,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,28087,42451,Reilly Opelka,Sebastian Korda,0,3,2.31,1.69,0.4225,0.5775,0.97,660,12.8
2022-05-03|Mutua Madrid Open|5992|5917,2022-05-03,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,5917,5992,Gael Monfils,Novak Djokovic,0,3,5.01,1.21,0.194534,0.805466,0.97,660,12.8
2022-05-03|Mutua Madrid Open|6101|6691,2022-05-03,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,6101,6691,Marin Cilic,Albert Ramos-Vinolas,1,3,1.78,2.17,0.549367,0.450633,0.97,660,12.8
2022-05-03|Mutua Madrid Open|68074|14716,2022-05-03,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,14716,68074,Nikoloz Basilashvili,Carlos Alcaraz,0,3,8.11,1.11,0.12039,0.87961,0.97,660,12.8
2022-05-04|Mutua Madrid Open|11226|24249,2022-05-04,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,24249,11226,Botic Van De Zandschulp,David Goffin,0,3,1.83,2.09,0.533163,0.466837,0.97,660,14.4
2022-05-04|Mutua Madrid Open|11953|17829,2022-05-04,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,17829,11953,Diego Sebastian Schwartzman,Grigor Dimitrov,0,3,1.61,2.4,0.598504,0.401496,0.97,660,14.4
2022-05-04|Mutua Madrid Open|12190|33648,2022-05-04,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,12190,33648,Dusan Lajovic,Casper Ruud,1,3,6.04,1.16,0.161111,0.838889,0.97,660,14.4
2022-05-04|Mutua Madrid Open|24008|6101,2022-05-04,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,24008,6101,Alexander Zverev,Marin Cilic,1,3,1.2,5.17,0.811617,0.188383,0.97,660,14.4
2022-05-04|Mutua Madrid Open|26473|36519,2022-05-04,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,36519,26473,Alejandro Davidovich Fokina,Hubert Hurkacz,0,3,1.72,2.26,0.567839,0.432161,0.97,660,14.4
2022-05-04|Mutua Madrid Open|27851|5837,2022-05-04,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,5837,27851,John Isner,Cameron Norrie,0,3,2.24,1.73,0.435768,0.564232,0.97,660,14.4
2022-05-04|Mutua Madrid Open|30470|20193,2022-05-04,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,20193,30470,Lucas Pouille,Stefanos Tsitsipas,0,3,11.28,1.07,0.08664,0.91336,0.97,660,14.4
2022-05-04|Mutua Madrid Open|40434|24840,2022-05-04,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,40434,24840,Felix Auger Aliassime,Cristian Garin,1,3,1.55,2.65,0.630952,0.369048,0.97,660,14.4
2022-05-04|Mutua Madrid Open|47275|39309,2022-05-04,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,39309,47275,Alex De Minaur,Jannik Sinner,0,3,2.83,1.49,0.344907,0.655093,0.97,660,14.4
2022-05-04|Mutua Madrid Open|63572|42451,2022-05-04,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,42451,63572,Sebastian Korda,Lorenzo Musetti,0,3,1.58,2.55,0.617433,0.382567,0.97,660,14.4
2022-05-04|Mutua Madrid Open|677|34337,2022-05-04,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,677,34337,Rafael Nadal,Miomir Kecmanovic,1,3,1.33,3.64,0.732394,0.267606,0.97,660,14.4
2022-05-04|Mutua Madrid Open|9305|1837,2022-05-04,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,9305,1837,Daniel Evans,Roberto Bautista Agut,1,3,3.58,1.34,0.272358,0.727642,0.97,660,14.4
2022-05-05|Mutua Madrid Open|26473|12190,2022-05-05,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,12190,26473,Dusan Lajovic,Hubert Hurkacz,0,3,3.77,1.32,0.259332,0.740668,0.97,660,15.5
2022-05-05|Mutua Madrid Open|29372|9305,2022-05-05,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,9305,29372,Daniel Evans,Andrey Rublev,0,3,5.05,1.21,0.193291,0.806709,0.97,660,15.5
2022-05-05|Mutua Madrid Open|30470|11953,2022-05-05,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,11953,30470,Grigor Dimitrov,Stefanos Tsitsipas,0,3,3.64,1.33,0.267606,0.732394,0.97,660,15.5
2022-05-05|Mutua Madrid Open|40434|47275,2022-05-05,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,47275,40434,Jannik Sinner,Felix Auger Aliassime,0,3,1.65,2.4,0.592593,0.407407,0.97,660,15.5
2022-05-05|Mutua Madrid Open|677|11226,2022-05-05,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,677,11226,Rafael Nadal,David Goffin,1,3,1.11,7.95,0.877483,0.122517,0.97,660,15.5
2022-05-05|Mutua Madrid Open|68074|27851,2022-05-05,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,27851,68074,Cameron Norrie,Carlos Alcaraz,0,3,6.66,1.14,0.146154,0.853846,0.97,660,15.5
2022-05-06|Mutua Madrid Open|24008|40434,2022-05-06,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,40434,24008,Felix Auger Aliassime,Alexander Zverev,0,3,2.85,1.49,0.343318,0.656682,0.97,660,15.6
2022-05-06|Mutua Madrid Open|30470|29372,2022-05-06,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,30470,29372,Stefanos Tsitsipas,Andrey Rublev,1,3,1.4,3.22,0.69697,0.30303,0.97,660,15.6
2022-05-06|Mutua Madrid Open|5992|26473,2022-05-06,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,5992,26473,Novak Djokovic,Hubert Hurkacz,1,3,1.3,3.96,0.752852,0.247148,0.97,660,15.6
2022-05-06|Mutua Madrid Open|68074|677,2022-05-06,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,68074,677,Carlos Alcaraz,Rafael Nadal,1,3,1.84,2.08,0.530612,0.469388,0.97,660,15.6
2022-05-07|Mutua Madrid Open|24008|30470,2022-05-07,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,30470,24008,Stefanos Tsitsipas,Alexander Zverev,0,3,1.64,2.36,0.59,0.41,0.97,660,16.7
2022-05-07|Mutua Madrid Open|68074|5992,2022-05-07,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,68074,5992,Carlos Alcaraz,Novak Djokovic,1,3,2.13,1.8,0.458015,0.541985,0.97,660,16.7
2022-05-08|Internazionali BNL d'Italia|13277|24232,2022-05-08,2022,5,Internazionali BNL d'Italia,internazionali_bnl_ditalia,foro_italico_rome,24232,13277,Alejandro Pascacio F.,Filip Krajinovic,0,3,1.71,2.26,0.56927,0.43073,0.7,20,16.7
2022-05-08|Internazionali BNL d'Italia|18524|36449,2022-05-08,2022,5,Internazionali BNL d'Italia,internazionali_bnl_ditalia,foro_italico_rome,18524,36449,Aslan Karatsev,Lloyd Harris,1,3,1.74,2.22,0.560606,0.439394,0.7,20,16.7
2022-05-08|Internazionali BNL d'Italia|24840|63021,2022-05-08,2022,5,Internazionali BNL d'Italia,internazionali_bnl_ditalia,foro_italico_rome,63021,24840,Francesco Passaro,Cristian Garin,0,3,3.52,1.35,0.277207,0.722793,0.7,20,16.7
2022-05-08|Internazionali BNL d'Italia|6101|73956,2022-05-08,2022,5,Internazionali BNL d'Italia,internazionali_bnl_ditalia,foro_italico_rome,73956,6101,Matteo Arnaldi,Marin Cilic,0,3,5.64,1.18,0.173021,0.826979,0.7,20,16.7
2022-05-08|Mutua Madrid Open|68074|24008,2022-05-08,2022,5,Mutua Madrid Open,mutua_madrid_open,madrid_caja_magica,24008,68074,Alexander Zverev,Carlos Alcaraz,0,3,2.39,1.65,0.408416,0.591584,0.97,660,18.5
2022-05-09|Internazionali BNL d'Italia|1092|28087,2022-05-09,2022,5,Internazionali BNL d'Italia,internazionali_bnl_ditalia,foro_italico_rome,1092,28087,Stan Wawrinka,Reilly Opelka,1,3,3.45,1.36,0.282744,0.717256,0.7,20,17.4
2022-05-09|Internazionali BNL d'Italia|14432|11940,2022-05-09,2022,5,Internazionali BNL d'Italia,internazionali_bnl_ditalia,foro_italico_rome,14432,11940,Pablo Carreno-Busta,Federico Delbonis,1,3,1.23,4.76,0.794658,0.205342,0.7,20,17.4
2022-05-09|Internazionali BNL d'Italia|14716|9305,2022-05-09,2022,5,Internazionali BNL d'Italia,internazionali_bnl_ditalia,foro_italico_rome,9305,14716,Daniel Evans,Nikoloz Basilashvili,0,3,1.77,2.17,0.550761,0.449239,0.7,20,17.4
2022-05-09|Internazionali BNL d'Italia|18736|24245,2022-05-09,2022,5,Internazionali BNL d'Italia,internazionali_bnl_ditalia,foro_italico_rome,24245,18736,Alexander Bublik,Marcos Giron,0,3,1.72,2.25,0.566751,0.433249,0.7,20,17.4
2022-05-09|Internazionali BNL d'Italia|24084|25165,2022-05-09,2022,5,Internazionali BNL d'Italia,internazionali_bnl_ditalia,foro_italico_rome,25165,24084,Borna Coric,Laslo Djere,0,3,2.65,1.55,0.369048,0.630952,0.7,20,17.4
