mode,scope,surface,cell,bucket,n,pnl,roi_pct,wr_pct,p_roi_le_0,ci_low_pct,ci_high_pct,pos_years,years,top_tournament,top_tournament_pnl,top_tournament_n
lagged,policy_allowed,Hard,value_10_plus,neutral,561,65.59,11.691622103386809,42.42424242424242,0.032,-0.4135472370766489,21.63101604278075,4,2022:+1.2u/70; 2023:+22.3u/136; 2024:+35.5u/153; 2025:+6.6u/202,US Open,26.910000000000004,73
lagged,policy_allowed,Hard,value_10_plus,fast,286,2.4800000000000013,0.8671328671328676,40.55944055944056,0.418,-13.527972027972027,16.489510489510494,2,2022:+8.8u/97; 2023:-14.0u/96; 2024:+8.8u/55; 2025:-1.2u/38,Winston-Salem Open at Wake Forest University,10.549999999999999,20
lagged,policy_allowed,Hard,market_fav,all,119,-5.930000000000001,-4.983193277310925,55.46218487394958,0.76,-21.327731092436974,10.058823529411763,2,2022:-5.8u/21; 2023:+0.3u/30; 2024:-2.9u/32; 2025:+2.4u/36,Winston-Salem Open at Wake Forest University,2.6999999999999997,4
lagged,policy_allowed,Hard,market_fav,slow,28,1.5,5.357142857142857,60.714285714285715,0.386,-24.92857142857143,33.535714285714285,1,2022:-0.3u/7; 2023:-2.3u/4; 2024:-0.1u/9; 2025:+4.2u/8,Canadian Open,1.67,2
lagged,policy_allowed,Hard,market_fav,neutral,60,-6.92,-11.533333333333333,51.666666666666664,0.86,-32.449999999999996,11.383333333333331,1,2022:-1.6u/5; 2023:+2.0u/15; 2024:-4.7u/18; 2025:-2.6u/22,Winston-Salem Open at Wake Forest University,2.0,3
lagged,policy_allowed,Hard,market_fav,fast,31,-0.5100000000000002,-1.6451612903225814,58.064516129032256,0.542,-29.838709677419356,27.322580645161292,3,2022:-3.9u/9; 2023:+0.7u/11; 2024:+1.9u/5; 2025:+0.8u/6,Open 13,1.6800000000000002,2
lagged,policy_allowed,Hard,market_dog,all,963,95.29,9.895119418483905,40.39460020768432,0.008,2.7268951194184843,20.388369678089305,4,2022:+13.3u/206; 2023:+9.4u/268; 2024:+46.6u/219; 2025:+26.0u/270,US Open,28.830000000000005,62
lagged,policy_allowed,Hard,market_dog,slow,207,19.79,9.560386473429952,40.57971014492754,0.152,-8.898550724637682,28.06763285024154,2,2022:-2.2u/53; 2023:+3.7u/62; 2024:-0.5u/34; 2025:+18.7u/58,BNP Paribas Open,18.839999999999996,70
lagged,policy_allowed,Hard,market_dog,neutral,501,72.51,14.473053892215571,41.31736526946108,0.018,1.3732534930139721,28.039920159680637,4,2022:+2.8u/65; 2023:+20.3u/121; 2024:+40.2u/135; 2025:+9.2u/180,US Open,28.830000000000005,62
lagged,policy_allowed,Hard,market_dog,fast,255,2.990000000000002,1.172549019607844,38.431372549019606,0.446,-14.11372549019608,17.572549019607845,2,2022:+12.7u/88; 2023:-14.6u/85; 2024:+6.9u/50; 2025:-2.0u/32,Winston-Salem Open at Wake Forest University,9.85,19
lagged,policy_allowed,Hard,fav_agree,all,630,48.83,7.750793650793651,38.25396825396825,0.104,-3.6460317460317455,20.603174603174605,3,2022:+14.9u/129; 2023:-14.0u/172; 2024:+29.8u/143; 2025:+18.2u/186,US Open,31.800000000000004,50
lagged,policy_allowed,Hard,fav_agree,slow,142,-0.5900000000000016,-0.41549295774648004,35.91549295774648,0.518,-25.683098591549296,23.612676056338028,3,2022:+1.8u/32; 2023:-12.1u/40; 2024:+1.3u/27; 2025:+8.5u/43,Miami Open,5.76,36
lagged,policy_allowed,Hard,fav_agree,neutral,329,51.230000000000004,15.571428571428571,39.817629179331306,0.018,0.8844984802431609,31.756838905775076,4,2022:+4.4u/44; 2023:+10.7u/76; 2024:+23.7u/87; 2025:+12.5u/122,US Open,31.800000000000004,50
lagged,policy_allowed,Hard,fav_agree,fast,159,-1.8099999999999992,-1.1383647798742134,37.106918238993714,0.546,-21.540880503144656,21.943396226415093,2,2022:+8.7u/53; 2023:-12.6u/56; 2024:+4.8u/29; 2025:-2.8u/21,Winston-Salem Open at Wake Forest University,11.67,12
lagged,policy_allowed,Hard,fav_disagree,all,452,40.53,8.966814159292035,47.34513274336283,0.05,-1.973451327433628,19.170353982300885,3,2022:-7.4u/98; 2023:+23.8u/126; 2024:+13.9u/108; 2025:+10.2u/120,BNP Paribas Open,17.799999999999997,38
lagged,policy_allowed,Hard,fav_disagree,slow,93,21.88,23.526881720430108,53.763440860215056,0.018,1.7204301075268817,46.53763440860215,2,2022:-4.3u/28; 2023:+13.6u/26; 2024:-1.9u/16; 2025:+14.5u/23,BNP Paribas Open,17.799999999999997,38
lagged,policy_allowed,Hard,fav_disagree,neutral,232,14.36,6.189655172413793,46.12068965517241,0.224,-9.435344827586208,21.379310344827587,2,2022:-3.2u/26; 2023:+11.6u/60; 2024:+11.8u/66; 2025:-5.8u/80,ASB Classic,11.02,10
lagged,policy_allowed,Hard,fav_disagree,fast,127,4.290000000000001,3.377952755905513,44.881889763779526,0.364,-17.763779527559052,23.98425196850394,3,2022:+0.1u/44; 2023:-1.4u/40; 2024:+4.0u/26; 2025:+1.6u/17,Atlanta Open,4.389999999999999,17
lagged,policy_allowed,Hard,style_serve_led,all,547,35.38,6.468007312614261,41.13345521023766,0.144,-5.546617915904935,18.85740402193784,3,2022:+4.5u/94; 2023:+4.6u/168; 2024:+36.4u/115; 2025:-10.1u/170,BNP Paribas Open,19.660000000000004,39
lagged,policy_allowed,Hard,style_serve_led,slow,113,11.469999999999999,10.150442477876107,43.36283185840708,0.2,-17.026548672566374,33.17699115044248,3,2022:+4.5u/20; 2023:-5.5u/40; 2024:+4.1u/14; 2025:+8.4u/39,BNP Paribas Open,19.660000000000004,39
lagged,policy_allowed,Hard,style_serve_led,neutral,281,36.63,13.035587188612102,41.99288256227758,0.054,-3.160142348754448,30.704626334519574,2,2022:-2.2u/23; 2023:+17.9u/77; 2024:+29.1u/70; 2025:-8.2u/111,US Open,16.839999999999996,36
lagged,policy_allowed,Hard,style_serve_led,fast,153,-12.719999999999999,-8.313725490196079,37.908496732026144,0.798,-27.058823529411764,11.352941176470589,2,2022:+2.2u/51; 2023:-7.8u/51; 2024:+3.2u/31; 2025:-10.3u/20,Open Sud de France,5.050000000000001,13
lagged,policy_allowed,Hard,style_balanced,all,187,48.300000000000004,25.828877005347593,49.19786096256684,0.004,7.1764705882352935,45.73262032085561,4,2022:+12.9u/46; 2023:+4.9u/45; 2024:+18.1u/45; 2025:+12.3u/51,Australian Open,7.739999999999999,14
lagged,policy_allowed,Hard,style_balanced,slow,36,2.12,5.888888888888889,41.666666666666664,0.382,-35.38888888888889,52.805555555555564,3,2022:-2.3u/9; 2023:+0.7u/9; 2024:+1.3u/11; 2025:+2.5u/7,Los Cabos Open,4.3100000000000005,2
lagged,policy_allowed,Hard,style_balanced,neutral,106,28.87,27.235849056603772,48.113207547169814,0.036,-1.1698113207547167,54.17924528301887,4,2022:+7.8u/23; 2023:+5.7u/20; 2024:+9.1u/25; 2025:+6.3u/38,Australian Open,8.739999999999998,13
lagged,policy_allowed,Hard,style_balanced,fast,45,17.310000000000002,38.46666666666667,57.77777777777778,0.018,3.666666666666668,72.95555555555555,3,2022:+7.4u/14; 2023:-1.4u/16; 2024:+7.7u/9; 2025:+3.6u/6,Atlanta Open,6.1899999999999995,6
lagged,policy_allowed,Hard,style_nonserve_led,all,348,5.68,1.632183908045977,39.6551724137931,0.46,-11.954022988505747,17.152298850574716,2,2022:-9.8u/87; 2023:+0.2u/85; 2024:-10.9u/91; 2025:+26.2u/85,Miami Open,8.25,44
lagged,policy_allowed,Hard,style_nonserve_led,slow,86,7.699999999999998,8.953488372093021,43.02325581395349,0.278,-18.13953488372093,37.813953488372086,2,2022:-4.7u/31; 2023:+6.4u/17; 2024:-6.0u/18; 2025:+12.0u/20,Miami Open,4.549999999999999,26
lagged,policy_allowed,Hard,style_nonserve_led,neutral,174,0.09000000000000075,0.05172413793103491,39.6551724137931,0.51,-19.856321839080458,19.936781609195407,1,2022:-4.4u/24; 2023:-1.4u/39; 2024:-2.7u/58; 2025:+8.6u/53,Shanghai Masters,9.19,17
lagged,policy_allowed,Hard,style_nonserve_led,fast,88,-2.1099999999999994,-2.397727272727272,36.36363636363637,0.554,-28.78409090909091,29.397727272727277,1,2022:-0.8u/32; 2023:-4.8u/29; 2024:-2.1u/15; 2025:+5.6u/12,Winston-Salem Open at Wake Forest University,7.809999999999999,6
lagged,policy_allowed,Hard,style_unknown,all,0,0.0,0.0,0.0,1.0,0.0,0.0,0,,,0.0,0
lagged,policy_allowed,Hard,style_unknown,slow,0,0.0,0.0,0.0,1.0,0.0,0.0,0,,,0.0,0
lagged,policy_allowed,Hard,style_unknown,neutral,0,0.0,0.0,0.0,1.0,0.0,0.0,0,,,0.0,0
lagged,policy_allowed,Hard,style_unknown,fast,0,0.0,0.0,0.0,1.0,0.0,0.0,0,,,0.0,0
lagged,policy_allowed,Hard,value_band_5-10,all,492,6.099999999999998,1.2398373983739832,49.390243902439025,0.404,-9.672764227642277,10.774390243902438,2,2022:-8.1u/106; 2023:-15.2u/106; 2024:+21.8u/131; 2025:+7.6u/149,Australian Open,12.97,37
lagged,policy_allowed,Hard,value_band_5-10,slow,108,-5.65,-5.231481481481482,49.074074074074076,0.692,-22.85185185185185,13.25925925925926,1,2022:-3.8u/24; 2023:+2.4u/22; 2024:-3.3u/27; 2025:-1.0u/35,Miami Open,5.2,12
lagged,policy_allowed,Hard,value_band_5-10,neutral,271,26.04,9.608856088560886,52.76752767527675,0.094,-4.339483394833949,22.870848708487085,2,2022:-5.0u/45; 2023:-12.0u/52; 2024:+29.3u/80; 2025:+13.7u/94,Australian Open,12.42,30
lagged,policy_allowed,Hard,value_band_5-10,fast,113,-14.290000000000001,-12.646017699115044,41.5929203539823,0.892,-33.16814159292036,7.690265486725663,1,2022:+0.6u/37; 2023:-5.6u/32; 2024:-4.3u/24; 2025:-5.1u/20,Masters Cup,3.7199999999999993,8
lagged,policy_allowed,Hard,value_band_10-15,all,347,7.989999999999998,2.302593659942363,44.09221902017291,0.336,-11.426512968299711,15.714697406340058,2,2022:-9.9u/65; 2023:+9.6u/90; 2024:+10.9u/85; 2025:-2.6u/107,US Open,15.300000000000004,30
lagged,policy_allowed,Hard,value_band_10-15,slow,76,-0.6500000000000001,-0.8552631578947371,44.73684210526316,0.494,-26.026315789473685,27.302631578947366,1,2022:-1.0u/16; 2023:-3.1u/18; 2024:-0.0u/18; 2025:+3.5u/24,Canadian Open,2.71,7
lagged,policy_allowed,Hard,value_band_10-15,neutral,184,14.309999999999999,7.777173913043477,44.02173913043478,0.224,-9.581521739130435,27.82608695652174,2,2022:-3.7u/22; 2023:+15.9u/44; 2024:+5.4u/50; 2025:-3.4u/68,US Open,15.300000000000004,30
lagged,policy_allowed,Hard,value_band_10-15,fast,87,-5.67,-6.517241379310345,43.67816091954023,0.69,-28.034482758620687,18.04597701149425,1,2022:-5.3u/27; 2023:-3.2u/28; 2024:+5.5u/17; 2025:-2.8u/15,Western & Southern Financial Group Masters,6.2299999999999995,8
lagged,policy_allowed,Hard,value_band_15-20,all,186,4.98,2.67741935483871,38.70967741935484,0.412,-16.688172043010752,20.655913978494624,2,2022:+11.7u/43; 2023:-8.3u/54; 2024:-4.9u/43; 2025:+6.5u/46,Miami Open,8.14,23
lagged,policy_allowed,Hard,value_band_15-20,slow,39,-5.05,-12.948717948717949,33.333333333333336,0.73,-50.641025641025635,25.256410256410255,1,2022:-1.4u/9; 2023:-1.0u/17; 2024:-3.0u/3; 2025:+0.3u/10,Los Cabos Open,1.12,3
lagged,policy_allowed,Hard,value_band_15-20,neutral,95,9.51,10.010526315789473,41.05263157894737,0.26,-18.25263157894737,40.821052631578944,4,2022:+3.2u/17; 2023:+3.1u/20; 2024:+2.3u/29; 2025:+0.8u/29,Miami Open,9.379999999999999,9
lagged,policy_allowed,Hard,value_band_15-20,fast,52,0.5200000000000007,1.0000000000000013,38.46153846153846,0.482,-31.326923076923073,36.23076923076923,2,2022:+9.8u/17; 2023:-10.4u/17; 2024:-4.3u/11; 2025:+5.4u/7,Australian Open,5.7700000000000005,5
lagged,policy_allowed,Hard,value_band_20-30,all,279,42.37,15.186379928315413,41.935483870967744,0.038,-1.5842293906810037,32.297491039426525,4,2022:+12.0u/55; 2023:+2.7u/79; 2024:+14.1u/56; 2025:+13.5u/89,US Open,11.280000000000001,17
lagged,policy_allowed,Hard,value_band_20-30,slow,63,9.769999999999998,15.507936507936504,44.44444444444444,0.184,-16.984126984126988,51.98412698412699,2,2022:-0.6u/18; 2023:-1.4u/16; 2024:+4.7u/8; 2025:+7.0u/21,BNP Paribas Open,6.8199999999999985,26
lagged,policy_allowed,Hard,value_band_20-30,neutral,143,28.450000000000003,19.895104895104897,42.65734265734266,0.036,-0.8951048951048933,44.40559440559441,4,2022:+7.7u/13; 2023:+1.2u/35; 2024:+7.1u/33; 2025:+12.5u/62,US Open,11.280000000000001,17
lagged,policy_allowed,Hard,value_band_20-30,fast,73,4.15,5.684931506849316,38.35616438356164,0.354,-22.12328767123288,36.986301369863014,3,2022:+4.9u/24; 2023:+3.0u/28; 2024:+2.3u/15; 2025:-6.0u/6,Open Sud de France,8.66,10
lagged,policy_allowed,Hard,value_band_30-plus,all,270,34.02,12.600000000000001,41.851851851851855,0.076,-4.462962962962962,28.71111111111111,3,2022:-6.3u/64; 2023:+5.7u/75; 2024:+23.5u/67; 2025:+11.0u/64,BNP Paribas Open,10.63,22
lagged,policy_allowed,Hard,value_band_30-plus,slow,57,17.22,30.210526315789473,45.6140350877193,0.068,-5.473684210526315,69.66666666666667,3,2022:+0.4u/17; 2023:+7.0u/15; 2024:-2.4u/14; 2025:+12.1u/11,BNP Paribas Open,10.63,22
lagged,policy_allowed,Hard,value_band_30-plus,neutral,139,13.32,9.582733812949641,41.007194244604314,0.202,-14.58273381294964,33.9568345323741,2,2022:-6.1u/18; 2023:+2.0u/37; 2024:+20.7u/41; 2025:-3.3u/43,Miami Open,8.71,13
lagged,policy_allowed,Hard,value_band_30-plus,fast,74,3.4800000000000013,4.702702702702704,40.54054054054054,0.376,-25.013513513513512,35.54054054054055,2,2022:-0.6u/29; 2023:-3.3u/23; 2024:+5.2u/12; 2025:+2.2u/10,Brisbane International,4.01,3
lagged,policy_allowed,Hard,series_ATP250,all,356,19.76,5.55056179775281,42.41573033707865,0.214,-9.258426966292136,18.40730337078652,4,2022:+5.3u/71; 2023:+0.7u/111; 2024:+13.6u/84; 2025:+0.1u/90,ASB Classic,13.46,17
lagged,policy_allowed,Hard,series_ATP250,slow,54,0.8799999999999997,1.629629629629629,42.592592592592595,0.466,-27.722222222222225,35.68518518518518,1,2022:-3.3u/6; 2023:-2.3u/19; 2024:-3.1u/19; 2025:+9.6u/10,Los Cabos Open,11.11,19
lagged,policy_allowed,Hard,series_ATP250,neutral,147,2.8900000000000015,1.9659863945578242,40.816326530612244,0.42,-18.925170068027207,20.476190476190478,2,2022:+0.3u/16; 2023:-3.0u/64; 2024:+10.4u/17; 2025:-4.8u/50,ASB Classic,13.46,17
lagged,policy_allowed,Hard,series_ATP250,fast,155,15.990000000000002,10.316129032258067,43.87096774193548,0.172,-10.051612903225807,29.322580645161295,3,2022:+8.4u/49; 2023:+5.9u/28; 2024:+6.4u/48; 2025:-4.7u/30,Winston-Salem Open at Wake Forest University,10.549999999999999,20
lagged,policy_allowed,Hard,series_ATP500,all,89,0.7299999999999991,0.8202247191011226,42.69662921348315,0.492,-24.168539325842698,27.95505617977528,2,2022:+2.7u/14; 2023:+5.8u/17; 2024:-4.4u/24; 2025:-3.5u/34,Dubai Tennis Championships,6.289999999999997,12
lagged,policy_allowed,Hard,series_ATP500,slow,20,-2.19,-10.95,40.0,0.646,-56.3,41.8,3,2022:+0.2u/2; 2023:+3.1u/2; 2024:+1.0u/6; 2025:-6.5u/10,Abierto Mexicano,1.83,10
lagged,policy_allowed,Hard,series_ATP500,neutral,55,1.8699999999999992,3.3999999999999986,41.81818181818182,0.456,-28.254545454545454,32.690909090909095,3,2022:+3.4u/9; 2023:+2.7u/15; 2024:-6.2u/12; 2025:+1.9u/19,Dubai Tennis Championships,3.8599999999999994,4
lagged,policy_allowed,Hard,series_ATP500,fast,14,1.0499999999999998,7.499999999999999,50.0,0.456,-51.92857142857142,57.14285714285714,2,2022:-0.8u/3; 2024:+0.8u/6; 2025:+1.0u/5,Dubai Tennis Championships,2.4299999999999997,8
lagged,policy_allowed,Hard,series_Grand Slam,all,164,26.240000000000002,16.0,43.292682926829265,0.09,-5.463414634146341,37.81707317073171,2,2022:-1.3u/42; 2023:+22.0u/42; 2024:+13.9u/37; 2025:-8.3u/43,US Open,26.910000000000004,73
lagged,policy_allowed,Hard,series_Grand Slam,slow,0,0.0,0.0,0.0,1.0,0.0,0.0,0,,,0.0,0
lagged,policy_allowed,Hard,series_Grand Slam,neutral,137,27.48,20.05839416058394,44.52554744525548,0.04,-2.722627737226276,46.48175182481752,2,2022:-0.0u/15; 2023:+22.0u/42; 2024:+13.9u/37; 2025:-8.3u/43,US Open,26.910000000000004,73
lagged,policy_allowed,Hard,series_Grand Slam,fast,27,-1.2399999999999995,-4.592592592592591,37.03703703703704,0.622,-54.2962962962963,40.333333333333336,0,2022:-1.2u/27,Australian Open,-1.2400000000000002,27
lagged,policy_allowed,Hard,series_Masters 1000,all,459,38.19,8.320261437908497,40.95860566448802,0.096,-3.352941176470588,20.78867102396514,2,2022:-3.6u/94; 2023:-14.7u/124; 2024:+18.9u/105; 2025:+37.6u/136,Miami Open,17.97,99
lagged,policy_allowed,Hard,series_Masters 1000,slow,161,22.599999999999998,14.037267080745341,43.47826086956522,0.082,-5.453416149068324,34.02484472049689,4,2022:+0.7u/52; 2023:+0.6u/45; 2024:+1.5u/18; 2025:+19.8u/46,BNP Paribas Open,17.56,80
lagged,policy_allowed,Hard,series_Masters 1000,neutral,222,33.35,15.022522522522523,42.34234234234234,0.054,-2.567567567567567,33.52252252252252,3,2022:-2.4u/30; 2023:+0.5u/15; 2024:+17.5u/87; 2025:+17.8u/90,Miami Open,18.47,42
lagged,policy_allowed,Hard,series_Masters 1000,fast,76,-17.76,-23.368421052631582,31.57894736842105,0.944,-48.73684210526316,4.157894736842103,0,2022:-1.9u/12; 2023:-15.9u/64,Western & Southern Financial Group Masters,2.54,25
lagged,policy_allowed,Hard,series_Masters Cup,all,14,4.44,31.71428571428572,50.0,0.172,-44.785714285714285,101.0,3,2022:+4.4u/6; 2023:-4.0u/4; 2024:+1.6u/1; 2025:+2.5u/3,Masters Cup,4.44,14
lagged,policy_allowed,Hard,series_Masters Cup,slow,0,0.0,0.0,0.0,1.0,0.0,0.0,0,,,0.0,0
lagged,policy_allowed,Hard,series_Masters Cup,neutral,0,0.0,0.0,0.0,1.0,0.0,0.0,0,,,0.0,0
lagged,policy_allowed,Hard,series_Masters Cup,fast,14,4.44,31.71428571428572,50.0,0.178,-46.785714285714285,104.57142857142858,3,2022:+4.4u/6; 2023:-4.0u/4; 2024:+1.6u/1; 2025:+2.5u/3,Masters Cup,4.44,14
lagged,policy_allowed,Clay,value_10_plus,all,746,-39.94,-5.353887399463807,37.1313672922252,0.876,-14.290884718498658,3.351206434316354,1,2022:-12.5u/168; 2023:+7.5u/203; 2024:-17.0u/183; 2025:-18.0u/192,Croatia Open,9.23,24
lagged,policy_allowed,Clay,value_10_plus,slow,184,-29.91,-16.255434782608695,32.06521739130435,0.938,-34.07065217391304,2.717391304347827,2,2022:-18.4u/41; 2023:+4.7u/43; 2024:+5.9u/23; 2025:-22.1u/77,Croatia Open,9.23,24
lagged,policy_allowed,Clay,value_10_plus,neutral,391,5.489999999999999,1.4040920716112528,40.153452685421996,0.404,-11.388746803069054,15.664961636828645,3,2022:+1.1u/85; 2023:+11.3u/127; 2024:-12.6u/109; 2025:+5.7u/70,Nordea Open,8.49,33
lagged,policy_allowed,Clay,value_10_plus,fast,171,-15.52,-9.076023391812866,35.67251461988304,0.822,-25.736842105263158,9.771929824561402,1,2022:+4.8u/42; 2023:-8.5u/33; 2024:-10.2u/51; 2025:-1.5u/45,Lyon Open,7.23,14
lagged,policy_allowed,Clay,market_fav,all,74,4.01,5.418918918918919,62.16216216216216,0.288,-12.229729729729732,24.55405405405405,2,2022:-5.4u/12; 2023:-0.4u/23; 2024:+4.9u/18; 2025:+4.8u/21,U.S. Men's Clay Court Championships,3.17,4
lagged,policy_allowed,Clay,market_fav,slow,15,1.62,10.8,66.66666666666667,0.266,-27.133333333333336,49.93333333333334,3,2022:-0.3u/2; 2023:+1.4u/4; 2024:+0.0u/3; 2025:+0.5u/6,Monte Carlo Masters,1.1600000000000001,4
lagged,policy_allowed,Clay,market_fav,neutral,39,2.2099999999999995,5.666666666666665,61.53846153846154,0.346,-19.05128205128205,32.1025641025641,2,2022:-3.5u/7; 2023:-0.1u/12; 2024:+4.0u/11; 2025:+1.8u/9,U.S. Men's Clay Court Championships,3.17,4
lagged,policy_allowed,Clay,market_fav,fast,20,0.17999999999999994,0.8999999999999997,60.0,0.466,-39.95,32.05,2,2022:-1.6u/3; 2023:-1.7u/7; 2024:+0.9u/4; 2025:+2.6u/6,Mutua Madrid Open,2.16,3
lagged,policy_allowed,Clay,market_dog,all,672,-43.95,-6.540178571428571,34.375,0.894,-15.194940476190478,3.1398809523809526,1,2022:-7.1u/156; 2023:+7.8u/180; 2024:-21.9u/165; 2025:-22.8u/171,Croatia Open,9.25,19
lagged,policy_allowed,Clay,market_dog,slow,169,-31.53,-18.65680473372781,28.994082840236686,0.966,-36.96449704142012,1.9704142011834322,2,2022:-18.1u/39; 2023:+3.3u/39; 2024:+5.8u/20; 2025:-22.6u/71,Croatia Open,9.25,19
lagged,policy_allowed,Clay,market_dog,neutral,352,3.2799999999999994,0.9318181818181817,37.78409090909091,0.46,-13.664772727272728,14.133522727272727,3,2022:+4.6u/78; 2023:+11.4u/115; 2024:-16.6u/98; 2025:+3.9u/61,Mutua Madrid Open,8.48,38
lagged,policy_allowed,Clay,market_dog,fast,151,-15.7,-10.397350993377483,32.450331125827816,0.802,-31.649006622516556,12.456953642384105,1,2022:+6.3u/39; 2023:-6.8u/26; 2024:-11.1u/47; 2025:-4.1u/39,Cordoba Open,7.32,18
lagged,policy_allowed,Clay,fav_agree,all,442,11.12,2.515837104072398,37.55656108597285,0.336,-10.334841628959277,16.902714932126695,2,2022:-2.9u/100; 2023:+15.9u/120; 2024:-4.1u/109; 2025:+2.3u/113,Croatia Open,9.440000000000001,15
lagged,policy_allowed,Clay,fav_agree,slow,114,3.4200000000000004,3.0000000000000004,37.719298245614034,0.458,-24.491228070175442,30.298245614035086,2,2022:-11.2u/27; 2023:+8.1u/28; 2024:+8.8u/18; 2025:-2.2u/41,Croatia Open,9.440000000000001,15
lagged,policy_allowed,Clay,fav_agree,neutral,232,2.5500000000000003,1.0991379310344829,37.06896551724138,0.424,-17.103448275862068,20.54310344827586,2,2022:-1.6u/54; 2023:+11.0u/71; 2024:-9.2u/62; 2025:+2.4u/45,Nordea Open,8.32,17
lagged,policy_allowed,Clay,fav_agree,fast,96,5.1499999999999995,5.364583333333333,38.541666666666664,0.344,-20.364583333333332,37.90625,2,2022:+9.9u/19; 2023:-3.2u/21; 2024:-3.7u/29; 2025:+2.2u/27,Cordoba Open,7.6,13
lagged,policy_allowed,Clay,fav_disagree,all,304,-51.06,-16.79605263157895,36.51315789473684,0.992,-27.131578947368425,-4.115131578947369,0,2022:-9.5u/68; 2023:-8.4u/83; 2024:-12.8u/74; 2025:-20.3u/79,Rio Open,3.99,10
lagged,policy_allowed,Clay,fav_disagree,slow,70,-33.33,-47.614285714285714,22.857142857142858,1.0,-69.35714285714285,-21.414285714285715,0,2022:-7.2u/14; 2023:-3.4u/15; 2024:-2.9u/5; 2025:-19.9u/36,Estoril Open,0.81,4
lagged,policy_allowed,Clay,fav_disagree,neutral,159,2.9399999999999986,1.8490566037735843,44.65408805031446,0.412,-16.08805031446541,18.51572327044025,3,2022:+2.7u/31; 2023:+0.3u/56; 2024:-3.4u/47; 2025:+3.3u/25,Rio Open,3.99,10
lagged,policy_allowed,Clay,fav_disagree,fast,75,-20.669999999999998,-27.56,32.0,0.988,-50.22666666666667,-4.226666666666664,0,2022:-5.1u/23; 2023:-5.3u/12; 2024:-6.5u/22; 2025:-3.7u/18,Grand Prix Hassan II,1.98,9
lagged,policy_allowed,Clay,style_serve_led,all,358,-4.87,-1.3603351955307263,37.150837988826815,0.622,-13.835195530726258,10.729050279329607,1,2022:-5.7u/84; 2023:+10.8u/106; 2024:-0.4u/87; 2025:-9.6u/81,Croatia Open,10.360000000000001,10
lagged,policy_allowed,Clay,style_serve_led,slow,76,-3.1799999999999997,-4.184210526315789,35.526315789473685,0.63,-33.06578947368421,27.394736842105267,2,2022:-1.8u/14; 2023:+2.0u/22; 2024:+4.3u/12; 2025:-7.6u/28,Croatia Open,10.360000000000001,10
lagged,policy_allowed,Clay,style_serve_led,neutral,198,8.059999999999999,4.07070707070707,39.898989898989896,0.348,-12.909090909090908,23.30808080808081,3,2022:-9.9u/45; 2023:+14.0u/67; 2024:+2.6u/54; 2025:+1.2u/32,U.S. Men's Clay Court Championships,7.139999999999999,11
lagged,policy_allowed,Clay,style_serve_led,fast,84,-9.75,-11.607142857142858,32.142857142857146,0.79,-36.488095238095234,19.55952380952381,1,2022:+6.0u/25; 2023:-5.2u/17; 2024:-7.3u/21; 2025:-3.2u/21,Lyon Open,7.75,9
lagged,policy_allowed,Clay,style_balanced,all,143,-2.5300000000000002,-1.7692307692307694,38.46153846153846,0.586,-22.391608391608393,21.188811188811187,2,2022:+5.1u/28; 2023:+6.6u/36; 2024:-8.2u/41; 2025:-6.0u/38,Mutua Madrid Open,10.909999999999998,19
lagged,policy_allowed,Clay,style_balanced,slow,37,-10.56,-28.54054054054054,24.324324324324323,0.89,-70.21621621621622,16.594594594594593,2,2022:-1.2u/5; 2023:+1.9u/8; 2024:+1.5u/6; 2025:-12.8u/18,Tiriac Open,1.83,2
lagged,policy_allowed,Clay,style_balanced,neutral,71,9.02,12.704225352112676,45.070422535211264,0.192,-16.323943661971832,42.70422535211268,3,2022:+7.7u/17; 2023:+6.9u/21; 2024:-9.2u/21; 2025:+3.8u/12,Mutua Madrid Open,8.16,10
lagged,policy_allowed,Clay,style_balanced,fast,35,-0.9900000000000007,-2.8285714285714305,40.0,0.524,-41.85714285714286,38.82857142857142,1,2022:-1.4u/6; 2023:-2.1u/7; 2024:-0.5u/14; 2025:+3.0u/8,Mutua Madrid Open,2.75,9
lagged,policy_allowed,Clay,style_nonserve_led,all,245,-32.54,-13.281632653061225,36.326530612244895,0.968,-28.436734693877554,0.6734693877551023,0,2022:-11.9u/56; 2023:-9.9u/61; 2024:-8.4u/55; 2025:-2.3u/73,Nordea Open,6.300000000000001,9
lagged,policy_allowed,Clay,style_nonserve_led,slow,71,-16.169999999999998,-22.77464788732394,32.394366197183096,0.948,-47.70422535211267,4.873239436619718,2,2022:-15.4u/22; 2023:+0.9u/13; 2024:+0.1u/5; 2025:-1.7u/31,Tiriac Open,0.94,4
lagged,policy_allowed,Clay,style_nonserve_led,neutral,122,-11.59,-9.5,37.704918032786885,0.766,-28.909836065573774,11.89344262295082,2,2022:+3.3u/23; 2023:-9.6u/39; 2024:-6.0u/34; 2025:+0.7u/26,Nordea Open,6.300000000000001,9
lagged,policy_allowed,Clay,style_nonserve_led,fast,52,-4.78,-9.192307692307692,38.46153846153846,0.706,-42.21153846153846,26.615384615384613,1,2022:+0.2u/11; 2023:-1.2u/9; 2024:-2.5u/16; 2025:-1.3u/16,Cordoba Open,4.4,8
lagged,policy_allowed,Clay,style_unknown,all,0,0.0,0.0,0.0,1.0,0.0,0.0,0,,,0.0,0
