date,tournament,surface,official_surface,model_surface,surface_math,round,series,player1,player2,player1_id,player2_id,our_prob,our_prob_raw,our_odds,pinnacle_odds,pinnacle_odds_loser,actual_winner,value_pct,bet_side,bet_result,policy_excluded,pinnacle_prob_novig,model_favorite,model_favorite_prob,p_serve_return,p_elo,p_rank,p_a,p_b,confidence,h2h_n,h2h_delta,recent_rematch_delta,recent_rematch_days,recent_rematch_rank_elo_release,cpi_value,cpi_year,cpi_z,cpi_delta,cpi_regime_surface,tournament_speed_signal,tournament_speed_multiplier,tournament_speed_archetype_delta,tournament_speed_style_edge,score,has_pinnacle_odds
2021-01-08,Antalya Open,Hard,Hard,Hard,Hard,1st Round,ATP250,Adrian Andreev,Marsel Ilhan,48396,11701,0.457929,0.462696,2.1837,1.24,4.53,Adrian Andreev,145.558,loser,policy_skip,True,0.785095,Marsel Ilhan,0.542071,0.524929,0.409841,0.503349,0.5579699180976917,0.5531730065902011,medium,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,-0.005460487836861649,6-4 6-3,True
2021-01-08,Antalya Open,Hard,Hard,Hard,Hard,1st Round,ATP250,Matteo Berrettini,Ergi Kirkin,29812,38936,0.85,0.936268,1.1765,1.03,16.3,Matteo Berrettini,144.5,loser,policy_skip,True,0.940565,Matteo Berrettini,0.85,0.939015,0.860225,0.967805,0.6782479752478207,0.5556870988479423,medium,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.01226811136735212,6-0 6-4,True
2021-01-08,Antalya Open,Hard,Hard,Hard,Hard,1st Round,ATP250,Jeremy Chardy,Radu Albot,7043,10828,0.464894,0.470391,2.151,2.18,1.75,Jeremy Chardy,1.347,winner,skip,False,0.445293,Radu Albot,0.535106,0.481581,0.484759,0.533488,0.5554274869045408,0.5587513497079949,medium,2,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.007049196321118556,6-3 6-4,True
2021-01-08,Antalya Open,Hard,Hard,Hard,Hard,1st Round,ATP250,Alex De Minaur,Malek Jaziri,39309,6002,0.85,0.908956,1.1765,1.04,14.8,Alex De Minaur,122.0,loser,policy_skip,True,0.934343,Alex De Minaur,0.85,0.831922,0.848842,0.932567,0.6228710562315681,0.5488142558000623,medium,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0010122782218099924,6-2 6-1,True
2021-01-08,Antalya Open,Hard,Hard,Hard,Hard,1st Round,ATP250,Fabio Fognini,Michael Vrbensky,4067,57304,0.804463,0.823738,1.2431,1.49,2.81,Fabio Fognini,19.865,winner,policy_skip,True,0.653488,Fabio Fognini,0.804463,0.494299,0.755319,0.95221,0.5512319550328652,0.5522014376426753,medium,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.008851714694206148,6-4 7-6,True
2021-01-08,Antalya Open,Hard,Hard,Hard,Hard,1st Round,ATP250,Hugo Grenier,Alex Molcan,28932,34539,0.654733,0.661527,1.5273,2.0,1.89,Hugo Grenier,30.947,winner,policy_skip,True,0.485861,Hugo Grenier,0.654733,0.835899,0.556229,0.566401,0.6248365955022175,0.5494102207418017,medium,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.014885413813917447,7-5 6-4,True
2021-01-08,Antalya Open,Hard,Hard,Hard,Hard,1st Round,ATP250,Tristan Lamasine,Egor Gerasimov,20651,18772,0.234436,0.217815,4.2655,5.74,1.17,Tristan Lamasine,34.566,winner,policy_skip,True,0.16932,Egor Gerasimov,0.765564,0.173062,0.295892,0.178772,0.5580334115605685,0.6307222222228357,medium,1,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,-0.01602282290622331,7-6 6-2,True
2021-01-08,Antalya Open,Hard,Hard,Hard,Hard,1st Round,ATP250,Jan-Lennard Struff,Pavel Kotov,14177,45553,0.820206,0.840367,1.2192,1.24,4.44,Jan-Lennard Struff,1.706,winner,skip,True,0.78169,Jan-Lennard Struff,0.820206,0.836173,0.781225,0.912483,0.6286945952815868,0.5530024385991318,medium,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,-0.0010930033722222343,6-4 6-3,True
2021-01-08,Delray Beach Open,Hard,Hard,Hard,Hard,1st Round,ATP250,Bjorn Fratangelo,Kevin King,18485,23736,0.515873,0.50836,1.9385,1.52,2.68,Bjorn Fratangelo,29.746,loser,policy_skip,True,0.638095,Bjorn Fratangelo,0.515873,0.252235,0.610206,0.533769,0.5465358049913466,0.5971643688399528,medium,1,0.0,0.0,,0.0,,,0.0,0.0,,-0.04157383991650617,-0.007483291184971111,0.0,0.006396614137862688,6-2 6-2,True
2021-01-08,Delray Beach Open,Hard,Hard,Hard,Hard,1st Round,ATP250,Daniel Elahi Galan,Andrej Martin,26845,8721,0.589588,0.589783,1.6961,1.47,2.87,Daniel Elahi Galan,17.788,loser,loss,False,0.66129,Daniel Elahi Galan,0.589588,0.760494,0.568488,0.462848,0.6013419702796674,0.5472298377997262,medium,2,0.0,0.0,,0.0,,,0.0,0.0,,-0.04157383991650617,-0.007483291184971111,0.0,-0.005442860941004712,6-4 6-4,True
2021-01-08,Delray Beach Open,Hard,Hard,Hard,Hard,1st Round,ATP250,Christian Harrison,Tomas Martin Etcheverry,22444,37532,0.63248,0.63706,1.5811,1.36,3.42,Christian Harrison,25.692,loser,loss,False,0.715481,Christian Harrison,0.63248,0.821655,0.627635,0.487477,0.6212294053287479,0.5501503887511807,medium,0,0.0,0.0,,0.0,,,0.0,0.0,,-0.04157383991650617,-0.007483291184971111,0.0,-0.003212860929771577,6-4 6-2,True
2021-01-08,Delray Beach Open,Hard,Hard,Hard,Hard,1st Round,ATP250,Ivo Karlovic,Pablo Andujar,655,1841,0.395563,0.393836,2.528,2.86,1.47,Ivo Karlovic,13.131,winner,win,False,0.339492,Pablo Andujar,0.604437,0.455271,0.497273,0.266376,0.555364094959585,0.5638346323697151,medium,1,0.0,0.0,,0.0,,,0.0,0.0,,-0.04157383991650617,-0.007483291184971111,0.0,0.023048097695633485,6-3 5-7 6-4,True
2021-01-08,Delray Beach Open,Hard,Hard,Hard,Hard,1st Round,ATP250,Cameron Norrie,Jc Aragone,27851,23511,0.737434,0.765461,1.3561,1.2,5.13,Cameron Norrie,34.697,loser,policy_skip,True,0.810427,Cameron Norrie,0.737434,0.570449,0.704619,0.85002,0.5521647313189452,0.5387645911690859,high,0,0.0,0.0,,0.0,,,0.0,0.0,,-0.04157383991650617,-0.007483291184971111,0.0,0.00320515724545406,6-2 6-1,True
2021-01-08,Delray Beach Open,Hard,Hard,Hard,Hard,1st Round,ATP250,Sam Querrey,Mackenzie Mcdonald,4061,18094,0.657954,0.665064,1.5199,1.94,1.94,Sam Querrey,27.643,winner,policy_skip,True,0.5,Sam Querrey,0.657954,0.315219,0.653321,0.807218,0.6163193752748257,0.6545130352980472,medium,1,0.0,0.035,1,0.0,,,0.0,0.0,,-0.04157383991650617,-0.007483291184971111,0.0,0.01859816315783036,6-3 6-4,True
2021-01-08,Delray Beach Open,Hard,Hard,Hard,Hard,1st Round,ATP250,Roberto Quiroz,Noah Rubin,11388,25372,0.398839,0.397449,2.5073,2.12,1.79,Roberto Quiroz,7.608,loser,loss,False,0.457801,Noah Rubin,0.601161,0.298403,0.410987,0.456764,0.554264956071985,0.5945174368076416,medium,1,0.0,0.0,,0.0,,,0.0,0.0,,-0.04157383991650617,-0.007483291184971111,0.0,0.004820069872848942,7-6 6-3,True
2021-01-09,Antalya Open,Hard,Hard,Hard,Hard,2nd Round,ATP250,Nikoloz Basilashvili,Altug Celikbilek,14716,26706,0.770353,0.787331,1.2981,1.45,3.0,Nikoloz Basilashvili,11.701,winner,win,False,0.674157,Nikoloz Basilashvili,0.770353,0.491642,0.777682,0.926462,0.5523332707017945,0.5538329595312227,medium,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0005465623557764365,7-6 6-4,True
2021-01-09,Antalya Open,Hard,Hard,Hard,Hard,2nd Round,ATP250,Alex De Minaur,Adrian Andreev,39309,48396,0.85,0.919051,1.1765,1.08,10.12,Alex De Minaur,51.8,loser,policy_skip,True,0.903571,Alex De Minaur,0.85,0.797039,0.90693,0.966754,0.6150799512564481,0.5511846056521692,medium,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0006051762683371154,6-3 6-1,True
2021-01-09,Antalya Open,Hard,Hard,Hard,Hard,2nd Round,ATP250,David Goffin,Nicola Kuhn,11226,41964,0.85,0.891323,1.1765,1.11,7.84,David Goffin,17.6,loser,policy_skip,True,0.875978,David Goffin,0.85,0.764683,0.873723,0.943364,0.6007688897122191,0.5457207537964267,medium,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,-0.008446220059071752,6-0 6-2,True
2021-01-09,Antalya Open,Hard,Hard,Hard,Hard,2nd Round,ATP250,Stefano Travaglia,Emil Ruusuvuori,12097,37105,0.422323,0.424395,2.3679,2.76,1.51,Stefano Travaglia,16.561,winner,win,False,0.35363,Emil Ruusuvuori,0.577677,0.318537,0.4448,0.530571,0.5888497375277828,0.6254294722767525,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.004442644140825902,7-6 6-3,True
2021-01-09,Delray Beach Open,Hard,Hard,Hard,Hard,2nd Round,ATP250,Christian Harrison,Cristian Garin,22444,24840,0.301148,0.290153,3.3206,2.51,1.6,Christian Harrison,11.816,loser,loss,False,0.389294,Cristian Garin,0.698852,0.822142,0.390933,0.062604,0.6203794081050056,0.5493070835876335,medium,0,0.0,0.0,,0.0,,,0.0,0.0,,-0.06790654443007549,-0.012223177997413587,0.0,-0.002866460496426304,7-6 6-2,True
2021-01-09,Delray Beach Open,Hard,Hard,Hard,Hard,2nd Round,ATP250,Sebastian Korda,Tommy Paul,42451,29935,0.338961,0.324323,2.9502,2.69,1.53,Sebastian Korda,1.139,loser,skip,False,0.362559,Tommy Paul,0.661039,0.250946,0.307039,0.297192,0.5560736551591823,0.607391525618261,high,0,0.0,0.0,,0.0,,,0.0,0.0,,-0.06790654443007549,-0.012223177997413587,0.0,0.0008140077942363488,4-6 6-3 6-2,True
2021-01-09,Delray Beach Open,Hard,Hard,Hard,Hard,2nd Round,ATP250,Gianluca Mager,Sam Querrey,20463,4061,0.24148,0.225397,4.1411,3.97,1.29,Gianluca Mager,-2.151,loser,skip,False,0.245247,Sam Querrey,0.75852,0.097322,0.227224,0.363254,0.5612955566189632,0.6629881005939393,medium,0,0.0,0.0,,0.0,,,0.0,0.0,,-0.06790654443007549,-0.012223177997413587,0.0,-0.007955657003334116,7-6 6-1,True
2021-01-09,Delray Beach Open,Hard,Hard,Hard,Hard,1st Round,ATP250,Frances Tiafoe,Donald Young,29939,6627,0.812874,0.832638,1.2302,1.19,5.38,Frances Tiafoe,0.674,loser,skip,True,0.818874,Frances Tiafoe,0.812874,0.580148,0.751693,0.889561,0.5790145220598811,0.563498461816696,medium,1,0.0,0.035,1,0.0,,,0.0,0.0,,-0.06790654443007549,-0.012223177997413587,0.0,0.014407744344106854,6-3 6-4,True
2021-01-10,Antalya Open,Hard,Hard,Hard,Hard,2nd Round,ATP250,Matteo Berrettini,Dimitar Kuzmanov,29812,17837,0.85,0.898034,1.1765,1.09,9.04,Matteo Berrettini,35.6,loser,policy_skip,True,0.892399,Matteo Berrettini,0.85,0.928448,0.82207,0.955551,0.6714999617171219,0.5559229779018016,medium,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.018486118694099107,6-2 6-3,True
2021-01-10,Antalya Open,Hard,Hard,Hard,Hard,2nd Round,ATP250,Alexander Bublik,Tristan Lamasine,24245,20651,0.761155,0.777441,1.3138,1.22,4.81,Alexander Bublik,14.885,loser,policy_skip,True,0.797678,Alexander Bublik,0.761155,0.72595,0.696745,0.879823,0.6034377291428439,0.5572557203042945,medium,1,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.004923754801171798,6-2 6-4,True
2021-01-10,Antalya Open,Hard,Hard,Hard,Hard,2nd Round,ATP250,Jeremy Chardy,Fabio Fognini,7043,4067,0.354828,0.348979,2.8183,2.31,1.69,Jeremy Chardy,9.034,loser,loss,False,0.4225,Fabio Fognini,0.645172,0.473136,0.45899,0.179731,0.5538033652020138,0.5587825849388225,medium,3,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0064310903622704085,7-6 6-7 7-6,True
2021-01-10,Delray Beach Open,Hard,Hard,Hard,Hard,2nd Round,ATP250,Hubert Hurkacz,Daniel Elahi Galan,26473,26845,0.62639,0.63425,1.5964,1.41,3.19,Hubert Hurkacz,19.182,loser,loss,False,0.693478,Hubert Hurkacz,0.62639,0.360152,0.620639,0.786087,0.5635028027628378,0.5907473091567066,high,1,0.0,0.0,,0.0,,,0.0,0.0,,-0.07261888709097629,-0.013071399676375732,0.0,0.007939642984075956,6-2 6-2,True
2021-01-10,Delray Beach Open,Hard,Hard,Hard,Hard,2nd Round,ATP250,John Isner,Thiago Moura Monteiro,5837,14609,0.715667,0.740164,1.3973,1.48,2.86,John Isner,5.919,winner,win,False,0.658986,John Isner,0.715667,0.388673,0.759797,0.783431,0.7564162281592285,0.78,high,2,0.0,0.035,1,0.0,,,0.0,0.0,,-0.07261888709097629,-0.013071399676375732,0.0,0.02734972802863056,6-4 7-6,True
2021-01-10,Delray Beach Open,Hard,Hard,Hard,Hard,2nd Round,ATP250,Roberto Quiroz,Ivo Karlovic,11388,655,0.41304,0.413117,2.4211,2.36,1.67,Roberto Quiroz,-1.978,loser,skip,False,0.414392,Ivo Karlovic,0.58696,0.54526,0.336375,0.307291,0.5664922437220394,0.5578332525370596,medium,1,0.0,0.0,,0.0,,,0.0,0.0,,-0.07261888709097629,-0.013071399676375732,0.0,-0.01827745021772964,6-2 6-4,True
2021-01-10,Delray Beach Open,Hard,Hard,Hard,Hard,2nd Round,ATP250,Frances Tiafoe,Bjorn Fratangelo,29939,18485,0.779681,0.797332,1.2826,1.29,4.0,Frances Tiafoe,0.579,winner,skip,False,0.756144,Frances Tiafoe,0.779681,0.764071,0.659877,0.857799,0.610301622598662,0.5549822112654222,medium,1,0.0,0.0,,0.0,,,0.0,0.0,,-0.07261888709097629,-0.013071399676375732,0.0,0.008006679695703678,6-4 3-6 6-1,True
2021-01-11,Antalya Open,Hard,Hard,Hard,Hard,Quarterfinals,ATP250,Alexander Bublik,Matteo Berrettini,24245,29812,0.24255,0.22655,4.1229,4.05,1.29,Alexander Bublik,-1.767,winner,skip,False,0.241573,Matteo Berrettini,0.75745,0.204364,0.328571,0.163507,0.5974132800325155,0.6630099243939834,medium,1,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,-0.014257773487883985,7-6 6-4,True
2021-01-11,Antalya Open,Hard,Hard,Hard,Hard,Quarterfinals,ATP250,Jeremy Chardy,Jan-Lennard Struff,7043,14177,0.350804,0.344556,2.8506,2.86,1.48,Jeremy Chardy,0.33,winner,skip,False,0.341014,Jan-Lennard Struff,0.649196,0.150625,0.491071,0.339092,0.5525217326178289,0.6322468985371885,medium,1,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.008244397575438545,4-6 6-2 7-6,True
2021-01-11,Antalya Open,Hard,Hard,Hard,Hard,Quarterfinals,ATP250,Alex De Minaur,Nikoloz Basilashvili,39309,14716,0.707773,0.719579,1.4129,1.12,7.56,Alex De Minaur,120.924,loser,policy_skip,True,0.870968,Alex De Minaur,0.707773,0.803511,0.674452,0.623336,0.584455839519388,0.52,medium,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,-8.938384810436295e-05,6-2 6-4,True
2021-01-11,Antalya Open,Hard,Hard,Hard,Hard,Quarterfinals,ATP250,David Goffin,Stefano Travaglia,11226,12097,0.716412,0.741033,1.3958,1.36,3.43,David Goffin,-2.568,winner,skip,False,0.716075,David Goffin,0.716412,0.52441,0.750835,0.834585,0.5788147234853765,0.5739528491907958,high,1,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,-0.015124314685823204,6-3 6-2,True
2021-01-11,Delray Beach Open,Hard,Hard,Hard,Hard,Quarterfinals,ATP250,Christian Harrison,Gianluca Mager,22444,20463,0.479882,0.48695,2.0838,1.68,2.34,Christian Harrison,21.708,loser,loss,False,0.58209,Gianluca Mager,0.520118,0.826886,0.527528,0.228906,0.6207635902700479,0.5483456542420847,medium,0,0.0,0.0,,0.0,,,0.0,0.0,,-0.07414927804191,-0.0133468700475438,0.0,-0.007731951568501205,7-6 6-4,True
2021-01-11,Delray Beach Open,Hard,Hard,Hard,Hard,Quarterfinals,ATP250,Hubert Hurkacz,Roberto Quiroz,26473,11388,0.750306,0.765742,1.3328,1.19,5.37,Hubert Hurkacz,34.086,loser,policy_skip,True,0.818598,Hubert Hurkacz,0.750306,0.341831,0.776469,0.929902,0.5788357421610154,0.6100750640178095,medium,0,0.0,0.0,,0.0,,,0.0,0.0,,-0.07414927804191,-0.0133468700475438,0.0,-0.00023221984956184327,6-4 6-4,True
2021-01-11,Delray Beach Open,Hard,Hard,Hard,Hard,Quarterfinals,ATP250,Sebastian Korda,John Isner,42451,5837,0.327431,0.310616,3.0541,2.13,1.8,Sebastian Korda,21.062,loser,policy_skip,True,0.458015,John Isner,0.672569,0.594973,0.259348,0.158025,0.7013126062822586,0.679681973853763,high,1,0.0,0.0,,0.0,,,0.0,0.0,,-0.07414927804191,-0.0133468700475438,0.0,-0.05701377695870247,6-3 4-6 6-3,True
2021-01-11,Delray Beach Open,Hard,Hard,Hard,Hard,2nd Round,ATP250,Cameron Norrie,Adrian Mannarino,27851,7806,0.46823,0.479857,2.1357,1.92,1.99,Cameron Norrie,5.822,loser,loss,False,0.508951,Adrian Mannarino,0.53177,0.528258,0.476071,0.311496,0.5508295428497364,0.5453504194253721,high,3,0.0,0.035,1,0.0,,,0.0,0.0,,-0.07414927804191,-0.0133468700475438,0.0,0.00903526295479029,6-2 7-5,True
2021-01-12,Antalya Open,Hard,Hard,Hard,Hard,Semifinals,ATP250,Alexander Bublik,Jeremy Chardy,24245,7043,0.528919,0.522774,1.8906,1.5,2.8,Alexander Bublik,31.903,loser,policy_skip,True,0.651163,Alexander Bublik,0.528919,0.632011,0.398722,0.582327,0.6104627281569198,0.5842372713395942,medium,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,-0.0022502199745413898,6-4 6-7 6-3,True
2021-01-12,Antalya Open,Hard,Hard,Hard,Hard,Semifinals,ATP250,Alex De Minaur,David Goffin,39309,11226,0.478898,0.492749,2.0881,1.6,2.51,Alex De Minaur,30.797,loser,loss,False,0.610706,David Goffin,0.521102,0.554845,0.47886,0.415239,0.5461024808743499,0.5357336734504468,high,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.005063494528050161,6-4 3-6 6-2,True
2021-01-12,Delray Beach Open,Hard,Hard,Hard,Hard,Semifinals,ATP250,Hubert Hurkacz,Christian Harrison,26473,22444,0.684119,0.703069,1.4617,1.41,3.18,Hubert Hurkacz,0.45,loser,skip,False,0.69281,Hubert Hurkacz,0.684119,0.199496,0.738917,0.9168,0.5417602966670954,0.6060358120301731,high,0,0.0,0.0,,0.0,,,0.0,0.0,,-0.07277333033264825,-0.013099199459876686,0.0,0.004247772863687549,7-6 6-4,True
2021-01-12,Delray Beach Open,Hard,Hard,Hard,Hard,Quarterfinals,ATP250,Cameron Norrie,Frances Tiafoe,27851,29939,0.618783,0.625118,1.6161,2.03,1.88,Cameron Norrie,25.613,winner,win,False,0.480818,Cameron Norrie,0.618783,0.803877,0.47114,0.460346,0.6073121833121936,0.5418908363419596,high,1,0.0,0.035,1,0.0,,,0.0,0.0,,-0.07277333033264825,-0.013099199459876686,0.0,-0.008116814857925758,6-0 3-6 6-4,True
2021-01-13,Delray Beach Open,Hard,Hard,Hard,Hard,The Final,ATP250,Hubert Hurkacz,Sebastian Korda,26473,42451,0.647985,0.660106,1.5432,1.83,2.09,Hubert Hurkacz,18.581,winner,policy_skip,True,0.533163,Hubert Hurkacz,0.647985,0.582974,0.684715,0.795349,0.5912119962850186,0.5749514190029642,high,0,0.0,0.0,,0.0,,,0.0,0.0,,-0.07599166808005396,-0.013678500254409713,0.0,0.0034053040083251163,6-3 6-3,True
2021-01-13,Delray Beach Open,Hard,Hard,Hard,Hard,Semifinals,ATP250,Sebastian Korda,Cameron Norrie,42451,27851,0.426145,0.429008,2.3466,1.76,2.19,Sebastian Korda,25.674,loser,loss,False,0.55443,Cameron Norrie,0.573855,0.296612,0.411831,0.383053,0.5395065575168771,0.5797981312726408,high,1,0.0,0.035,1,0.0,,,0.0,0.0,,-0.07599166808005396,-0.013678500254409713,0.0,0.0022379488829374905,6-3 7-5,True
2021-01-31,Great Ocean Road Open,Hard,Hard,Hard,Hard,1st Round,ATP250,Aljaz Bedene,Yasutaka Uchiyama,10995,16996,0.524335,0.517709,1.9072,1.33,3.62,Aljaz Bedene,72.191,loser,policy_skip,True,0.731313,Aljaz Bedene,0.524335,0.164905,0.594243,0.641875,0.5546813494380088,0.6298101585117737,medium,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,-0.008826847995111964,7-6 7-6,True
2021-01-31,Great Ocean Road Open,Hard,Hard,Hard,Hard,1st Round,ATP250,Kamil Majchrzak,Laslo Djere,28898,24084,0.478325,0.48523,2.0906,1.56,2.59,Kamil Majchrzak,35.114,loser,policy_skip,True,0.624096,Laslo Djere,0.521675,0.513291,0.517239,0.343293,0.5579345673011933,0.555258460085443,medium,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,-0.0015832489999415555,6-3 6-4,True
2021-01-31,Great Ocean Road Open,Hard,Hard,Hard,Hard,1st Round,ATP250,Aleksandar Vukic,Yen-Hsun Lu,28267,762,0.828715,0.849299,1.2067,1.22,4.85,Aleksandar Vukic,1.103,winner,skip,True,0.799012,Aleksandar Vukic,0.828715,0.528072,0.406861,0.920861,0.55933515738593,0.5538515910858964,medium,0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.004160802770355521,6-4 7-5,True
