captured_at,source_endpoint,event_id,kickoff_at,bookmaker,tour,tournament,player1,player2,market_name,recognized_most_aces,odds_count,sample_labels
2026-09-01T18:39:14Z,odds/multi,73992488,2026-09-02T15:00:00Z,BetMGM,WTA,US Open,Iga Swiatek,Nadia Podoroska,Spread,no,2, | 
2026-09-01T18:39:14Z,odds/multi,73992490,2026-09-02T15:00:00Z,BetMGM,WTA,US Open,Harriet Dart,Marie Bouzkova,ML,no,1,
2026-09-01T18:39:14Z,odds/multi,73992490,2026-09-02T15:00:00Z,BetMGM,WTA,US Open,Harriet Dart,Marie Bouzkova,Spread,no,3, |  | 
2026-09-01T18:39:14Z,odds/multi,73992508,2026-09-02T15:00:00Z,BetMGM,WTA,US Open,Jasmine Paolini,Lucrezia Stefanini,ML,no,1,
2026-09-01T18:39:14Z,odds/multi,73992508,2026-09-02T15:00:00Z,BetMGM,WTA,US Open,Jasmine Paolini,Lucrezia Stefanini,Spread,no,3, |  | 
2026-09-01T18:39:14Z,odds/multi,73992512,2026-09-02T15:00:00Z,BetMGM,WTA,US Open,Elina Svitolina,Maya Joint,ML,no,1,
2026-09-01T18:39:14Z,odds/multi,73992512,2026-09-02T15:00:00Z,BetMGM,WTA,US Open,Elina Svitolina,Maya Joint,Spread,no,3, |  | 
2026-09-01T18:39:14Z,odds/multi,73992514,2026-09-02T15:00:00Z,BetMGM,WTA,US Open,Xinyu Wang,Anna Kalinskaya,ML,no,1,
2026-09-01T18:39:14Z,odds/multi,73992514,2026-09-02T15:00:00Z,BetMGM,WTA,US Open,Xinyu Wang,Anna Kalinskaya,Spread,no,3, |  | 
2026-09-01T18:39:14Z,odds/multi,73992516,2026-09-02T15:00:00Z,BetMGM,WTA,US Open,Ann Li,Donna Vekic,ML,no,1,
2026-09-01T18:39:14Z,odds/multi,73992516,2026-09-02T15:00:00Z,BetMGM,WTA,US Open,Ann Li,Donna Vekic,Spread,no,3, |  | 
2026-09-01T18:39:14Z,odds/multi,73992518,2026-09-02T15:00:00Z,BetMGM,WTA,US Open,Lanlana Tararudee,Linda Noskova,ML,no,1,
2026-09-01T18:39:14Z,odds/multi,73992518,2026-09-02T15:00:00Z,BetMGM,WTA,US Open,Lanlana Tararudee,Linda Noskova,Spread,no,3, |  | 
2026-09-01T18:39:14Z,odds/multi,73992520,2026-09-02T15:00:00Z,BetMGM,WTA,US Open,Jessica Pegula,Sofia Kenin,ML,no,1,
2026-09-01T18:39:14Z,odds/multi,73992520,2026-09-02T15:00:00Z,BetMGM,WTA,US Open,Jessica Pegula,Sofia Kenin,Spread,no,3, |  | 
2026-09-01T18:39:14Z,odds/multi,73992522,2026-09-02T15:00:00Z,BetMGM,WTA,US Open,Mananchaya Sawangkaew,Leylah Fernandez,ML,no,1,
2026-09-01T18:39:14Z,odds/multi,73992522,2026-09-02T15:00:00Z,BetMGM,WTA,US Open,Mananchaya Sawangkaew,Leylah Fernandez,Spread,no,3, |  | 
2026-09-01T18:39:14Z,odds/multi,73992526,2026-09-02T15:00:00Z,BetMGM,WTA,US Open,Lilli Tagger,Amanda Anisimova,ML,no,1,
2026-09-01T18:39:14Z,odds/multi,73992526,2026-09-02T15:00:00Z,BetMGM,WTA,US Open,Lilli Tagger,Amanda Anisimova,Spread,no,3, |  | 
2026-09-01T18:39:14Z,odds/multi,73992534,2026-09-02T15:00:00Z,BetMGM,WTA,US Open,Katie Boulter,Karolina Muchova,ML,no,1,
2026-09-01T18:39:14Z,odds/multi,73992534,2026-09-02T15:00:00Z,BetMGM,WTA,US Open,Katie Boulter,Karolina Muchova,Spread,no,3, |  | 
2026-09-01T18:39:14Z,odds/multi,73992556,2026-09-02T15:00:00Z,BetMGM,WTA,US Open,Taylor Townsend,Taylah Preston,ML,no,1,
2026-09-01T18:39:14Z,odds/multi,73992556,2026-09-02T15:00:00Z,BetMGM,WTA,US Open,Taylor Townsend,Taylah Preston,Spread,no,3, |  | 
2026-09-01T18:39:14Z,odds/multi,73992558,2026-09-02T15:00:00Z,BetMGM,WTA,US Open,Karolina Pliskova,Diana Shnaider,ML,no,1,
2026-09-01T18:39:14Z,odds/multi,73992558,2026-09-02T15:00:00Z,BetMGM,WTA,US Open,Karolina Pliskova,Diana Shnaider,Spread,no,3, |  | 
2026-09-01T18:39:14Z,odds/multi,73992560,2026-09-02T15:00:00Z,BetMGM,WTA,US Open,Marta Kostyuk,Sloane Stephens,ML,no,1,
2026-09-01T18:39:14Z,odds/multi,73992560,2026-09-02T15:00:00Z,BetMGM,WTA,US Open,Marta Kostyuk,Sloane Stephens,Spread,no,3, |  | 
2026-09-01T18:39:14Z,odds/multi,73992562,2026-09-02T15:00:00Z,BetMGM,WTA,US Open,Kimberly Birrell,Ekaterina Alexandrova,ML,no,1,
2026-09-01T18:39:14Z,odds/multi,73992562,2026-09-02T15:00:00Z,BetMGM,WTA,US Open,Kimberly Birrell,Ekaterina Alexandrova,Spread,no,3, |  | 
2026-09-01T18:39:14Z,odds/multi,73992566,2026-09-02T15:00:00Z,BetMGM,WTA,US Open,Aryna Sabalenka,Polina Iatcenko,ML,no,1,
2026-09-01T18:39:14Z,odds/multi,73992566,2026-09-02T15:00:00Z,BetMGM,WTA,US Open,Aryna Sabalenka,Polina Iatcenko,Spread,no,3, |  | 
2026-09-01T18:39:14Z,odds/multi,73992568,2026-09-02T15:00:00Z,BetMGM,WTA,US Open,Oksana Selekhmeteva,Kamilla Rakhimova,ML,no,1,
2026-09-01T18:39:14Z,odds/multi,73992568,2026-09-02T15:00:00Z,BetMGM,WTA,US Open,Oksana Selekhmeteva,Kamilla Rakhimova,Spread,no,3, |  | 
2026-09-01T18:39:14Z,odds/multi,73992352,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,Denis Shapovalov,Luca Van Assche,ML,no,1,
2026-09-01T18:39:14Z,odds/multi,73992352,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,Denis Shapovalov,Luca Van Assche,Spread,no,3, |  | 
2026-09-01T18:39:14Z,odds/multi,73992350,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,Ben Shelton,Hubert Hurkacz,ML,no,1,
2026-09-01T18:39:14Z,odds/multi,73992350,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,Ben Shelton,Hubert Hurkacz,Spread,no,3, |  | 
2026-09-01T18:39:14Z,odds/multi,73992374,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,Alexander Bublik,Adrian Mannarino,ML,no,1,
2026-09-01T18:39:14Z,odds/multi,73992374,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,Alexander Bublik,Adrian Mannarino,Spread,no,3, |  | 
2026-09-01T18:39:14Z,odds/multi,73992362,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,Tomas Martin Etcheverry,Jacob Fearnley,ML,no,1,
2026-09-01T18:39:14Z,odds/multi,73992362,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,Tomas Martin Etcheverry,Jacob Fearnley,Spread,no,3, |  | 
2026-09-01T18:39:14Z,odds/multi,73992360,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,Daniel Merida,Andrey Rublev,ML,no,1,
2026-09-01T18:39:14Z,odds/multi,73992360,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,Daniel Merida,Andrey Rublev,Spread,no,3, |  | 
2026-09-01T18:39:14Z,odds/multi,73992364,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,Matteo Berrettini,Mariano Navone,ML,no,1,
2026-09-01T18:39:14Z,odds/multi,73992364,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,Matteo Berrettini,Mariano Navone,Spread,no,3, |  | 
2026-09-01T18:39:14Z,odds/multi,73992358,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,Brandon Nakashima,Alex Michelsen,ML,no,1,
2026-09-01T18:39:14Z,odds/multi,73992358,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,Brandon Nakashima,Alex Michelsen,Spread,no,3, |  | 
2026-09-01T18:39:14Z,odds/multi,73992356,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,Lloyd Harris,Stefanos Tsitsipas,ML,no,1,
2026-09-01T18:39:14Z,odds/multi,73992356,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,Lloyd Harris,Stefanos Tsitsipas,Spread,no,3, |  | 
2026-09-01T18:39:14Z,odds/multi,73992354,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,Jiri Lehecka,Toby Samuel,ML,no,1,
2026-09-01T18:39:14Z,odds/multi,73992354,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,Jiri Lehecka,Toby Samuel,Spread,no,3, |  | 
2026-09-01T18:39:14Z,odds/multi,73992382,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,Felix Auger-Aliassime,Karen Khachanov,ML,no,1,
2026-09-01T18:39:14Z,odds/multi,73992382,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,Felix Auger-Aliassime,Karen Khachanov,Spread,no,3, |  | 
2026-09-01T18:39:14Z,odds/multi,73992376,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,Dino Prizmic,Tommy Paul,ML,no,1,
2026-09-01T18:39:14Z,odds/multi,73992376,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,Dino Prizmic,Tommy Paul,Spread,no,3, |  | 
2026-09-01T18:39:14Z,odds/multi,73992378,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,James Duckworth,Yibing Wu,ML,no,1,
2026-09-01T18:39:14Z,odds/multi,73992378,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,James Duckworth,Yibing Wu,Spread,no,3, |  | 
2026-09-01T18:39:14Z,odds/multi,73992402,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,Valentin Vacherot,Kamil Majchrzak,ML,no,1,
2026-09-01T18:39:14Z,odds/multi,73992402,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,Valentin Vacherot,Kamil Majchrzak,Spread,no,2, | 
2026-09-01T18:39:14Z,odds/multi,73992404,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,Rei Sakamoto,Frances Tiafoe,ML,no,1,
2026-09-01T18:39:14Z,odds/multi,73992404,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,Rei Sakamoto,Frances Tiafoe,Spread,no,3, |  | 
2026-09-01T18:39:14Z,odds/multi,73992380,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,Jaime Faria,Carlos Alcaraz,ML,no,1,
2026-09-01T18:39:14Z,odds/multi,73992380,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,Jaime Faria,Carlos Alcaraz,Spread,no,3, |  | 
2026-09-01T18:39:14Z,odds/multi,73992410,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,Alexander Blockx,Marco Trungelliti,ML,no,1,
2026-09-01T18:39:14Z,odds/multi,73992410,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,Alexander Blockx,Marco Trungelliti,Spread,no,3, |  | 
2026-09-01T18:39:14Z,odds/multi,73992398,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,Daniil Medvedev,Sebastian Gorzny,ML,no,1,
2026-09-01T18:39:14Z,odds/multi,73992398,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,Daniil Medvedev,Sebastian Gorzny,Spread,no,2, | 
2026-09-01T18:39:14Z,odds/multi,73992432,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,Alexei Popyrin,Alejandro Tabilo,ML,no,1,
2026-09-01T18:39:14Z,odds/multi,73992432,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,Alexei Popyrin,Alejandro Tabilo,Spread,no,2, | 
2026-09-01T18:39:14Z,odds/multi,73992386,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,Jakub Mensik,Jurij Rodionov,ML,no,1,
2026-09-01T18:39:14Z,odds/multi,73992386,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,Jakub Mensik,Jurij Rodionov,Spread,no,3, |  | 
2026-09-01T18:39:14Z,odds/multi,73992400,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,Jaume Munar,Arthur Rinderknech,ML,no,1,
2026-09-01T18:39:14Z,odds/multi,73992400,2026-09-02T15:00:00Z,BetMGM,ATP,US Open,Jaume Munar,Arthur Rinderknech,Spread,no,3, |  | 
2026-09-01T18:39:14Z,odds,74124758,2026-09-01T18:45:00Z,BetMGM,ATP,US Open,Filip Misolic,Francisco Cerundolo,ML,no,1,
2026-09-01T18:39:14Z,odds,74124758,2026-09-01T18:45:00Z,BetMGM,ATP,US Open,Filip Misolic,Francisco Cerundolo,Spread,no,3, |  | 
2026-09-01T18:39:14Z,odds,74124790,2026-09-01T18:45:00Z,BetMGM,ATP,US Open,Dane Sweeny,Corentin Moutet,ML,no,1,
2026-09-01T18:39:14Z,odds,74124790,2026-09-01T18:45:00Z,BetMGM,ATP,US Open,Dane Sweeny,Corentin Moutet,Spread,no,3, |  | 
2026-09-01T18:39:14Z,odds,74150352,2026-09-01T18:45:00Z,BetMGM,ATP,US Open,Nishesh Basavareddy,Tristan Schoolkate,ML,no,1,
2026-09-01T18:39:14Z,odds,74150352,2026-09-01T18:45:00Z,BetMGM,ATP,US Open,Nishesh Basavareddy,Tristan Schoolkate,Spread,no,3, |  | 
2026-09-01T18:39:14Z,odds,74150356,2026-09-01T18:45:00Z,BetMGM,ATP,US Open,Mattia Bellucci,Zsombor Piros,ML,no,1,
2026-09-01T18:39:14Z,odds,74150356,2026-09-01T18:45:00Z,BetMGM,ATP,US Open,Mattia Bellucci,Zsombor Piros,Spread,no,3, |  | 
2026-09-01T18:39:14Z,odds,74124760,2026-09-01T19:55:00Z,BetMGM,ATP,US Open,Camilo Ugo Carabelli,Jan-Lennard Struff,ML,no,1,
2026-09-01T18:39:14Z,odds,74124760,2026-09-01T19:55:00Z,BetMGM,ATP,US Open,Camilo Ugo Carabelli,Jan-Lennard Struff,Spread,no,3, |  | 
