captured_at,source_endpoint,event_id,kickoff_at,bookmaker,tour,tournament,player1,player2,market_name,recognized_most_aces,odds_count,sample_labels
2026-09-09T18:43:42Z,odds/multi,73992544,2026-09-10T23:00:00Z,BetMGM,WTA,US Open,Aryna Sabalenka,Jessica Pegula,ML,no,1,
2026-09-09T18:43:42Z,odds/multi,73992544,2026-09-10T23:00:00Z,BetMGM,WTA,US Open,Aryna Sabalenka,Jessica Pegula,Spread,no,4, |  |  | 
2026-09-09T18:43:42Z,odds/multi,73992414,2026-09-09T23:30:00Z,BetMGM,ATP,US Open,Alexander Zverev,Botic Van de Zandschulp,ML,no,1,
2026-09-09T18:43:42Z,odds/multi,73992414,2026-09-09T23:30:00Z,BetMGM,ATP,US Open,Alexander Zverev,Botic Van de Zandschulp,Spread,no,5, |  |  |  | 
2026-09-09T18:43:42Z,odds/multi,73992414,2026-09-09T23:30:00Z,BetMGM,ATP,US Open,Alexander Zverev,Botic Van de Zandschulp,Totals,no,2, | 
2026-09-09T18:43:42Z,odds/multi,73992416,2026-09-09T19:20:00Z,BetMGM,ATP,US Open,Karen Khachanov,Alexander Blockx,ML,no,1,
2026-09-09T18:43:42Z,odds/multi,73992416,2026-09-09T19:20:00Z,BetMGM,ATP,US Open,Karen Khachanov,Alexander Blockx,Spread,no,4, |  |  | 
2026-09-09T18:43:42Z,odds/multi,73992416,2026-09-09T19:20:00Z,BetMGM,ATP,US Open,Karen Khachanov,Alexander Blockx,Totals,no,2, | 
2026-09-09T18:43:42Z,odds,73992416,2026-09-09T19:20:00Z,BetMGM,ATP,US Open,Karen Khachanov,Alexander Blockx,ML,no,1,
2026-09-09T18:43:42Z,odds,73992416,2026-09-09T19:20:00Z,BetMGM,ATP,US Open,Karen Khachanov,Alexander Blockx,Spread,no,4, |  |  | 
2026-09-09T18:43:42Z,odds,73992416,2026-09-09T19:20:00Z,BetMGM,ATP,US Open,Karen Khachanov,Alexander Blockx,Totals,no,2, | 
2026-09-09T18:43:42Z,odds,73992414,2026-09-09T23:30:00Z,BetMGM,ATP,US Open,Alexander Zverev,Botic Van de Zandschulp,ML,no,1,
2026-09-09T18:43:42Z,odds,73992414,2026-09-09T23:30:00Z,BetMGM,ATP,US Open,Alexander Zverev,Botic Van de Zandschulp,Spread,no,5, |  |  |  | 
2026-09-09T18:43:42Z,odds,73992414,2026-09-09T23:30:00Z,BetMGM,ATP,US Open,Alexander Zverev,Botic Van de Zandschulp,Totals,no,2, | 
