event_id,date,tour,tournament,bookmaker,player,opponent,market,line,over_odds,under_odds,capture_ts,match_start_utc,raw_market_name,raw_outcome_count,raw_label_sample
74753654,2026-09-23,WTA,Seoul,Bet365,Katie Volynets,Kamilla Rakhimova,aces,0.5,1.0500,,2026-09-22T18:59:40Z,2026-09-23T03:00:00Z,Team Total (Aces) Away,4,"{'hdp': 0.5, 'over': '1.05'}"
74753654,2026-09-23,WTA,Seoul,Bet365,Katie Volynets,Kamilla Rakhimova,aces,2.5,1.6600,,2026-09-22T18:59:40Z,2026-09-23T03:00:00Z,Team Total (Aces) Away,4,"{'hdp': 2.5, 'over': '1.66'}"
74753654,2026-09-23,WTA,Seoul,Bet365,Katie Volynets,Kamilla Rakhimova,aces,4.5,3.7500,,2026-09-22T18:59:40Z,2026-09-23T03:00:00Z,Team Total (Aces) Away,4,"{'hdp': 4.5, 'over': '3.75'}"
74753654,2026-09-23,WTA,Seoul,Bet365,Katie Volynets,Kamilla Rakhimova,aces,9.5,26.0000,,2026-09-22T18:59:40Z,2026-09-23T03:00:00Z,Team Total (Aces) Away,4,"{'hdp': 9.5, 'over': '26.00'}"
74753654,2026-09-23,WTA,Seoul,Bet365,Kamilla Rakhimova,Katie Volynets,aces,0.5,1.1000,,2026-09-22T18:59:40Z,2026-09-23T03:00:00Z,Team Total (Aces) Home,4,"{'hdp': 0.5, 'over': '1.10'}"
74753654,2026-09-23,WTA,Seoul,Bet365,Kamilla Rakhimova,Katie Volynets,aces,2.5,2.0000,,2026-09-22T18:59:40Z,2026-09-23T03:00:00Z,Team Total (Aces) Home,4,"{'hdp': 2.5, 'over': '2.00'}"
74753654,2026-09-23,WTA,Seoul,Bet365,Kamilla Rakhimova,Katie Volynets,aces,4.5,5.0000,,2026-09-22T18:59:40Z,2026-09-23T03:00:00Z,Team Total (Aces) Home,4,"{'hdp': 4.5, 'over': '5.00'}"
74753654,2026-09-23,WTA,Seoul,Bet365,Kamilla Rakhimova,Katie Volynets,aces,9.5,26.0000,,2026-09-22T18:59:40Z,2026-09-23T03:00:00Z,Team Total (Aces) Home,4,"{'hdp': 9.5, 'over': '26.00'}"
74753654,2026-09-23,WTA,Seoul,Bet365,Katie Volynets,Kamilla Rakhimova,double_faults,0.5,1.0600,,2026-09-22T18:59:40Z,2026-09-23T03:00:00Z,Team Total (Double Faults) Away,6,"{'hdp': 0.5, 'over': '1.06'}"
74753654,2026-09-23,WTA,Seoul,Bet365,Katie Volynets,Kamilla Rakhimova,double_faults,1.5,1.2800,,2026-09-22T18:59:40Z,2026-09-23T03:00:00Z,Team Total (Double Faults) Away,6,"{'hdp': 1.5, 'over': '1.28'}"
74753654,2026-09-23,WTA,Seoul,Bet365,Katie Volynets,Kamilla Rakhimova,double_faults,2.5,1.8000,,2026-09-22T18:59:40Z,2026-09-23T03:00:00Z,Team Total (Double Faults) Away,6,"{'hdp': 2.5, 'over': '1.80'}"
74753654,2026-09-23,WTA,Seoul,Bet365,Katie Volynets,Kamilla Rakhimova,double_faults,4.5,4.3300,,2026-09-22T18:59:40Z,2026-09-23T03:00:00Z,Team Total (Double Faults) Away,6,"{'hdp': 4.5, 'over': '4.33'}"
74753654,2026-09-23,WTA,Seoul,Bet365,Katie Volynets,Kamilla Rakhimova,double_faults,7.5,23.0000,,2026-09-22T18:59:40Z,2026-09-23T03:00:00Z,Team Total (Double Faults) Away,6,"{'hdp': 7.5, 'over': '23.00'}"
74753654,2026-09-23,WTA,Seoul,Bet365,Katie Volynets,Kamilla Rakhimova,double_faults,9.5,26.0000,,2026-09-22T18:59:40Z,2026-09-23T03:00:00Z,Team Total (Double Faults) Away,6,"{'hdp': 9.5, 'over': '26.00'}"
74753654,2026-09-23,WTA,Seoul,Bet365,Kamilla Rakhimova,Katie Volynets,double_faults,2.5,1.0200,,2026-09-22T18:59:40Z,2026-09-23T03:00:00Z,Team Total (Double Faults) Home,9,"{'hdp': 2.5, 'over': '1.02'}"
74753654,2026-09-23,WTA,Seoul,Bet365,Kamilla Rakhimova,Katie Volynets,double_faults,4.5,1.1600,,2026-09-22T18:59:40Z,2026-09-23T03:00:00Z,Team Total (Double Faults) Home,9,"{'hdp': 4.5, 'over': '1.16'}"
74753654,2026-09-23,WTA,Seoul,Bet365,Kamilla Rakhimova,Katie Volynets,double_faults,7.5,1.8300,,2026-09-22T18:59:40Z,2026-09-23T03:00:00Z,Team Total (Double Faults) Home,9,"{'hdp': 7.5, 'over': '1.83'}"
74753654,2026-09-23,WTA,Seoul,Bet365,Kamilla Rakhimova,Katie Volynets,double_faults,9.5,3.0000,,2026-09-22T18:59:40Z,2026-09-23T03:00:00Z,Team Total (Double Faults) Home,9,"{'hdp': 9.5, 'over': '3.00'}"
74753654,2026-09-23,WTA,Seoul,Bet365,Kamilla Rakhimova,Katie Volynets,double_faults,11.5,5.5000,,2026-09-22T18:59:40Z,2026-09-23T03:00:00Z,Team Total (Double Faults) Home,9,"{'hdp': 11.5, 'over': '5.50'}"
74753654,2026-09-23,WTA,Seoul,Bet365,Kamilla Rakhimova,Katie Volynets,double_faults,14.5,15.0000,,2026-09-22T18:59:40Z,2026-09-23T03:00:00Z,Team Total (Double Faults) Home,9,"{'hdp': 14.5, 'over': '15.00'}"
74753654,2026-09-23,WTA,Seoul,Bet365,Kamilla Rakhimova,Katie Volynets,double_faults,19.5,26.0000,,2026-09-22T18:59:40Z,2026-09-23T03:00:00Z,Team Total (Double Faults) Home,9,"{'hdp': 19.5, 'over': '26.00'}"
74753654,2026-09-23,WTA,Seoul,Bet365,Kamilla Rakhimova,Katie Volynets,match_aces,2.5,1.1200,,2026-09-22T18:59:40Z,2026-09-23T03:00:00Z,Totals (Aces),5,"{'hdp': 2.5, 'over': '1.12'}"
74753654,2026-09-23,WTA,Seoul,Bet365,Kamilla Rakhimova,Katie Volynets,match_aces,4.5,1.5300,,2026-09-22T18:59:40Z,2026-09-23T03:00:00Z,Totals (Aces),5,"{'hdp': 4.5, 'over': '1.53'}"
74753654,2026-09-23,WTA,Seoul,Bet365,Kamilla Rakhimova,Katie Volynets,match_aces,9.5,6.0000,,2026-09-22T18:59:40Z,2026-09-23T03:00:00Z,Totals (Aces),5,"{'hdp': 9.5, 'over': '6.00'}"
74753654,2026-09-23,WTA,Seoul,Bet365,Kamilla Rakhimova,Katie Volynets,match_aces,14.5,26.0000,,2026-09-22T18:59:40Z,2026-09-23T03:00:00Z,Totals (Aces),5,"{'hdp': 14.5, 'over': '26.00'}"
74753654,2026-09-23,WTA,Seoul,Bet365,Kamilla Rakhimova,Katie Volynets,match_double_faults,4.5,1.0300,,2026-09-22T18:59:40Z,2026-09-23T03:00:00Z,Totals (Double Faults),9,"{'hdp': 4.5, 'over': '1.03'}"
74753654,2026-09-23,WTA,Seoul,Bet365,Kamilla Rakhimova,Katie Volynets,match_double_faults,7.5,1.2500,,2026-09-22T18:59:40Z,2026-09-23T03:00:00Z,Totals (Double Faults),9,"{'hdp': 7.5, 'over': '1.25'}"
74753654,2026-09-23,WTA,Seoul,Bet365,Kamilla Rakhimova,Katie Volynets,match_double_faults,9.5,1.6100,,2026-09-22T18:59:40Z,2026-09-23T03:00:00Z,Totals (Double Faults),9,"{'hdp': 9.5, 'over': '1.61'}"
74753654,2026-09-23,WTA,Seoul,Bet365,Kamilla Rakhimova,Katie Volynets,match_double_faults,11.5,2.2500,,2026-09-22T18:59:40Z,2026-09-23T03:00:00Z,Totals (Double Faults),9,"{'hdp': 11.5, 'over': '2.25'}"
74753654,2026-09-23,WTA,Seoul,Bet365,Kamilla Rakhimova,Katie Volynets,match_double_faults,14.5,4.5000,,2026-09-22T18:59:40Z,2026-09-23T03:00:00Z,Totals (Double Faults),9,"{'hdp': 14.5, 'over': '4.50'}"
74753654,2026-09-23,WTA,Seoul,Bet365,Kamilla Rakhimova,Katie Volynets,match_double_faults,19.5,19.0000,,2026-09-22T18:59:40Z,2026-09-23T03:00:00Z,Totals (Double Faults),9,"{'hdp': 19.5, 'over': '19.00'}"
74753654,2026-09-23,WTA,Seoul,Bet365,Kamilla Rakhimova,Katie Volynets,match_double_faults,24.5,26.0000,,2026-09-22T18:59:40Z,2026-09-23T03:00:00Z,Totals (Double Faults),9,"{'hdp': 24.5, 'over': '26.00'}"
74753596,2026-09-23,WTA,Singapore,Bet365,Maja Chwalinska,Oleksandra Oliynykova,double_faults,0.5,1.0800,,2026-09-22T18:59:40Z,2026-09-23T05:00:00Z,Team Total (Double Faults) Away,5,"{'hdp': 0.5, 'over': '1.08'}"
74753596,2026-09-23,WTA,Singapore,Bet365,Maja Chwalinska,Oleksandra Oliynykova,double_faults,1.5,1.3600,,2026-09-22T18:59:40Z,2026-09-23T05:00:00Z,Team Total (Double Faults) Away,5,"{'hdp': 1.5, 'over': '1.36'}"
74753596,2026-09-23,WTA,Singapore,Bet365,Maja Chwalinska,Oleksandra Oliynykova,double_faults,2.5,2.0000,,2026-09-22T18:59:40Z,2026-09-23T05:00:00Z,Team Total (Double Faults) Away,5,"{'hdp': 2.5, 'over': '2.00'}"
74753596,2026-09-23,WTA,Singapore,Bet365,Maja Chwalinska,Oleksandra Oliynykova,double_faults,4.5,5.5000,,2026-09-22T18:59:40Z,2026-09-23T05:00:00Z,Team Total (Double Faults) Away,5,"{'hdp': 4.5, 'over': '5.50'}"
74753596,2026-09-23,WTA,Singapore,Bet365,Maja Chwalinska,Oleksandra Oliynykova,double_faults,7.5,26.0000,,2026-09-22T18:59:40Z,2026-09-23T05:00:00Z,Team Total (Double Faults) Away,5,"{'hdp': 7.5, 'over': '26.00'}"
