captured_at,source_endpoint,event_id,kickoff_at,bookmaker,tour,tournament,player1,player2,market_name,recognized_most_aces,odds_count,sample_labels
2026-07-29T12:03:32Z,odds/multi,73062258,2026-07-29T15:00:00Z,BetMGM,WTA,Washington,Leylah Fernandez,Alexandra Eala,ML,no,1,
2026-07-29T12:03:32Z,odds/multi,73062258,2026-07-29T15:00:00Z,BetMGM,WTA,Washington,Leylah Fernandez,Alexandra Eala,Spread,no,2, | 
2026-07-29T12:03:32Z,odds/multi,73062264,2026-07-29T15:00:00Z,BetMGM,WTA,Washington,Xinyu Wang,Liudmila Samsonova,ML,no,1,
2026-07-29T12:03:32Z,odds/multi,73062264,2026-07-29T15:00:00Z,BetMGM,WTA,Washington,Xinyu Wang,Liudmila Samsonova,Spread,no,3, |  | 
2026-07-29T12:03:32Z,odds/multi,73087108,2026-07-29T17:00:00Z,BetMGM,ATP,Washington,Aleksandar Vukic,Lorenzo Musetti,ML,no,1,
2026-07-29T12:03:32Z,odds/multi,73087108,2026-07-29T17:00:00Z,BetMGM,ATP,Washington,Aleksandar Vukic,Lorenzo Musetti,Spread,no,3, |  | 
2026-07-29T12:03:32Z,odds/multi,73087100,2026-07-29T18:10:00Z,BetMGM,ATP,Washington,Taylor Fritz,Kamil Majchrzak,ML,no,1,
2026-07-29T12:03:32Z,odds/multi,73087100,2026-07-29T18:10:00Z,BetMGM,ATP,Washington,Taylor Fritz,Kamil Majchrzak,Spread,no,3, |  | 
2026-07-29T12:03:32Z,odds/multi,73062262,2026-07-29T18:10:00Z,BetMGM,WTA,Washington,Emma Navarro,Elisabetta Cocciaretto,ML,no,1,
2026-07-29T12:03:32Z,odds/multi,73062262,2026-07-29T18:10:00Z,BetMGM,WTA,Washington,Emma Navarro,Elisabetta Cocciaretto,Spread,no,3, |  | 
2026-07-29T12:03:32Z,odds/multi,73087112,2026-07-29T22:00:00Z,BetMGM,ATP,Washington,Alex Michelsen,Adrian Mannarino,ML,no,1,
2026-07-29T12:03:32Z,odds/multi,73087112,2026-07-29T22:00:00Z,BetMGM,ATP,Washington,Alex Michelsen,Adrian Mannarino,Spread,no,3, |  | 
2026-07-29T12:03:32Z,odds/multi,73063922,2026-07-29T16:00:00Z,BetMGM,WTA,Memphis,Iryna Shymanovich,Katie Volynets,ML,no,1,
2026-07-29T12:03:32Z,odds/multi,73063922,2026-07-29T16:00:00Z,BetMGM,WTA,Memphis,Iryna Shymanovich,Katie Volynets,Spread,no,3, |  | 
2026-07-29T12:03:32Z,odds/multi,73163866,2026-07-29T17:00:00Z,BetMGM,ATP,Washington,Alex de Minaur,Stefanos Tsitsipas,ML,no,1,
2026-07-29T12:03:32Z,odds/multi,73163866,2026-07-29T17:00:00Z,BetMGM,ATP,Washington,Alex de Minaur,Stefanos Tsitsipas,Spread,no,3, |  | 
2026-07-29T12:03:32Z,odds/multi,73063930,2026-07-29T18:20:00Z,BetMGM,WTA,Memphis,Zeynep Sonmez,Elvina Kalieva,ML,no,1,
2026-07-29T12:03:32Z,odds/multi,73063930,2026-07-29T18:20:00Z,BetMGM,WTA,Memphis,Zeynep Sonmez,Elvina Kalieva,Spread,no,3, |  | 
2026-07-29T12:03:32Z,odds/multi,73062260,2026-07-29T22:30:00Z,BetMGM,WTA,Washington,Ashlyn Krueger,Naomi Osaka,ML,no,1,
2026-07-29T12:03:32Z,odds/multi,73062260,2026-07-29T22:30:00Z,BetMGM,WTA,Washington,Ashlyn Krueger,Naomi Osaka,Spread,no,3, |  | 
