captured_at,event_id,kickoff_at,bookmaker,league,home,away,market_name,odds_count,sample_labels
2026-05-28T11:55:44Z,158056,2026-05-28T12:00:00Z,Bet365,ITF Men - Kranjska Gora,Jordi Garcia Mestre,Luca Staeheli,ML,1,
2026-05-28T11:55:44Z,158056,2026-05-28T12:00:00Z,Bet365,ITF Men - Kranjska Gora,Jordi Garcia Mestre,Luca Staeheli,Set Betting,1,
2026-05-28T11:55:44Z,158056,2026-05-28T12:00:00Z,Bet365,ITF Men - Kranjska Gora,Jordi Garcia Mestre,Luca Staeheli,Spread (Games),1,
2026-05-28T11:55:44Z,158056,2026-05-28T12:00:00Z,Bet365,ITF Men - Kranjska Gora,Jordi Garcia Mestre,Luca Staeheli,Totals (Games),1,
2026-05-28T11:55:44Z,71563888,2026-05-28T12:00:00Z,Bet365,WTA - French Open Women Singles,"Kalinskaya, Anna","Korneeva, Alina",ML,1,
2026-05-28T11:55:44Z,71563888,2026-05-28T12:00:00Z,Bet365,WTA - French Open Women Singles,"Kalinskaya, Anna","Korneeva, Alina",Set Betting,1,
2026-05-28T11:55:44Z,71563888,2026-05-28T12:00:00Z,Bet365,WTA - French Open Women Singles,"Kalinskaya, Anna","Korneeva, Alina",Spread (Games),1,
2026-05-28T11:55:44Z,71563888,2026-05-28T12:00:00Z,Bet365,WTA - French Open Women Singles,"Kalinskaya, Anna","Korneeva, Alina",Totals (Games),1,
2026-05-28T11:55:44Z,158053,2026-05-28T12:00:00Z,Bet365,ITF Men - Troisdorf,Kai Wehnelt,Cruz Hewitt,ML,1,
2026-05-28T11:55:44Z,158053,2026-05-28T12:00:00Z,Bet365,ITF Men - Troisdorf,Kai Wehnelt,Cruz Hewitt,Set Betting,1,
2026-05-28T11:55:44Z,158053,2026-05-28T12:00:00Z,Bet365,ITF Men - Troisdorf,Kai Wehnelt,Cruz Hewitt,Spread (Games),1,
2026-05-28T11:55:44Z,158053,2026-05-28T12:00:00Z,Bet365,ITF Men - Troisdorf,Kai Wehnelt,Cruz Hewitt,Totals (Games),1,
2026-05-28T11:55:44Z,71563896,2026-05-28T12:10:00Z,Bet365,WTA - French Open Women Singles,"Li, Ann","Parry, Diane",ML,1,
2026-05-28T11:55:44Z,71563896,2026-05-28T12:10:00Z,Bet365,WTA - French Open Women Singles,"Li, Ann","Parry, Diane",Set Betting,1,
2026-05-28T11:55:44Z,71563896,2026-05-28T12:10:00Z,Bet365,WTA - French Open Women Singles,"Li, Ann","Parry, Diane",Spread (Games),1,
2026-05-28T11:55:44Z,71563896,2026-05-28T12:10:00Z,Bet365,WTA - French Open Women Singles,"Li, Ann","Parry, Diane",Totals (Games),1,
