captured_at,event_id,kickoff_at,bookmaker,league,home,away,market_name,odds_count,sample_labels
2026-07-11T09:53:12Z,72504632,2026-07-11T12:20:00Z,Bet365,"Challenger - Nottingham 3, Great Britain","Searle, Henry","Basing, Max",ML,1,"{'home': '1.28', 'away': '3.50'}"
2026-07-11T09:53:12Z,72504632,2026-07-11T12:20:00Z,Bet365,"Challenger - Nottingham 3, Great Britain","Searle, Henry","Basing, Max",Set Betting,1,{}
2026-07-11T09:53:12Z,72504632,2026-07-11T12:20:00Z,Bet365,"Challenger - Nottingham 3, Great Britain","Searle, Henry","Basing, Max",Spread (Games),1,hdp=-3.5
2026-07-11T09:53:12Z,72504632,2026-07-11T12:20:00Z,Bet365,"Challenger - Nottingham 3, Great Britain","Searle, Henry","Basing, Max",Totals 1st Set,6,hdp=7.5 | hdp=12.5 | hdp=6.5 | hdp=8.5 | hdp=9.5 | hdp=10.5
2026-07-11T09:53:12Z,72504632,2026-07-11T12:20:00Z,Bet365,"Challenger - Nottingham 3, Great Britain","Searle, Henry","Basing, Max",Totals (Games),1,hdp=21.5
2026-07-11T09:53:12Z,72318992,2026-07-12T15:00:00Z,Bet365,"ATP - Wimbledon, London, GB, Qualifying, 1st - 2nd Round","Sinner, Jannik","Zverev, Alexander",ML,1,"{'home': '1.20', 'away': '4.80'}"
2026-07-11T09:53:12Z,72318992,2026-07-12T15:00:00Z,Bet365,"ATP - Wimbledon, London, GB, Qualifying, 1st - 2nd Round","Sinner, Jannik","Zverev, Alexander",Team Total (Games) Home,1,hdp=20.5
2026-07-11T09:53:12Z,72318992,2026-07-12T15:00:00Z,Bet365,"ATP - Wimbledon, London, GB, Qualifying, 1st - 2nd Round","Sinner, Jannik","Zverev, Alexander",Totals 1st Set,6,hdp=6.5 | hdp=7.5 | hdp=9.5 | hdp=10.5 | hdp=12.5 | hdp=8.5
2026-07-11T09:53:12Z,72318992,2026-07-12T15:00:00Z,Bet365,"ATP - Wimbledon, London, GB, Qualifying, 1st - 2nd Round","Sinner, Jannik","Zverev, Alexander",Totals (Aces),10,hdp=3 | hdp=5 | hdp=10 | hdp=15 | hdp=20 | hdp=25
2026-07-11T09:53:12Z,72318992,2026-07-12T15:00:00Z,Bet365,"ATP - Wimbledon, London, GB, Qualifying, 1st - 2nd Round","Sinner, Jannik","Zverev, Alexander",Totals (Games),1,hdp=37.5
2026-07-11T09:53:12Z,72318992,2026-07-12T15:00:00Z,Bet365,"ATP - Wimbledon, London, GB, Qualifying, 1st - 2nd Round","Sinner, Jannik","Zverev, Alexander",Set Betting,1,{}
2026-07-11T09:53:12Z,72318992,2026-07-12T15:00:00Z,Bet365,"ATP - Wimbledon, London, GB, Qualifying, 1st - 2nd Round","Sinner, Jannik","Zverev, Alexander",Spread (Games),1,hdp=-5.5
2026-07-11T09:53:12Z,72318992,2026-07-12T15:00:00Z,Bet365,"ATP - Wimbledon, London, GB, Qualifying, 1st - 2nd Round","Sinner, Jannik","Zverev, Alexander",Team Total (Games) Away,1,hdp=17.5
2026-07-11T09:53:12Z,72504634,2026-07-11T11:10:00Z,Bet365,"Challenger - Nottingham 3, Great Britain","Chidekh, Clement","Gray, Alastair",ML,1,"{'home': '2.00', 'away': '1.72'}"
2026-07-11T09:53:12Z,72504634,2026-07-11T11:10:00Z,Bet365,"Challenger - Nottingham 3, Great Britain","Chidekh, Clement","Gray, Alastair",Set Betting,1,{}
2026-07-11T09:53:12Z,72504634,2026-07-11T11:10:00Z,Bet365,"Challenger - Nottingham 3, Great Britain","Chidekh, Clement","Gray, Alastair",Spread (Games),1,hdp=1.5
2026-07-11T09:53:12Z,72504634,2026-07-11T11:10:00Z,Bet365,"Challenger - Nottingham 3, Great Britain","Chidekh, Clement","Gray, Alastair",Totals 1st Set,6,hdp=6.5 | hdp=7.5 | hdp=8.5 | hdp=9.5 | hdp=10.5 | hdp=12.5
2026-07-11T09:53:12Z,72504634,2026-07-11T11:10:00Z,Bet365,"Challenger - Nottingham 3, Great Britain","Chidekh, Clement","Gray, Alastair",Totals (Games),1,hdp=22.5
2026-07-11T09:53:12Z,72320496,2026-07-11T15:00:00Z,Bet365,"WTA - Wimbledon, London, Great Britain, Qualifying","Muchova, Karolina","Noskova, Linda",ML,1,"{'home': '1.75', 'away': '2.15'}"
2026-07-11T09:53:12Z,72320496,2026-07-11T15:00:00Z,Bet365,"WTA - Wimbledon, London, Great Britain, Qualifying","Muchova, Karolina","Noskova, Linda",Set Betting,1,{}
2026-07-11T09:53:12Z,72320496,2026-07-11T15:00:00Z,Bet365,"WTA - Wimbledon, London, Great Britain, Qualifying","Muchova, Karolina","Noskova, Linda",Spread (Games),1,hdp=-1.5
2026-07-11T09:53:12Z,72320496,2026-07-11T15:00:00Z,Bet365,"WTA - Wimbledon, London, Great Britain, Qualifying","Muchova, Karolina","Noskova, Linda",Team Total (Games) Away,1,hdp=12.5
2026-07-11T09:53:12Z,72320496,2026-07-11T15:00:00Z,Bet365,"WTA - Wimbledon, London, Great Britain, Qualifying","Muchova, Karolina","Noskova, Linda",Totals (Aces),8,hdp=1 | hdp=30 | hdp=3 | hdp=5 | hdp=10 | hdp=15
2026-07-11T09:53:12Z,72320496,2026-07-11T15:00:00Z,Bet365,"WTA - Wimbledon, London, Great Britain, Qualifying","Muchova, Karolina","Noskova, Linda",Totals (Double Faults),8,hdp=1 | hdp=2 | hdp=3 | hdp=5 | hdp=8 | hdp=10
2026-07-11T09:53:12Z,72320496,2026-07-11T15:00:00Z,Bet365,"WTA - Wimbledon, London, Great Britain, Qualifying","Muchova, Karolina","Noskova, Linda",Team Total (Games) Home,1,hdp=12.5
2026-07-11T09:53:12Z,72320496,2026-07-11T15:00:00Z,Bet365,"WTA - Wimbledon, London, Great Britain, Qualifying","Muchova, Karolina","Noskova, Linda",Totals 1st Set,6,hdp=6.5 | hdp=7.5 | hdp=8.5 | hdp=9.5 | hdp=10.5 | hdp=12.5
2026-07-11T09:53:12Z,72320496,2026-07-11T15:00:00Z,Bet365,"WTA - Wimbledon, London, Great Britain, Qualifying","Muchova, Karolina","Noskova, Linda",Totals (Games),1,hdp=22.5
