captured_at,source_endpoint,event_id,kickoff_at,bookmaker,tour,tournament,player1,player2,market_name,recognized_most_aces,odds_count,sample_labels
2026-09-20T18:13:49Z,odds/multi,74839204,2026-09-21T04:10:00Z,BetMGM,WTA,Seoul,Kamilla Rakhimova,Polina Kudermetova,ML,no,1,
2026-09-20T18:13:49Z,odds/multi,74839204,2026-09-21T04:10:00Z,BetMGM,WTA,Seoul,Kamilla Rakhimova,Polina Kudermetova,Spread,no,2, | 
2026-09-20T18:13:49Z,odds/multi,74839204,2026-09-21T04:10:00Z,BetMGM,WTA,Seoul,Kamilla Rakhimova,Polina Kudermetova,Spread (Games),no,1,
2026-09-20T18:13:49Z,odds/multi,74839204,2026-09-21T04:10:00Z,BetMGM,WTA,Seoul,Kamilla Rakhimova,Polina Kudermetova,Totals (Games),no,1,
2026-09-20T18:13:49Z,odds/multi,74839218,2026-09-21T04:10:00Z,BetMGM,WTA,Seoul,Alina Korneeva,Mananchaya Sawangkaew,ML,no,1,
2026-09-20T18:13:49Z,odds/multi,74839218,2026-09-21T04:10:00Z,BetMGM,WTA,Seoul,Alina Korneeva,Mananchaya Sawangkaew,Spread,no,2, | 
2026-09-20T18:13:49Z,odds/multi,74839218,2026-09-21T04:10:00Z,BetMGM,WTA,Seoul,Alina Korneeva,Mananchaya Sawangkaew,Spread (Games),no,1,
2026-09-20T18:13:49Z,odds/multi,74839218,2026-09-21T04:10:00Z,BetMGM,WTA,Seoul,Alina Korneeva,Mananchaya Sawangkaew,Totals (Games),no,1,
2026-09-20T18:13:49Z,odds/multi,74857734,2026-09-21T05:40:00Z,BetMGM,WTA,Singapore,Rebecca Sramkova,Maja Chwalinska,ML,no,1,
2026-09-20T18:13:49Z,odds/multi,74857734,2026-09-21T05:40:00Z,BetMGM,WTA,Singapore,Rebecca Sramkova,Maja Chwalinska,Spread,no,2, | 
2026-09-20T18:13:49Z,odds/multi,74857734,2026-09-21T05:40:00Z,BetMGM,WTA,Singapore,Rebecca Sramkova,Maja Chwalinska,Spread (Games),no,1,
2026-09-20T18:13:49Z,odds/multi,74857734,2026-09-21T05:40:00Z,BetMGM,WTA,Singapore,Rebecca Sramkova,Maja Chwalinska,Totals (Games),no,1,
2026-09-20T18:13:49Z,odds/multi,74839212,2026-09-21T05:00:00Z,BetMGM,WTA,Seoul,Yue Yuan,Dayeon Back,ML,no,1,
2026-09-20T18:13:49Z,odds/multi,74839212,2026-09-21T05:00:00Z,BetMGM,WTA,Seoul,Yue Yuan,Dayeon Back,Spread,no,2, | 
2026-09-20T18:13:49Z,odds/multi,74839212,2026-09-21T05:00:00Z,BetMGM,WTA,Seoul,Yue Yuan,Dayeon Back,Spread (Games),no,1,
2026-09-20T18:13:49Z,odds/multi,74839212,2026-09-21T05:00:00Z,BetMGM,WTA,Seoul,Yue Yuan,Dayeon Back,Totals (Games),no,1,
2026-09-20T18:13:49Z,odds/multi,74573914,2026-09-20T18:30:00Z,BetMGM,WTA,Sao Paulo,Kaitlin Quevedo,Nadia Podoroska,ML,no,1,
2026-09-20T18:13:49Z,odds/multi,74573914,2026-09-20T18:30:00Z,BetMGM,WTA,Sao Paulo,Kaitlin Quevedo,Nadia Podoroska,Spread,no,2, | 
2026-09-20T18:13:49Z,odds/multi,74573914,2026-09-20T18:30:00Z,BetMGM,WTA,Sao Paulo,Kaitlin Quevedo,Nadia Podoroska,Spread (Games),no,3, |  | 
2026-09-20T18:13:49Z,odds/multi,74573914,2026-09-20T18:30:00Z,BetMGM,WTA,Sao Paulo,Kaitlin Quevedo,Nadia Podoroska,Totals (Games),no,3, |  | 
2026-09-20T18:13:49Z,odds/multi,74857740,2026-09-21T03:00:00Z,BetMGM,WTA,Singapore,Daria Kasatkina,Aliaksandra Sasnovich,ML,no,1,
2026-09-20T18:13:49Z,odds/multi,74857740,2026-09-21T03:00:00Z,BetMGM,WTA,Singapore,Daria Kasatkina,Aliaksandra Sasnovich,Spread,no,2, | 
