captured_at,source_endpoint,event_id,kickoff_at,bookmaker,tour,tournament,player1,player2,market_name,recognized_most_aces,odds_count,sample_labels
2026-09-02T18:48:24Z,odds/multi,73992568,2026-09-02T18:50:00Z,BetMGM,WTA,US Open,Oksana Selekhmeteva,Kamilla Rakhimova,ML,no,1,
2026-09-02T18:48:24Z,odds/multi,73992568,2026-09-02T18:50:00Z,BetMGM,WTA,US Open,Oksana Selekhmeteva,Kamilla Rakhimova,Spread,no,3, |  | 
2026-09-02T18:48:24Z,odds/multi,73992378,2026-09-02T19:15:00Z,BetMGM,ATP,US Open,James Duckworth,Yibing Wu,ML,no,1,
2026-09-02T18:48:24Z,odds/multi,73992378,2026-09-02T19:15:00Z,BetMGM,ATP,US Open,James Duckworth,Yibing Wu,Spread,no,3, |  | 
2026-09-02T18:48:24Z,odds/multi,73992364,2026-09-02T19:25:00Z,BetMGM,ATP,US Open,Matteo Berrettini,Mariano Navone,ML,no,1,
2026-09-02T18:48:24Z,odds/multi,73992364,2026-09-02T19:25:00Z,BetMGM,ATP,US Open,Matteo Berrettini,Mariano Navone,Spread,no,3, |  | 
2026-09-02T18:48:24Z,odds/multi,73992376,2026-09-02T20:10:00Z,BetMGM,ATP,US Open,Dino Prizmic,Tommy Paul,ML,no,1,
2026-09-02T18:48:24Z,odds/multi,73992376,2026-09-02T20:10:00Z,BetMGM,ATP,US Open,Dino Prizmic,Tommy Paul,Spread,no,3, |  | 
2026-09-02T18:48:24Z,odds/multi,73992352,2026-09-02T19:00:00Z,BetMGM,ATP,US Open,Denis Shapovalov,Luca Van Assche,ML,no,1,
2026-09-02T18:48:24Z,odds/multi,73992352,2026-09-02T19:00:00Z,BetMGM,ATP,US Open,Denis Shapovalov,Luca Van Assche,Spread,no,3, |  | 
2026-09-02T18:48:24Z,odds/multi,73992534,2026-09-02T19:10:00Z,BetMGM,WTA,US Open,Katie Boulter,Karolina Muchova,ML,no,1,
2026-09-02T18:48:24Z,odds/multi,73992534,2026-09-02T19:10:00Z,BetMGM,WTA,US Open,Katie Boulter,Karolina Muchova,Spread,no,3, |  | 
2026-09-02T18:48:24Z,odds/multi,73992354,2026-09-02T19:25:00Z,BetMGM,ATP,US Open,Jiri Lehecka,Toby Samuel,ML,no,1,
2026-09-02T18:48:24Z,odds/multi,73992354,2026-09-02T19:25:00Z,BetMGM,ATP,US Open,Jiri Lehecka,Toby Samuel,Spread,no,3, |  | 
2026-09-02T18:48:24Z,odds/multi,73992374,2026-09-02T20:00:00Z,BetMGM,ATP,US Open,Alexander Bublik,Adrian Mannarino,ML,no,1,
2026-09-02T18:48:24Z,odds/multi,73992374,2026-09-02T20:00:00Z,BetMGM,ATP,US Open,Alexander Bublik,Adrian Mannarino,Spread,no,3, |  | 
2026-09-02T18:48:24Z,odds/multi,73992562,2026-09-02T20:25:00Z,BetMGM,WTA,US Open,Kimberly Birrell,Ekaterina Alexandrova,ML,no,1,
2026-09-02T18:48:24Z,odds/multi,73992562,2026-09-02T20:25:00Z,BetMGM,WTA,US Open,Kimberly Birrell,Ekaterina Alexandrova,Spread,no,3, |  | 
2026-09-02T18:48:24Z,odds/multi,73992514,2026-09-02T18:50:00Z,BetMGM,WTA,US Open,Xinyu Wang,Anna Kalinskaya,ML,no,1,
2026-09-02T18:48:24Z,odds/multi,73992514,2026-09-02T18:50:00Z,BetMGM,WTA,US Open,Xinyu Wang,Anna Kalinskaya,Spread,no,3, |  | 
2026-09-02T18:48:24Z,odds/multi,73992356,2026-09-02T20:30:00Z,BetMGM,ATP,US Open,Lloyd Harris,Stefanos Tsitsipas,ML,no,1,
2026-09-02T18:48:24Z,odds/multi,73992356,2026-09-02T20:30:00Z,BetMGM,ATP,US Open,Lloyd Harris,Stefanos Tsitsipas,Spread,no,3, |  | 
2026-09-02T18:48:24Z,odds/multi,73992402,2026-09-02T21:50:00Z,BetMGM,ATP,US Open,Valentin Vacherot,Kamil Majchrzak,ML,no,1,
2026-09-02T18:48:24Z,odds/multi,73992402,2026-09-02T21:50:00Z,BetMGM,ATP,US Open,Valentin Vacherot,Kamil Majchrzak,Spread,no,2, | 
2026-09-02T18:48:24Z,odds/multi,73992566,2026-09-02T23:00:00Z,BetMGM,WTA,US Open,Aryna Sabalenka,Polina Iatcenko,ML,no,1,
2026-09-02T18:48:24Z,odds/multi,73992566,2026-09-02T23:00:00Z,BetMGM,WTA,US Open,Aryna Sabalenka,Polina Iatcenko,Spread,no,3, |  | 
2026-09-02T18:48:24Z,odds/multi,73992380,2026-09-03T00:10:00Z,BetMGM,ATP,US Open,Jaime Faria,Carlos Alcaraz,ML,no,1,
2026-09-02T18:48:24Z,odds/multi,73992380,2026-09-03T00:10:00Z,BetMGM,ATP,US Open,Jaime Faria,Carlos Alcaraz,Spread,no,3, |  | 
2026-09-02T18:48:24Z,odds/multi,73992518,2026-09-03T00:40:00Z,BetMGM,WTA,US Open,Lanlana Tararudee,Linda Noskova,ML,no,1,
2026-09-02T18:48:24Z,odds/multi,73992518,2026-09-03T00:40:00Z,BetMGM,WTA,US Open,Lanlana Tararudee,Linda Noskova,Spread,no,3, |  | 
2026-09-02T18:48:24Z,odds/multi,73992434,2026-09-03T15:00:00Z,BetMGM,ATP,US Open,Luciano Darderi,Dalibor Svrcina,ML,no,1,
2026-09-02T18:48:24Z,odds/multi,73992434,2026-09-03T15:00:00Z,BetMGM,ATP,US Open,Luciano Darderi,Dalibor Svrcina,Spread,no,3, |  | 
2026-09-02T18:48:24Z,odds/multi,73992436,2026-09-03T15:00:00Z,BetMGM,ATP,US Open,Dane Sweeny,Lorenzo Musetti,ML,no,1,
2026-09-02T18:48:24Z,odds/multi,73992436,2026-09-03T15:00:00Z,BetMGM,ATP,US Open,Dane Sweeny,Lorenzo Musetti,Spread,no,3, |  | 
2026-09-02T18:48:24Z,odds/multi,73992516,2026-09-02T20:40:00Z,BetMGM,WTA,US Open,Ann Li,Donna Vekic,ML,no,1,
2026-09-02T18:48:24Z,odds/multi,73992516,2026-09-02T20:40:00Z,BetMGM,WTA,US Open,Ann Li,Donna Vekic,Spread,no,3, |  | 
2026-09-02T18:48:24Z,odds/multi,73992512,2026-09-02T21:40:00Z,BetMGM,WTA,US Open,Elina Svitolina,Maya Joint,ML,no,1,
2026-09-02T18:48:24Z,odds/multi,73992512,2026-09-02T21:40:00Z,BetMGM,WTA,US Open,Elina Svitolina,Maya Joint,Spread,no,3, |  | 
2026-09-02T18:48:24Z,odds/multi,73992404,2026-09-02T23:00:00Z,BetMGM,ATP,US Open,Rei Sakamoto,Frances Tiafoe,ML,no,1,
2026-09-02T18:48:24Z,odds/multi,73992404,2026-09-02T23:00:00Z,BetMGM,ATP,US Open,Rei Sakamoto,Frances Tiafoe,Spread,no,3, |  | 
2026-09-02T18:48:24Z,odds/multi,73992478,2026-09-03T15:00:00Z,BetMGM,WTA,US Open,Qinwen Zheng,Yulia Putintseva,ML,no,1,
2026-09-02T18:48:24Z,odds/multi,73992478,2026-09-03T15:00:00Z,BetMGM,WTA,US Open,Qinwen Zheng,Yulia Putintseva,Spread,no,3, |  | 
2026-09-02T18:48:24Z,odds/multi,73992482,2026-09-03T15:00:00Z,BetMGM,WTA,US Open,Maria Timofeeva,Elise Mertens,ML,no,1,
2026-09-02T18:48:24Z,odds/multi,73992482,2026-09-03T15:00:00Z,BetMGM,WTA,US Open,Maria Timofeeva,Elise Mertens,Spread,no,3, |  | 
2026-09-02T18:48:24Z,odds/multi,73992484,2026-09-03T15:00:00Z,BetMGM,WTA,US Open,Cristina Bucsa,Himeno Sakatsume,ML,no,1,
2026-09-02T18:48:24Z,odds/multi,73992484,2026-09-03T15:00:00Z,BetMGM,WTA,US Open,Cristina Bucsa,Himeno Sakatsume,Spread,no,3, |  | 
2026-09-02T18:48:24Z,odds/multi,73992488,2026-09-03T15:00:00Z,BetMGM,WTA,US Open,Iga Swiatek,Nadia Podoroska,ML,no,1,
2026-09-02T18:48:24Z,odds/multi,73992488,2026-09-03T15:00:00Z,BetMGM,WTA,US Open,Iga Swiatek,Nadia Podoroska,Spread,no,2, | 
2026-09-02T18:48:24Z,odds/multi,73992524,2026-09-03T15:00:00Z,BetMGM,WTA,US Open,Anastasia Potapova,Leolia Jeanjean,ML,no,1,
2026-09-02T18:48:24Z,odds/multi,73992524,2026-09-03T15:00:00Z,BetMGM,WTA,US Open,Anastasia Potapova,Leolia Jeanjean,Spread,no,3, |  | 
2026-09-02T18:48:24Z,odds/multi,73992526,2026-09-03T15:00:00Z,BetMGM,WTA,US Open,Lilli Tagger,Amanda Anisimova,ML,no,1,
2026-09-02T18:48:24Z,odds/multi,73992526,2026-09-03T15:00:00Z,BetMGM,WTA,US Open,Lilli Tagger,Amanda Anisimova,Spread,no,3, |  | 
2026-09-02T18:48:24Z,odds/multi,73992476,2026-09-03T15:00:00Z,BetMGM,WTA,US Open,Madison Keys,Anna Bondar,ML,no,1,
2026-09-02T18:48:24Z,odds/multi,73992476,2026-09-03T15:00:00Z,BetMGM,WTA,US Open,Madison Keys,Anna Bondar,Spread,no,3, |  | 
2026-09-02T18:48:24Z,odds/multi,73992490,2026-09-03T15:00:00Z,BetMGM,WTA,US Open,Harriet Dart,Marie Bouzkova,ML,no,1,
2026-09-02T18:48:24Z,odds/multi,73992490,2026-09-03T15:00:00Z,BetMGM,WTA,US Open,Harriet Dart,Marie Bouzkova,Spread,no,3, |  | 
