captured_at,source_endpoint,event_id,kickoff_at,bookmaker,tour,tournament,player1,player2,market_name,recognized_most_aces,odds_count,sample_labels
2026-09-06T17:37:21Z,odds/multi,73992586,2026-09-06T20:40:00Z,BetMGM,WTA,US Open,Jessica Pegula,Sorana Cirstea,ML,no,1,
2026-09-06T17:37:21Z,odds/multi,73992586,2026-09-06T20:40:00Z,BetMGM,WTA,US Open,Jessica Pegula,Sorana Cirstea,Spread,no,5, |  |  |  | 
2026-09-06T17:37:21Z,odds/multi,73992424,2026-09-06T18:30:00Z,BetMGM,ATP,US Open,Alex Michelsen,Tomas Martin Etcheverry,ML,no,1,
2026-09-06T17:37:21Z,odds/multi,73992424,2026-09-06T18:30:00Z,BetMGM,ATP,US Open,Alex Michelsen,Tomas Martin Etcheverry,Spread,no,5, |  |  |  | 
2026-09-06T17:37:21Z,odds/multi,73992426,2026-09-06T23:00:00Z,BetMGM,ATP,US Open,Ben Shelton,Stefanos Tsitsipas,ML,no,1,
2026-09-06T17:37:21Z,odds/multi,73992426,2026-09-06T23:00:00Z,BetMGM,ATP,US Open,Ben Shelton,Stefanos Tsitsipas,Spread,no,5, |  |  |  | 
2026-09-06T17:37:21Z,odds/multi,73992462,2026-09-07T15:00:00Z,BetMGM,ATP,US Open,Arthur Gea,Botic Van de Zandschulp,ML,no,1,
2026-09-06T17:37:21Z,odds/multi,73992462,2026-09-07T15:00:00Z,BetMGM,ATP,US Open,Arthur Gea,Botic Van de Zandschulp,Spread,no,4, |  |  | 
2026-09-06T17:37:21Z,odds/multi,73992464,2026-09-07T15:00:00Z,BetMGM,ATP,US Open,Karen Khachanov,Learner Tien,ML,no,1,
2026-09-06T17:37:21Z,odds/multi,73992464,2026-09-07T15:00:00Z,BetMGM,ATP,US Open,Karen Khachanov,Learner Tien,Spread,no,5, |  |  |  | 
2026-09-06T17:37:21Z,odds/multi,73992466,2026-09-07T15:00:00Z,BetMGM,ATP,US Open,Francisco Cerundolo,Alexander Blockx,ML,no,1,
2026-09-06T17:37:21Z,odds/multi,73992466,2026-09-07T15:00:00Z,BetMGM,ATP,US Open,Francisco Cerundolo,Alexander Blockx,Spread,no,4, |  |  | 
