captured_at,event_id,kickoff_at,bookmaker,league,home,away,market_name,odds_count,sample_labels
2026-09-26T13:13:54Z,74753324,2026-09-27T06:10:00Z,Bet365,"ATP - Chengdu, China","Muller, Alexandre","Davidovich Fokina, Alejandro",ML,1,"{'home': '3.20', 'away': '1.36'}"
2026-09-26T13:13:54Z,74753324,2026-09-27T06:10:00Z,Bet365,"ATP - Chengdu, China","Muller, Alexandre","Davidovich Fokina, Alejandro",Spread (Games),1,hdp=3.5
2026-09-26T13:13:54Z,74753324,2026-09-27T06:10:00Z,Bet365,"ATP - Chengdu, China","Muller, Alexandre","Davidovich Fokina, Alejandro",Team Total (Games) Away,1,hdp=12.5
2026-09-26T13:13:54Z,74753324,2026-09-27T06:10:00Z,Bet365,"ATP - Chengdu, China","Muller, Alexandre","Davidovich Fokina, Alejandro",Team Total (Games) Home,1,hdp=10.5
2026-09-26T13:13:54Z,74753324,2026-09-27T06:10:00Z,Bet365,"ATP - Chengdu, China","Muller, Alexandre","Davidovich Fokina, Alejandro",Totals 1st Set,6,hdp=6.5 | hdp=7.5 | hdp=8.5 | hdp=9.5 | hdp=10.5 | hdp=12.5
2026-09-26T13:13:54Z,74753324,2026-09-27T06:10:00Z,Bet365,"ATP - Chengdu, China","Muller, Alexandre","Davidovich Fokina, Alejandro",Totals (Games),1,hdp=22.5
2026-09-26T13:13:54Z,74753324,2026-09-27T06:10:00Z,Bet365,"ATP - Chengdu, China","Muller, Alexandre","Davidovich Fokina, Alejandro",Set Betting,4,label=2-0 (1) | label=2-0 (2) | label=2-1 (1) | label=2-1 (2)
2026-09-26T13:13:54Z,74753320,2026-09-27T07:20:00Z,Bet365,"ATP - Chengdu, China","Mannarino, Adrian","Shapovalov, Denis",ML,1,"{'home': '3.00', 'away': '1.40'}"
2026-09-26T13:13:54Z,74753320,2026-09-27T07:20:00Z,Bet365,"ATP - Chengdu, China","Mannarino, Adrian","Shapovalov, Denis",Set Betting,4,label=2-0 (1) | label=2-0 (2) | label=2-1 (1) | label=2-1 (2)
2026-09-26T13:13:54Z,74753320,2026-09-27T07:20:00Z,Bet365,"ATP - Chengdu, China","Mannarino, Adrian","Shapovalov, Denis",Spread (Games),1,hdp=3.5
2026-09-26T13:13:54Z,74753320,2026-09-27T07:20:00Z,Bet365,"ATP - Chengdu, China","Mannarino, Adrian","Shapovalov, Denis",Team Total (Games) Away,1,hdp=12.5
2026-09-26T13:13:54Z,74753320,2026-09-27T07:20:00Z,Bet365,"ATP - Chengdu, China","Mannarino, Adrian","Shapovalov, Denis",Team Total (Games) Home,1,hdp=11.5
2026-09-26T13:13:54Z,74753320,2026-09-27T07:20:00Z,Bet365,"ATP - Chengdu, China","Mannarino, Adrian","Shapovalov, Denis",Totals 1st Set,6,hdp=6.5 | hdp=7.5 | hdp=8.5 | hdp=9.5 | hdp=10.5 | hdp=12.5
2026-09-26T13:13:54Z,74753320,2026-09-27T07:20:00Z,Bet365,"ATP - Chengdu, China","Mannarino, Adrian","Shapovalov, Denis",Totals (Games),1,hdp=21.5
2026-09-26T13:13:54Z,74753322,2026-09-27T05:00:00Z,Bet365,"ATP - Chengdu, China","Brooksby, Jenson","Basilashvili, Nikoloz",ML,1,"{'home': '1.80', 'away': '2.00'}"
2026-09-26T13:13:54Z,74753322,2026-09-27T05:00:00Z,Bet365,"ATP - Chengdu, China","Brooksby, Jenson","Basilashvili, Nikoloz",Totals 1st Set,6,hdp=6.5 | hdp=7.5 | hdp=8.5 | hdp=9.5 | hdp=10.5 | hdp=12.5
2026-09-26T13:13:54Z,74753322,2026-09-27T05:00:00Z,Bet365,"ATP - Chengdu, China","Brooksby, Jenson","Basilashvili, Nikoloz",Totals (Games),1,hdp=22.5
2026-09-26T13:13:54Z,74753322,2026-09-27T05:00:00Z,Bet365,"ATP - Chengdu, China","Brooksby, Jenson","Basilashvili, Nikoloz",Set Betting,4,label=2-0 (1) | label=2-0 (2) | label=2-1 (1) | label=2-1 (2)
2026-09-26T13:13:54Z,74753322,2026-09-27T05:00:00Z,Bet365,"ATP - Chengdu, China","Brooksby, Jenson","Basilashvili, Nikoloz",Spread (Games),1,hdp=-1.5
2026-09-26T13:13:54Z,74753322,2026-09-27T05:00:00Z,Bet365,"ATP - Chengdu, China","Brooksby, Jenson","Basilashvili, Nikoloz",Team Total (Games) Away,1,hdp=12.5
2026-09-26T13:13:54Z,74753322,2026-09-27T05:00:00Z,Bet365,"ATP - Chengdu, China","Brooksby, Jenson","Basilashvili, Nikoloz",Team Total (Games) Home,1,hdp=12.5
2026-09-26T13:13:54Z,74753278,2026-09-27T05:30:00Z,Bet365,"ATP - Hangzhou, China","Marozsan, Fabian","Jacquet, Kyrian",ML,1,"{'home': '1.80', 'away': '2.00'}"
2026-09-26T13:13:54Z,74753278,2026-09-27T05:30:00Z,Bet365,"ATP - Hangzhou, China","Marozsan, Fabian","Jacquet, Kyrian",Team Total (Games) Home,1,hdp=12.5
2026-09-26T13:13:54Z,74753278,2026-09-27T05:30:00Z,Bet365,"ATP - Hangzhou, China","Marozsan, Fabian","Jacquet, Kyrian",Totals 1st Set,6,hdp=6.5 | hdp=7.5 | hdp=8.5 | hdp=9.5 | hdp=10.5 | hdp=12.5
2026-09-26T13:13:54Z,74753278,2026-09-27T05:30:00Z,Bet365,"ATP - Hangzhou, China","Marozsan, Fabian","Jacquet, Kyrian",Totals (Games),1,hdp=23.5
2026-09-26T13:13:54Z,74753278,2026-09-27T05:30:00Z,Bet365,"ATP - Hangzhou, China","Marozsan, Fabian","Jacquet, Kyrian",Set Betting,4,label=2-0 (1) | label=2-0 (2) | label=2-1 (1) | label=2-1 (2)
2026-09-26T13:13:54Z,74753278,2026-09-27T05:30:00Z,Bet365,"ATP - Hangzhou, China","Marozsan, Fabian","Jacquet, Kyrian",Spread (Games),1,hdp=-0.5
2026-09-26T13:13:54Z,74753278,2026-09-27T05:30:00Z,Bet365,"ATP - Hangzhou, China","Marozsan, Fabian","Jacquet, Kyrian",Team Total (Games) Away,1,hdp=12.5
2026-09-26T13:13:54Z,74753280,2026-09-27T06:40:00Z,Bet365,"ATP - Hangzhou, China","Gaston, Hugo","Rublev, Andrey",ML,1,"{'home': '4.00', 'away': '1.25'}"
2026-09-26T13:13:54Z,74753280,2026-09-27T06:40:00Z,Bet365,"ATP - Hangzhou, China","Gaston, Hugo","Rublev, Andrey",Set Betting,4,label=2-0 (1) | label=2-0 (2) | label=2-1 (1) | label=2-1 (2)
2026-09-26T13:13:54Z,74753280,2026-09-27T06:40:00Z,Bet365,"ATP - Hangzhou, China","Gaston, Hugo","Rublev, Andrey",Spread (Games),1,hdp=4.5
2026-09-26T13:13:54Z,74753280,2026-09-27T06:40:00Z,Bet365,"ATP - Hangzhou, China","Gaston, Hugo","Rublev, Andrey",Team Total (Aces) Away,7,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5 | hdp=19.5
2026-09-26T13:13:54Z,74753280,2026-09-27T06:40:00Z,Bet365,"ATP - Hangzhou, China","Gaston, Hugo","Rublev, Andrey",Team Total (Games) Home,1,hdp=9.5
2026-09-26T13:13:54Z,74753280,2026-09-27T06:40:00Z,Bet365,"ATP - Hangzhou, China","Gaston, Hugo","Rublev, Andrey",Totals 1st Set,6,hdp=6.5 | hdp=7.5 | hdp=8.5 | hdp=9.5 | hdp=10.5 | hdp=12.5
2026-09-26T13:13:54Z,74753280,2026-09-27T06:40:00Z,Bet365,"ATP - Hangzhou, China","Gaston, Hugo","Rublev, Andrey",Totals (Aces),8,hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5 | hdp=19.5 | hdp=24.5
2026-09-26T13:13:54Z,74753280,2026-09-27T06:40:00Z,Bet365,"ATP - Hangzhou, China","Gaston, Hugo","Rublev, Andrey",Team Total (Aces) Home,5,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5
2026-09-26T13:13:54Z,74753280,2026-09-27T06:40:00Z,Bet365,"ATP - Hangzhou, China","Gaston, Hugo","Rublev, Andrey",Team Total (Games) Away,1,hdp=12.5
2026-09-26T13:13:54Z,74753280,2026-09-27T06:40:00Z,Bet365,"ATP - Hangzhou, China","Gaston, Hugo","Rublev, Andrey",Totals (Games),1,hdp=20.5
2026-09-26T13:13:54Z,74753318,2026-09-27T08:30:00Z,Bet365,"ATP - Chengdu, China","Harris, Lloyd","Hurkacz, Hubert",ML,1,"{'home': '2.50', 'away': '1.53'}"
2026-09-26T13:13:54Z,74753318,2026-09-27T08:30:00Z,Bet365,"ATP - Chengdu, China","Harris, Lloyd","Hurkacz, Hubert",Set Betting,4,label=2-0 (1) | label=2-0 (2) | label=2-1 (1) | label=2-1 (2)
2026-09-26T13:13:54Z,74753318,2026-09-27T08:30:00Z,Bet365,"ATP - Chengdu, China","Harris, Lloyd","Hurkacz, Hubert",Spread (Games),1,hdp=2.5
2026-09-26T13:13:54Z,74753318,2026-09-27T08:30:00Z,Bet365,"ATP - Chengdu, China","Harris, Lloyd","Hurkacz, Hubert",Team Total (Games) Away,1,hdp=13.5
2026-09-26T13:13:54Z,74753318,2026-09-27T08:30:00Z,Bet365,"ATP - Chengdu, China","Harris, Lloyd","Hurkacz, Hubert",Team Total (Games) Home,1,hdp=12.5
2026-09-26T13:13:54Z,74753318,2026-09-27T08:30:00Z,Bet365,"ATP - Chengdu, China","Harris, Lloyd","Hurkacz, Hubert",Totals 1st Set,6,hdp=6.5 | hdp=7.5 | hdp=8.5 | hdp=9.5 | hdp=10.5 | hdp=12.5
