captured_at,event_id,kickoff_at,bookmaker,league,home,away,market_name,odds_count,sample_labels
2026-08-09T09:06:57Z,73252870,2026-08-09T23:10:00Z,Bet365,"ATP - Montreal, Canada","Van de Zandschulp, Botic","Mensik, Jakub",ML,1,"{'home': '3.20', 'away': '1.36'}"
2026-08-09T09:06:57Z,73252870,2026-08-09T23:10:00Z,Bet365,"ATP - Montreal, Canada","Van de Zandschulp, Botic","Mensik, Jakub",Team Total (Games) Away,1,hdp=12.5
2026-08-09T09:06:57Z,73252870,2026-08-09T23:10:00Z,Bet365,"ATP - Montreal, Canada","Van de Zandschulp, Botic","Mensik, Jakub",Team Total (Double Faults) Home,8,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5
2026-08-09T09:06:57Z,73252870,2026-08-09T23:10:00Z,Bet365,"ATP - Montreal, Canada","Van de Zandschulp, Botic","Mensik, Jakub",Team Total (Games) Home,1,hdp=11.5
2026-08-09T09:06:57Z,73252870,2026-08-09T23:10:00Z,Bet365,"ATP - Montreal, Canada","Van de Zandschulp, Botic","Mensik, Jakub",Set Betting,4,label=2-0 (2) | label=2-1 (2) | label=2-0 (1) | label=2-1 (1)
2026-08-09T09:06:57Z,73252870,2026-08-09T23:10:00Z,Bet365,"ATP - Montreal, Canada","Van de Zandschulp, Botic","Mensik, Jakub",Team Total (Aces) Home,5,hdp=9.5 | hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=14.5
2026-08-09T09:06:57Z,73252870,2026-08-09T23:10:00Z,Bet365,"ATP - Montreal, Canada","Van de Zandschulp, Botic","Mensik, Jakub",Team Total (Aces) Away,7,hdp=2.5 | hdp=9.5 | hdp=14.5 | hdp=19.5 | hdp=0.5 | hdp=4.5
2026-08-09T09:06:57Z,73252870,2026-08-09T23:10:00Z,Bet365,"ATP - Montreal, Canada","Van de Zandschulp, Botic","Mensik, Jakub",Totals 1st Set,6,hdp=6.5 | hdp=9.5 | hdp=10.5 | hdp=12.5 | hdp=7.5 | hdp=8.5
2026-08-09T09:06:57Z,73252870,2026-08-09T23:10:00Z,Bet365,"ATP - Montreal, Canada","Van de Zandschulp, Botic","Mensik, Jakub",Totals (Aces),8,hdp=9.5 | hdp=14.5 | hdp=19.5 | hdp=29.5 | hdp=2.5 | hdp=4.5
2026-08-09T09:06:57Z,73252870,2026-08-09T23:10:00Z,Bet365,"ATP - Montreal, Canada","Van de Zandschulp, Botic","Mensik, Jakub",Totals (Double Faults),9,hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5 | hdp=11.5
2026-08-09T09:06:57Z,73252870,2026-08-09T23:10:00Z,Bet365,"ATP - Montreal, Canada","Van de Zandschulp, Botic","Mensik, Jakub",Totals (Games),1,hdp=22.5
2026-08-09T09:06:57Z,73252870,2026-08-09T23:10:00Z,Bet365,"ATP - Montreal, Canada","Van de Zandschulp, Botic","Mensik, Jakub",Team Total (Double Faults) Away,7,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5
2026-08-09T09:06:57Z,73252870,2026-08-09T23:10:00Z,Bet365,"ATP - Montreal, Canada","Van de Zandschulp, Botic","Mensik, Jakub",Spread (Games),1,hdp=3.5
2026-08-09T09:06:57Z,73252872,2026-08-10T16:30:00Z,Bet365,"ATP - Montreal, Canada","Darderi, Luciano","Nakashima, Brandon",ML,1,"{'home': '3.00', 'away': '1.40'}"
2026-08-09T09:06:57Z,73252872,2026-08-10T16:30:00Z,Bet365,"ATP - Montreal, Canada","Darderi, Luciano","Nakashima, Brandon",Spread (Games),1,hdp=3.5
2026-08-09T09:06:57Z,73252872,2026-08-10T16:30:00Z,Bet365,"ATP - Montreal, Canada","Darderi, Luciano","Nakashima, Brandon",Team Total (Games) Away,1,hdp=12.5
2026-08-09T09:06:57Z,73252872,2026-08-10T16:30:00Z,Bet365,"ATP - Montreal, Canada","Darderi, Luciano","Nakashima, Brandon",Team Total (Games) Home,1,hdp=11.5
2026-08-09T09:06:57Z,73252872,2026-08-10T16:30:00Z,Bet365,"ATP - Montreal, Canada","Darderi, Luciano","Nakashima, Brandon",Totals 1st Set,6,hdp=6.5 | hdp=7.5 | hdp=8.5 | hdp=9.5 | hdp=10.5 | hdp=12.5
2026-08-09T09:06:57Z,73252872,2026-08-10T16:30:00Z,Bet365,"ATP - Montreal, Canada","Darderi, Luciano","Nakashima, Brandon",Totals (Games),1,hdp=22.5
2026-08-09T09:06:57Z,73252872,2026-08-10T16:30:00Z,Bet365,"ATP - Montreal, Canada","Darderi, Luciano","Nakashima, Brandon",Set Betting,4,label=2-0 (1) | label=2-1 (1) | label=2-0 (2) | label=2-1 (2)
2026-08-09T09:06:57Z,73252886,2026-08-10T16:30:00Z,Bet365,"ATP - Montreal, Canada","Jodar, Rafael","Fils, Arthur",ML,1,"{'home': '1.90', 'away': '1.90'}"
2026-08-09T09:06:57Z,73252886,2026-08-10T16:30:00Z,Bet365,"ATP - Montreal, Canada","Jodar, Rafael","Fils, Arthur",Spread (Games),1,hdp=-0.5
2026-08-09T09:06:57Z,73252886,2026-08-10T16:30:00Z,Bet365,"ATP - Montreal, Canada","Jodar, Rafael","Fils, Arthur",Team Total (Double Faults) Away,6,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5
2026-08-09T09:06:57Z,73252886,2026-08-10T16:30:00Z,Bet365,"ATP - Montreal, Canada","Jodar, Rafael","Fils, Arthur",Team Total (Double Faults) Home,5,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5
2026-08-09T09:06:57Z,73252886,2026-08-10T16:30:00Z,Bet365,"ATP - Montreal, Canada","Jodar, Rafael","Fils, Arthur",Team Total (Games) Home,1,hdp=12.5
2026-08-09T09:06:57Z,73252886,2026-08-10T16:30:00Z,Bet365,"ATP - Montreal, Canada","Jodar, Rafael","Fils, Arthur",Totals (Games),1,hdp=22.5
2026-08-09T09:06:57Z,73252886,2026-08-10T16:30:00Z,Bet365,"ATP - Montreal, Canada","Jodar, Rafael","Fils, Arthur",Set Betting,4,label=2-0 (1) | label=2-1 (1) | label=2-0 (2) | label=2-1 (2)
2026-08-09T09:06:57Z,73252886,2026-08-10T16:30:00Z,Bet365,"ATP - Montreal, Canada","Jodar, Rafael","Fils, Arthur",Team Total (Games) Away,1,hdp=12.5
2026-08-09T09:06:57Z,73252886,2026-08-10T16:30:00Z,Bet365,"ATP - Montreal, Canada","Jodar, Rafael","Fils, Arthur",Totals 1st Set,6,hdp=8.5 | hdp=6.5 | hdp=7.5 | hdp=9.5 | hdp=10.5 | hdp=12.5
2026-08-09T09:06:57Z,73252886,2026-08-10T16:30:00Z,Bet365,"ATP - Montreal, Canada","Jodar, Rafael","Fils, Arthur",Totals (Double Faults),8,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5
2026-08-09T09:06:57Z,73252866,2026-08-09T16:30:00Z,Bet365,"ATP - Montreal, Canada","Griekspoor, Tallon","Merida, Daniel",ML,1,"{'home': '1.80', 'away': '2.00'}"
2026-08-09T09:06:57Z,73252866,2026-08-09T16:30:00Z,Bet365,"ATP - Montreal, Canada","Griekspoor, Tallon","Merida, Daniel",Set Betting,4,label=2-0 (1) | label=2-1 (1) | label=2-0 (2) | label=2-1 (2)
2026-08-09T09:06:57Z,73252866,2026-08-09T16:30:00Z,Bet365,"ATP - Montreal, Canada","Griekspoor, Tallon","Merida, Daniel",Team Total (Aces) Home,5,hdp=4.5 | hdp=9.5 | hdp=14.5 | hdp=0.5 | hdp=2.5
2026-08-09T09:06:57Z,73252866,2026-08-09T16:30:00Z,Bet365,"ATP - Montreal, Canada","Griekspoor, Tallon","Merida, Daniel",Team Total (Double Faults) Away,6,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5
2026-08-09T09:06:57Z,73252866,2026-08-09T16:30:00Z,Bet365,"ATP - Montreal, Canada","Griekspoor, Tallon","Merida, Daniel",Team Total (Double Faults) Home,6,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5
2026-08-09T09:06:57Z,73252866,2026-08-09T16:30:00Z,Bet365,"ATP - Montreal, Canada","Griekspoor, Tallon","Merida, Daniel",Totals (Double Faults),9,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5
2026-08-09T09:06:57Z,73252866,2026-08-09T16:30:00Z,Bet365,"ATP - Montreal, Canada","Griekspoor, Tallon","Merida, Daniel",Spread (Games),1,hdp=-0.5
2026-08-09T09:06:57Z,73252866,2026-08-09T16:30:00Z,Bet365,"ATP - Montreal, Canada","Griekspoor, Tallon","Merida, Daniel",Team Total (Aces) Away,5,hdp=14.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=0.5
2026-08-09T09:06:57Z,73252866,2026-08-09T16:30:00Z,Bet365,"ATP - Montreal, Canada","Griekspoor, Tallon","Merida, Daniel",Team Total (Games) Away,1,hdp=12.5
2026-08-09T09:06:57Z,73252866,2026-08-09T16:30:00Z,Bet365,"ATP - Montreal, Canada","Griekspoor, Tallon","Merida, Daniel",Team Total (Games) Home,1,hdp=12.5
2026-08-09T09:06:57Z,73252866,2026-08-09T16:30:00Z,Bet365,"ATP - Montreal, Canada","Griekspoor, Tallon","Merida, Daniel",Totals 1st Set,6,hdp=6.5 | hdp=7.5 | hdp=8.5 | hdp=9.5 | hdp=10.5 | hdp=12.5
