captured_at,event_id,kickoff_at,bookmaker,league,home,away,market_name,odds_count,sample_labels
2026-09-23T13:43:05Z,74921782,2026-09-24T05:00:00Z,Bet365,"ATP - Hangzhou, China","Shimabukuro, Sho","Gaston, Hugo",ML,1,"{'home': '2.00', 'away': '1.80'}"
2026-09-23T13:43:05Z,74921782,2026-09-24T05:00:00Z,Bet365,"ATP - Hangzhou, China","Shimabukuro, Sho","Gaston, Hugo",Team Total (Aces) Home,6,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5 | hdp=19.5
2026-09-23T13:43:05Z,74921782,2026-09-24T05:00:00Z,Bet365,"ATP - Hangzhou, China","Shimabukuro, Sho","Gaston, Hugo",Team Total (Games) Away,1,hdp=12.5
2026-09-23T13:43:05Z,74921782,2026-09-24T05:00:00Z,Bet365,"ATP - Hangzhou, China","Shimabukuro, Sho","Gaston, Hugo",Team Total (Games) Home,1,hdp=12.5
2026-09-23T13:43:05Z,74921782,2026-09-24T05:00:00Z,Bet365,"ATP - Hangzhou, China","Shimabukuro, Sho","Gaston, Hugo",Totals (Double Faults),8,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5
2026-09-23T13:43:05Z,74921782,2026-09-24T05:00:00Z,Bet365,"ATP - Hangzhou, China","Shimabukuro, Sho","Gaston, Hugo",Team Total (Aces) Away,5,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5
2026-09-23T13:43:05Z,74921782,2026-09-24T05:00:00Z,Bet365,"ATP - Hangzhou, China","Shimabukuro, Sho","Gaston, Hugo",Set Betting,4,label=2-0 (1) | label=2-0 (2) | label=2-1 (1) | label=2-1 (2)
2026-09-23T13:43:05Z,74921782,2026-09-24T05:00:00Z,Bet365,"ATP - Hangzhou, China","Shimabukuro, Sho","Gaston, Hugo",Team Total (Double Faults) Away,5,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5
2026-09-23T13:43:05Z,74921782,2026-09-24T05:00:00Z,Bet365,"ATP - Hangzhou, China","Shimabukuro, Sho","Gaston, Hugo",Team Total (Double Faults) Home,7,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5
2026-09-23T13:43:05Z,74921782,2026-09-24T05:00:00Z,Bet365,"ATP - Hangzhou, China","Shimabukuro, Sho","Gaston, Hugo",Totals 1st Set,6,hdp=6.5 | hdp=7.5 | hdp=8.5 | hdp=9.5 | hdp=10.5 | hdp=12.5
2026-09-23T13:43:05Z,74921782,2026-09-24T05:00:00Z,Bet365,"ATP - Hangzhou, China","Shimabukuro, Sho","Gaston, Hugo",Totals (Aces),8,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5 | hdp=19.5
2026-09-23T13:43:05Z,74921782,2026-09-24T05:00:00Z,Bet365,"ATP - Hangzhou, China","Shimabukuro, Sho","Gaston, Hugo",Totals (Games),1,hdp=22.5
2026-09-23T13:43:05Z,74921782,2026-09-24T05:00:00Z,Bet365,"ATP - Hangzhou, China","Shimabukuro, Sho","Gaston, Hugo",Spread (Games),1,hdp=0.5
2026-09-23T13:43:05Z,74923148,2026-09-24T05:00:00Z,Bet365,"ATP - Chengdu, China","Duckworth, James","Sonego, Lorenzo",ML,1,"{'home': '2.10', 'away': '1.72'}"
2026-09-23T13:43:05Z,74923148,2026-09-24T05:00:00Z,Bet365,"ATP - Chengdu, China","Duckworth, James","Sonego, Lorenzo",Totals (Aces),8,hdp=4.5 | hdp=9.5 | hdp=14.5 | hdp=19.5 | hdp=24.5 | hdp=29.5
2026-09-23T13:43:05Z,74923148,2026-09-24T05:00:00Z,Bet365,"ATP - Chengdu, China","Duckworth, James","Sonego, Lorenzo",Totals (Games),1,hdp=23.5
2026-09-23T13:43:05Z,74923148,2026-09-24T05:00:00Z,Bet365,"ATP - Chengdu, China","Duckworth, James","Sonego, Lorenzo",Spread (Games),1,hdp=1.5
2026-09-23T13:43:05Z,74923148,2026-09-24T05:00:00Z,Bet365,"ATP - Chengdu, China","Duckworth, James","Sonego, Lorenzo",Team Total (Aces) Home,7,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5 | hdp=19.5
