captured_at,source_endpoint,event_id,kickoff_at,bookmaker,tour,tournament,player1,player2,market_name,recognized_most_aces,odds_count,sample_labels
2026-09-21T20:02:04Z,odds/multi,74927266,2026-09-22T04:00:00Z,BetMGM,ATP,Hangzhou,Alex Bolt,Omar Jasika,ML,no,1,
2026-09-21T20:02:04Z,odds/multi,74899404,2026-09-22T04:30:00Z,BetMGM,WTA,Singapore,Alycia Parks,Mei Yamaguchi,ML,no,1,
2026-09-21T20:02:04Z,odds/multi,74839214,2026-09-22T03:00:00Z,BetMGM,WTA,Seoul,Sohyun Park,Robin Montgomery,ML,no,1,
2026-09-21T20:02:04Z,odds/multi,74839214,2026-09-22T03:00:00Z,BetMGM,WTA,Seoul,Sohyun Park,Robin Montgomery,Spread,no,2, | 
2026-09-21T20:02:04Z,odds/multi,74839214,2026-09-22T03:00:00Z,BetMGM,WTA,Seoul,Sohyun Park,Robin Montgomery,Spread (Games),no,1,
2026-09-21T20:02:04Z,odds/multi,74839214,2026-09-22T03:00:00Z,BetMGM,WTA,Seoul,Sohyun Park,Robin Montgomery,Totals (Games),no,1,
2026-09-21T20:02:04Z,odds/multi,74839220,2026-09-22T03:00:00Z,BetMGM,WTA,Seoul,Taylah Preston,Himeno Sakatsume,ML,no,1,
2026-09-21T20:02:04Z,odds/multi,74839220,2026-09-22T03:00:00Z,BetMGM,WTA,Seoul,Taylah Preston,Himeno Sakatsume,Spread,no,2, | 
2026-09-21T20:02:04Z,odds/multi,74839220,2026-09-22T03:00:00Z,BetMGM,WTA,Seoul,Taylah Preston,Himeno Sakatsume,Spread (Games),no,1,
2026-09-21T20:02:04Z,odds/multi,74839220,2026-09-22T03:00:00Z,BetMGM,WTA,Seoul,Taylah Preston,Himeno Sakatsume,Totals (Games),no,1,
2026-09-21T20:02:04Z,odds/multi,74857736,2026-09-22T03:00:00Z,BetMGM,WTA,Singapore,Vivian Wolff,Oleksandra Oliynykova,ML,no,1,
2026-09-21T20:02:04Z,odds/multi,74857736,2026-09-22T03:00:00Z,BetMGM,WTA,Singapore,Vivian Wolff,Oleksandra Oliynykova,Spread,no,2, | 
2026-09-21T20:02:04Z,odds/multi,74857736,2026-09-22T03:00:00Z,BetMGM,WTA,Singapore,Vivian Wolff,Oleksandra Oliynykova,Spread (Games),no,1,
2026-09-21T20:02:04Z,odds/multi,74857736,2026-09-22T03:00:00Z,BetMGM,WTA,Singapore,Vivian Wolff,Oleksandra Oliynykova,Totals (Games),no,1,
2026-09-21T20:02:04Z,odds/multi,74839210,2026-09-22T04:10:00Z,BetMGM,WTA,Seoul,Anna Bondar,Renata Zarazua,ML,no,1,
2026-09-21T20:02:04Z,odds/multi,74839210,2026-09-22T04:10:00Z,BetMGM,WTA,Seoul,Anna Bondar,Renata Zarazua,Spread,no,2, | 
2026-09-21T20:02:04Z,odds/multi,74839210,2026-09-22T04:10:00Z,BetMGM,WTA,Seoul,Anna Bondar,Renata Zarazua,Totals (Games),no,1,
2026-09-21T20:02:04Z,odds/multi,74839210,2026-09-22T04:10:00Z,BetMGM,WTA,Seoul,Anna Bondar,Renata Zarazua,Spread (Games),no,1,
2026-09-21T20:02:04Z,odds/multi,74839206,2026-09-22T03:00:00Z,BetMGM,WTA,Seoul,Eva Lys,Elena-Gabriela Ruse,ML,no,1,
2026-09-21T20:02:04Z,odds/multi,74839206,2026-09-22T03:00:00Z,BetMGM,WTA,Seoul,Eva Lys,Elena-Gabriela Ruse,Spread,no,2, | 
2026-09-21T20:02:04Z,odds/multi,74839206,2026-09-22T03:00:00Z,BetMGM,WTA,Seoul,Eva Lys,Elena-Gabriela Ruse,Spread (Games),no,1,
2026-09-21T20:02:04Z,odds/multi,74839206,2026-09-22T03:00:00Z,BetMGM,WTA,Seoul,Eva Lys,Elena-Gabriela Ruse,Totals (Games),no,1,
2026-09-21T20:02:04Z,odds/multi,74927258,2026-09-22T04:00:00Z,BetMGM,ATP,Hangzhou,Taro Daniel,Jake Delaney,ML,no,1,
2026-09-21T20:02:04Z,odds/multi,74927264,2026-09-22T04:00:00Z,BetMGM,ATP,Hangzhou,Kaigaoge Kang,Akira Santillan,ML,no,1,
2026-09-21T20:02:04Z,odds/multi,74857730,2026-09-22T05:30:00Z,BetMGM,WTA,Singapore,Tatiana Prozorova,Sofia Costoulas,ML,no,1,
2026-09-21T20:02:04Z,odds/multi,74857730,2026-09-22T05:30:00Z,BetMGM,WTA,Singapore,Tatiana Prozorova,Sofia Costoulas,Spread,no,2, | 
2026-09-21T20:02:04Z,odds/multi,74857730,2026-09-22T05:30:00Z,BetMGM,WTA,Singapore,Tatiana Prozorova,Sofia Costoulas,Totals (Games),no,1,
2026-09-21T20:02:04Z,odds/multi,74857730,2026-09-22T05:30:00Z,BetMGM,WTA,Singapore,Tatiana Prozorova,Sofia Costoulas,Spread (Games),no,1,
2026-09-21T20:02:04Z,odds/multi,74857732,2026-09-22T05:40:00Z,BetMGM,WTA,Singapore,Donna Vekic,Xinyu Wang,ML,no,1,
2026-09-21T20:02:04Z,odds/multi,74857732,2026-09-22T05:40:00Z,BetMGM,WTA,Singapore,Donna Vekic,Xinyu Wang,Spread,no,2, | 
