captured_at,source_endpoint,event_id,kickoff_at,bookmaker,tour,tournament,player1,player2,market_name,recognized_most_aces,odds_count,sample_labels
2026-08-31T20:53:32Z,odds/multi,74124774,2026-08-31T21:00:00Z,BetMGM,ATP,US Open,Felix Auger-Aliassime,Rinky Hijikata,ML,no,1,
2026-08-31T20:53:32Z,odds/multi,74124774,2026-08-31T21:00:00Z,BetMGM,ATP,US Open,Felix Auger-Aliassime,Rinky Hijikata,Spread,no,3, |  | 
2026-08-31T20:53:32Z,odds/multi,74150360,2026-08-31T21:25:00Z,BetMGM,ATP,US Open,Jakub Mensik,Shintaro Mochizuki,ML,no,1,
2026-08-31T20:53:32Z,odds/multi,74150360,2026-08-31T21:25:00Z,BetMGM,ATP,US Open,Jakub Mensik,Shintaro Mochizuki,Spread,no,3, |  | 
2026-08-31T20:53:32Z,odds/multi,74124772,2026-08-31T21:30:00Z,BetMGM,ATP,US Open,Roman Andres Burruchaga,Karen Khachanov,ML,no,1,
2026-08-31T20:53:32Z,odds/multi,74124772,2026-08-31T21:30:00Z,BetMGM,ATP,US Open,Roman Andres Burruchaga,Karen Khachanov,Spread,no,3, |  | 
2026-08-31T20:53:32Z,odds/multi,74124794,2026-08-31T22:25:00Z,BetMGM,ATP,US Open,Quentin Halys,Facundo Diaz Acosta,ML,no,1,
2026-08-31T20:53:32Z,odds/multi,74124794,2026-08-31T22:25:00Z,BetMGM,ATP,US Open,Quentin Halys,Facundo Diaz Acosta,Spread,no,3, |  | 
2026-08-31T20:53:32Z,odds/multi,74124816,2026-08-31T21:15:00Z,BetMGM,WTA,US Open,Elisabetta Cocciaretto,Katerina Siniakova,ML,no,1,
2026-08-31T20:53:32Z,odds/multi,74124816,2026-08-31T21:15:00Z,BetMGM,WTA,US Open,Elisabetta Cocciaretto,Katerina Siniakova,Spread,no,3, |  | 
2026-08-31T20:53:32Z,odds/multi,74150370,2026-08-31T21:55:00Z,BetMGM,ATP,US Open,Grigor Dimitrov,Alexei Popyrin,ML,no,1,
2026-08-31T20:53:32Z,odds/multi,74150370,2026-08-31T21:55:00Z,BetMGM,ATP,US Open,Grigor Dimitrov,Alexei Popyrin,Spread,no,3, |  | 
2026-08-31T20:53:32Z,odds/multi,74124764,2026-08-31T22:00:00Z,BetMGM,ATP,US Open,Nuno Borges,Learner Tien,ML,no,1,
