captured_at,event_id,kickoff_at,bookmaker,league,home,away,market_name,odds_count,sample_labels
2026-08-03T11:50:16Z,73352312,2026-08-03T15:00:00Z,Bet365,"ATP - Montreal, Canada","Van Assche, Luca","Droguet, Titouan",ML,1,"{'home': '1.80', 'away': '2.00'}"
2026-08-03T11:50:16Z,73352312,2026-08-03T15:00:00Z,Bet365,"ATP - Montreal, Canada","Van Assche, Luca","Droguet, Titouan",Team Total (Double Faults) Home,7,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5
2026-08-03T11:50:16Z,73352312,2026-08-03T15:00:00Z,Bet365,"ATP - Montreal, Canada","Van Assche, Luca","Droguet, Titouan",Totals 1st Set,6,hdp=6.5 | hdp=7.5 | hdp=9.5 | hdp=10.5 | hdp=12.5 | hdp=8.5
2026-08-03T11:50:16Z,73352312,2026-08-03T15:00:00Z,Bet365,"ATP - Montreal, Canada","Van Assche, Luca","Droguet, Titouan",Totals (Aces),8,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=14.5 | hdp=19.5 | hdp=24.5
2026-08-03T11:50:16Z,73352312,2026-08-03T15:00:00Z,Bet365,"ATP - Montreal, Canada","Van Assche, Luca","Droguet, Titouan",Totals (Double Faults),8,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5
2026-08-03T11:50:16Z,73352312,2026-08-03T15:00:00Z,Bet365,"ATP - Montreal, Canada","Van Assche, Luca","Droguet, Titouan",Team Total (Aces) Away,6,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5 | hdp=19.5
2026-08-03T11:50:16Z,73352312,2026-08-03T15:00:00Z,Bet365,"ATP - Montreal, Canada","Van Assche, Luca","Droguet, Titouan",Team Total (Aces) Home,5,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5
2026-08-03T11:50:16Z,73352312,2026-08-03T15:00:00Z,Bet365,"ATP - Montreal, Canada","Van Assche, Luca","Droguet, Titouan",Team Total (Games) Away,1,hdp=12.5
2026-08-03T11:50:16Z,73352312,2026-08-03T15:00:00Z,Bet365,"ATP - Montreal, Canada","Van Assche, Luca","Droguet, Titouan",Team Total (Games) Home,1,hdp=12.5
2026-08-03T11:50:16Z,73352312,2026-08-03T15:00:00Z,Bet365,"ATP - Montreal, Canada","Van Assche, Luca","Droguet, Titouan",Totals (Games),1,hdp=22.5
2026-08-03T11:50:16Z,73352312,2026-08-03T15:00:00Z,Bet365,"ATP - Montreal, Canada","Van Assche, Luca","Droguet, Titouan",Team Total (Double Faults) Away,5,hdp=0.5 | hdp=2.5 | hdp=7.5 | hdp=1.5 | hdp=4.5
2026-08-03T11:50:16Z,73352312,2026-08-03T15:00:00Z,Bet365,"ATP - Montreal, Canada","Van Assche, Luca","Droguet, Titouan",Set Betting,4,label=2-0 (1) | label=2-1 (1) | label=2-0 (2) | label=2-1 (2)
2026-08-03T11:50:16Z,73352312,2026-08-03T15:00:00Z,Bet365,"ATP - Montreal, Canada","Van Assche, Luca","Droguet, Titouan",Spread (Games),1,hdp=-0.5
2026-08-03T11:50:16Z,73352326,2026-08-03T15:00:00Z,Bet365,"ATP - Montreal, Canada","Mejia, Nicolas","Landaluce, Martin",ML,1,"{'home': '3.00', 'away': '1.40'}"
2026-08-03T11:50:16Z,73352326,2026-08-03T15:00:00Z,Bet365,"ATP - Montreal, Canada","Mejia, Nicolas","Landaluce, Martin",Team Total (Double Faults) Home,5,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5
2026-08-03T11:50:16Z,73352326,2026-08-03T15:00:00Z,Bet365,"ATP - Montreal, Canada","Mejia, Nicolas","Landaluce, Martin",Totals (Games),1,hdp=21.5
2026-08-03T11:50:16Z,73352326,2026-08-03T15:00:00Z,Bet365,"ATP - Montreal, Canada","Mejia, Nicolas","Landaluce, Martin",Set Betting,4,label=2-0 (1) | label=2-1 (1) | label=2-0 (2) | label=2-1 (2)
2026-08-03T11:50:16Z,73352326,2026-08-03T15:00:00Z,Bet365,"ATP - Montreal, Canada","Mejia, Nicolas","Landaluce, Martin",Spread (Games),1,hdp=3.5
2026-08-03T11:50:16Z,73352326,2026-08-03T15:00:00Z,Bet365,"ATP - Montreal, Canada","Mejia, Nicolas","Landaluce, Martin",Team Total (Double Faults) Away,8,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5
2026-08-03T11:50:16Z,73352326,2026-08-03T15:00:00Z,Bet365,"ATP - Montreal, Canada","Mejia, Nicolas","Landaluce, Martin",Totals (Aces),7,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5 | hdp=19.5
2026-08-03T11:50:16Z,73352326,2026-08-03T15:00:00Z,Bet365,"ATP - Montreal, Canada","Mejia, Nicolas","Landaluce, Martin",Team Total (Games) Away,1,hdp=12.5
2026-08-03T11:50:16Z,73352326,2026-08-03T15:00:00Z,Bet365,"ATP - Montreal, Canada","Mejia, Nicolas","Landaluce, Martin",Totals 1st Set,6,hdp=6.5 | hdp=7.5 | hdp=8.5 | hdp=9.5 | hdp=10.5 | hdp=12.5
2026-08-03T11:50:16Z,73352326,2026-08-03T15:00:00Z,Bet365,"ATP - Montreal, Canada","Mejia, Nicolas","Landaluce, Martin",Totals (Double Faults),9,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5
2026-08-03T11:50:16Z,73352326,2026-08-03T15:00:00Z,Bet365,"ATP - Montreal, Canada","Mejia, Nicolas","Landaluce, Martin",Team Total (Aces) Away,5,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5
2026-08-03T11:50:16Z,73352326,2026-08-03T15:00:00Z,Bet365,"ATP - Montreal, Canada","Mejia, Nicolas","Landaluce, Martin",Team Total (Aces) Home,5,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5
2026-08-03T11:50:16Z,73352326,2026-08-03T15:00:00Z,Bet365,"ATP - Montreal, Canada","Mejia, Nicolas","Landaluce, Martin",Team Total (Games) Home,1,hdp=11.5
2026-08-03T11:50:16Z,73325186,2026-08-03T15:00:00Z,Bet365,"WTA - Toronto, Canada","Oliynykova, Oleksandra","Pliskova, Karolina",ML,1,"{'home': '3.75', 'away': '1.28'}"
2026-08-03T11:50:16Z,73325186,2026-08-03T15:00:00Z,Bet365,"WTA - Toronto, Canada","Oliynykova, Oleksandra","Pliskova, Karolina",Set Betting,4,label=2-0 (1) | label=2-1 (1) | label=2-0 (2) | label=2-1 (2)
2026-08-03T11:50:16Z,73325186,2026-08-03T15:00:00Z,Bet365,"WTA - Toronto, Canada","Oliynykova, Oleksandra","Pliskova, Karolina",Team Total (Aces) Away,6,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5 | hdp=19.5
2026-08-03T11:50:16Z,73325186,2026-08-03T15:00:00Z,Bet365,"WTA - Toronto, Canada","Oliynykova, Oleksandra","Pliskova, Karolina",Team Total (Double Faults) Away,9,hdp=0.5 | hdp=19.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5
2026-08-03T11:50:16Z,73325186,2026-08-03T15:00:00Z,Bet365,"WTA - Toronto, Canada","Oliynykova, Oleksandra","Pliskova, Karolina",Totals (Aces),7,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5 | hdp=19.5
2026-08-03T11:50:16Z,73325186,2026-08-03T15:00:00Z,Bet365,"WTA - Toronto, Canada","Oliynykova, Oleksandra","Pliskova, Karolina",Totals (Games),1,hdp=19.5
2026-08-03T11:50:16Z,73325186,2026-08-03T15:00:00Z,Bet365,"WTA - Toronto, Canada","Oliynykova, Oleksandra","Pliskova, Karolina",Spread (Games),1,hdp=4.5
