captured_at,event_id,kickoff_at,bookmaker,league,home,away,market_name,odds_count,sample_labels
2026-08-16T08:51:33Z,73465986,2026-08-16T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Trungelliti, Marco","Medvedev, Daniil",ML,1,"{'home': '5.50', 'away': '1.14'}"
2026-08-16T08:51:33Z,73465986,2026-08-16T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Trungelliti, Marco","Medvedev, Daniil",Spread (Games),1,hdp=4.5
2026-08-16T08:51:33Z,73465986,2026-08-16T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Trungelliti, Marco","Medvedev, Daniil",Team Total (Double Faults) Home,8,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5
2026-08-16T08:51:33Z,73465986,2026-08-16T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Trungelliti, Marco","Medvedev, Daniil",Team Total (Games) Home,1,hdp=8.5
2026-08-16T08:51:33Z,73465986,2026-08-16T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Trungelliti, Marco","Medvedev, Daniil",Totals (Aces),8,hdp=0.5 | hdp=29.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5
2026-08-16T08:51:33Z,73465986,2026-08-16T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Trungelliti, Marco","Medvedev, Daniil",Totals (Double Faults),9,hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5 | hdp=11.5
2026-08-16T08:51:33Z,73465986,2026-08-16T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Trungelliti, Marco","Medvedev, Daniil",Set Betting,4,label=2-0 (1) | label=2-1 (1) | label=2-0 (2) | label=2-1 (2)
2026-08-16T08:51:33Z,73465986,2026-08-16T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Trungelliti, Marco","Medvedev, Daniil",Team Total (Aces) Away,6,hdp=0.5 | hdp=19.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5
2026-08-16T08:51:33Z,73465986,2026-08-16T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Trungelliti, Marco","Medvedev, Daniil",Team Total (Double Faults) Away,8,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5
2026-08-16T08:51:33Z,73465986,2026-08-16T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Trungelliti, Marco","Medvedev, Daniil",Team Total (Games) Away,1,hdp=12.5
2026-08-16T08:51:33Z,73465986,2026-08-16T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Trungelliti, Marco","Medvedev, Daniil",Totals 1st Set,6,hdp=6.5 | hdp=8.5 | hdp=9.5 | hdp=10.5 | hdp=12.5 | hdp=7.5
2026-08-16T08:51:33Z,73465986,2026-08-16T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Trungelliti, Marco","Medvedev, Daniil",Totals (Games),1,hdp=20.5
2026-08-16T08:51:33Z,73465986,2026-08-16T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Trungelliti, Marco","Medvedev, Daniil",Team Total (Aces) Home,5,hdp=0.5 | hdp=2.5 | hdp=9.5 | hdp=14.5 | hdp=4.5
2026-08-16T08:51:33Z,73466012,2026-08-16T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Humbert, Ugo","Zheng, Michael",ML,1,"{'home': '1.80', 'away': '2.00'}"
2026-08-16T08:51:33Z,73466012,2026-08-16T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Humbert, Ugo","Zheng, Michael",Team Total (Games) Home,1,hdp=12.5
2026-08-16T08:51:33Z,73466012,2026-08-16T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Humbert, Ugo","Zheng, Michael",Team Total (Aces) Away,6,hdp=4.5 | hdp=9.5 | hdp=0.5 | hdp=2.5 | hdp=14.5 | hdp=19.5
2026-08-16T08:51:33Z,73466012,2026-08-16T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Humbert, Ugo","Zheng, Michael",Team Total (Aces) Home,6,hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5 | hdp=0.5 | hdp=19.5
2026-08-16T08:51:33Z,73466012,2026-08-16T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Humbert, Ugo","Zheng, Michael",Team Total (Double Faults) Away,5,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5
2026-08-16T08:51:33Z,73466012,2026-08-16T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Humbert, Ugo","Zheng, Michael",Team Total (Double Faults) Home,8,hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5 | hdp=11.5 | hdp=0.5
2026-08-16T08:51:33Z,73466012,2026-08-16T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Humbert, Ugo","Zheng, Michael",Set Betting,4,label=2-0 (1) | label=2-1 (1) | label=2-0 (2) | label=2-1 (2)
2026-08-16T08:51:33Z,73466012,2026-08-16T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Humbert, Ugo","Zheng, Michael",Totals 1st Set,6,hdp=6.5 | hdp=10.5 | hdp=7.5 | hdp=8.5 | hdp=9.5 | hdp=12.5
2026-08-16T08:51:33Z,73466012,2026-08-16T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Humbert, Ugo","Zheng, Michael",Spread (Games),1,hdp=-0.5
2026-08-16T08:51:33Z,73466012,2026-08-16T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Humbert, Ugo","Zheng, Michael",Team Total (Games) Away,1,hdp=12.5
2026-08-16T08:51:33Z,73466012,2026-08-16T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Humbert, Ugo","Zheng, Michael",Totals (Aces),8,hdp=9.5 | hdp=14.5 | hdp=19.5 | hdp=24.5 | hdp=29.5 | hdp=2.5
2026-08-16T08:51:33Z,73466012,2026-08-16T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Humbert, Ugo","Zheng, Michael",Totals (Double Faults),9,hdp=7.5 | hdp=11.5 | hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5
2026-08-16T08:51:33Z,73466012,2026-08-16T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Humbert, Ugo","Zheng, Michael",Totals (Games),1,hdp=23.5
2026-08-16T08:51:33Z,73466964,2026-08-16T15:00:00Z,Bet365,"WTA - Cincinnati, USA","Tjen, Janice","Golubic, Viktorija",ML,1,"{'home': '1.80', 'away': '2.00'}"
2026-08-16T08:51:33Z,73466964,2026-08-16T15:00:00Z,Bet365,"WTA - Cincinnati, USA","Tjen, Janice","Golubic, Viktorija",Totals (Games),1,hdp=22.5
2026-08-16T08:51:33Z,73466964,2026-08-16T15:00:00Z,Bet365,"WTA - Cincinnati, USA","Tjen, Janice","Golubic, Viktorija",Team Total (Double Faults) Home,8,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5
