captured_at,event_id,kickoff_at,bookmaker,league,home,away,market_name,odds_count,sample_labels
2026-07-16T16:46:24Z,72668686,2026-07-16T17:40:00Z,Bet365,"WTA - Athens, Greece","Tauson, Clara","Tona, Miriana",ML,1,"{'home': '1.05', 'away': '11.00'}"
2026-07-16T16:46:24Z,72668686,2026-07-16T17:40:00Z,Bet365,"WTA - Athens, Greece","Tauson, Clara","Tona, Miriana",Spread (Games),1,hdp=-6.5
2026-07-16T16:46:24Z,72668686,2026-07-16T17:40:00Z,Bet365,"WTA - Athens, Greece","Tauson, Clara","Tona, Miriana",Totals 1st Set,6,hdp=10.5 | hdp=12.5 | hdp=6.5 | hdp=7.5 | hdp=8.5 | hdp=9.5
2026-07-16T16:46:24Z,72668686,2026-07-16T17:40:00Z,Bet365,"WTA - Athens, Greece","Tauson, Clara","Tona, Miriana",Totals (Games),1,hdp=17.5
2026-07-16T16:46:24Z,72668686,2026-07-16T17:40:00Z,Bet365,"WTA - Athens, Greece","Tauson, Clara","Tona, Miriana",Set Betting,1,{}
2026-07-16T16:46:24Z,72665132,2026-07-17T08:30:00Z,Bet365,"ATP - Gstaad, Switzerland","Collignon, Raphael","Vacherot, Valentin",ML,1,"{'home': '1.57', 'away': '2.37'}"
2026-07-16T16:46:24Z,72665132,2026-07-17T08:30:00Z,Bet365,"ATP - Gstaad, Switzerland","Collignon, Raphael","Vacherot, Valentin",Set Betting,1,{}
2026-07-16T16:46:24Z,72665132,2026-07-17T08:30:00Z,Bet365,"ATP - Gstaad, Switzerland","Collignon, Raphael","Vacherot, Valentin",Spread (Games),1,hdp=-1.5
2026-07-16T16:46:24Z,72665132,2026-07-17T08:30:00Z,Bet365,"ATP - Gstaad, Switzerland","Collignon, Raphael","Vacherot, Valentin",Team Total (Aces) Away,8,hdp=0.5 | hdp=14.5 | hdp=19.5 | hdp=24.5 | hdp=2.5 | hdp=29.5
2026-07-16T16:46:24Z,72665132,2026-07-17T08:30:00Z,Bet365,"ATP - Gstaad, Switzerland","Collignon, Raphael","Vacherot, Valentin",Team Total (Aces) Home,8,hdp=0.5 | hdp=14.5 | hdp=19.5 | hdp=24.5 | hdp=2.5 | hdp=29.5
2026-07-16T16:46:24Z,72665132,2026-07-17T08:30:00Z,Bet365,"ATP - Gstaad, Switzerland","Collignon, Raphael","Vacherot, Valentin",Totals (Double Faults),9,hdp=11.5 | hdp=14.5 | hdp=1.5 | hdp=19.5 | hdp=24.5 | hdp=2.5
2026-07-16T16:46:24Z,72665132,2026-07-17T08:30:00Z,Bet365,"ATP - Gstaad, Switzerland","Collignon, Raphael","Vacherot, Valentin",Totals (Games),1,hdp=24.5
2026-07-16T16:46:24Z,72665132,2026-07-17T08:30:00Z,Bet365,"ATP - Gstaad, Switzerland","Collignon, Raphael","Vacherot, Valentin",Team Total (Double Faults) Away,7,hdp=0.5 | hdp=11.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5
2026-07-16T16:46:24Z,72665132,2026-07-17T08:30:00Z,Bet365,"ATP - Gstaad, Switzerland","Collignon, Raphael","Vacherot, Valentin",Team Total (Double Faults) Home,9,hdp=0.5 | hdp=11.5 | hdp=14.5 | hdp=1.5 | hdp=19.5 | hdp=2.5
