event_id,date,tour,tournament,bookmaker,player,opponent,market,line,over_odds,under_odds,capture_ts,match_start_utc,raw_market_name,raw_outcome_count,raw_label_sample
74573902,2026-09-18,WTA,Sao Paulo,Bet365,Kaitlin Quevedo,Teodora Kostovic,aces,0.5,1.0600,,2026-09-18T13:01:10Z,2026-09-18T16:00:00Z,Team Total (Aces) Away,4,"{'hdp': 0.5, 'over': '1.06'}"
74573902,2026-09-18,WTA,Sao Paulo,Bet365,Kaitlin Quevedo,Teodora Kostovic,aces,2.5,1.7200,,2026-09-18T13:01:10Z,2026-09-18T16:00:00Z,Team Total (Aces) Away,4,"{'hdp': 2.5, 'over': '1.72'}"
74573902,2026-09-18,WTA,Sao Paulo,Bet365,Kaitlin Quevedo,Teodora Kostovic,aces,4.5,4.0000,,2026-09-18T13:01:10Z,2026-09-18T16:00:00Z,Team Total (Aces) Away,4,"{'hdp': 4.5, 'over': '4.00'}"
74573902,2026-09-18,WTA,Sao Paulo,Bet365,Kaitlin Quevedo,Teodora Kostovic,aces,9.5,26.0000,,2026-09-18T13:01:10Z,2026-09-18T16:00:00Z,Team Total (Aces) Away,4,"{'hdp': 9.5, 'over': '26.00'}"
74573902,2026-09-18,WTA,Sao Paulo,Bet365,Kaitlin Quevedo,Teodora Kostovic,double_faults,0.5,1.0100,,2026-09-18T13:01:10Z,2026-09-18T16:00:00Z,Team Total (Double Faults) Away,7,"{'hdp': 0.5, 'over': '1.01'}"
74573902,2026-09-18,WTA,Sao Paulo,Bet365,Kaitlin Quevedo,Teodora Kostovic,double_faults,1.5,1.1000,,2026-09-18T13:01:10Z,2026-09-18T16:00:00Z,Team Total (Double Faults) Away,7,"{'hdp': 1.5, 'over': '1.10'}"
74573902,2026-09-18,WTA,Sao Paulo,Bet365,Kaitlin Quevedo,Teodora Kostovic,double_faults,2.5,1.2500,,2026-09-18T13:01:10Z,2026-09-18T16:00:00Z,Team Total (Double Faults) Away,7,"{'hdp': 2.5, 'over': '1.25'}"
74573902,2026-09-18,WTA,Sao Paulo,Bet365,Kaitlin Quevedo,Teodora Kostovic,double_faults,4.5,2.1000,,2026-09-18T13:01:10Z,2026-09-18T16:00:00Z,Team Total (Double Faults) Away,7,"{'hdp': 4.5, 'over': '2.10'}"
74573902,2026-09-18,WTA,Sao Paulo,Bet365,Kaitlin Quevedo,Teodora Kostovic,double_faults,7.5,6.5000,,2026-09-18T13:01:10Z,2026-09-18T16:00:00Z,Team Total (Double Faults) Away,7,"{'hdp': 7.5, 'over': '6.50'}"
74573902,2026-09-18,WTA,Sao Paulo,Bet365,Kaitlin Quevedo,Teodora Kostovic,double_faults,9.5,17.0000,,2026-09-18T13:01:10Z,2026-09-18T16:00:00Z,Team Total (Double Faults) Away,7,"{'hdp': 9.5, 'over': '17.00'}"
