captured_at,event_id,kickoff_at,bookmaker,league,home,away,market_name,odds_count,sample_labels
2026-07-21T10:35:09Z,72987034,2026-07-21T11:00:00Z,Bet365,"ATP - Estoril, Portugal","Bueno, Gonzalo","Pereira, Tiago",ML,1,"{'home': '1.30', 'away': '3.50'}"
2026-07-21T10:35:09Z,72987034,2026-07-21T11:00:00Z,Bet365,"ATP - Estoril, Portugal","Bueno, Gonzalo","Pereira, Tiago",Team Total (Games) Away,1,hdp=9.5
2026-07-21T10:35:09Z,72987034,2026-07-21T11:00:00Z,Bet365,"ATP - Estoril, Portugal","Bueno, Gonzalo","Pereira, Tiago",Team Total (Aces) Away,4,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5
2026-07-21T10:35:09Z,72987034,2026-07-21T11:00:00Z,Bet365,"ATP - Estoril, Portugal","Bueno, Gonzalo","Pereira, Tiago",Totals (Games),1,hdp=20.5
2026-07-21T10:35:09Z,72987034,2026-07-21T11:00:00Z,Bet365,"ATP - Estoril, Portugal","Bueno, Gonzalo","Pereira, Tiago",Totals 1st Set,6,hdp=10.5 | hdp=12.5 | hdp=6.5 | hdp=7.5 | hdp=8.5 | hdp=9.5
2026-07-21T10:35:09Z,72987034,2026-07-21T11:00:00Z,Bet365,"ATP - Estoril, Portugal","Bueno, Gonzalo","Pereira, Tiago",Totals (Aces),5,hdp=0.5 | hdp=14.5 | hdp=2.5 | hdp=4.5 | hdp=9.5
2026-07-21T10:35:09Z,72987034,2026-07-21T11:00:00Z,Bet365,"ATP - Estoril, Portugal","Bueno, Gonzalo","Pereira, Tiago",Spread (Games),1,hdp=-4.5
2026-07-21T10:35:09Z,72987034,2026-07-21T11:00:00Z,Bet365,"ATP - Estoril, Portugal","Bueno, Gonzalo","Pereira, Tiago",Set Betting,1,{}
2026-07-21T10:35:09Z,72987034,2026-07-21T11:00:00Z,Bet365,"ATP - Estoril, Portugal","Bueno, Gonzalo","Pereira, Tiago",Team Total (Aces) Home,4,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5
2026-07-21T10:35:09Z,72987034,2026-07-21T11:00:00Z,Bet365,"ATP - Estoril, Portugal","Bueno, Gonzalo","Pereira, Tiago",Team Total (Double Faults) Away,5,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5
2026-07-21T10:35:09Z,72987034,2026-07-21T11:00:00Z,Bet365,"ATP - Estoril, Portugal","Bueno, Gonzalo","Pereira, Tiago",Team Total (Double Faults) Home,7,hdp=0.5 | hdp=11.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5
2026-07-21T10:35:09Z,72987034,2026-07-21T11:00:00Z,Bet365,"ATP - Estoril, Portugal","Bueno, Gonzalo","Pereira, Tiago",Team Total (Games) Home,1,hdp=12.5
