date,tour,tournament,player,opponent,market,line,over_odds,under_odds
2026-07-03,WTA,Wimbledon,Totals ( ),Anna Kalinskaya,double_faults,8.0,8.0000,1.5300
2026-07-03,WTA,Wimbledon,Totals ( ),Anna Kalinskaya,double_faults,10.0,21.0000,2.2500
2026-07-03,WTA,Wimbledon,Totals ( ),Anna Kalinskaya,double_faults,1.0,1.0200,
2026-07-03,WTA,Wimbledon,Totals ( ),Anna Kalinskaya,double_faults,2.0,1.1100,
2026-07-03,WTA,Wimbledon,Totals ( ),Anna Kalinskaya,double_faults,3.0,1.3000,1.0100
2026-07-03,WTA,Wimbledon,Totals ( ),Anna Kalinskaya,double_faults,5.0,2.2500,1.0800
2026-07-03,WTA,Wimbledon,Totals ( ),Anna Kalinskaya,double_faults,12.0,26.0000,4.0000
2026-07-03,WTA,Wimbledon,Totals ( ),Anna Kalinskaya,double_faults,15.0,,11.0000
2026-07-03,WTA,Wimbledon,Totals ( ),Anna Kalinskaya,double_faults,20.0,,26.0000
2026-07-03,ATP,Wimbledon,Totals ( ),Tommy Paul,double_faults,1.0,,1.0200
2026-07-03,ATP,Wimbledon,Totals ( ),Tommy Paul,double_faults,2.0,1.0100,
2026-07-03,ATP,Wimbledon,Totals ( ),Tommy Paul,double_faults,3.0,1.0600,
2026-07-03,ATP,Wimbledon,Totals ( ),Tommy Paul,double_faults,5.0,1.3300,1.0300
2026-07-03,ATP,Wimbledon,Totals ( ),Tommy Paul,double_faults,8.0,2.6200,1.2800
2026-07-03,ATP,Wimbledon,Totals ( ),Tommy Paul,double_faults,10.0,5.5000,1.6600
2026-07-03,ATP,Wimbledon,Totals ( ),Tommy Paul,double_faults,12.0,11.0000,2.5000
2026-07-03,ATP,Wimbledon,Totals ( ),Tommy Paul,double_faults,15.0,26.0000,5.5000
2026-07-03,ATP,Wimbledon,Totals ( ),Tommy Paul,double_faults,20.0,,26.0000
2026-07-03,ATP,Wimbledon,Totals ( ),Tommy Paul,aces,3.0,,1.0100
2026-07-03,ATP,Wimbledon,Totals ( ),Tommy Paul,aces,5.0,1.0100,1.0500
2026-07-03,ATP,Wimbledon,Totals ( ),Tommy Paul,aces,10.0,1.1100,
2026-07-03,ATP,Wimbledon,Totals ( ),Tommy Paul,aces,15.0,1.4000,1.0200
2026-07-03,ATP,Wimbledon,Totals ( ),Tommy Paul,aces,20.0,1.9000,1.1000
2026-07-03,ATP,Wimbledon,Totals ( ),Tommy Paul,aces,25.0,3.0000,1.2800
2026-07-03,ATP,Wimbledon,Totals ( ),Tommy Paul,aces,30.0,4.5000,1.6100
2026-07-03,ATP,Wimbledon,Totals ( ),Tommy Paul,aces,40.0,15.0000,3.2500
2026-07-03,ATP,Wimbledon,Totals ( ),Tommy Paul,aces,50.0,26.0000,7.0000
2026-07-03,WTA,Wimbledon,Totals ( ),Jessica Bouzas Maneiro,aces,5.0,1.6100,1.1200
2026-07-03,WTA,Wimbledon,Totals ( ),Jessica Bouzas Maneiro,aces,10.0,7.0000,2.1000
2026-07-03,WTA,Wimbledon,Totals ( ),Jessica Bouzas Maneiro,aces,3.0,1.1600,1.0200
2026-07-03,WTA,Wimbledon,Totals ( ),Jessica Bouzas Maneiro,aces,15.0,26.0000,6.0000
2026-07-03,WTA,Wimbledon,Totals ( ),Jessica Bouzas Maneiro,aces,20.0,,19.0000
2026-07-03,WTA,Wimbledon,Totals ( ),Jessica Bouzas Maneiro,aces,25.0,,26.0000
2026-07-03,WTA,Wimbledon,Totals ( ),Jessica Bouzas Maneiro,double_faults,1.0,1.1400,
2026-07-03,WTA,Wimbledon,Totals ( ),Jessica Bouzas Maneiro,double_faults,2.0,1.5700,
2026-07-03,WTA,Wimbledon,Totals ( ),Jessica Bouzas Maneiro,double_faults,8.0,26.0000,2.2500
2026-07-03,WTA,Wimbledon,Totals ( ),Jessica Bouzas Maneiro,double_faults,10.0,,4.3300
2026-07-03,WTA,Wimbledon,Totals ( ),Jessica Bouzas Maneiro,double_faults,12.0,,10.0000
2026-07-03,WTA,Wimbledon,Totals ( ),Jessica Bouzas Maneiro,double_faults,15.0,,26.0000
2026-07-03,WTA,Wimbledon,Totals ( ),Jessica Bouzas Maneiro,double_faults,3.0,2.5000,1.0300
2026-07-03,WTA,Wimbledon,Totals ( ),Jessica Bouzas Maneiro,double_faults,5.0,8.0000,1.2200
2026-07-03,WTA,Wimbledon,Totals ( ),Naomi Osaka,aces,1.0,1.0400,
2026-07-03,WTA,Wimbledon,Totals ( ),Naomi Osaka,aces,3.0,1.4400,
2026-07-03,WTA,Wimbledon,Totals ( ),Naomi Osaka,aces,5.0,2.6200,1.0500
2026-07-03,WTA,Wimbledon,Totals ( ),Naomi Osaka,aces,10.0,17.0000,1.5000
2026-07-03,WTA,Wimbledon,Totals ( ),Naomi Osaka,aces,15.0,26.0000,2.7500
2026-07-03,WTA,Wimbledon,Totals ( ),Naomi Osaka,aces,20.0,,7.0000
2026-07-03,WTA,Wimbledon,Totals ( ),Naomi Osaka,aces,25.0,,17.0000
2026-07-03,WTA,Wimbledon,Totals ( ),Naomi Osaka,aces,30.0,,26.0000
2026-07-03,WTA,Wimbledon,Totals ( ),Naomi Osaka,double_faults,2.0,,1.1400
2026-07-03,WTA,Wimbledon,Totals ( ),Naomi Osaka,double_faults,3.0,1.0100,
2026-07-03,WTA,Wimbledon,Totals ( ),Naomi Osaka,double_faults,5.0,1.1000,1.0100
2026-07-03,WTA,Wimbledon,Totals ( ),Naomi Osaka,double_faults,20.0,26.0000,9.0000
2026-07-03,WTA,Wimbledon,Totals ( ),Naomi Osaka,double_faults,25.0,,26.0000
2026-07-03,WTA,Wimbledon,Totals ( ),Naomi Osaka,double_faults,1.0,,1.0300
2026-07-03,WTA,Wimbledon,Totals ( ),Naomi Osaka,double_faults,8.0,1.5700,1.1100
2026-07-03,WTA,Wimbledon,Totals ( ),Naomi Osaka,double_faults,10.0,2.2500,1.3000
2026-07-03,WTA,Wimbledon,Totals ( ),Naomi Osaka,double_faults,12.0,3.7500,1.6600
2026-07-03,WTA,Wimbledon,Totals ( ),Naomi Osaka,double_faults,15.0,10.0000,2.7500
2026-07-03,ATP,Wimbledon,Totals ( ),Novak Djokovic,aces,10.0,1.2000,
2026-07-03,ATP,Wimbledon,Totals ( ),Novak Djokovic,aces,20.0,2.2000,1.1400
2026-07-03,ATP,Wimbledon,Totals ( ),Novak Djokovic,aces,25.0,3.4000,1.3600
2026-07-03,ATP,Wimbledon,Totals ( ),Novak Djokovic,aces,30.0,5.5000,1.7200
2026-07-03,ATP,Wimbledon,Totals ( ),Novak Djokovic,aces,40.0,13.0000,3.2500
2026-07-03,ATP,Wimbledon,Totals ( ),Novak Djokovic,aces,50.0,26.0000,7.0000
2026-07-03,ATP,Wimbledon,Totals ( ),Novak Djokovic,aces,15.0,1.5300,1.0400
2026-07-03,ATP,Wimbledon,Totals ( ),Novak Djokovic,aces,5.0,1.0200,1.0400
2026-07-03,ATP,Wimbledon,Totals ( ),Novak Djokovic,double_faults,1.0,,1.1200
2026-07-03,ATP,Wimbledon,Totals ( ),Novak Djokovic,double_faults,5.0,1.3000,1.0800
2026-07-03,ATP,Wimbledon,Totals ( ),Novak Djokovic,double_faults,8.0,2.6200,1.5300
2026-07-03,ATP,Wimbledon,Totals ( ),Novak Djokovic,double_faults,10.0,5.5000,2.2500
2026-07-03,ATP,Wimbledon,Totals ( ),Novak Djokovic,double_faults,15.0,26.0000,11.0000
2026-07-03,ATP,Wimbledon,Totals ( ),Novak Djokovic,double_faults,3.0,1.0500,
2026-07-03,ATP,Wimbledon,Totals ( ),Novak Djokovic,double_faults,12.0,13.0000,3.7500
2026-07-03,ATP,Wimbledon,Totals ( ),Novak Djokovic,double_faults,2.0,1.0100,
2026-07-03,ATP,Wimbledon,Totals ( ),Novak Djokovic,double_faults,20.0,,26.0000
2026-07-03,ATP,Wimbledon,Totals ( ),Jenson Brooksby,aces,3.0,,1.1200
2026-07-03,ATP,Wimbledon,Totals ( ),Jenson Brooksby,aces,5.0,1.0200,
2026-07-03,ATP,Wimbledon,Totals ( ),Jenson Brooksby,aces,10.0,1.2200,1.0400
2026-07-03,ATP,Wimbledon,Totals ( ),Jenson Brooksby,aces,15.0,1.8300,1.2000
2026-07-03,ATP,Wimbledon,Totals ( ),Jenson Brooksby,aces,20.0,3.2500,1.6100
2026-07-03,ATP,Wimbledon,Totals ( ),Jenson Brooksby,aces,25.0,6.0000,2.3700
2026-07-03,ATP,Wimbledon,Totals ( ),Jenson Brooksby,aces,30.0,13.0000,4.0000
2026-07-03,ATP,Wimbledon,Totals ( ),Jenson Brooksby,aces,40.0,26.0000,13.0000
2026-07-03,ATP,Wimbledon,Totals ( ),Jenson Brooksby,aces,50.0,,26.0000
2026-07-03,ATP,Wimbledon,Totals ( ),Jenson Brooksby,double_faults,1.0,1.0400,
2026-07-03,ATP,Wimbledon,Totals ( ),Jenson Brooksby,double_faults,8.0,13.0000,2.6200
2026-07-03,ATP,Wimbledon,Totals ( ),Jenson Brooksby,double_faults,12.0,,11.0000
2026-07-03,ATP,Wimbledon,Totals ( ),Jenson Brooksby,double_faults,15.0,,26.0000
2026-07-03,ATP,Wimbledon,Totals ( ),Jenson Brooksby,double_faults,2.0,1.2200,1.0100
2026-07-03,ATP,Wimbledon,Totals ( ),Jenson Brooksby,double_faults,3.0,1.5700,1.0500
2026-07-03,ATP,Wimbledon,Totals ( ),Jenson Brooksby,double_faults,5.0,3.2500,1.3300
2026-07-03,ATP,Wimbledon,Totals ( ),Jenson Brooksby,double_faults,10.0,26.0000,5.5000
2026-07-03,WTA,Wimbledon,Totals ( ),Barbora Krejcikova,double_faults,2.0,,1.0400
2026-07-03,WTA,Wimbledon,Totals ( ),Barbora Krejcikova,double_faults,3.0,1.0100,
2026-07-03,WTA,Wimbledon,Totals ( ),Barbora Krejcikova,double_faults,5.0,1.1000,
2026-07-03,WTA,Wimbledon,Totals ( ),Barbora Krejcikova,double_faults,8.0,1.5700,1.0500
2026-07-03,WTA,Wimbledon,Totals ( ),Barbora Krejcikova,double_faults,10.0,2.2500,1.1600
2026-07-03,WTA,Wimbledon,Totals ( ),Barbora Krejcikova,double_faults,12.0,3.7500,1.3600
2026-07-03,WTA,Wimbledon,Totals ( ),Barbora Krejcikova,double_faults,15.0,9.0000,1.9000
2026-07-03,WTA,Wimbledon,Totals ( ),Barbora Krejcikova,double_faults,20.0,26.0000,5.0000
2026-07-03,WTA,Wimbledon,Totals ( ),Barbora Krejcikova,double_faults,25.0,,15.0000
2026-07-03,WTA,Wimbledon,Totals ( ),Barbora Krejcikova,aces,1.0,1.0100,
2026-07-03,WTA,Wimbledon,Totals ( ),Barbora Krejcikova,aces,3.0,1.1800,1.0100
2026-07-03,WTA,Wimbledon,Totals ( ),Barbora Krejcikova,aces,5.0,1.6100,1.0600
2026-07-03,WTA,Wimbledon,Totals ( ),Barbora Krejcikova,aces,10.0,6.0000,1.5300
2026-07-03,WTA,Wimbledon,Totals ( ),Barbora Krejcikova,aces,15.0,26.0000,3.2500
2026-07-03,WTA,Wimbledon,Totals ( ),Barbora Krejcikova,aces,20.0,,8.0000
2026-07-03,WTA,Wimbledon,Totals ( ),Barbora Krejcikova,aces,25.0,,19.0000
2026-07-03,WTA,Wimbledon,Totals ( ),Barbora Krejcikova,aces,30.0,,26.0000
2026-07-03,WTA,Wimbledon,Totals ( ),Jelena Ostapenko,aces,3.0,1.0700,
2026-07-03,WTA,Wimbledon,Totals ( ),Jelena Ostapenko,aces,5.0,1.3000,1.0300
2026-07-03,WTA,Wimbledon,Totals ( ),Jelena Ostapenko,aces,10.0,3.5000,1.3300
2026-07-03,WTA,Wimbledon,Totals ( ),Jelena Ostapenko,aces,30.0,,19.0000
2026-07-03,WTA,Wimbledon,Totals ( ),Jelena Ostapenko,aces,40.0,,26.0000
2026-07-03,WTA,Wimbledon,Totals ( ),Jelena Ostapenko,aces,15.0,13.0000,2.1000
2026-07-03,WTA,Wimbledon,Totals ( ),Jelena Ostapenko,aces,20.0,26.0000,4.0000
2026-07-03,WTA,Wimbledon,Totals ( ),Jelena Ostapenko,aces,25.0,,9.0000
2026-07-03,WTA,Wimbledon,Totals ( ),Jelena Ostapenko,double_faults,8.0,11.0000,1.0300
2026-07-03,WTA,Wimbledon,Totals ( ),Jelena Ostapenko,double_faults,12.0,,1.2500
2026-07-03,WTA,Wimbledon,Totals ( ),Jelena Ostapenko,double_faults,15.0,,1.6600
2026-07-03,WTA,Wimbledon,Totals ( ),Jelena Ostapenko,double_faults,20.0,,3.7500
2026-07-03,WTA,Wimbledon,Totals ( ),Jelena Ostapenko,double_faults,25.0,,11.0000
2026-07-03,WTA,Wimbledon,Totals ( ),Jelena Ostapenko,double_faults,1.0,1.0300,
2026-07-03,WTA,Wimbledon,Totals ( ),Jelena Ostapenko,double_faults,2.0,1.1600,
2026-07-03,WTA,Wimbledon,Totals ( ),Jelena Ostapenko,double_faults,3.0,1.4400,
2026-07-03,WTA,Wimbledon,Totals ( ),Jelena Ostapenko,double_faults,5.0,2.7500,
2026-07-03,WTA,Wimbledon,Totals ( ),Jelena Ostapenko,double_faults,10.0,26.0000,1.1000
2026-07-03,WTA,Wimbledon,Totals ( ),Coco Gauff,aces,1.0,1.1000,
2026-07-03,WTA,Wimbledon,Totals ( ),Coco Gauff,aces,20.0,,26.0000
2026-07-03,WTA,Wimbledon,Totals ( ),Coco Gauff,aces,3.0,1.9000,1.0600
2026-07-03,WTA,Wimbledon,Totals ( ),Coco Gauff,aces,5.0,4.5000,1.3000
2026-07-03,WTA,Wimbledon,Totals ( ),Coco Gauff,aces,10.0,26.0000,3.5000
2026-07-03,WTA,Wimbledon,Totals ( ),Coco Gauff,aces,15.0,,15.0000
2026-07-03,WTA,Wimbledon,Totals ( ),Coco Gauff,double_faults,1.0,1.1000,
2026-07-03,WTA,Wimbledon,Totals ( ),Coco Gauff,double_faults,2.0,1.5000,
2026-07-03,WTA,Wimbledon,Totals ( ),Coco Gauff,double_faults,25.0,,26.0000
2026-07-03,WTA,Wimbledon,Totals ( ),Coco Gauff,double_faults,3.0,2.3700,1.0100
2026-07-03,WTA,Wimbledon,Totals ( ),Coco Gauff,double_faults,20.0,,15.0000
2026-07-03,WTA,Wimbledon,Totals ( ),Coco Gauff,double_faults,5.0,10.0000,1.1000
2026-07-03,WTA,Wimbledon,Totals ( ),Coco Gauff,double_faults,8.0,26.0000,1.4400
2026-07-03,WTA,Wimbledon,Totals ( ),Coco Gauff,double_faults,15.0,,5.0000
2026-07-03,WTA,Wimbledon,Totals ( ),Coco Gauff,double_faults,10.0,,1.9000
2026-07-03,WTA,Wimbledon,Totals ( ),Coco Gauff,double_faults,12.0,,2.7500
2026-07-03,ATP,Wimbledon,Totals ( ),Marton Fucsovics,aces,50.0,,26.0000
2026-07-03,ATP,Wimbledon,Totals ( ),Marton Fucsovics,aces,3.0,1.0200,
2026-07-03,ATP,Wimbledon,Totals ( ),Marton Fucsovics,aces,5.0,1.1000,
2026-07-03,ATP,Wimbledon,Totals ( ),Marton Fucsovics,aces,10.0,1.7200,1.0400
2026-07-03,ATP,Wimbledon,Totals ( ),Marton Fucsovics,aces,15.0,3.7500,1.2000
2026-07-03,ATP,Wimbledon,Totals ( ),Marton Fucsovics,aces,20.0,10.0000,1.5700
2026-07-03,ATP,Wimbledon,Totals ( ),Marton Fucsovics,aces,25.0,21.0000,2.3700
2026-07-03,ATP,Wimbledon,Totals ( ),Marton Fucsovics,aces,30.0,26.0000,3.7500
2026-07-03,ATP,Wimbledon,Totals ( ),Marton Fucsovics,aces,40.0,,13.0000
2026-07-03,ATP,Wimbledon,Totals ( ),Marton Fucsovics,double_faults,3.0,1.2200,
2026-07-03,ATP,Wimbledon,Totals ( ),Marton Fucsovics,double_faults,5.0,1.9000,
2026-07-03,ATP,Wimbledon,Totals ( ),Marton Fucsovics,double_faults,8.0,6.0000,1.0400
2026-07-03,ATP,Wimbledon,Totals ( ),Marton Fucsovics,double_faults,10.0,15.0000,1.1400
2026-07-03,ATP,Wimbledon,Totals ( ),Marton Fucsovics,double_faults,12.0,26.0000,1.3300
2026-07-03,ATP,Wimbledon,Totals ( ),Marton Fucsovics,double_faults,1.0,1.0100,
2026-07-03,ATP,Wimbledon,Totals ( ),Marton Fucsovics,double_faults,2.0,1.0700,
2026-07-03,ATP,Wimbledon,Totals ( ),Marton Fucsovics,double_faults,15.0,,1.8300
2026-07-03,ATP,Wimbledon,Totals ( ),Marton Fucsovics,double_faults,20.0,,4.5000
2026-07-03,ATP,Wimbledon,Totals ( ),Marton Fucsovics,double_faults,25.0,,15.0000
2026-07-03,WTA,Wimbledon,Totals ( ),Mananchaya Sawangkaew,aces,1.0,1.0100,
2026-07-03,WTA,Wimbledon,Totals ( ),Mananchaya Sawangkaew,aces,3.0,1.1600,1.0200
2026-07-03,WTA,Wimbledon,Totals ( ),Mananchaya Sawangkaew,aces,5.0,1.6600,1.1400
2026-07-03,WTA,Wimbledon,Totals ( ),Mananchaya Sawangkaew,aces,10.0,8.0000,2.2000
2026-07-03,WTA,Wimbledon,Totals ( ),Mananchaya Sawangkaew,aces,15.0,26.0000,6.0000
2026-07-03,WTA,Wimbledon,Totals ( ),Mananchaya Sawangkaew,aces,20.0,,19.0000
2026-07-03,WTA,Wimbledon,Totals ( ),Mananchaya Sawangkaew,aces,25.0,,26.0000
2026-07-03,WTA,Wimbledon,Totals ( ),Mananchaya Sawangkaew,double_faults,1.0,1.1200,
2026-07-03,WTA,Wimbledon,Totals ( ),Mananchaya Sawangkaew,double_faults,2.0,1.5300,
2026-07-03,WTA,Wimbledon,Totals ( ),Mananchaya Sawangkaew,double_faults,3.0,2.3700,1.0100
2026-07-03,WTA,Wimbledon,Totals ( ),Mananchaya Sawangkaew,double_faults,5.0,8.0000,1.1100
2026-07-03,WTA,Wimbledon,Totals ( ),Mananchaya Sawangkaew,double_faults,8.0,26.0000,1.7200
2026-07-03,WTA,Wimbledon,Totals ( ),Mananchaya Sawangkaew,double_faults,10.0,,2.7500
2026-07-03,WTA,Wimbledon,Totals ( ),Mananchaya Sawangkaew,double_faults,12.0,,5.0000
2026-07-03,WTA,Wimbledon,Totals ( ),Mananchaya Sawangkaew,double_faults,15.0,,15.0000
2026-07-03,WTA,Wimbledon,Totals ( ),Mananchaya Sawangkaew,double_faults,20.0,,26.0000
2026-07-03,ATP,Wimbledon,Totals ( ),Michael Zheng,double_faults,1.0,1.0100,
2026-07-03,ATP,Wimbledon,Totals ( ),Michael Zheng,double_faults,2.0,1.1000,
2026-07-03,ATP,Wimbledon,Totals ( ),Michael Zheng,double_faults,3.0,1.2800,
2026-07-03,ATP,Wimbledon,Totals ( ),Michael Zheng,double_faults,5.0,2.1000,1.0300
2026-07-03,ATP,Wimbledon,Totals ( ),Michael Zheng,double_faults,8.0,6.5000,1.2500
2026-07-03,ATP,Wimbledon,Totals ( ),Michael Zheng,double_faults,10.0,15.0000,1.6100
2026-07-03,ATP,Wimbledon,Totals ( ),Michael Zheng,double_faults,12.0,26.0000,2.2500
2026-07-03,ATP,Wimbledon,Totals ( ),Michael Zheng,double_faults,15.0,,5.0000
2026-07-03,ATP,Wimbledon,Totals ( ),Michael Zheng,double_faults,20.0,,21.0000
2026-07-03,ATP,Wimbledon,Totals ( ),Michael Zheng,double_faults,25.0,,26.0000
2026-07-03,ATP,Wimbledon,Totals ( ),Michael Zheng,aces,3.0,,1.0300
2026-07-03,ATP,Wimbledon,Totals ( ),Michael Zheng,aces,5.0,1.0100,1.1400
2026-07-03,ATP,Wimbledon,Totals ( ),Michael Zheng,aces,10.0,1.1400,
2026-07-03,ATP,Wimbledon,Totals ( ),Michael Zheng,aces,15.0,1.5000,1.0600
2026-07-03,ATP,Wimbledon,Totals ( ),Michael Zheng,aces,20.0,2.2500,1.2000
2026-07-03,ATP,Wimbledon,Totals ( ),Michael Zheng,aces,25.0,3.7500,1.5000
2026-07-03,ATP,Wimbledon,Totals ( ),Michael Zheng,aces,30.0,7.0000,2.0000
2026-07-03,ATP,Wimbledon,Totals ( ),Michael Zheng,aces,40.0,21.0000,4.5000
2026-07-03,ATP,Wimbledon,Totals ( ),Michael Zheng,aces,50.0,26.0000,13.0000
2026-07-04,WTA,Wimbledon,Totals ( ),Marie Bouzkova,aces,1.0,1.0100,
