captured_at,source_endpoint,event_id,kickoff_at,bookmaker,tour,tournament,player1,player2,market_name,recognized_most_aces,odds_count,sample_labels
2026-09-24T19:19:11Z,odds/multi,74753674,2026-09-25T06:30:00Z,BetMGM,WTA,Seoul,Lanlana Tararudee,Maya Joint,ML,no,1,
2026-09-24T19:19:11Z,odds/multi,74753674,2026-09-25T06:30:00Z,BetMGM,WTA,Seoul,Lanlana Tararudee,Maya Joint,Spread,no,2, | 
2026-09-24T19:19:11Z,odds/multi,74753674,2026-09-25T06:30:00Z,BetMGM,WTA,Seoul,Lanlana Tararudee,Maya Joint,Spread (Games),no,3, |  | 
2026-09-24T19:19:11Z,odds/multi,74753674,2026-09-25T06:30:00Z,BetMGM,WTA,Seoul,Lanlana Tararudee,Maya Joint,Totals (Games),no,3, |  | 
2026-09-24T19:19:11Z,odds/multi,74753608,2026-09-25T06:30:00Z,BetMGM,WTA,Singapore,Xinyu Wang,Tatiana Prozorova,ML,no,1,
2026-09-24T19:19:11Z,odds/multi,74753678,2026-09-25T03:00:00Z,BetMGM,WTA,Seoul,Katie Volynets,Kimberly Birrell,ML,no,1,
2026-09-24T19:19:11Z,odds/multi,74753678,2026-09-25T03:00:00Z,BetMGM,WTA,Seoul,Katie Volynets,Kimberly Birrell,Spread,no,2, | 
2026-09-24T19:19:11Z,odds/multi,74753678,2026-09-25T03:00:00Z,BetMGM,WTA,Seoul,Katie Volynets,Kimberly Birrell,Spread (Games),no,3, |  | 
2026-09-24T19:19:11Z,odds/multi,74753678,2026-09-25T03:00:00Z,BetMGM,WTA,Seoul,Katie Volynets,Kimberly Birrell,Totals (Games),no,3, |  | 
2026-09-24T19:19:11Z,odds/multi,74753326,2026-09-25T05:00:00Z,BetMGM,ATP,Chengdu,Jenson Brooksby,Lorenzo Sonego,ML,no,1,
2026-09-24T19:19:11Z,odds/multi,74753326,2026-09-25T05:00:00Z,BetMGM,ATP,Chengdu,Jenson Brooksby,Lorenzo Sonego,Spread,no,2, | 
2026-09-24T19:19:11Z,odds/multi,74753326,2026-09-25T05:00:00Z,BetMGM,ATP,Chengdu,Jenson Brooksby,Lorenzo Sonego,Spread (Games),no,1,
2026-09-24T19:19:11Z,odds/multi,74753326,2026-09-25T05:00:00Z,BetMGM,ATP,Chengdu,Jenson Brooksby,Lorenzo Sonego,Totals (Games),no,1,
2026-09-24T19:19:11Z,odds/multi,74753344,2026-09-25T05:00:00Z,BetMGM,ATP,Chengdu,Vit Kopriva,Denis Shapovalov,ML,no,1,
2026-09-24T19:19:11Z,odds/multi,74753344,2026-09-25T05:00:00Z,BetMGM,ATP,Chengdu,Vit Kopriva,Denis Shapovalov,Spread,no,2, | 
2026-09-24T19:19:11Z,odds/multi,74753344,2026-09-25T05:00:00Z,BetMGM,ATP,Chengdu,Vit Kopriva,Denis Shapovalov,Spread (Games),no,1,
2026-09-24T19:19:11Z,odds/multi,74753344,2026-09-25T05:00:00Z,BetMGM,ATP,Chengdu,Vit Kopriva,Denis Shapovalov,Totals (Games),no,1,
2026-09-24T19:19:11Z,odds/multi,74753672,2026-09-25T05:20:00Z,BetMGM,WTA,Seoul,Taylah Preston,Alina Korneeva,ML,no,1,
