captured_at,source_endpoint,event_id,kickoff_at,bookmaker,tour,tournament,player1,player2,market_name,recognized_most_aces,odds_count,sample_labels
2026-09-26T18:38:42Z,odds/multi,74753274,2026-09-27T02:00:00Z,BetMGM,ATP,Hangzhou,Daniil Medvedev,Coleman Wong,ML,no,1,
2026-09-26T18:38:42Z,odds/multi,74753274,2026-09-27T02:00:00Z,BetMGM,ATP,Hangzhou,Daniil Medvedev,Coleman Wong,Spread,no,2, | 
2026-09-26T18:38:42Z,odds/multi,74753274,2026-09-27T02:00:00Z,BetMGM,ATP,Hangzhou,Daniil Medvedev,Coleman Wong,Spread (Games),no,3, |  | 
2026-09-26T18:38:42Z,odds/multi,74753274,2026-09-27T02:00:00Z,BetMGM,ATP,Hangzhou,Daniil Medvedev,Coleman Wong,Totals (Games),no,3, |  | 
2026-09-26T18:38:42Z,odds/multi,74753322,2026-09-27T05:00:00Z,BetMGM,ATP,Chengdu,Jenson Brooksby,Nikoloz Basilashvili,ML,no,1,
2026-09-26T18:38:42Z,odds/multi,74753322,2026-09-27T05:00:00Z,BetMGM,ATP,Chengdu,Jenson Brooksby,Nikoloz Basilashvili,Spread,no,2, | 
2026-09-26T18:38:42Z,odds/multi,74753322,2026-09-27T05:00:00Z,BetMGM,ATP,Chengdu,Jenson Brooksby,Nikoloz Basilashvili,Totals (Games),no,3, |  | 
2026-09-26T18:38:42Z,odds/multi,74753322,2026-09-27T05:00:00Z,BetMGM,ATP,Chengdu,Jenson Brooksby,Nikoloz Basilashvili,Spread (Games),no,3, |  | 
2026-09-26T18:38:42Z,odds/multi,74753278,2026-09-27T05:30:00Z,BetMGM,ATP,Hangzhou,Fabian Marozsan,Kyrian Jacquet,ML,no,1,
2026-09-26T18:38:42Z,odds/multi,74753278,2026-09-27T05:30:00Z,BetMGM,ATP,Hangzhou,Fabian Marozsan,Kyrian Jacquet,Spread,no,2, | 
2026-09-26T18:38:42Z,odds/multi,74753278,2026-09-27T05:30:00Z,BetMGM,ATP,Hangzhou,Fabian Marozsan,Kyrian Jacquet,Spread (Games),no,3, |  | 
2026-09-26T18:38:42Z,odds/multi,74753278,2026-09-27T05:30:00Z,BetMGM,ATP,Hangzhou,Fabian Marozsan,Kyrian Jacquet,Totals (Games),no,3, |  | 
2026-09-26T18:38:42Z,odds/multi,74753320,2026-09-27T07:20:00Z,BetMGM,ATP,Chengdu,Adrian Mannarino,Denis Shapovalov,ML,no,1,
2026-09-26T18:38:42Z,odds/multi,74753320,2026-09-27T07:20:00Z,BetMGM,ATP,Chengdu,Adrian Mannarino,Denis Shapovalov,Spread,no,2, | 
2026-09-26T18:38:42Z,odds/multi,74753320,2026-09-27T07:20:00Z,BetMGM,ATP,Chengdu,Adrian Mannarino,Denis Shapovalov,Totals (Games),no,3, |  | 
2026-09-26T18:38:42Z,odds/multi,74753320,2026-09-27T07:20:00Z,BetMGM,ATP,Chengdu,Adrian Mannarino,Denis Shapovalov,Spread (Games),no,3, |  | 
2026-09-26T18:38:42Z,odds/multi,74753318,2026-09-27T08:30:00Z,BetMGM,ATP,Chengdu,Lloyd Harris,Hubert Hurkacz,ML,no,1,
2026-09-26T18:38:42Z,odds/multi,74753318,2026-09-27T08:30:00Z,BetMGM,ATP,Chengdu,Lloyd Harris,Hubert Hurkacz,Spread,no,2, | 
2026-09-26T18:38:42Z,odds/multi,74753318,2026-09-27T08:30:00Z,BetMGM,ATP,Chengdu,Lloyd Harris,Hubert Hurkacz,Spread (Games),no,3, |  | 
2026-09-26T18:38:42Z,odds/multi,74753318,2026-09-27T08:30:00Z,BetMGM,ATP,Chengdu,Lloyd Harris,Hubert Hurkacz,Totals (Games),no,3, |  | 
2026-09-26T18:38:42Z,odds/multi,74753324,2026-09-27T06:10:00Z,BetMGM,ATP,Chengdu,Alexandre Muller,Alejandro Davidovich Fokina,ML,no,1,
2026-09-26T18:38:42Z,odds/multi,74753324,2026-09-27T06:10:00Z,BetMGM,ATP,Chengdu,Alexandre Muller,Alejandro Davidovich Fokina,Spread,no,2, | 
2026-09-26T18:38:42Z,odds/multi,74753324,2026-09-27T06:10:00Z,BetMGM,ATP,Chengdu,Alexandre Muller,Alejandro Davidovich Fokina,Spread (Games),no,3, |  | 
2026-09-26T18:38:42Z,odds/multi,74753324,2026-09-27T06:10:00Z,BetMGM,ATP,Chengdu,Alexandre Muller,Alejandro Davidovich Fokina,Totals (Games),no,3, |  | 
2026-09-26T18:38:42Z,odds/multi,74753670,2026-09-27T06:30:00Z,BetMGM,WTA,Seoul,Maya Joint,Kimberly Birrell,ML,no,1,
2026-09-26T18:38:42Z,odds/multi,74753670,2026-09-27T06:30:00Z,BetMGM,WTA,Seoul,Maya Joint,Kimberly Birrell,Spread,no,2, | 
2026-09-26T18:38:42Z,odds/multi,74753670,2026-09-27T06:30:00Z,BetMGM,WTA,Seoul,Maya Joint,Kimberly Birrell,Spread (Games),no,3, |  | 
2026-09-26T18:38:42Z,odds/multi,74753670,2026-09-27T06:30:00Z,BetMGM,WTA,Seoul,Maya Joint,Kimberly Birrell,Totals (Games),no,3, |  | 
2026-09-26T18:38:42Z,odds/multi,74753280,2026-09-27T06:40:00Z,BetMGM,ATP,Hangzhou,Hugo Gaston,Andrey Rublev,ML,no,1,
2026-09-26T18:38:42Z,odds/multi,74753280,2026-09-27T06:40:00Z,BetMGM,ATP,Hangzhou,Hugo Gaston,Andrey Rublev,Spread,no,2, | 
2026-09-26T18:38:42Z,odds/multi,74753280,2026-09-27T06:40:00Z,BetMGM,ATP,Hangzhou,Hugo Gaston,Andrey Rublev,Totals (Games),no,3, |  | 
2026-09-26T18:38:42Z,odds/multi,74753280,2026-09-27T06:40:00Z,BetMGM,ATP,Hangzhou,Hugo Gaston,Andrey Rublev,Spread (Games),no,3, |  | 
2026-09-26T18:38:42Z,odds/multi,74753276,2026-09-27T07:50:00Z,BetMGM,ATP,Hangzhou,Roman Safiullin,Yunchaokete Bu,ML,no,1,
2026-09-26T18:38:42Z,odds/multi,74753276,2026-09-27T07:50:00Z,BetMGM,ATP,Hangzhou,Roman Safiullin,Yunchaokete Bu,Spread,no,2, | 
2026-09-26T18:38:42Z,odds/multi,74753276,2026-09-27T07:50:00Z,BetMGM,ATP,Hangzhou,Roman Safiullin,Yunchaokete Bu,Totals (Games),no,3, |  | 
2026-09-26T18:38:42Z,odds/multi,74753276,2026-09-27T07:50:00Z,BetMGM,ATP,Hangzhou,Roman Safiullin,Yunchaokete Bu,Spread (Games),no,3, |  | 
2026-09-26T18:38:42Z,odds/multi,74753602,2026-09-27T09:00:00Z,BetMGM,WTA,Singapore,Leylah Fernandez,Talia Gibson,ML,no,1,
2026-09-26T18:38:42Z,odds/multi,74753602,2026-09-27T09:00:00Z,BetMGM,WTA,Singapore,Leylah Fernandez,Talia Gibson,Spread,no,2, | 
2026-09-26T18:38:42Z,odds/multi,74753602,2026-09-27T09:00:00Z,BetMGM,WTA,Singapore,Leylah Fernandez,Talia Gibson,Spread (Games),no,3, |  | 
2026-09-26T18:38:42Z,odds/multi,74753602,2026-09-27T09:00:00Z,BetMGM,WTA,Singapore,Leylah Fernandez,Talia Gibson,Totals (Games),no,3, |  | 
2026-09-26T18:38:42Z,odds,74753274,2026-09-27T02:00:00Z,BetMGM,ATP,Hangzhou,Daniil Medvedev,Coleman Wong,ML,no,1,
2026-09-26T18:38:42Z,odds,74753274,2026-09-27T02:00:00Z,BetMGM,ATP,Hangzhou,Daniil Medvedev,Coleman Wong,Spread,no,2, | 
2026-09-26T18:38:42Z,odds,74753274,2026-09-27T02:00:00Z,BetMGM,ATP,Hangzhou,Daniil Medvedev,Coleman Wong,Spread (Games),no,3, |  | 
2026-09-26T18:38:42Z,odds,74753274,2026-09-27T02:00:00Z,BetMGM,ATP,Hangzhou,Daniil Medvedev,Coleman Wong,Totals (Games),no,3, |  | 
2026-09-26T18:38:42Z,odds,74753322,2026-09-27T05:00:00Z,BetMGM,ATP,Chengdu,Jenson Brooksby,Nikoloz Basilashvili,ML,no,1,
2026-09-26T18:38:42Z,odds,74753322,2026-09-27T05:00:00Z,BetMGM,ATP,Chengdu,Jenson Brooksby,Nikoloz Basilashvili,Spread,no,2, | 
2026-09-26T18:38:42Z,odds,74753322,2026-09-27T05:00:00Z,BetMGM,ATP,Chengdu,Jenson Brooksby,Nikoloz Basilashvili,Spread (Games),no,3, |  | 
2026-09-26T18:38:42Z,odds,74753322,2026-09-27T05:00:00Z,BetMGM,ATP,Chengdu,Jenson Brooksby,Nikoloz Basilashvili,Totals (Games),no,3, |  | 
2026-09-26T18:38:42Z,odds,74753278,2026-09-27T05:30:00Z,BetMGM,ATP,Hangzhou,Fabian Marozsan,Kyrian Jacquet,ML,no,1,
2026-09-26T18:38:42Z,odds,74753278,2026-09-27T05:30:00Z,BetMGM,ATP,Hangzhou,Fabian Marozsan,Kyrian Jacquet,Spread,no,2, | 
2026-09-26T18:38:42Z,odds,74753278,2026-09-27T05:30:00Z,BetMGM,ATP,Hangzhou,Fabian Marozsan,Kyrian Jacquet,Spread (Games),no,3, |  | 
2026-09-26T18:38:42Z,odds,74753278,2026-09-27T05:30:00Z,BetMGM,ATP,Hangzhou,Fabian Marozsan,Kyrian Jacquet,Totals (Games),no,3, |  | 
2026-09-26T18:38:42Z,odds,74753324,2026-09-27T06:10:00Z,BetMGM,ATP,Chengdu,Alexandre Muller,Alejandro Davidovich Fokina,ML,no,1,
2026-09-26T18:38:42Z,odds,74753324,2026-09-27T06:10:00Z,BetMGM,ATP,Chengdu,Alexandre Muller,Alejandro Davidovich Fokina,Spread,no,2, | 
2026-09-26T18:38:42Z,odds,74753324,2026-09-27T06:10:00Z,BetMGM,ATP,Chengdu,Alexandre Muller,Alejandro Davidovich Fokina,Spread (Games),no,3, |  | 
2026-09-26T18:38:42Z,odds,74753324,2026-09-27T06:10:00Z,BetMGM,ATP,Chengdu,Alexandre Muller,Alejandro Davidovich Fokina,Totals (Games),no,3, |  | 
2026-09-26T18:38:42Z,odds,74753280,2026-09-27T06:40:00Z,BetMGM,ATP,Hangzhou,Hugo Gaston,Andrey Rublev,ML,no,1,
2026-09-26T18:38:42Z,odds,74753280,2026-09-27T06:40:00Z,BetMGM,ATP,Hangzhou,Hugo Gaston,Andrey Rublev,Spread,no,2, | 
2026-09-26T18:38:42Z,odds,74753280,2026-09-27T06:40:00Z,BetMGM,ATP,Hangzhou,Hugo Gaston,Andrey Rublev,Spread (Games),no,3, |  | 
2026-09-26T18:38:42Z,odds,74753280,2026-09-27T06:40:00Z,BetMGM,ATP,Hangzhou,Hugo Gaston,Andrey Rublev,Totals (Games),no,3, |  | 
