captured_at,event_id,kickoff_at,bookmaker,league,home,away,market_name,odds_count,sample_labels
2026-09-10T18:34:06Z,73992438,2026-09-11T19:00:00Z,Bet365,"ATP - US Open, New York, USA","Zverev, Alexander","Khachanov, Karen",ML,1,"{'home': '1.16', 'away': '5.00'}"
2026-09-10T18:34:06Z,73992438,2026-09-11T19:00:00Z,Bet365,"ATP - US Open, New York, USA","Zverev, Alexander","Khachanov, Karen",Team Total (Games) Home,1,hdp=20.5
2026-09-10T18:34:06Z,73992438,2026-09-11T19:00:00Z,Bet365,"ATP - US Open, New York, USA","Zverev, Alexander","Khachanov, Karen",Team Total (Aces) Home,9,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5 | hdp=29.5
2026-09-10T18:34:06Z,73992438,2026-09-11T19:00:00Z,Bet365,"ATP - US Open, New York, USA","Zverev, Alexander","Khachanov, Karen",Team Total (Double Faults) Away,7,hdp=4.5 | hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=7.5 | hdp=9.5
2026-09-10T18:34:06Z,73992438,2026-09-11T19:00:00Z,Bet365,"ATP - US Open, New York, USA","Zverev, Alexander","Khachanov, Karen",Team Total (Double Faults) Home,8,hdp=9.5 | hdp=11.5 | hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5
2026-09-10T18:34:06Z,73992438,2026-09-11T19:00:00Z,Bet365,"ATP - US Open, New York, USA","Zverev, Alexander","Khachanov, Karen",Team Total (Games) Away,1,hdp=16.5
2026-09-10T18:34:06Z,73992438,2026-09-11T19:00:00Z,Bet365,"ATP - US Open, New York, USA","Zverev, Alexander","Khachanov, Karen",Set Betting,6,label=3-0 (1) | label=3-1 (1) | label=3-2 (1) | label=3-0 (2) | label=3-1 (2) | label=3-2 (2)
2026-09-10T18:34:06Z,73992438,2026-09-11T19:00:00Z,Bet365,"ATP - US Open, New York, USA","Zverev, Alexander","Khachanov, Karen",Team Total (Aces) Away,7,hdp=0.5 | hdp=2.5 | hdp=24.5 | hdp=4.5 | hdp=9.5 | hdp=14.5
2026-09-10T18:34:06Z,73992438,2026-09-11T19:00:00Z,Bet365,"ATP - US Open, New York, USA","Zverev, Alexander","Khachanov, Karen",Totals 1st Set,6,hdp=10.5 | hdp=12.5 | hdp=6.5 | hdp=7.5 | hdp=8.5 | hdp=9.5
2026-09-10T18:34:06Z,73992438,2026-09-11T19:00:00Z,Bet365,"ATP - US Open, New York, USA","Zverev, Alexander","Khachanov, Karen",Totals (Aces),8,hdp=4.5 | hdp=9.5 | hdp=49.5 | hdp=14.5 | hdp=19.5 | hdp=24.5
