captured_at,event_id,kickoff_at,bookmaker,league,home,away,market_name,odds_count,sample_labels
2026-09-21T15:10:30Z,74839206,2026-09-22T03:00:00Z,Bet365,"WTA - Seoul, Korea Republic","Lys, Eva","Ruse, Elena-Gabriela",ML,1,"{'home': '2.30', 'away': '1.61'}"
2026-09-21T15:10:30Z,74839206,2026-09-22T03:00:00Z,Bet365,"WTA - Seoul, Korea Republic","Lys, Eva","Ruse, Elena-Gabriela",Set Betting,4,label=2-0 (1) | label=2-0 (2) | label=2-1 (1) | label=2-1 (2)
2026-09-21T15:10:30Z,74839206,2026-09-22T03:00:00Z,Bet365,"WTA - Seoul, Korea Republic","Lys, Eva","Ruse, Elena-Gabriela",Team Total (Aces) Away,5,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5
2026-09-21T15:10:30Z,74839206,2026-09-22T03:00:00Z,Bet365,"WTA - Seoul, Korea Republic","Lys, Eva","Ruse, Elena-Gabriela",Team Total (Aces) Home,3,hdp=0.5 | hdp=2.5 | hdp=4.5
2026-09-21T15:10:30Z,74839206,2026-09-22T03:00:00Z,Bet365,"WTA - Seoul, Korea Republic","Lys, Eva","Ruse, Elena-Gabriela",Team Total (Double Faults) Home,9,hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5 | hdp=11.5
2026-09-21T15:10:30Z,74839206,2026-09-22T03:00:00Z,Bet365,"WTA - Seoul, Korea Republic","Lys, Eva","Ruse, Elena-Gabriela",Totals (Aces),6,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5 | hdp=19.5
2026-09-21T15:10:30Z,74839206,2026-09-22T03:00:00Z,Bet365,"WTA - Seoul, Korea Republic","Lys, Eva","Ruse, Elena-Gabriela",Totals (Games),1,hdp=21.5
2026-09-21T15:10:30Z,74839206,2026-09-22T03:00:00Z,Bet365,"WTA - Seoul, Korea Republic","Lys, Eva","Ruse, Elena-Gabriela",Spread (Games),1,hdp=2.5
2026-09-21T15:10:30Z,74839206,2026-09-22T03:00:00Z,Bet365,"WTA - Seoul, Korea Republic","Lys, Eva","Ruse, Elena-Gabriela",Team Total (Double Faults) Away,8,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5
2026-09-21T15:10:30Z,74839206,2026-09-22T03:00:00Z,Bet365,"WTA - Seoul, Korea Republic","Lys, Eva","Ruse, Elena-Gabriela",Totals 1st Set,6,hdp=6.5 | hdp=7.5 | hdp=8.5 | hdp=9.5 | hdp=10.5 | hdp=12.5
2026-09-21T15:10:30Z,74839206,2026-09-22T03:00:00Z,Bet365,"WTA - Seoul, Korea Republic","Lys, Eva","Ruse, Elena-Gabriela",Totals (Double Faults),7,hdp=4.5 | hdp=7.5 | hdp=9.5 | hdp=11.5 | hdp=14.5 | hdp=19.5
