captured_at,event_id,kickoff_at,bookmaker,league,home,away,market_name,odds_count,sample_labels
2026-09-18T18:33:54Z,74821490,2026-09-19T03:00:00Z,Bet365,"WTA - Singapore, Singapore, Qualifying","Wang, Jiaqi","Kulikova, Anastasia",ML,1,"{'home': '2.20', 'away': '1.61'}"
2026-09-18T18:33:54Z,74821490,2026-09-19T03:00:00Z,Bet365,"WTA - Singapore, Singapore, Qualifying","Wang, Jiaqi","Kulikova, Anastasia",Set Betting,4,label=2-0 (1) | label=2-0 (2) | label=2-1 (1) | label=2-1 (2)
2026-09-18T18:33:54Z,74821490,2026-09-19T03:00:00Z,Bet365,"WTA - Singapore, Singapore, Qualifying","Wang, Jiaqi","Kulikova, Anastasia",Totals 1st Set,6,hdp=6.5 | hdp=7.5 | hdp=8.5 | hdp=9.5 | hdp=10.5 | hdp=12.5
2026-09-18T18:33:54Z,74821490,2026-09-19T03:00:00Z,Bet365,"WTA - Singapore, Singapore, Qualifying","Wang, Jiaqi","Kulikova, Anastasia",Totals (Games),1,hdp=22.5
2026-09-18T18:33:54Z,74820416,2026-09-19T03:10:00Z,Bet365,"WTA - Seoul, Korea Republic, Qualifying","Hontama, Mai","Lee, Eunhye (2000)",ML,1,"{'home': '1.25', 'away': '3.75'}"
2026-09-18T18:33:54Z,74820416,2026-09-19T03:10:00Z,Bet365,"WTA - Seoul, Korea Republic, Qualifying","Hontama, Mai","Lee, Eunhye (2000)",Set Betting,4,label=2-0 (1) | label=2-0 (2) | label=2-1 (1) | label=2-1 (2)
2026-09-18T18:33:54Z,74574100,2026-09-18T23:00:00Z,Bet365,"WTA - Guadalajara, Mexico","Bucsa, Cristina","Jovic, Iva",ML,1,"{'home': '4.00', 'away': '1.25'}"
2026-09-18T18:33:54Z,74574100,2026-09-18T23:00:00Z,Bet365,"WTA - Guadalajara, Mexico","Bucsa, Cristina","Jovic, Iva",Spread (Games),1,hdp=4.5
2026-09-18T18:33:54Z,74574100,2026-09-18T23:00:00Z,Bet365,"WTA - Guadalajara, Mexico","Bucsa, Cristina","Jovic, Iva",Team Total (Double Faults) Away,6,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5
2026-09-18T18:33:54Z,74574100,2026-09-18T23:00:00Z,Bet365,"WTA - Guadalajara, Mexico","Bucsa, Cristina","Jovic, Iva",Team Total (Double Faults) Home,7,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5
