captured_at,source_endpoint,event_id,kickoff_at,bookmaker,tour,tournament,player1,player2,market_name,recognized_most_aces,odds_count,sample_labels
2026-08-28T14:19:42Z,odds/multi,74105960,2026-08-28T15:00:00Z,BetMGM,ATP,US Open,Shintaro Mochizuki,Francesco Passaro,ML,no,1,
2026-08-28T14:19:42Z,odds/multi,74105960,2026-08-28T15:00:00Z,BetMGM,ATP,US Open,Shintaro Mochizuki,Francesco Passaro,Spread,no,3, |  | 
2026-08-28T14:19:42Z,odds/multi,74105994,2026-08-28T15:00:00Z,BetMGM,ATP,US Open,Arthur Gea,Nishesh Basavareddy,ML,no,1,
2026-08-28T14:19:42Z,odds/multi,74105994,2026-08-28T15:00:00Z,BetMGM,ATP,US Open,Arthur Gea,Nishesh Basavareddy,Spread,no,2, | 
2026-08-28T14:19:42Z,odds/multi,74106780,2026-08-28T15:25:00Z,BetMGM,ATP,US Open,Yunchaokete Bu,Federico Cina,ML,no,1,
2026-08-28T14:19:42Z,odds/multi,74106780,2026-08-28T15:25:00Z,BetMGM,ATP,US Open,Yunchaokete Bu,Federico Cina,Spread,no,2, | 
2026-08-28T14:19:42Z,odds/multi,74106726,2026-08-28T15:00:00Z,BetMGM,WTA,US Open,Kristina Liutova,Martyna Kubka,ML,no,1,
2026-08-28T14:19:42Z,odds/multi,74106726,2026-08-28T15:00:00Z,BetMGM,WTA,US Open,Kristina Liutova,Martyna Kubka,Spread,no,3, |  | 
2026-08-28T14:19:42Z,odds/multi,74106434,2026-08-28T15:20:00Z,BetMGM,WTA,US Open,Heather Watson,Harriet Dart,ML,no,1,
2026-08-28T14:19:42Z,odds/multi,74106434,2026-08-28T15:20:00Z,BetMGM,WTA,US Open,Heather Watson,Harriet Dart,Spread,no,3, |  | 
2026-08-28T14:19:42Z,odds/multi,74106260,2026-08-28T15:00:00Z,BetMGM,ATP,US Open,Zsombor Piros,Christopher O'Connell,ML,no,1,
2026-08-28T14:19:42Z,odds/multi,74106260,2026-08-28T15:00:00Z,BetMGM,ATP,US Open,Zsombor Piros,Christopher O'Connell,Spread,no,3, |  | 
