event_id,date,tour,tournament,bookmaker,player,opponent,market,line,over_odds,under_odds,capture_ts,match_start_utc,raw_market_name,raw_outcome_count,raw_label_sample
74753278,2026-09-27,ATP,Hangzhou,Bet365,Fabian Marozsan,Kyrian Jacquet,aces,2.5,1.0700,,2026-09-26T18:38:40Z,2026-09-27T05:30:00Z,Team Total (Aces) Home,6,"{'hdp': 2.5, 'over': '1.07'}"
74753278,2026-09-27,ATP,Hangzhou,Bet365,Fabian Marozsan,Kyrian Jacquet,aces,4.5,1.3000,,2026-09-26T18:38:40Z,2026-09-27T05:30:00Z,Team Total (Aces) Home,6,"{'hdp': 4.5, 'over': '1.30'}"
74753278,2026-09-27,ATP,Hangzhou,Bet365,Fabian Marozsan,Kyrian Jacquet,aces,9.5,3.4000,,2026-09-26T18:38:40Z,2026-09-27T05:30:00Z,Team Total (Aces) Home,6,"{'hdp': 9.5, 'over': '3.40'}"
74753278,2026-09-27,ATP,Hangzhou,Bet365,Fabian Marozsan,Kyrian Jacquet,aces,14.5,11.0000,,2026-09-26T18:38:40Z,2026-09-27T05:30:00Z,Team Total (Aces) Home,6,"{'hdp': 14.5, 'over': '11.00'}"
74753278,2026-09-27,ATP,Hangzhou,Bet365,Fabian Marozsan,Kyrian Jacquet,aces,19.5,26.0000,,2026-09-26T18:38:40Z,2026-09-27T05:30:00Z,Team Total (Aces) Home,6,"{'hdp': 19.5, 'over': '26.00'}"
74753278,2026-09-27,ATP,Hangzhou,Bet365,Kyrian Jacquet,Fabian Marozsan,double_faults,0.5,1.0200,,2026-09-26T18:38:40Z,2026-09-27T05:30:00Z,Team Total (Double Faults) Away,6,"{'hdp': 0.5, 'over': '1.02'}"
74753278,2026-09-27,ATP,Hangzhou,Bet365,Kyrian Jacquet,Fabian Marozsan,double_faults,1.5,1.1200,,2026-09-26T18:38:40Z,2026-09-27T05:30:00Z,Team Total (Double Faults) Away,6,"{'hdp': 1.5, 'over': '1.12'}"
74753278,2026-09-27,ATP,Hangzhou,Bet365,Kyrian Jacquet,Fabian Marozsan,double_faults,2.5,1.3600,,2026-09-26T18:38:40Z,2026-09-27T05:30:00Z,Team Total (Double Faults) Away,6,"{'hdp': 2.5, 'over': '1.36'}"
74753278,2026-09-27,ATP,Hangzhou,Bet365,Kyrian Jacquet,Fabian Marozsan,double_faults,4.5,2.6200,,2026-09-26T18:38:40Z,2026-09-27T05:30:00Z,Team Total (Double Faults) Away,6,"{'hdp': 4.5, 'over': '2.62'}"
74753278,2026-09-27,ATP,Hangzhou,Bet365,Kyrian Jacquet,Fabian Marozsan,double_faults,7.5,11.0000,,2026-09-26T18:38:40Z,2026-09-27T05:30:00Z,Team Total (Double Faults) Away,6,"{'hdp': 7.5, 'over': '11.00'}"
74753278,2026-09-27,ATP,Hangzhou,Bet365,Kyrian Jacquet,Fabian Marozsan,double_faults,9.5,26.0000,,2026-09-26T18:38:40Z,2026-09-27T05:30:00Z,Team Total (Double Faults) Away,6,"{'hdp': 9.5, 'over': '26.00'}"
74753278,2026-09-27,ATP,Hangzhou,Bet365,Fabian Marozsan,Kyrian Jacquet,match_aces,4.5,1.0100,,2026-09-26T18:38:40Z,2026-09-27T05:30:00Z,Totals (Aces),8,"{'hdp': 4.5, 'over': '1.01'}"
74753278,2026-09-27,ATP,Hangzhou,Bet365,Fabian Marozsan,Kyrian Jacquet,match_aces,9.5,1.1400,,2026-09-26T18:38:40Z,2026-09-27T05:30:00Z,Totals (Aces),8,"{'hdp': 9.5, 'over': '1.14'}"
74753278,2026-09-27,ATP,Hangzhou,Bet365,Fabian Marozsan,Kyrian Jacquet,match_aces,14.5,1.5700,,2026-09-26T18:38:40Z,2026-09-27T05:30:00Z,Totals (Aces),8,"{'hdp': 14.5, 'over': '1.57'}"
74753278,2026-09-27,ATP,Hangzhou,Bet365,Fabian Marozsan,Kyrian Jacquet,match_aces,19.5,2.6200,,2026-09-26T18:38:40Z,2026-09-27T05:30:00Z,Totals (Aces),8,"{'hdp': 19.5, 'over': '2.62'}"
74753278,2026-09-27,ATP,Hangzhou,Bet365,Fabian Marozsan,Kyrian Jacquet,match_aces,24.5,5.0000,,2026-09-26T18:38:40Z,2026-09-27T05:30:00Z,Totals (Aces),8,"{'hdp': 24.5, 'over': '5.00'}"
74753278,2026-09-27,ATP,Hangzhou,Bet365,Fabian Marozsan,Kyrian Jacquet,match_aces,29.5,10.0000,,2026-09-26T18:38:40Z,2026-09-27T05:30:00Z,Totals (Aces),8,"{'hdp': 29.5, 'over': '10.00'}"
74753278,2026-09-27,ATP,Hangzhou,Bet365,Fabian Marozsan,Kyrian Jacquet,match_aces,39.5,26.0000,,2026-09-26T18:38:40Z,2026-09-27T05:30:00Z,Totals (Aces),8,"{'hdp': 39.5, 'over': '26.00'}"
74753278,2026-09-27,ATP,Hangzhou,Bet365,Fabian Marozsan,Kyrian Jacquet,match_double_faults,2.5,1.0400,,2026-09-26T18:38:40Z,2026-09-27T05:30:00Z,Totals (Double Faults),8,"{'hdp': 2.5, 'over': '1.04'}"
74753278,2026-09-27,ATP,Hangzhou,Bet365,Fabian Marozsan,Kyrian Jacquet,match_double_faults,4.5,1.2500,,2026-09-26T18:38:40Z,2026-09-27T05:30:00Z,Totals (Double Faults),8,"{'hdp': 4.5, 'over': '1.25'}"
74753278,2026-09-27,ATP,Hangzhou,Bet365,Fabian Marozsan,Kyrian Jacquet,match_double_faults,7.5,2.3700,,2026-09-26T18:38:40Z,2026-09-27T05:30:00Z,Totals (Double Faults),8,"{'hdp': 7.5, 'over': '2.37'}"
74753278,2026-09-27,ATP,Hangzhou,Bet365,Fabian Marozsan,Kyrian Jacquet,match_double_faults,9.5,4.5000,,2026-09-26T18:38:40Z,2026-09-27T05:30:00Z,Totals (Double Faults),8,"{'hdp': 9.5, 'over': '4.50'}"
74753278,2026-09-27,ATP,Hangzhou,Bet365,Fabian Marozsan,Kyrian Jacquet,match_double_faults,11.5,10.0000,,2026-09-26T18:38:40Z,2026-09-27T05:30:00Z,Totals (Double Faults),8,"{'hdp': 11.5, 'over': '10.00'}"
74753278,2026-09-27,ATP,Hangzhou,Bet365,Fabian Marozsan,Kyrian Jacquet,match_double_faults,14.5,26.0000,,2026-09-26T18:38:40Z,2026-09-27T05:30:00Z,Totals (Double Faults),8,"{'hdp': 14.5, 'over': '26.00'}"
74753278,2026-09-27,ATP,Hangzhou,Bet365,Kyrian Jacquet,Fabian Marozsan,aces,2.5,1.0300,,2026-09-26T18:38:40Z,2026-09-27T05:30:00Z,Team Total (Aces) Away,7,"{'hdp': 2.5, 'over': '1.03'}"
