captured_at,event_id,kickoff_at,bookmaker,league,home,away,market_name,odds_count,sample_labels
2026-08-21T09:03:06Z,73466968,2026-08-21T17:00:00Z,Bet365,"WTA - Cincinnati, USA","Bejlek, Sara","Keys, Madison",ML,1,"{'home': '2.75', 'away': '1.44'}"
2026-08-21T09:03:06Z,73466968,2026-08-21T17:00:00Z,Bet365,"WTA - Cincinnati, USA","Bejlek, Sara","Keys, Madison",Spread (Games),1,hdp=3.5
2026-08-21T09:03:06Z,73466968,2026-08-21T17:00:00Z,Bet365,"WTA - Cincinnati, USA","Bejlek, Sara","Keys, Madison",Team Total (Games) Away,1,hdp=12.5
2026-08-21T09:03:06Z,73466968,2026-08-21T17:00:00Z,Bet365,"WTA - Cincinnati, USA","Bejlek, Sara","Keys, Madison",Team Total (Games) Home,1,hdp=10.5
2026-08-21T09:03:06Z,73466968,2026-08-21T17:00:00Z,Bet365,"WTA - Cincinnati, USA","Bejlek, Sara","Keys, Madison",Totals 1st Set,6,hdp=10.5 | hdp=6.5 | hdp=7.5 | hdp=8.5 | hdp=9.5 | hdp=12.5
2026-08-21T09:03:06Z,73466968,2026-08-21T17:00:00Z,Bet365,"WTA - Cincinnati, USA","Bejlek, Sara","Keys, Madison",Totals (Games),1,hdp=20.5
2026-08-21T09:03:06Z,73466968,2026-08-21T17:00:00Z,Bet365,"WTA - Cincinnati, USA","Bejlek, Sara","Keys, Madison",Set Betting,4,label=2-0 (1) | label=2-1 (1) | label=2-0 (2) | label=2-1 (2)
2026-08-21T09:03:06Z,73465938,2026-08-21T19:00:00Z,Bet365,"ATP - Cincinnati, USA","Fritz, Taylor","Nakashima, Brandon",ML,1,"{'home': '1.53', 'away': '2.50'}"
2026-08-21T09:03:06Z,73465938,2026-08-21T19:00:00Z,Bet365,"ATP - Cincinnati, USA","Fritz, Taylor","Nakashima, Brandon",Team Total (Games) Away,1,hdp=12.5
2026-08-21T09:03:06Z,73465938,2026-08-21T19:00:00Z,Bet365,"ATP - Cincinnati, USA","Fritz, Taylor","Nakashima, Brandon",Team Total (Double Faults) Away,4,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5
2026-08-21T09:03:06Z,73465938,2026-08-21T19:00:00Z,Bet365,"ATP - Cincinnati, USA","Fritz, Taylor","Nakashima, Brandon",Totals (Aces),8,hdp=4.5 | hdp=9.5 | hdp=14.5 | hdp=19.5 | hdp=24.5 | hdp=29.5
2026-08-21T09:03:06Z,73465938,2026-08-21T19:00:00Z,Bet365,"ATP - Cincinnati, USA","Fritz, Taylor","Nakashima, Brandon",Totals (Double Faults),6,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5
2026-08-21T09:03:06Z,73465938,2026-08-21T19:00:00Z,Bet365,"ATP - Cincinnati, USA","Fritz, Taylor","Nakashima, Brandon",Totals (Games),1,hdp=25.5
2026-08-21T09:03:06Z,73465938,2026-08-21T19:00:00Z,Bet365,"ATP - Cincinnati, USA","Fritz, Taylor","Nakashima, Brandon",Team Total (Aces) Away,8,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5 | hdp=19.5
2026-08-21T09:03:06Z,73465938,2026-08-21T19:00:00Z,Bet365,"ATP - Cincinnati, USA","Fritz, Taylor","Nakashima, Brandon",Set Betting,4,label=2-0 (1) | label=2-1 (1) | label=2-0 (2) | label=2-1 (2)
2026-08-21T09:03:06Z,73465938,2026-08-21T19:00:00Z,Bet365,"ATP - Cincinnati, USA","Fritz, Taylor","Nakashima, Brandon",Spread (Games),1,hdp=-1.5
2026-08-21T09:03:06Z,73465938,2026-08-21T19:00:00Z,Bet365,"ATP - Cincinnati, USA","Fritz, Taylor","Nakashima, Brandon",Team Total (Aces) Home,9,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5 | hdp=19.5
2026-08-21T09:03:06Z,73465938,2026-08-21T19:00:00Z,Bet365,"ATP - Cincinnati, USA","Fritz, Taylor","Nakashima, Brandon",Team Total (Double Faults) Home,5,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5
2026-08-21T09:03:06Z,73465938,2026-08-21T19:00:00Z,Bet365,"ATP - Cincinnati, USA","Fritz, Taylor","Nakashima, Brandon",Team Total (Games) Home,1,hdp=13.5
2026-08-21T09:03:06Z,73465938,2026-08-21T19:00:00Z,Bet365,"ATP - Cincinnati, USA","Fritz, Taylor","Nakashima, Brandon",Totals 1st Set,6,hdp=9.5 | hdp=6.5 | hdp=7.5 | hdp=8.5 | hdp=10.5 | hdp=12.5
2026-08-21T09:03:06Z,73465940,2026-08-21T23:00:00Z,Bet365,"ATP - Cincinnati, USA","Musetti, Lorenzo","Tiafoe, Frances",ML,1,"{'home': '1.80', 'away': '2.00'}"
2026-08-21T09:03:06Z,73465940,2026-08-21T23:00:00Z,Bet365,"ATP - Cincinnati, USA","Musetti, Lorenzo","Tiafoe, Frances",Totals (Aces),8,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5 | hdp=19.5
2026-08-21T09:03:06Z,73465940,2026-08-21T23:00:00Z,Bet365,"ATP - Cincinnati, USA","Musetti, Lorenzo","Tiafoe, Frances",Team Total (Double Faults) Home,6,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5
2026-08-21T09:03:06Z,73465940,2026-08-21T23:00:00Z,Bet365,"ATP - Cincinnati, USA","Musetti, Lorenzo","Tiafoe, Frances",Team Total (Games) Away,1,hdp=12.5
2026-08-21T09:03:06Z,73465940,2026-08-21T23:00:00Z,Bet365,"ATP - Cincinnati, USA","Musetti, Lorenzo","Tiafoe, Frances",Team Total (Games) Home,1,hdp=12.5
2026-08-21T09:03:06Z,73465940,2026-08-21T23:00:00Z,Bet365,"ATP - Cincinnati, USA","Musetti, Lorenzo","Tiafoe, Frances",Totals 1st Set,6,hdp=6.5 | hdp=7.5 | hdp=8.5 | hdp=9.5 | hdp=10.5 | hdp=12.5
2026-08-21T09:03:06Z,73465940,2026-08-21T23:00:00Z,Bet365,"ATP - Cincinnati, USA","Musetti, Lorenzo","Tiafoe, Frances",Team Total (Aces) Home,6,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5 | hdp=19.5
2026-08-21T09:03:06Z,73465940,2026-08-21T23:00:00Z,Bet365,"ATP - Cincinnati, USA","Musetti, Lorenzo","Tiafoe, Frances",Team Total (Double Faults) Away,5,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5
2026-08-21T09:03:06Z,73465940,2026-08-21T23:00:00Z,Bet365,"ATP - Cincinnati, USA","Musetti, Lorenzo","Tiafoe, Frances",Set Betting,4,label=2-0 (1) | label=2-1 (1) | label=2-0 (2) | label=2-1 (2)
2026-08-21T09:03:06Z,73465940,2026-08-21T23:00:00Z,Bet365,"ATP - Cincinnati, USA","Musetti, Lorenzo","Tiafoe, Frances",Spread (Games),1,hdp=-0.5
2026-08-21T09:03:06Z,73465940,2026-08-21T23:00:00Z,Bet365,"ATP - Cincinnati, USA","Musetti, Lorenzo","Tiafoe, Frances",Team Total (Aces) Away,5,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5
2026-08-21T09:03:06Z,73465940,2026-08-21T23:00:00Z,Bet365,"ATP - Cincinnati, USA","Musetti, Lorenzo","Tiafoe, Frances",Totals (Double Faults),8,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5
2026-08-21T09:03:06Z,73465940,2026-08-21T23:00:00Z,Bet365,"ATP - Cincinnati, USA","Musetti, Lorenzo","Tiafoe, Frances",Totals (Games),1,hdp=23.5
2026-08-21T09:03:06Z,73466970,2026-08-22T00:30:00Z,Bet365,"WTA - Cincinnati, USA","Gauff, Coco","Kostyuk, Marta",ML,1,"{'home': '1.72', 'away': '2.10'}"
2026-08-21T09:03:06Z,73466970,2026-08-22T00:30:00Z,Bet365,"WTA - Cincinnati, USA","Gauff, Coco","Kostyuk, Marta",Totals (Double Faults),7,hdp=4.5 | hdp=7.5 | hdp=9.5 | hdp=11.5 | hdp=14.5 | hdp=19.5
2026-08-21T09:03:06Z,73466970,2026-08-22T00:30:00Z,Bet365,"WTA - Cincinnati, USA","Gauff, Coco","Kostyuk, Marta",Team Total (Aces) Away,5,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5
2026-08-21T09:03:06Z,73466970,2026-08-22T00:30:00Z,Bet365,"WTA - Cincinnati, USA","Gauff, Coco","Kostyuk, Marta",Team Total (Games) Away,1,hdp=12.5
2026-08-21T09:03:06Z,73466970,2026-08-22T00:30:00Z,Bet365,"WTA - Cincinnati, USA","Gauff, Coco","Kostyuk, Marta",Team Total (Games) Home,1,hdp=12.5
2026-08-21T09:03:06Z,73466970,2026-08-22T00:30:00Z,Bet365,"WTA - Cincinnati, USA","Gauff, Coco","Kostyuk, Marta",Totals 1st Set,6,hdp=6.5 | hdp=7.5 | hdp=8.5 | hdp=9.5 | hdp=10.5 | hdp=12.5
2026-08-21T09:03:06Z,73466970,2026-08-22T00:30:00Z,Bet365,"WTA - Cincinnati, USA","Gauff, Coco","Kostyuk, Marta",Set Betting,4,label=2-0 (1) | label=2-1 (1) | label=2-0 (2) | label=2-1 (2)
2026-08-21T09:03:06Z,73466970,2026-08-22T00:30:00Z,Bet365,"WTA - Cincinnati, USA","Gauff, Coco","Kostyuk, Marta",Totals (Games),1,hdp=22.5
2026-08-21T09:03:06Z,73466970,2026-08-22T00:30:00Z,Bet365,"WTA - Cincinnati, USA","Gauff, Coco","Kostyuk, Marta",Spread (Games),1,hdp=-1.5
2026-08-21T09:03:06Z,73466970,2026-08-22T00:30:00Z,Bet365,"WTA - Cincinnati, USA","Gauff, Coco","Kostyuk, Marta",Team Total (Aces) Home,5,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5
2026-08-21T09:03:06Z,73466970,2026-08-22T00:30:00Z,Bet365,"WTA - Cincinnati, USA","Gauff, Coco","Kostyuk, Marta",Team Total (Double Faults) Away,9,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5
2026-08-21T09:03:06Z,73466970,2026-08-22T00:30:00Z,Bet365,"WTA - Cincinnati, USA","Gauff, Coco","Kostyuk, Marta",Team Total (Double Faults) Home,10,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5
2026-08-21T09:03:06Z,73466970,2026-08-22T00:30:00Z,Bet365,"WTA - Cincinnati, USA","Gauff, Coco","Kostyuk, Marta",Totals (Aces),7,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5 | hdp=19.5
2026-08-21T09:03:06Z,73466992,2026-08-22T15:00:00Z,Bet365,"WTA - Cincinnati, USA","Pegula, Jessica","Swiatek, Iga",ML,1,"{'home': '3.00', 'away': '1.40'}"
2026-08-21T09:03:06Z,73466992,2026-08-22T15:00:00Z,Bet365,"WTA - Cincinnati, USA","Pegula, Jessica","Swiatek, Iga",Team Total (Double Faults) Home,6,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5
2026-08-21T09:03:06Z,73466992,2026-08-22T15:00:00Z,Bet365,"WTA - Cincinnati, USA","Pegula, Jessica","Swiatek, Iga",Team Total (Games) Away,1,hdp=12.5
2026-08-21T09:03:06Z,73466992,2026-08-22T15:00:00Z,Bet365,"WTA - Cincinnati, USA","Pegula, Jessica","Swiatek, Iga",Team Total (Games) Home,1,hdp=10.5
2026-08-21T09:03:06Z,73466992,2026-08-22T15:00:00Z,Bet365,"WTA - Cincinnati, USA","Pegula, Jessica","Swiatek, Iga",Totals 1st Set,6,hdp=6.5 | hdp=7.5 | hdp=10.5 | hdp=12.5 | hdp=8.5 | hdp=9.5
2026-08-21T09:03:06Z,73466992,2026-08-22T15:00:00Z,Bet365,"WTA - Cincinnati, USA","Pegula, Jessica","Swiatek, Iga",Spread (Games),1,hdp=4.5
2026-08-21T09:03:06Z,73466992,2026-08-22T15:00:00Z,Bet365,"WTA - Cincinnati, USA","Pegula, Jessica","Swiatek, Iga",Team Total (Double Faults) Away,7,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5
2026-08-21T09:03:06Z,73466992,2026-08-22T15:00:00Z,Bet365,"WTA - Cincinnati, USA","Pegula, Jessica","Swiatek, Iga",Totals (Double Faults),9,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5
2026-08-21T09:03:06Z,73466992,2026-08-22T15:00:00Z,Bet365,"WTA - Cincinnati, USA","Pegula, Jessica","Swiatek, Iga",Totals (Games),1,hdp=20.5
2026-08-21T09:03:06Z,73466992,2026-08-22T15:00:00Z,Bet365,"WTA - Cincinnati, USA","Pegula, Jessica","Swiatek, Iga",Set Betting,4,label=2-0 (1) | label=2-1 (1) | label=2-0 (2) | label=2-1 (2)
2026-08-21T09:03:06Z,73465942,2026-08-22T17:30:00Z,Bet365,"ATP - Cincinnati, USA","Cobolli, Flavio","Fils, Arthur",ML,1,"{'home': '3.50', 'away': '1.30'}"
2026-08-21T09:03:06Z,73465942,2026-08-22T17:30:00Z,Bet365,"ATP - Cincinnati, USA","Cobolli, Flavio","Fils, Arthur",Totals (Aces),8,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5 | hdp=19.5
2026-08-21T09:03:06Z,73465942,2026-08-22T17:30:00Z,Bet365,"ATP - Cincinnati, USA","Cobolli, Flavio","Fils, Arthur",Team Total (Aces) Home,6,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5 | hdp=19.5
2026-08-21T09:03:06Z,73465942,2026-08-22T17:30:00Z,Bet365,"ATP - Cincinnati, USA","Cobolli, Flavio","Fils, Arthur",Team Total (Double Faults) Away,5,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5
2026-08-21T09:03:06Z,73465942,2026-08-22T17:30:00Z,Bet365,"ATP - Cincinnati, USA","Cobolli, Flavio","Fils, Arthur",Team Total (Games) Home,1,hdp=10.5
2026-08-21T09:03:06Z,73465942,2026-08-22T17:30:00Z,Bet365,"ATP - Cincinnati, USA","Cobolli, Flavio","Fils, Arthur",Totals 1st Set,6,hdp=8.5 | hdp=9.5 | hdp=10.5 | hdp=12.5 | hdp=6.5 | hdp=7.5
2026-08-21T09:03:06Z,73465942,2026-08-22T17:30:00Z,Bet365,"ATP - Cincinnati, USA","Cobolli, Flavio","Fils, Arthur",Totals (Double Faults),8,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5
2026-08-21T09:03:06Z,73465942,2026-08-22T17:30:00Z,Bet365,"ATP - Cincinnati, USA","Cobolli, Flavio","Fils, Arthur",Totals (Games),1,hdp=21.5
2026-08-21T09:03:06Z,73465942,2026-08-22T17:30:00Z,Bet365,"ATP - Cincinnati, USA","Cobolli, Flavio","Fils, Arthur",Spread (Games),1,hdp=3.5
2026-08-21T09:03:06Z,73465942,2026-08-22T17:30:00Z,Bet365,"ATP - Cincinnati, USA","Cobolli, Flavio","Fils, Arthur",Set Betting,4,label=2-0 (1) | label=2-1 (1) | label=2-0 (2) | label=2-1 (2)
2026-08-21T09:03:06Z,73465942,2026-08-22T17:30:00Z,Bet365,"ATP - Cincinnati, USA","Cobolli, Flavio","Fils, Arthur",Team Total (Aces) Away,6,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5 | hdp=19.5
2026-08-21T09:03:06Z,73465942,2026-08-22T17:30:00Z,Bet365,"ATP - Cincinnati, USA","Cobolli, Flavio","Fils, Arthur",Team Total (Double Faults) Home,6,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5
2026-08-21T09:03:06Z,73465942,2026-08-22T17:30:00Z,Bet365,"ATP - Cincinnati, USA","Cobolli, Flavio","Fils, Arthur",Team Total (Games) Away,1,hdp=12.5
2026-08-21T09:03:06Z,73466990,2026-08-22T15:00:00Z,Bet365,"WTA - Cincinnati, USA",WQF1,WQF2,<NO_BET365_MARKETS_RETURNED>,0,
2026-08-21T09:03:06Z,73465944,2026-08-22T17:30:00Z,Bet365,"ATP - Cincinnati, USA",WQF3,WQF4,<NO_BET365_MARKETS_RETURNED>,0,
