captured_at,source_endpoint,event_id,kickoff_at,bookmaker,tour,tournament,player1,player2,market_name,recognized_most_aces,odds_count,sample_labels
2026-08-26T10:13:52Z,odds/multi,74030064,2026-08-26T15:00:00Z,BetMGM,ATP,US Open,Kyrian Jacquet,Aziz Dougaz,ML,no,1,
2026-08-26T10:13:52Z,odds/multi,74030064,2026-08-26T15:00:00Z,BetMGM,ATP,US Open,Kyrian Jacquet,Aziz Dougaz,Spread,no,3, |  | 
2026-08-26T10:13:52Z,odds/multi,74034482,2026-08-26T15:00:00Z,BetMGM,WTA,US Open,Robin Montgomery,Jeline Vandromme,ML,no,1,
2026-08-26T10:13:52Z,odds/multi,74034482,2026-08-26T15:00:00Z,BetMGM,WTA,US Open,Robin Montgomery,Jeline Vandromme,Spread,no,2, | 
2026-08-26T10:13:52Z,odds/multi,74029868,2026-08-26T15:00:00Z,BetMGM,WTA,US Open,Anouk Koevermans,Linda Klimovicova,ML,no,1,
2026-08-26T10:13:52Z,odds/multi,74029868,2026-08-26T15:00:00Z,BetMGM,WTA,US Open,Anouk Koevermans,Linda Klimovicova,Spread,no,3, |  | 
2026-08-26T10:13:52Z,odds/multi,74029540,2026-08-26T15:00:00Z,BetMGM,WTA,US Open,Mai Hontama,Andrea Lazaro Garcia,ML,no,1,
2026-08-26T10:13:52Z,odds/multi,74029540,2026-08-26T15:00:00Z,BetMGM,WTA,US Open,Mai Hontama,Andrea Lazaro Garcia,Spread,no,2, | 
2026-08-26T10:13:52Z,odds/multi,74029542,2026-08-26T15:00:00Z,BetMGM,ATP,US Open,Jacob Fearnley,Luka Pavlovic,ML,no,1,
2026-08-26T10:13:52Z,odds/multi,74029542,2026-08-26T15:00:00Z,BetMGM,ATP,US Open,Jacob Fearnley,Luka Pavlovic,Spread,no,3, |  | 
2026-08-26T10:13:52Z,odds/multi,74029544,2026-08-26T15:00:00Z,BetMGM,ATP,US Open,Daniel Rincon,Jordan Lee,ML,no,1,
2026-08-26T10:13:52Z,odds/multi,74029544,2026-08-26T15:00:00Z,BetMGM,ATP,US Open,Daniel Rincon,Jordan Lee,Spread,no,3, |  | 
2026-08-26T10:13:52Z,odds/multi,74031790,2026-08-26T15:00:00Z,BetMGM,WTA,US Open,Lucia Bronzetti,Polina Iatcenko,ML,no,1,
2026-08-26T10:13:52Z,odds/multi,74031790,2026-08-26T15:00:00Z,BetMGM,WTA,US Open,Lucia Bronzetti,Polina Iatcenko,Spread,no,3, |  | 
2026-08-26T10:13:52Z,odds/multi,74032784,2026-08-26T15:00:00Z,BetMGM,ATP,US Open,Andrea Guerrieri,Joel Schwaerzler,ML,no,1,
