captured_at,event_id,kickoff_at,bookmaker,league,home,away,market_name,odds_count,sample_labels
2026-08-05T10:55:31Z,73252844,2026-08-05T15:00:00Z,Bet365,"ATP - Montreal, Canada","Tsitsipas, Stefanos","Fonseca, Joao",ML,1,"{'home': '2.20', 'away': '1.66'}"
2026-08-05T10:55:31Z,73252844,2026-08-05T15:00:00Z,Bet365,"ATP - Montreal, Canada","Tsitsipas, Stefanos","Fonseca, Joao",Set Betting,4,label=2-1 (1) | label=2-0 (2) | label=2-1 (2) | label=2-0 (1)
2026-08-05T10:55:31Z,73252844,2026-08-05T15:00:00Z,Bet365,"ATP - Montreal, Canada","Tsitsipas, Stefanos","Fonseca, Joao",Team Total (Double Faults) Away,5,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5
2026-08-05T10:55:31Z,73252844,2026-08-05T15:00:00Z,Bet365,"ATP - Montreal, Canada","Tsitsipas, Stefanos","Fonseca, Joao",Team Total (Double Faults) Home,7,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5
2026-08-05T10:55:31Z,73252844,2026-08-05T15:00:00Z,Bet365,"ATP - Montreal, Canada","Tsitsipas, Stefanos","Fonseca, Joao",Team Total (Games) Home,1,hdp=12.5
2026-08-05T10:55:31Z,73252844,2026-08-05T15:00:00Z,Bet365,"ATP - Montreal, Canada","Tsitsipas, Stefanos","Fonseca, Joao",Totals 1st Set,6,hdp=6.5 | hdp=7.5 | hdp=8.5 | hdp=9.5 | hdp=10.5 | hdp=12.5
2026-08-05T10:55:31Z,73252844,2026-08-05T15:00:00Z,Bet365,"ATP - Montreal, Canada","Tsitsipas, Stefanos","Fonseca, Joao",Totals (Double Faults),8,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=7.5 | hdp=14.5 | hdp=4.5
2026-08-05T10:55:31Z,73252844,2026-08-05T15:00:00Z,Bet365,"ATP - Montreal, Canada","Tsitsipas, Stefanos","Fonseca, Joao",Totals (Games),1,hdp=24.5
2026-08-05T10:55:31Z,73252844,2026-08-05T15:00:00Z,Bet365,"ATP - Montreal, Canada","Tsitsipas, Stefanos","Fonseca, Joao",Spread (Games),1,hdp=1.5
2026-08-05T10:55:31Z,73252844,2026-08-05T15:00:00Z,Bet365,"ATP - Montreal, Canada","Tsitsipas, Stefanos","Fonseca, Joao",Team Total (Aces) Away,5,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5
