captured_at,source_endpoint,event_id,kickoff_at,bookmaker,tour,tournament,player1,player2,market_name,recognized_most_aces,odds_count,sample_labels
2026-09-17T19:07:06Z,odds/multi,74574096,2026-09-17T20:10:00Z,BetMGM,WTA,Guadalajara,Magdalena Frech,Iva Jovic,ML,no,1,
2026-09-17T19:07:06Z,odds/multi,74574096,2026-09-17T20:10:00Z,BetMGM,WTA,Guadalajara,Magdalena Frech,Iva Jovic,Spread,no,2, | 
2026-09-17T19:07:06Z,odds/multi,74574096,2026-09-17T20:10:00Z,BetMGM,WTA,Guadalajara,Magdalena Frech,Iva Jovic,Spread (Games),no,3, |  | 
2026-09-17T19:07:06Z,odds/multi,74574096,2026-09-17T20:10:00Z,BetMGM,WTA,Guadalajara,Magdalena Frech,Iva Jovic,Totals (Games),no,3, |  | 
2026-09-17T19:07:06Z,odds/multi,74573910,2026-09-17T20:30:00Z,BetMGM,WTA,Sao Paulo,Eva Lys,Nadia Podoroska,ML,no,1,
2026-09-17T19:07:06Z,odds/multi,74573910,2026-09-17T20:30:00Z,BetMGM,WTA,Sao Paulo,Eva Lys,Nadia Podoroska,Spread,no,2, | 
2026-09-17T19:07:06Z,odds/multi,74573910,2026-09-17T20:30:00Z,BetMGM,WTA,Sao Paulo,Eva Lys,Nadia Podoroska,Totals (Games),no,1,
2026-09-17T19:07:06Z,odds/multi,74573910,2026-09-17T20:30:00Z,BetMGM,WTA,Sao Paulo,Eva Lys,Nadia Podoroska,Spread (Games),no,1,
2026-09-17T19:07:06Z,odds/multi,74574106,2026-09-17T23:00:00Z,BetMGM,WTA,Guadalajara,Marta Kostyuk,Liudmila Samsonova,ML,no,1,
2026-09-17T19:07:06Z,odds/multi,74574106,2026-09-17T23:00:00Z,BetMGM,WTA,Guadalajara,Marta Kostyuk,Liudmila Samsonova,Spread,no,2, | 
2026-09-17T19:07:06Z,odds/multi,74574106,2026-09-17T23:00:00Z,BetMGM,WTA,Guadalajara,Marta Kostyuk,Liudmila Samsonova,Spread (Games),no,3, |  | 
2026-09-17T19:07:06Z,odds/multi,74574106,2026-09-17T23:00:00Z,BetMGM,WTA,Guadalajara,Marta Kostyuk,Liudmila Samsonova,Totals (Games),no,3, |  | 
2026-09-17T19:07:06Z,odds/multi,74574108,2026-09-18T00:10:00Z,BetMGM,WTA,Guadalajara,Peyton Stearns,Sloane Stephens,ML,no,1,
2026-09-17T19:07:06Z,odds/multi,74574108,2026-09-18T00:10:00Z,BetMGM,WTA,Guadalajara,Peyton Stearns,Sloane Stephens,Spread,no,2, | 
2026-09-17T19:07:06Z,odds/multi,74574108,2026-09-18T00:10:00Z,BetMGM,WTA,Guadalajara,Peyton Stearns,Sloane Stephens,Spread (Games),no,3, |  | 
2026-09-17T19:07:06Z,odds/multi,74574108,2026-09-18T00:10:00Z,BetMGM,WTA,Guadalajara,Peyton Stearns,Sloane Stephens,Totals (Games),no,3, |  | 
