captured_at,source_endpoint,event_id,kickoff_at,bookmaker,tour,tournament,player1,player2,market_name,recognized_most_aces,odds_count,sample_labels
2026-09-13T18:15:16Z,odds/multi,74609196,2026-09-13T19:00:00Z,BetMGM,WTA,Guadalajara,Peyton Stearns,Emiliana Arango,ML,no,1,
2026-09-13T18:15:16Z,odds/multi,74609196,2026-09-13T19:00:00Z,BetMGM,WTA,Guadalajara,Peyton Stearns,Emiliana Arango,Spread,no,3, |  | 
2026-09-13T18:15:16Z,odds/multi,74639922,2026-09-13T19:20:00Z,BetMGM,WTA,Sao Paulo,Whitney Osuigwe,Anastasia Tikhonova,ML,no,1,
2026-09-13T18:15:16Z,odds/multi,74639922,2026-09-13T19:20:00Z,BetMGM,WTA,Sao Paulo,Whitney Osuigwe,Anastasia Tikhonova,Spread,no,2, | 
2026-09-13T18:15:16Z,odds/multi,74632148,2026-09-13T19:30:00Z,BetMGM,WTA,Sao Paulo,Hayu Kinoshita,Cadence Brace,ML,no,1,
2026-09-13T18:15:16Z,odds/multi,74632148,2026-09-13T19:30:00Z,BetMGM,WTA,Sao Paulo,Hayu Kinoshita,Cadence Brace,Spread,no,2, | 
2026-09-13T18:15:16Z,odds/multi,74609194,2026-09-13T19:30:00Z,BetMGM,WTA,Guadalajara,Darja Vidmanova,Janice Tjen,ML,no,1,
2026-09-13T18:15:16Z,odds/multi,74609194,2026-09-13T19:30:00Z,BetMGM,WTA,Guadalajara,Darja Vidmanova,Janice Tjen,Spread,no,2, | 
2026-09-13T18:15:16Z,odds/multi,74628458,2026-09-14T13:00:00Z,BetMGM,WTA,Sao Paulo,Darja Semenistaja,Paula Badosa,ML,no,1,
2026-09-13T18:15:16Z,odds/multi,74628458,2026-09-14T13:00:00Z,BetMGM,WTA,Sao Paulo,Darja Semenistaja,Paula Badosa,Spread,no,3, |  | 
2026-09-13T18:15:16Z,odds/multi,74628460,2026-09-14T13:00:00Z,BetMGM,WTA,Sao Paulo,Mary Stoiana,Claire Liu,ML,no,1,
2026-09-13T18:15:16Z,odds/multi,74628460,2026-09-14T13:00:00Z,BetMGM,WTA,Sao Paulo,Mary Stoiana,Claire Liu,Spread,no,2, | 
