captured_at,event_id,kickoff_at,bookmaker,league,home,away,market_name,odds_count,sample_labels
2026-07-23T10:36:43Z,72827286,2026-07-23T11:00:00Z,Bet365,"ATP - Estoril, Portugal","Van Assche, Luca","Carreno Busta, Pablo",ML,1,"{'home': '2.75', 'away': '1.44'}"
2026-07-23T10:36:43Z,72827286,2026-07-23T11:00:00Z,Bet365,"ATP - Estoril, Portugal","Van Assche, Luca","Carreno Busta, Pablo",Totals (Aces),6,hdp=0.5 | hdp=4.5 | hdp=9.5 | hdp=14.5 | hdp=19.5 | hdp=2.5
2026-07-23T10:36:43Z,72827286,2026-07-23T11:00:00Z,Bet365,"ATP - Estoril, Portugal","Van Assche, Luca","Carreno Busta, Pablo",Team Total (Aces) Home,5,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5
2026-07-23T10:36:43Z,72827286,2026-07-23T11:00:00Z,Bet365,"ATP - Estoril, Portugal","Van Assche, Luca","Carreno Busta, Pablo",Team Total (Double Faults) Home,7,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5
2026-07-23T10:36:43Z,72827286,2026-07-23T11:00:00Z,Bet365,"ATP - Estoril, Portugal","Van Assche, Luca","Carreno Busta, Pablo",Team Total (Games) Away,1,hdp=12.5
2026-07-23T10:36:43Z,72827286,2026-07-23T11:00:00Z,Bet365,"ATP - Estoril, Portugal","Van Assche, Luca","Carreno Busta, Pablo",Team Total (Games) Home,1,hdp=11.5
2026-07-23T10:36:43Z,72827286,2026-07-23T11:00:00Z,Bet365,"ATP - Estoril, Portugal","Van Assche, Luca","Carreno Busta, Pablo",Totals (Double Faults),8,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5
2026-07-23T10:36:43Z,72827286,2026-07-23T11:00:00Z,Bet365,"ATP - Estoril, Portugal","Van Assche, Luca","Carreno Busta, Pablo",Totals (Games),1,hdp=22.5
2026-07-23T10:36:43Z,72827286,2026-07-23T11:00:00Z,Bet365,"ATP - Estoril, Portugal","Van Assche, Luca","Carreno Busta, Pablo",Set Betting,1,{}
2026-07-23T10:36:43Z,72827286,2026-07-23T11:00:00Z,Bet365,"ATP - Estoril, Portugal","Van Assche, Luca","Carreno Busta, Pablo",Spread (Games),1,hdp=3.5
2026-07-23T10:36:43Z,72827286,2026-07-23T11:00:00Z,Bet365,"ATP - Estoril, Portugal","Van Assche, Luca","Carreno Busta, Pablo",Team Total (Aces) Away,5,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5
2026-07-23T10:36:43Z,72827286,2026-07-23T11:00:00Z,Bet365,"ATP - Estoril, Portugal","Van Assche, Luca","Carreno Busta, Pablo",Team Total (Double Faults) Away,5,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=1.5
2026-07-23T10:36:43Z,72827286,2026-07-23T11:00:00Z,Bet365,"ATP - Estoril, Portugal","Van Assche, Luca","Carreno Busta, Pablo",Totals 1st Set,6,hdp=6.5 | hdp=7.5 | hdp=8.5 | hdp=12.5 | hdp=9.5 | hdp=10.5
2026-07-23T10:36:43Z,72829940,2026-07-23T11:50:00Z,Bet365,"WTA - Hamburg, Germany","Badosa, Paula","Udvardy, Panna",ML,1,"{'home': '1.57', 'away': '2.37'}"
2026-07-23T10:36:43Z,72829940,2026-07-23T11:50:00Z,Bet365,"WTA - Hamburg, Germany","Badosa, Paula","Udvardy, Panna",Team Total (Aces) Away,5,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5
2026-07-23T10:36:43Z,72829940,2026-07-23T11:50:00Z,Bet365,"WTA - Hamburg, Germany","Badosa, Paula","Udvardy, Panna",Team Total (Aces) Home,6,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5 | hdp=19.5
2026-07-23T10:36:43Z,72829940,2026-07-23T11:50:00Z,Bet365,"WTA - Hamburg, Germany","Badosa, Paula","Udvardy, Panna",Team Total (Double Faults) Home,10,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5
2026-07-23T10:36:43Z,72829940,2026-07-23T11:50:00Z,Bet365,"WTA - Hamburg, Germany","Badosa, Paula","Udvardy, Panna",Totals (Double Faults),8,hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5 | hdp=11.5 | hdp=14.5
2026-07-23T10:36:43Z,72829940,2026-07-23T11:50:00Z,Bet365,"WTA - Hamburg, Germany","Badosa, Paula","Udvardy, Panna",Set Betting,1,{}
2026-07-23T10:36:43Z,72829940,2026-07-23T11:50:00Z,Bet365,"WTA - Hamburg, Germany","Badosa, Paula","Udvardy, Panna",Spread (Games),1,hdp=-2.5
2026-07-23T10:36:43Z,72829940,2026-07-23T11:50:00Z,Bet365,"WTA - Hamburg, Germany","Badosa, Paula","Udvardy, Panna",Team Total (Double Faults) Away,7,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5
2026-07-23T10:36:43Z,72829940,2026-07-23T11:50:00Z,Bet365,"WTA - Hamburg, Germany","Badosa, Paula","Udvardy, Panna",Totals 1st Set,6,hdp=9.5 | hdp=10.5 | hdp=7.5 | hdp=12.5 | hdp=6.5 | hdp=8.5
2026-07-23T10:36:43Z,72829940,2026-07-23T11:50:00Z,Bet365,"WTA - Hamburg, Germany","Badosa, Paula","Udvardy, Panna",Totals (Aces),7,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5 | hdp=19.5
2026-07-23T10:36:43Z,72829940,2026-07-23T11:50:00Z,Bet365,"WTA - Hamburg, Germany","Badosa, Paula","Udvardy, Panna",Totals (Games),1,hdp=21.5
2026-07-23T10:36:43Z,72827328,2026-07-23T13:00:00Z,Bet365,"ATP - Kitzbuhel, Austria","Bublik, Alexander","Molcan, Alex",ML,1,"{'home': '1.57', 'away': '2.37'}"
2026-07-23T10:36:43Z,72827328,2026-07-23T13:00:00Z,Bet365,"ATP - Kitzbuhel, Austria","Bublik, Alexander","Molcan, Alex",Team Total (Double Faults) Home,9,hdp=7.5 | hdp=9.5 | hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5
2026-07-23T10:36:43Z,72827328,2026-07-23T13:00:00Z,Bet365,"ATP - Kitzbuhel, Austria","Bublik, Alexander","Molcan, Alex",Team Total (Games) Away,1,hdp=11.5
2026-07-23T10:36:43Z,72827328,2026-07-23T13:00:00Z,Bet365,"ATP - Kitzbuhel, Austria","Bublik, Alexander","Molcan, Alex",Team Total (Games) Home,1,hdp=12.5
2026-07-23T10:36:43Z,72827328,2026-07-23T13:00:00Z,Bet365,"ATP - Kitzbuhel, Austria","Bublik, Alexander","Molcan, Alex",Totals 1st Set,6,hdp=6.5 | hdp=7.5 | hdp=8.5 | hdp=9.5 | hdp=10.5 | hdp=12.5
2026-07-23T10:36:43Z,72827328,2026-07-23T13:00:00Z,Bet365,"ATP - Kitzbuhel, Austria","Bublik, Alexander","Molcan, Alex",Set Betting,1,{}
2026-07-23T10:36:43Z,72827328,2026-07-23T13:00:00Z,Bet365,"ATP - Kitzbuhel, Austria","Bublik, Alexander","Molcan, Alex",Spread (Games),1,hdp=-2.5
2026-07-23T10:36:43Z,72827328,2026-07-23T13:00:00Z,Bet365,"ATP - Kitzbuhel, Austria","Bublik, Alexander","Molcan, Alex",Team Total (Double Faults) Away,6,hdp=1.5 | hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=7.5 | hdp=9.5
