event_id,date,tour,tournament,bookmaker,player,opponent,market,line,over_odds,under_odds,capture_ts,match_start_utc,raw_market_name,raw_outcome_count,raw_label_sample
73255972,2026-08-08,WTA,Toronto,Bet365,Marta Kostyuk,Iga Swiatek,match_aces,2.5,1.0500,,2026-08-08T09:05:29Z,2026-08-08T16:30:00Z,Totals (Aces),6,"{'hdp': 2.5, 'over': '1.05'}"
73255972,2026-08-08,WTA,Toronto,Bet365,Marta Kostyuk,Iga Swiatek,match_aces,4.5,1.2200,,2026-08-08T09:05:29Z,2026-08-08T16:30:00Z,Totals (Aces),6,"{'hdp': 4.5, 'over': '1.22'}"
73255972,2026-08-08,WTA,Toronto,Bet365,Marta Kostyuk,Iga Swiatek,match_aces,9.5,2.7500,,2026-08-08T09:05:29Z,2026-08-08T16:30:00Z,Totals (Aces),6,"{'hdp': 9.5, 'over': '2.75'}"
73255972,2026-08-08,WTA,Toronto,Bet365,Marta Kostyuk,Iga Swiatek,match_aces,14.5,10.0000,,2026-08-08T09:05:29Z,2026-08-08T16:30:00Z,Totals (Aces),6,"{'hdp': 14.5, 'over': '10.00'}"
73255972,2026-08-08,WTA,Toronto,Bet365,Marta Kostyuk,Iga Swiatek,match_aces,19.5,26.0000,,2026-08-08T09:05:29Z,2026-08-08T16:30:00Z,Totals (Aces),6,"{'hdp': 19.5, 'over': '26.00'}"
73255972,2026-08-08,WTA,Toronto,Bet365,Marta Kostyuk,Iga Swiatek,double_faults,2.5,1.0100,,2026-08-08T09:05:29Z,2026-08-08T16:30:00Z,Team Total (Double Faults) Home,10,"{'hdp': 2.5, 'over': '1.01'}"
73255972,2026-08-08,WTA,Toronto,Bet365,Marta Kostyuk,Iga Swiatek,double_faults,4.5,1.0600,,2026-08-08T09:05:29Z,2026-08-08T16:30:00Z,Team Total (Double Faults) Home,10,"{'hdp': 4.5, 'over': '1.06'}"
73255972,2026-08-08,WTA,Toronto,Bet365,Marta Kostyuk,Iga Swiatek,double_faults,7.5,1.3600,,2026-08-08T09:05:29Z,2026-08-08T16:30:00Z,Team Total (Double Faults) Home,10,"{'hdp': 7.5, 'over': '1.36'}"
73255972,2026-08-08,WTA,Toronto,Bet365,Marta Kostyuk,Iga Swiatek,double_faults,9.5,1.8000,,2026-08-08T09:05:29Z,2026-08-08T16:30:00Z,Team Total (Double Faults) Home,10,"{'hdp': 9.5, 'over': '1.80'}"
73255972,2026-08-08,WTA,Toronto,Bet365,Marta Kostyuk,Iga Swiatek,double_faults,11.5,2.6200,,2026-08-08T09:05:29Z,2026-08-08T16:30:00Z,Team Total (Double Faults) Home,10,"{'hdp': 11.5, 'over': '2.62'}"
73255972,2026-08-08,WTA,Toronto,Bet365,Marta Kostyuk,Iga Swiatek,double_faults,14.5,5.0000,,2026-08-08T09:05:29Z,2026-08-08T16:30:00Z,Team Total (Double Faults) Home,10,"{'hdp': 14.5, 'over': '5.00'}"
73255972,2026-08-08,WTA,Toronto,Bet365,Marta Kostyuk,Iga Swiatek,double_faults,19.5,19.0000,,2026-08-08T09:05:29Z,2026-08-08T16:30:00Z,Team Total (Double Faults) Home,10,"{'hdp': 19.5, 'over': '19.00'}"
73255972,2026-08-08,WTA,Toronto,Bet365,Marta Kostyuk,Iga Swiatek,double_faults,24.5,26.0000,,2026-08-08T09:05:29Z,2026-08-08T16:30:00Z,Team Total (Double Faults) Home,10,"{'hdp': 24.5, 'over': '26.00'}"
73255972,2026-08-08,WTA,Toronto,Bet365,Marta Kostyuk,Iga Swiatek,match_double_faults,7.5,1.0500,,2026-08-08T09:05:29Z,2026-08-08T16:30:00Z,Totals (Double Faults),8,"{'hdp': 7.5, 'over': '1.05'}"
73255972,2026-08-08,WTA,Toronto,Bet365,Marta Kostyuk,Iga Swiatek,match_double_faults,9.5,1.1400,,2026-08-08T09:05:29Z,2026-08-08T16:30:00Z,Totals (Double Faults),8,"{'hdp': 9.5, 'over': '1.14'}"
73255972,2026-08-08,WTA,Toronto,Bet365,Marta Kostyuk,Iga Swiatek,match_double_faults,11.5,1.3000,,2026-08-08T09:05:29Z,2026-08-08T16:30:00Z,Totals (Double Faults),8,"{'hdp': 11.5, 'over': '1.30'}"
73255972,2026-08-08,WTA,Toronto,Bet365,Marta Kostyuk,Iga Swiatek,match_double_faults,14.5,1.8300,,2026-08-08T09:05:29Z,2026-08-08T16:30:00Z,Totals (Double Faults),8,"{'hdp': 14.5, 'over': '1.83'}"
73255972,2026-08-08,WTA,Toronto,Bet365,Marta Kostyuk,Iga Swiatek,match_double_faults,19.5,4.0000,,2026-08-08T09:05:29Z,2026-08-08T16:30:00Z,Totals (Double Faults),8,"{'hdp': 19.5, 'over': '4.00'}"
