captured_at,source_endpoint,event_id,kickoff_at,bookmaker,tour,tournament,player1,player2,market_name,recognized_most_aces,odds_count,sample_labels
2026-09-04T18:29:33Z,odds/multi,73992468,2026-09-05T00:10:00Z,BetMGM,ATP,US Open,Ben Shelton,Denis Shapovalov,ML,no,1,
2026-09-04T18:29:33Z,odds/multi,73992468,2026-09-05T00:10:00Z,BetMGM,ATP,US Open,Ben Shelton,Denis Shapovalov,Spread,no,3, |  | 
2026-09-04T18:29:33Z,odds/multi,73992458,2026-09-05T15:00:00Z,BetMGM,ATP,US Open,Alexander Blockx,Flavio Cobolli,ML,no,1,
2026-09-04T18:29:33Z,odds/multi,73992458,2026-09-05T15:00:00Z,BetMGM,ATP,US Open,Alexander Blockx,Flavio Cobolli,Spread,no,3, |  | 
2026-09-04T18:29:33Z,odds/multi,73992580,2026-09-04T18:30:00Z,BetMGM,WTA,US Open,Emma Navarro,Karolina Muchova,ML,no,1,
2026-09-04T18:29:33Z,odds/multi,73992580,2026-09-04T18:30:00Z,BetMGM,WTA,US Open,Emma Navarro,Karolina Muchova,Spread,no,3, |  | 
2026-09-04T18:29:33Z,odds/multi,73992450,2026-09-04T20:05:00Z,BetMGM,ATP,US Open,Tomas Martin Etcheverry,Mariano Navone,ML,no,1,
2026-09-04T18:29:33Z,odds/multi,73992450,2026-09-04T20:05:00Z,BetMGM,ATP,US Open,Tomas Martin Etcheverry,Mariano Navone,Spread,no,3, |  | 
2026-09-04T18:29:33Z,odds/multi,73992448,2026-09-04T20:30:00Z,BetMGM,ATP,US Open,Alex Michelsen,Daniel Merida,ML,no,1,
2026-09-04T18:29:33Z,odds/multi,73992448,2026-09-04T20:30:00Z,BetMGM,ATP,US Open,Alex Michelsen,Daniel Merida,Spread,no,3, |  | 
2026-09-04T18:29:33Z,odds/multi,73992452,2026-09-05T15:00:00Z,BetMGM,ATP,US Open,Karen Khachanov,Benjamin Bonzi,ML,no,1,
2026-09-04T18:29:33Z,odds/multi,73992452,2026-09-05T15:00:00Z,BetMGM,ATP,US Open,Karen Khachanov,Benjamin Bonzi,Spread,no,3, |  | 
2026-09-04T18:29:33Z,odds/multi,73992454,2026-09-05T15:00:00Z,BetMGM,ATP,US Open,Jakub Mensik,Learner Tien,ML,no,1,
