captured_at,event_id,kickoff_at,bookmaker,league,home,away,market_name,odds_count,sample_labels
2026-09-08T18:49:34Z,73992416,2026-09-09T18:00:00Z,Bet365,"ATP - US Open, New York, USA","Khachanov, Karen","Blockx, Alexander",ML,1,"{'home': '1.57', 'away': '2.37'}"
2026-09-08T18:49:34Z,73992416,2026-09-09T18:00:00Z,Bet365,"ATP - US Open, New York, USA","Khachanov, Karen","Blockx, Alexander",Totals (Games),1,hdp=39.5
2026-09-08T18:49:34Z,73992416,2026-09-09T18:00:00Z,Bet365,"ATP - US Open, New York, USA","Khachanov, Karen","Blockx, Alexander",Set Betting,6,label=3-0 (1) | label=3-1 (1) | label=3-2 (1) | label=3-0 (2) | label=3-1 (2) | label=3-2 (2)
2026-09-08T18:49:34Z,73992416,2026-09-09T18:00:00Z,Bet365,"ATP - US Open, New York, USA","Khachanov, Karen","Blockx, Alexander",Spread (Games),1,hdp=-2.5
2026-09-08T18:49:34Z,73992416,2026-09-09T18:00:00Z,Bet365,"ATP - US Open, New York, USA","Khachanov, Karen","Blockx, Alexander",Team Total (Games) Away,1,hdp=19.5
2026-09-08T18:49:34Z,73992416,2026-09-09T18:00:00Z,Bet365,"ATP - US Open, New York, USA","Khachanov, Karen","Blockx, Alexander",Team Total (Games) Home,1,hdp=20.5
2026-09-08T18:49:34Z,73992416,2026-09-09T18:00:00Z,Bet365,"ATP - US Open, New York, USA","Khachanov, Karen","Blockx, Alexander",Totals 1st Set,6,hdp=10.5 | hdp=6.5 | hdp=7.5 | hdp=8.5 | hdp=9.5 | hdp=12.5
2026-09-08T18:49:34Z,73992414,2026-09-09T23:30:00Z,Bet365,"ATP - US Open, New York, USA","Zverev, Alexander","Van de Zandschulp, Botic",ML,1,"{'home': '1.10', 'away': '7.00'}"
2026-09-08T18:49:34Z,73992414,2026-09-09T23:30:00Z,Bet365,"ATP - US Open, New York, USA","Zverev, Alexander","Van de Zandschulp, Botic",Set Betting,6,label=3-0 (1) | label=3-1 (1) | label=3-2 (1) | label=3-0 (2) | label=3-1 (2) | label=3-2 (2)
2026-09-08T18:49:34Z,73992414,2026-09-09T23:30:00Z,Bet365,"ATP - US Open, New York, USA","Zverev, Alexander","Van de Zandschulp, Botic",Team Total (Games) Home,1,hdp=19.5
2026-09-08T18:49:34Z,73992414,2026-09-09T23:30:00Z,Bet365,"ATP - US Open, New York, USA","Zverev, Alexander","Van de Zandschulp, Botic",Totals 1st Set,6,hdp=6.5 | hdp=7.5 | hdp=8.5 | hdp=10.5 | hdp=12.5 | hdp=9.5
2026-09-08T18:49:34Z,73992414,2026-09-09T23:30:00Z,Bet365,"ATP - US Open, New York, USA","Zverev, Alexander","Van de Zandschulp, Botic",Totals (Aces),9,hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5 | hdp=19.5 | hdp=24.5
2026-09-08T18:49:34Z,73992414,2026-09-09T23:30:00Z,Bet365,"ATP - US Open, New York, USA","Zverev, Alexander","Van de Zandschulp, Botic",Spread (Games),1,hdp=-6.5
2026-09-08T18:49:34Z,73992414,2026-09-09T23:30:00Z,Bet365,"ATP - US Open, New York, USA","Zverev, Alexander","Van de Zandschulp, Botic",Team Total (Aces) Away,8,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5 | hdp=19.5
2026-09-08T18:49:34Z,73992414,2026-09-09T23:30:00Z,Bet365,"ATP - US Open, New York, USA","Zverev, Alexander","Van de Zandschulp, Botic",Team Total (Aces) Home,8,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5 | hdp=19.5
2026-09-08T18:49:34Z,73992414,2026-09-09T23:30:00Z,Bet365,"ATP - US Open, New York, USA","Zverev, Alexander","Van de Zandschulp, Botic",Team Total (Games) Away,1,hdp=14.5
2026-09-08T18:49:34Z,73992414,2026-09-09T23:30:00Z,Bet365,"ATP - US Open, New York, USA","Zverev, Alexander","Van de Zandschulp, Botic",Totals (Games),1,hdp=34.5
2026-09-08T18:49:34Z,73992420,2026-09-09T00:10:00Z,Bet365,"ATP - US Open, New York, USA","Shelton, Ben","Alcaraz, Carlos",ML,1,"{'home': '4.00', 'away': '1.25'}"
