event_id,date,tour,tournament,bookmaker,player,opponent,market,line,over_odds,under_odds,capture_ts,match_start_utc,raw_market_name,raw_outcome_count,raw_label_sample
74839220,2026-09-22,WTA,Seoul,Bet365,Himeno Sakatsume,Taylah Preston,aces,0.5,1.0400,,2026-09-21T20:01:54Z,2026-09-22T03:00:00Z,Team Total (Aces) Away,5,"{'hdp': 0.5, 'over': '1.04'}"
74839220,2026-09-22,WTA,Seoul,Bet365,Himeno Sakatsume,Taylah Preston,aces,2.5,1.4400,,2026-09-21T20:01:54Z,2026-09-22T03:00:00Z,Team Total (Aces) Away,5,"{'hdp': 2.5, 'over': '1.44'}"
74839220,2026-09-22,WTA,Seoul,Bet365,Himeno Sakatsume,Taylah Preston,aces,4.5,2.6200,,2026-09-21T20:01:54Z,2026-09-22T03:00:00Z,Team Total (Aces) Away,5,"{'hdp': 4.5, 'over': '2.62'}"
74839220,2026-09-22,WTA,Seoul,Bet365,Himeno Sakatsume,Taylah Preston,aces,9.5,21.0000,,2026-09-21T20:01:54Z,2026-09-22T03:00:00Z,Team Total (Aces) Away,5,"{'hdp': 9.5, 'over': '21.00'}"
74839220,2026-09-22,WTA,Seoul,Bet365,Himeno Sakatsume,Taylah Preston,aces,14.5,26.0000,,2026-09-21T20:01:54Z,2026-09-22T03:00:00Z,Team Total (Aces) Away,5,"{'hdp': 14.5, 'over': '26.00'}"
74839220,2026-09-22,WTA,Seoul,Bet365,Taylah Preston,Himeno Sakatsume,aces,0.5,1.0800,,2026-09-21T20:01:54Z,2026-09-22T03:00:00Z,Team Total (Aces) Home,4,"{'hdp': 0.5, 'over': '1.08'}"
74839220,2026-09-22,WTA,Seoul,Bet365,Taylah Preston,Himeno Sakatsume,aces,2.5,1.8300,,2026-09-21T20:01:54Z,2026-09-22T03:00:00Z,Team Total (Aces) Home,4,"{'hdp': 2.5, 'over': '1.83'}"
74839220,2026-09-22,WTA,Seoul,Bet365,Taylah Preston,Himeno Sakatsume,aces,4.5,4.3300,,2026-09-21T20:01:54Z,2026-09-22T03:00:00Z,Team Total (Aces) Home,4,"{'hdp': 4.5, 'over': '4.33'}"
74839220,2026-09-22,WTA,Seoul,Bet365,Taylah Preston,Himeno Sakatsume,aces,9.5,26.0000,,2026-09-21T20:01:54Z,2026-09-22T03:00:00Z,Team Total (Aces) Home,4,"{'hdp': 9.5, 'over': '26.00'}"
74839220,2026-09-22,WTA,Seoul,Bet365,Taylah Preston,Himeno Sakatsume,double_faults,1.5,1.0200,,2026-09-21T20:01:54Z,2026-09-22T03:00:00Z,Team Total (Double Faults) Home,8,"{'hdp': 1.5, 'over': '1.02'}"
74839220,2026-09-22,WTA,Seoul,Bet365,Taylah Preston,Himeno Sakatsume,double_faults,2.5,1.0800,,2026-09-21T20:01:54Z,2026-09-22T03:00:00Z,Team Total (Double Faults) Home,8,"{'hdp': 2.5, 'over': '1.08'}"
74839220,2026-09-22,WTA,Seoul,Bet365,Taylah Preston,Himeno Sakatsume,double_faults,4.5,1.3600,,2026-09-21T20:01:54Z,2026-09-22T03:00:00Z,Team Total (Double Faults) Home,8,"{'hdp': 4.5, 'over': '1.36'}"
74839220,2026-09-22,WTA,Seoul,Bet365,Taylah Preston,Himeno Sakatsume,double_faults,7.5,2.7500,,2026-09-21T20:01:54Z,2026-09-22T03:00:00Z,Team Total (Double Faults) Home,8,"{'hdp': 7.5, 'over': '2.75'}"
74839220,2026-09-22,WTA,Seoul,Bet365,Taylah Preston,Himeno Sakatsume,double_faults,9.5,5.5000,,2026-09-21T20:01:54Z,2026-09-22T03:00:00Z,Team Total (Double Faults) Home,8,"{'hdp': 9.5, 'over': '5.50'}"
74839220,2026-09-22,WTA,Seoul,Bet365,Taylah Preston,Himeno Sakatsume,double_faults,11.5,11.0000,,2026-09-21T20:01:54Z,2026-09-22T03:00:00Z,Team Total (Double Faults) Home,8,"{'hdp': 11.5, 'over': '11.00'}"
