captured_at,source_endpoint,event_id,kickoff_at,bookmaker,tour,tournament,player1,player2,market_name,recognized_most_aces,odds_count,sample_labels
2026-08-01T11:01:35Z,odds/multi,73327174,2026-08-01T17:20:00Z,BetMGM,WTA,Toronto,Polina Kudermetova,Avery Alexander,ML,no,1,
2026-08-01T11:01:35Z,odds/multi,73327174,2026-08-01T17:20:00Z,BetMGM,WTA,Toronto,Polina Kudermetova,Avery Alexander,Spread,no,3, |  | 
2026-08-01T11:01:35Z,odds/multi,73327782,2026-08-01T16:50:00Z,BetMGM,ATP,Montreal,Hugo Gaston,Duncan Chan,ML,no,1,
2026-08-01T11:01:35Z,odds/multi,73327782,2026-08-01T16:50:00Z,BetMGM,ATP,Montreal,Hugo Gaston,Duncan Chan,Spread,no,3, |  | 
2026-08-01T11:01:35Z,odds/multi,73062278,2026-08-01T18:00:00Z,BetMGM,WTA,Washington,Jessica Pegula,Diana Shnaider,ML,no,1,
2026-08-01T11:01:35Z,odds/multi,73062278,2026-08-01T18:00:00Z,BetMGM,WTA,Washington,Jessica Pegula,Diana Shnaider,Spread,no,5, |  |  |  | 
2026-08-01T11:01:35Z,odds/multi,73327192,2026-08-01T19:00:00Z,BetMGM,WTA,Toronto,Maya Joint,Ana Grubor,ML,no,1,
2026-08-01T11:01:35Z,odds/multi,73327192,2026-08-01T19:00:00Z,BetMGM,WTA,Toronto,Maya Joint,Ana Grubor,Spread,no,3, |  | 
2026-08-01T11:01:35Z,odds/multi,73327774,2026-08-01T16:50:00Z,BetMGM,ATP,Montreal,Benjamin Bonzi,Hugo Dellien,ML,no,1,
2026-08-01T11:01:35Z,odds/multi,73327774,2026-08-01T16:50:00Z,BetMGM,ATP,Montreal,Benjamin Bonzi,Hugo Dellien,Spread,no,3, |  | 
2026-08-01T11:01:35Z,odds/multi,73063942,2026-08-01T18:00:00Z,BetMGM,WTA,Memphis,Kristina Liutova,Elvina Kalieva,ML,no,1,
2026-08-01T11:01:35Z,odds/multi,73063942,2026-08-01T18:00:00Z,BetMGM,WTA,Memphis,Kristina Liutova,Elvina Kalieva,Spread,no,4, |  |  | 
2026-08-01T11:01:35Z,odds/multi,73327168,2026-08-01T17:20:00Z,BetMGM,WTA,Toronto,Sofia Kenin,Lucrezia Stefanini,ML,no,1,
2026-08-01T11:01:35Z,odds/multi,73327168,2026-08-01T17:20:00Z,BetMGM,WTA,Toronto,Sofia Kenin,Lucrezia Stefanini,Spread,no,2, | 
2026-08-01T11:01:35Z,odds/multi,73327172,2026-08-01T19:00:00Z,BetMGM,WTA,Toronto,Mananchaya Sawangkaew,Rebecca Sramkova,ML,no,1,
2026-08-01T11:01:35Z,odds/multi,73327172,2026-08-01T19:00:00Z,BetMGM,WTA,Toronto,Mananchaya Sawangkaew,Rebecca Sramkova,Spread,no,3, |  | 
2026-08-01T11:01:35Z,odds/multi,73061222,2026-08-02T03:00:00Z,BetMGM,ATP,Los Cabos,Arthur Gea,Denis Shapovalov,ML,no,1,
2026-08-01T11:01:35Z,odds/multi,73061222,2026-08-02T03:00:00Z,BetMGM,ATP,Los Cabos,Arthur Gea,Denis Shapovalov,Spread,no,4, |  |  | 
2026-08-01T11:01:35Z,odds/multi,73062276,2026-08-01T19:10:00Z,BetMGM,WTA,Washington,Naomi Osaka,Alexandra Eala,ML,no,1,
2026-08-01T11:01:35Z,odds/multi,73062276,2026-08-01T19:10:00Z,BetMGM,WTA,Washington,Naomi Osaka,Alexandra Eala,Spread,no,5, |  |  |  | 
2026-08-01T11:01:35Z,odds/multi,73087124,2026-08-01T23:40:00Z,BetMGM,ATP,Washington,Rafael Jodar,Alejandro Tabilo,ML,no,1,
2026-08-01T11:01:35Z,odds/multi,73087124,2026-08-01T23:40:00Z,BetMGM,ATP,Washington,Rafael Jodar,Alejandro Tabilo,Spread,no,5, |  |  |  | 
2026-08-01T11:01:35Z,odds/multi,73063940,2026-08-01T20:00:00Z,BetMGM,WTA,Memphis,Darja Vidmanova,Renata Zarazua,ML,no,1,
2026-08-01T11:01:35Z,odds/multi,73063940,2026-08-01T20:00:00Z,BetMGM,WTA,Memphis,Darja Vidmanova,Renata Zarazua,Spread,no,4, |  |  | 
2026-08-01T11:01:35Z,odds/multi,73087126,2026-08-01T22:30:00Z,BetMGM,ATP,Washington,Brandon Nakashima,Taylor Fritz,ML,no,1,
2026-08-01T11:01:35Z,odds/multi,73087126,2026-08-01T22:30:00Z,BetMGM,ATP,Washington,Brandon Nakashima,Taylor Fritz,Spread,no,5, |  |  |  | 
2026-08-01T11:01:35Z,odds/multi,73327762,2026-08-01T19:30:00Z,BetMGM,ATP,Montreal,Dalibor Svrcina,Titouan Droguet,ML,no,1,
2026-08-01T11:01:35Z,odds/multi,73327762,2026-08-01T19:30:00Z,BetMGM,ATP,Montreal,Dalibor Svrcina,Titouan Droguet,Spread,no,3, |  | 
2026-08-01T11:01:35Z,odds/multi,73325020,2026-08-02T14:30:00Z,BetMGM,ATP,Montreal,Jaume Munar,Rinky Hijikata,ML,no,1,
2026-08-01T11:01:35Z,odds/multi,73325030,2026-08-02T14:30:00Z,BetMGM,ATP,Montreal,Giovanni Mpetshi Perricard,Botic Van de Zandschulp,ML,no,1,
2026-08-01T11:01:35Z,odds/multi,73325026,2026-08-02T14:30:00Z,BetMGM,ATP,Montreal,Juan Manuel Cerundolo,Hamad Medjedovic,ML,no,1,
2026-08-01T11:01:35Z,odds/multi,73325032,2026-08-02T14:30:00Z,BetMGM,ATP,Montreal,Pablo Carreno Busta,Valentin Royer,ML,no,1,
2026-08-01T11:01:35Z,odds/multi,73325036,2026-08-02T14:30:00Z,BetMGM,ATP,Montreal,Alex Michelsen,Jan-Lennard Struff,ML,no,1,
2026-08-01T11:01:35Z,odds/multi,73325040,2026-08-02T14:30:00Z,BetMGM,ATP,Montreal,Lorenzo Sonego,Tallon Griekspoor,ML,no,1,
2026-08-01T11:01:35Z,odds,73327760,2026-08-01T14:30:00Z,BetMGM,ATP,Montreal,Michael Zheng,Kei Nishikori,ML,no,1,
2026-08-01T11:01:35Z,odds,73327760,2026-08-01T14:30:00Z,BetMGM,ATP,Montreal,Michael Zheng,Kei Nishikori,Spread,no,3, |  | 
2026-08-01T11:01:35Z,odds,73327780,2026-08-01T14:30:00Z,BetMGM,ATP,Montreal,Marco Trungelliti,Nicolas Mejia,ML,no,1,
2026-08-01T11:01:35Z,odds,73327780,2026-08-01T14:30:00Z,BetMGM,ATP,Montreal,Marco Trungelliti,Nicolas Mejia,Spread,no,2, | 
2026-08-01T11:01:35Z,odds,73327786,2026-08-01T14:30:00Z,BetMGM,ATP,Montreal,Marcos Giron,Pablo Llamas Ruiz,ML,no,1,
2026-08-01T11:01:35Z,odds,73327786,2026-08-01T14:30:00Z,BetMGM,ATP,Montreal,Marcos Giron,Pablo Llamas Ruiz,Spread,no,3, |  | 
