captured_at,source_endpoint,event_id,kickoff_at,bookmaker,tour,tournament,player1,player2,market_name,recognized_most_aces,odds_count,sample_labels
2026-09-08T18:49:40Z,odds/multi,73992414,2026-09-09T23:30:00Z,BetMGM,ATP,US Open,Alexander Zverev,Botic Van de Zandschulp,ML,no,1,
2026-09-08T18:49:40Z,odds/multi,73992414,2026-09-09T23:30:00Z,BetMGM,ATP,US Open,Alexander Zverev,Botic Van de Zandschulp,Spread,no,5, |  |  |  | 
2026-09-08T18:49:40Z,odds/multi,73992416,2026-09-09T18:00:00Z,BetMGM,ATP,US Open,Karen Khachanov,Alexander Blockx,ML,no,1,
2026-09-08T18:49:40Z,odds/multi,73992416,2026-09-09T18:00:00Z,BetMGM,ATP,US Open,Karen Khachanov,Alexander Blockx,Spread,no,4, |  |  | 
2026-09-08T18:49:40Z,odds/multi,73992420,2026-09-09T00:10:00Z,BetMGM,ATP,US Open,Ben Shelton,Carlos Alcaraz,ML,no,1,
2026-09-08T18:49:40Z,odds/multi,73992420,2026-09-09T00:10:00Z,BetMGM,ATP,US Open,Ben Shelton,Carlos Alcaraz,Spread,no,5, |  |  |  | 
2026-09-08T18:49:40Z,odds/multi,73992420,2026-09-09T00:10:00Z,BetMGM,ATP,US Open,Ben Shelton,Carlos Alcaraz,Totals,no,3, |  | 
2026-09-08T18:49:40Z,odds/multi,73992540,2026-09-09T16:30:00Z,BetMGM,WTA,US Open,Mirra Andreeva,Coco Gauff,ML,no,1,
2026-09-08T18:49:40Z,odds/multi,73992540,2026-09-09T16:30:00Z,BetMGM,WTA,US Open,Mirra Andreeva,Coco Gauff,Spread,no,4, |  |  | 
2026-09-08T18:49:40Z,odds/multi,73992542,2026-09-09T15:30:00Z,BetMGM,WTA,US Open,Qinwen Zheng,Elena Rybakina,ML,no,1,
2026-09-08T18:49:40Z,odds/multi,73992542,2026-09-09T15:30:00Z,BetMGM,WTA,US Open,Qinwen Zheng,Elena Rybakina,Spread,no,5, |  |  |  | 
2026-09-08T18:49:40Z,odds/multi,73992554,2026-09-08T23:00:00Z,BetMGM,WTA,US Open,Jessica Pegula,Emma Navarro,ML,no,1,
2026-09-08T18:49:40Z,odds/multi,73992554,2026-09-08T23:00:00Z,BetMGM,WTA,US Open,Jessica Pegula,Emma Navarro,Spread,no,5, |  |  |  | 
2026-09-08T18:49:40Z,odds/multi,73992554,2026-09-08T23:00:00Z,BetMGM,WTA,US Open,Jessica Pegula,Emma Navarro,Totals,no,3, |  | 
2026-09-08T18:49:40Z,odds,73992420,2026-09-09T00:10:00Z,BetMGM,ATP,US Open,Ben Shelton,Carlos Alcaraz,ML,no,1,
2026-09-08T18:49:40Z,odds,73992420,2026-09-09T00:10:00Z,BetMGM,ATP,US Open,Ben Shelton,Carlos Alcaraz,Spread,no,5, |  |  |  | 
2026-09-08T18:49:40Z,odds,73992420,2026-09-09T00:10:00Z,BetMGM,ATP,US Open,Ben Shelton,Carlos Alcaraz,Totals,no,3, |  | 
2026-09-08T18:49:40Z,odds,73992416,2026-09-09T18:00:00Z,BetMGM,ATP,US Open,Karen Khachanov,Alexander Blockx,ML,no,1,
2026-09-08T18:49:40Z,odds,73992416,2026-09-09T18:00:00Z,BetMGM,ATP,US Open,Karen Khachanov,Alexander Blockx,Spread,no,4, |  |  | 
2026-09-08T18:49:40Z,odds,73992414,2026-09-09T23:30:00Z,BetMGM,ATP,US Open,Alexander Zverev,Botic Van de Zandschulp,ML,no,1,
2026-09-08T18:49:40Z,odds,73992414,2026-09-09T23:30:00Z,BetMGM,ATP,US Open,Alexander Zverev,Botic Van de Zandschulp,Spread,no,5, |  |  |  | 
