date,tour,tournament,player,opponent,market,line,over_odds,under_odds
2026-07-02,WTA,Wimbledon,Totals ( ),Maria Timofeeva,double_faults,10.0,3.4000,1.3300
2026-07-02,WTA,Wimbledon,Totals ( ),Maria Timofeeva,double_faults,12.0,5.5000,1.6600
2026-07-02,WTA,Wimbledon,Totals ( ),Maria Timofeeva,double_faults,15.0,13.0000,2.6200
2026-07-02,WTA,Wimbledon,Totals ( ),Maria Timofeeva,double_faults,20.0,26.0000,8.0000
2026-07-02,WTA,Wimbledon,Totals ( ),Maria Timofeeva,double_faults,25.0,,23.0000
2026-07-02,WTA,Wimbledon,Totals ( ),Maria Timofeeva,aces,1.0,1.0100,
2026-07-02,WTA,Wimbledon,Totals ( ),Maria Timofeeva,aces,3.0,1.2800,1.0600
2026-07-02,WTA,Wimbledon,Totals ( ),Maria Timofeeva,aces,5.0,2.1000,1.2800
2026-07-02,WTA,Wimbledon,Totals ( ),Maria Timofeeva,aces,10.0,13.0000,3.5000
2026-07-02,WTA,Wimbledon,Totals ( ),Maria Timofeeva,aces,15.0,26.0000,15.0000
2026-07-02,WTA,Wimbledon,Totals ( ),Maria Timofeeva,aces,20.0,,26.0000
2026-07-02,WTA,Wimbledon,Totals ( ),Marta Kostyuk,double_faults,3.0,1.1800,1.0100
2026-07-02,WTA,Wimbledon,Totals ( ),Marta Kostyuk,double_faults,5.0,1.9000,1.1100
2026-07-02,WTA,Wimbledon,Totals ( ),Marta Kostyuk,double_faults,8.0,6.5000,1.6600
2026-07-02,WTA,Wimbledon,Totals ( ),Marta Kostyuk,double_faults,12.0,26.0000,4.3300
2026-07-02,WTA,Wimbledon,Totals ( ),Marta Kostyuk,double_faults,15.0,,11.0000
2026-07-02,WTA,Wimbledon,Totals ( ),Marta Kostyuk,double_faults,2.0,1.0500,
2026-07-02,WTA,Wimbledon,Totals ( ),Marta Kostyuk,double_faults,10.0,19.0000,2.6200
2026-07-02,WTA,Wimbledon,Totals ( ),Marta Kostyuk,double_faults,20.0,,26.0000
2026-07-02,WTA,Wimbledon,Totals ( ),Marta Kostyuk,aces,15.0,,19.0000
2026-07-02,WTA,Wimbledon,Totals ( ),Marta Kostyuk,aces,20.0,,26.0000
2026-07-02,WTA,Wimbledon,Totals ( ),Marta Kostyuk,aces,1.0,1.2200,
2026-07-02,WTA,Wimbledon,Totals ( ),Marta Kostyuk,aces,3.0,3.4000,1.0700
2026-07-02,WTA,Wimbledon,Totals ( ),Marta Kostyuk,aces,5.0,13.0000,1.3300
2026-07-02,WTA,Wimbledon,Totals ( ),Marta Kostyuk,aces,10.0,,4.0000
2026-07-02,ATP,Wimbledon,Totals ( ),Marcos Giron,aces,3.0,,1.0100
2026-07-02,ATP,Wimbledon,Totals ( ),Marcos Giron,aces,5.0,1.0100,1.0700
2026-07-02,ATP,Wimbledon,Totals ( ),Marcos Giron,aces,10.0,1.1200,
2026-07-02,ATP,Wimbledon,Totals ( ),Marcos Giron,aces,15.0,1.4400,1.0300
2026-07-02,ATP,Wimbledon,Totals ( ),Marcos Giron,aces,20.0,2.1000,1.1200
2026-07-02,ATP,Wimbledon,Totals ( ),Marcos Giron,aces,25.0,3.4000,1.3600
2026-07-02,ATP,Wimbledon,Totals ( ),Marcos Giron,aces,30.0,6.0000,1.7200
2026-07-02,ATP,Wimbledon,Totals ( ),Marcos Giron,aces,40.0,19.0000,3.5000
2026-07-02,ATP,Wimbledon,Totals ( ),Marcos Giron,aces,50.0,26.0000,10.0000
2026-07-02,ATP,Wimbledon,Totals ( ),Marcos Giron,double_faults,1.0,,1.0400
2026-07-02,ATP,Wimbledon,Totals ( ),Marcos Giron,double_faults,3.0,1.0200,
2026-07-02,ATP,Wimbledon,Totals ( ),Marcos Giron,double_faults,5.0,1.1100,1.0100
2026-07-02,ATP,Wimbledon,Totals ( ),Marcos Giron,double_faults,8.0,1.5700,1.1400
2026-07-02,ATP,Wimbledon,Totals ( ),Marcos Giron,double_faults,10.0,2.2500,1.4000
2026-07-02,ATP,Wimbledon,Totals ( ),Marcos Giron,double_faults,12.0,3.7500,1.8300
2026-07-02,ATP,Wimbledon,Totals ( ),Marcos Giron,double_faults,15.0,9.0000,3.2500
2026-07-02,ATP,Wimbledon,Totals ( ),Marcos Giron,double_faults,20.0,26.0000,11.0000
2026-07-02,ATP,Wimbledon,Totals ( ),Marcos Giron,double_faults,25.0,,26.0000
2026-07-02,WTA,Wimbledon,Totals ( ),Iga Swiatek,aces,5.0,2.1000,1.0700
2026-07-02,WTA,Wimbledon,Totals ( ),Iga Swiatek,aces,10.0,11.0000,1.6100
2026-07-02,WTA,Wimbledon,Totals ( ),Iga Swiatek,aces,20.0,,9.0000
2026-07-02,WTA,Wimbledon,Totals ( ),Iga Swiatek,aces,1.0,1.0300,
2026-07-02,WTA,Wimbledon,Totals ( ),Iga Swiatek,aces,3.0,1.3300,1.0100
2026-07-02,WTA,Wimbledon,Totals ( ),Iga Swiatek,aces,15.0,26.0000,3.5000
2026-07-02,WTA,Wimbledon,Totals ( ),Iga Swiatek,aces,25.0,,23.0000
2026-07-02,WTA,Wimbledon,Totals ( ),Iga Swiatek,aces,30.0,,26.0000
2026-07-02,WTA,Wimbledon,Totals ( ),Iga Swiatek,double_faults,2.0,,1.0100
2026-07-02,WTA,Wimbledon,Totals ( ),Iga Swiatek,double_faults,3.0,1.0100,1.0500
2026-07-02,WTA,Wimbledon,Totals ( ),Iga Swiatek,double_faults,5.0,1.0800,
2026-07-02,WTA,Wimbledon,Totals ( ),Iga Swiatek,double_faults,8.0,1.5300,1.0200
2026-07-02,WTA,Wimbledon,Totals ( ),Iga Swiatek,double_faults,10.0,2.2000,1.0800
2026-07-02,WTA,Wimbledon,Totals ( ),Iga Swiatek,double_faults,12.0,3.7500,1.2000
2026-07-02,WTA,Wimbledon,Totals ( ),Iga Swiatek,double_faults,15.0,9.0000,1.5300
2026-07-02,WTA,Wimbledon,Totals ( ),Iga Swiatek,double_faults,20.0,26.0000,3.0000
2026-07-02,WTA,Wimbledon,Totals ( ),Iga Swiatek,double_faults,25.0,,8.0000
2026-07-02,WTA,Wimbledon,Totals ( ),Maria Sakkari,aces,1.0,1.0300,
2026-07-02,WTA,Wimbledon,Totals ( ),Maria Sakkari,aces,3.0,1.3600,1.0100
2026-07-02,WTA,Wimbledon,Totals ( ),Maria Sakkari,aces,5.0,2.2500,1.0800
2026-07-02,WTA,Wimbledon,Totals ( ),Maria Sakkari,aces,10.0,15.0000,1.7200
2026-07-02,WTA,Wimbledon,Totals ( ),Maria Sakkari,aces,15.0,26.0000,3.7500
2026-07-02,WTA,Wimbledon,Totals ( ),Maria Sakkari,aces,20.0,,11.0000
2026-07-02,WTA,Wimbledon,Totals ( ),Maria Sakkari,aces,25.0,,26.0000
2026-07-02,WTA,Wimbledon,Totals ( ),Maria Sakkari,double_faults,1.0,,1.0200
2026-07-02,WTA,Wimbledon,Totals ( ),Maria Sakkari,double_faults,2.0,1.0200,
2026-07-02,WTA,Wimbledon,Totals ( ),Maria Sakkari,double_faults,3.0,1.0800,
2026-07-02,WTA,Wimbledon,Totals ( ),Maria Sakkari,double_faults,5.0,1.4400,1.0400
2026-07-02,WTA,Wimbledon,Totals ( ),Maria Sakkari,double_faults,10.0,6.5000,1.7200
2026-07-02,WTA,Wimbledon,Totals ( ),Maria Sakkari,double_faults,15.0,26.0000,5.5000
2026-07-02,WTA,Wimbledon,Totals ( ),Maria Sakkari,double_faults,20.0,,23.0000
2026-07-02,WTA,Wimbledon,Totals ( ),Maria Sakkari,double_faults,25.0,,26.0000
2026-07-02,WTA,Wimbledon,Totals ( ),Maria Sakkari,double_faults,8.0,3.2500,1.3000
2026-07-02,WTA,Wimbledon,Totals ( ),Maria Sakkari,double_faults,12.0,15.0000,2.6200
2026-07-02,ATP,Wimbledon,Totals ( ),Alexander Bublik,aces,5.0,1.0500,1.0100
2026-07-02,ATP,Wimbledon,Totals ( ),Alexander Bublik,aces,15.0,2.1000,1.0200
2026-07-02,ATP,Wimbledon,Totals ( ),Alexander Bublik,aces,20.0,3.7500,1.1100
2026-07-02,ATP,Wimbledon,Totals ( ),Alexander Bublik,aces,25.0,7.0000,1.3000
2026-07-02,ATP,Wimbledon,Totals ( ),Alexander Bublik,aces,30.0,13.0000,1.6100
2026-07-02,ATP,Wimbledon,Totals ( ),Alexander Bublik,aces,40.0,26.0000,3.4000
2026-07-02,ATP,Wimbledon,Totals ( ),Alexander Bublik,aces,50.0,,8.0000
2026-07-02,ATP,Wimbledon,Totals ( ),Alexander Bublik,aces,3.0,1.0100,
2026-07-02,ATP,Wimbledon,Totals ( ),Alexander Bublik,aces,10.0,1.3600,
2026-07-02,ATP,Wimbledon,Totals ( ),Alexander Bublik,double_faults,2.0,1.0100,1.0100
2026-07-02,ATP,Wimbledon,Totals ( ),Alexander Bublik,double_faults,3.0,1.0600,
2026-07-02,ATP,Wimbledon,Totals ( ),Alexander Bublik,double_faults,5.0,1.3600,
2026-07-02,ATP,Wimbledon,Totals ( ),Alexander Bublik,double_faults,8.0,3.0000,1.0800
2026-07-02,ATP,Wimbledon,Totals ( ),Alexander Bublik,double_faults,10.0,6.0000,1.2200
2026-07-02,ATP,Wimbledon,Totals ( ),Alexander Bublik,double_faults,12.0,15.0000,1.5000
2026-07-02,ATP,Wimbledon,Totals ( ),Alexander Bublik,double_faults,15.0,26.0000,2.2500
2026-07-02,ATP,Wimbledon,Totals ( ),Alexander Bublik,double_faults,20.0,,6.5000
2026-07-02,ATP,Wimbledon,Totals ( ),Alexander Bublik,double_faults,25.0,,21.0000
2026-07-02,WTA,Wimbledon,Totals ( ),Madison Keys,aces,1.0,1.0500,
2026-07-02,WTA,Wimbledon,Totals ( ),Madison Keys,aces,3.0,1.5300,1.0500
2026-07-02,WTA,Wimbledon,Totals ( ),Madison Keys,aces,5.0,2.7500,1.2200
2026-07-02,WTA,Wimbledon,Totals ( ),Madison Keys,aces,10.0,19.0000,3.0000
2026-07-02,WTA,Wimbledon,Totals ( ),Madison Keys,aces,15.0,26.0000,10.0000
2026-07-02,WTA,Wimbledon,Totals ( ),Madison Keys,aces,20.0,,26.0000
2026-07-02,WTA,Wimbledon,Totals ( ),Madison Keys,double_faults,2.0,1.0400,
2026-07-02,WTA,Wimbledon,Totals ( ),Madison Keys,double_faults,3.0,1.1400,1.0100
2026-07-02,WTA,Wimbledon,Totals ( ),Madison Keys,double_faults,5.0,1.7200,1.1200
2026-07-02,WTA,Wimbledon,Totals ( ),Madison Keys,double_faults,8.0,5.5000,1.7200
2026-07-02,WTA,Wimbledon,Totals ( ),Madison Keys,double_faults,10.0,15.0000,2.7500
2026-07-02,WTA,Wimbledon,Totals ( ),Madison Keys,double_faults,12.0,26.0000,5.0000
2026-07-02,WTA,Wimbledon,Totals ( ),Madison Keys,double_faults,15.0,,13.0000
2026-07-02,WTA,Wimbledon,Totals ( ),Madison Keys,double_faults,20.0,,26.0000
2026-07-02,ATP,Wimbledon,Totals ( ),Alexander Zverev,aces,3.0,1.0500,
2026-07-02,ATP,Wimbledon,Totals ( ),Alexander Zverev,aces,5.0,1.1800,
2026-07-02,ATP,Wimbledon,Totals ( ),Alexander Zverev,aces,10.0,2.1000,1.0200
2026-07-02,ATP,Wimbledon,Totals ( ),Alexander Zverev,aces,15.0,4.5000,1.1600
2026-07-02,ATP,Wimbledon,Totals ( ),Alexander Zverev,aces,20.0,11.0000,1.4400
2026-07-02,ATP,Wimbledon,Totals ( ),Alexander Zverev,aces,25.0,23.0000,2.1000
2026-07-02,ATP,Wimbledon,Totals ( ),Alexander Zverev,aces,30.0,26.0000,3.2500
2026-07-02,ATP,Wimbledon,Totals ( ),Alexander Zverev,aces,40.0,,9.0000
2026-07-02,ATP,Wimbledon,Totals ( ),Alexander Zverev,aces,50.0,,23.0000
2026-07-02,ATP,Wimbledon,Totals ( ),Alexander Zverev,double_faults,1.0,1.0200,
2026-07-02,ATP,Wimbledon,Totals ( ),Alexander Zverev,double_faults,2.0,1.1400,1.0200
2026-07-02,ATP,Wimbledon,Totals ( ),Alexander Zverev,double_faults,15.0,,26.0000
2026-07-02,ATP,Wimbledon,Totals ( ),Alexander Zverev,double_faults,3.0,1.4400,1.0800
2026-07-02,ATP,Wimbledon,Totals ( ),Alexander Zverev,double_faults,5.0,3.4000,1.4400
2026-07-02,ATP,Wimbledon,Totals ( ),Alexander Zverev,double_faults,8.0,19.0000,3.5000
2026-07-02,ATP,Wimbledon,Totals ( ),Alexander Zverev,double_faults,10.0,26.0000,8.0000
2026-07-02,ATP,Wimbledon,Totals ( ),Alexander Zverev,double_faults,12.0,,17.0000
2026-07-02,ATP,Wimbledon,Totals ( ),Arthur Fils,aces,3.0,,1.0400
2026-07-02,ATP,Wimbledon,Totals ( ),Arthur Fils,aces,5.0,1.0200,
2026-07-02,ATP,Wimbledon,Totals ( ),Arthur Fils,aces,10.0,1.2000,1.0200
2026-07-02,ATP,Wimbledon,Totals ( ),Arthur Fils,aces,15.0,1.6600,1.1200
2026-07-02,ATP,Wimbledon,Totals ( ),Arthur Fils,aces,20.0,2.5000,1.3600
2026-07-02,ATP,Wimbledon,Totals ( ),Arthur Fils,aces,25.0,4.0000,1.8300
2026-07-02,ATP,Wimbledon,Totals ( ),Arthur Fils,aces,30.0,7.0000,2.6200
2026-07-02,ATP,Wimbledon,Totals ( ),Arthur Fils,aces,40.0,21.0000,7.0000
2026-07-02,ATP,Wimbledon,Totals ( ),Arthur Fils,aces,50.0,26.0000,19.0000
2026-07-02,ATP,Wimbledon,Totals ( ),Arthur Fils,double_faults,1.0,1.0200,
2026-07-02,ATP,Wimbledon,Totals ( ),Arthur Fils,double_faults,2.0,1.1400,
2026-07-02,ATP,Wimbledon,Totals ( ),Arthur Fils,double_faults,3.0,1.4000,1.0100
2026-07-02,ATP,Wimbledon,Totals ( ),Arthur Fils,double_faults,20.0,,26.0000
2026-07-02,ATP,Wimbledon,Totals ( ),Arthur Fils,double_faults,5.0,3.0000,1.1200
2026-07-02,ATP,Wimbledon,Totals ( ),Arthur Fils,double_faults,8.0,15.0000,1.7200
2026-07-02,ATP,Wimbledon,Totals ( ),Arthur Fils,double_faults,10.0,26.0000,2.7500
2026-07-02,ATP,Wimbledon,Totals ( ),Arthur Fils,double_faults,12.0,,5.0000
2026-07-02,ATP,Wimbledon,Totals ( ),Arthur Fils,double_faults,15.0,,15.0000
2026-07-02,WTA,Wimbledon,Totals ( ),Elena Rybakina,aces,1.0,1.0600,
2026-07-02,WTA,Wimbledon,Totals ( ),Elena Rybakina,aces,15.0,,3.7500
2026-07-02,WTA,Wimbledon,Totals ( ),Elena Rybakina,aces,3.0,1.6600,1.0100
2026-07-02,WTA,Wimbledon,Totals ( ),Elena Rybakina,aces,5.0,3.5000,1.0800
2026-07-02,WTA,Wimbledon,Totals ( ),Elena Rybakina,aces,10.0,26.0000,1.7200
2026-07-02,WTA,Wimbledon,Totals ( ),Elena Rybakina,aces,20.0,,11.0000
2026-07-02,WTA,Wimbledon,Totals ( ),Elena Rybakina,aces,25.0,,26.0000
2026-07-02,WTA,Wimbledon,Totals ( ),Elena Rybakina,double_faults,1.0,,1.0200
2026-07-02,WTA,Wimbledon,Totals ( ),Elena Rybakina,double_faults,2.0,1.0100,
2026-07-02,WTA,Wimbledon,Totals ( ),Elena Rybakina,double_faults,3.0,1.0700,
2026-07-02,WTA,Wimbledon,Totals ( ),Elena Rybakina,double_faults,5.0,1.4000,1.0400
2026-07-02,WTA,Wimbledon,Totals ( ),Elena Rybakina,double_faults,25.0,,26.0000
2026-07-02,WTA,Wimbledon,Totals ( ),Elena Rybakina,double_faults,15.0,26.0000,5.5000
2026-07-02,WTA,Wimbledon,Totals ( ),Elena Rybakina,double_faults,8.0,3.0000,1.2800
2026-07-02,WTA,Wimbledon,Totals ( ),Elena Rybakina,double_faults,10.0,6.5000,1.6600
2026-07-02,WTA,Wimbledon,Totals ( ),Elena Rybakina,double_faults,12.0,15.0000,2.5000
2026-07-02,WTA,Wimbledon,Totals ( ),Elena Rybakina,double_faults,20.0,,21.0000
2026-07-02,WTA,Wimbledon,Totals ( ),Linda Noskova,aces,1.0,1.0200,
2026-07-02,WTA,Wimbledon,Totals ( ),Linda Noskova,aces,3.0,1.2500,1.0100
2026-07-02,WTA,Wimbledon,Totals ( ),Linda Noskova,aces,30.0,,26.0000
2026-07-02,WTA,Wimbledon,Totals ( ),Linda Noskova,aces,10.0,8.0000,1.5300
2026-07-02,WTA,Wimbledon,Totals ( ),Linda Noskova,aces,15.0,26.0000,3.0000
2026-07-02,WTA,Wimbledon,Totals ( ),Linda Noskova,aces,20.0,,7.0000
2026-07-02,WTA,Wimbledon,Totals ( ),Linda Noskova,aces,5.0,1.8300,1.0600
2026-07-02,WTA,Wimbledon,Totals ( ),Linda Noskova,aces,25.0,,19.0000
2026-07-02,WTA,Wimbledon,Totals ( ),Linda Noskova,double_faults,2.0,,1.0600
2026-07-02,WTA,Wimbledon,Totals ( ),Linda Noskova,double_faults,8.0,1.4000,1.0500
2026-07-02,WTA,Wimbledon,Totals ( ),Linda Noskova,double_faults,12.0,3.2500,1.3300
2026-07-02,WTA,Wimbledon,Totals ( ),Linda Noskova,double_faults,15.0,8.0000,1.8300
2026-07-02,WTA,Wimbledon,Totals ( ),Linda Noskova,double_faults,1.0,,1.0100
2026-07-02,WTA,Wimbledon,Totals ( ),Linda Noskova,double_faults,5.0,1.0600,
2026-07-02,WTA,Wimbledon,Totals ( ),Linda Noskova,double_faults,10.0,2.0000,1.1400
2026-07-02,WTA,Wimbledon,Totals ( ),Linda Noskova,double_faults,20.0,26.0000,4.3300
2026-07-02,WTA,Wimbledon,Totals ( ),Linda Noskova,double_faults,25.0,,13.0000
2026-07-02,ATP,Wimbledon,Totals ( ),Grigor Dimitrov,aces,3.0,,1.0100
2026-07-02,ATP,Wimbledon,Totals ( ),Grigor Dimitrov,aces,15.0,1.3600,1.0200
2026-07-02,ATP,Wimbledon,Totals ( ),Grigor Dimitrov,aces,50.0,26.0000,8.0000
2026-07-02,ATP,Wimbledon,Totals ( ),Grigor Dimitrov,aces,5.0,,1.0800
2026-07-02,ATP,Wimbledon,Totals ( ),Grigor Dimitrov,aces,10.0,1.1000,
2026-07-02,ATP,Wimbledon,Totals ( ),Grigor Dimitrov,aces,20.0,1.9000,1.1100
2026-07-02,ATP,Wimbledon,Totals ( ),Grigor Dimitrov,aces,25.0,3.2500,1.3000
2026-07-02,ATP,Wimbledon,Totals ( ),Grigor Dimitrov,aces,30.0,5.0000,1.6600
2026-07-02,ATP,Wimbledon,Totals ( ),Grigor Dimitrov,aces,40.0,15.0000,3.4000
2026-07-02,ATP,Wimbledon,Totals ( ),Grigor Dimitrov,double_faults,2.0,1.0200,
2026-07-02,ATP,Wimbledon,Totals ( ),Grigor Dimitrov,double_faults,3.0,1.0800,
2026-07-02,ATP,Wimbledon,Totals ( ),Grigor Dimitrov,double_faults,5.0,1.3600,
2026-07-02,ATP,Wimbledon,Totals ( ),Grigor Dimitrov,double_faults,8.0,2.6200,1.0100
2026-07-02,ATP,Wimbledon,Totals ( ),Grigor Dimitrov,double_faults,10.0,5.0000,1.0600
2026-07-02,ATP,Wimbledon,Totals ( ),Grigor Dimitrov,double_faults,12.0,10.0000,1.1600
2026-07-02,ATP,Wimbledon,Totals ( ),Grigor Dimitrov,double_faults,15.0,26.0000,1.5000
2026-07-02,ATP,Wimbledon,Totals ( ),Grigor Dimitrov,double_faults,20.0,,3.0000
2026-07-02,ATP,Wimbledon,Totals ( ),Grigor Dimitrov,double_faults,25.0,,8.0000
2026-07-02,WTA,Wimbledon,Totals ( ),Viktorija Golubic,aces,1.0,1.0500,
2026-07-02,WTA,Wimbledon,Totals ( ),Viktorija Golubic,aces,3.0,1.5700,1.0600
2026-07-02,WTA,Wimbledon,Totals ( ),Viktorija Golubic,aces,5.0,3.2500,1.2800
2026-07-02,WTA,Wimbledon,Totals ( ),Viktorija Golubic,aces,10.0,26.0000,3.4000
2026-07-02,WTA,Wimbledon,Totals ( ),Viktorija Golubic,aces,15.0,,13.0000
2026-07-02,WTA,Wimbledon,Totals ( ),Viktorija Golubic,aces,20.0,,26.0000
2026-07-02,WTA,Wimbledon,Totals ( ),Viktorija Golubic,double_faults,1.0,1.0300,
2026-07-02,WTA,Wimbledon,Totals ( ),Viktorija Golubic,double_faults,2.0,1.1400,
2026-07-02,WTA,Wimbledon,Totals ( ),Viktorija Golubic,double_faults,3.0,1.4000,1.0200
2026-07-02,WTA,Wimbledon,Totals ( ),Viktorija Golubic,double_faults,5.0,2.7500,1.1400
2026-07-02,WTA,Wimbledon,Totals ( ),Viktorija Golubic,double_faults,8.0,11.0000,1.8000
2026-07-02,WTA,Wimbledon,Totals ( ),Viktorija Golubic,double_faults,10.0,26.0000,3.0000
2026-07-02,WTA,Wimbledon,Totals ( ),Viktorija Golubic,double_faults,12.0,,5.5000
2026-07-02,WTA,Wimbledon,Totals ( ),Viktorija Golubic,double_faults,15.0,,17.0000
2026-07-02,WTA,Wimbledon,Totals ( ),Viktorija Golubic,double_faults,20.0,,26.0000
