captured_at,event_id,kickoff_at,bookmaker,league,home,away,market_name,odds_count,sample_labels
2026-08-14T09:30:33Z,73667536,2026-08-14T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Royer, Valentin","Tsitsipas, Stefanos",ML,1,"{'home': '4.00', 'away': '1.25'}"
2026-08-14T09:30:33Z,73667536,2026-08-14T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Royer, Valentin","Tsitsipas, Stefanos",Team Total (Games) Home,1,hdp=9.5
2026-08-14T09:30:33Z,73667536,2026-08-14T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Royer, Valentin","Tsitsipas, Stefanos",Totals 1st Set,6,hdp=6.5 | hdp=7.5 | hdp=8.5 | hdp=9.5 | hdp=10.5 | hdp=12.5
2026-08-14T09:30:33Z,73667536,2026-08-14T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Royer, Valentin","Tsitsipas, Stefanos",Spread (Games),1,hdp=4.5
2026-08-14T09:30:33Z,73667536,2026-08-14T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Royer, Valentin","Tsitsipas, Stefanos",Team Total (Aces) Away,7,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5 | hdp=19.5
2026-08-14T09:30:33Z,73667536,2026-08-14T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Royer, Valentin","Tsitsipas, Stefanos",Team Total (Aces) Home,6,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5 | hdp=19.5
2026-08-14T09:30:33Z,73667536,2026-08-14T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Royer, Valentin","Tsitsipas, Stefanos",Totals (Aces),8,hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5 | hdp=19.5 | hdp=24.5
2026-08-14T09:30:33Z,73667536,2026-08-14T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Royer, Valentin","Tsitsipas, Stefanos",Totals (Games),1,hdp=21.5
2026-08-14T09:30:33Z,73667536,2026-08-14T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Royer, Valentin","Tsitsipas, Stefanos",Set Betting,4,label=2-0 (1) | label=2-1 (1) | label=2-0 (2) | label=2-1 (2)
2026-08-14T09:30:33Z,73667536,2026-08-14T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Royer, Valentin","Tsitsipas, Stefanos",Team Total (Games) Away,1,hdp=12.5
2026-08-14T09:30:33Z,73721730,2026-08-14T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Shimabukuro, Sho","Hurkacz, Hubert",ML,1,"{'home': '3.40', 'away': '1.33'}"
2026-08-14T09:30:33Z,73721730,2026-08-14T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Shimabukuro, Sho","Hurkacz, Hubert",Team Total (Double Faults) Away,5,hdp=0.5 | hdp=1.5 | hdp=2.5 | hdp=4.5 | hdp=7.5
2026-08-14T09:30:33Z,73721730,2026-08-14T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Shimabukuro, Sho","Hurkacz, Hubert",Totals 1st Set,6,hdp=6.5 | hdp=7.5 | hdp=8.5 | hdp=9.5 | hdp=10.5 | hdp=12.5
2026-08-14T09:30:33Z,73721730,2026-08-14T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Shimabukuro, Sho","Hurkacz, Hubert",Totals (Games),1,hdp=21.5
2026-08-14T09:30:33Z,73721730,2026-08-14T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Shimabukuro, Sho","Hurkacz, Hubert",Spread (Games),1,hdp=4.5
2026-08-14T09:30:33Z,73721730,2026-08-14T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Shimabukuro, Sho","Hurkacz, Hubert",Team Total (Aces) Away,8,hdp=0.5 | hdp=2.5 | hdp=4.5 | hdp=9.5 | hdp=14.5 | hdp=19.5
2026-08-14T09:30:33Z,73721730,2026-08-14T15:00:00Z,Bet365,"ATP - Cincinnati, USA","Shimabukuro, Sho","Hurkacz, Hubert",Set Betting,4,label=2-0 (1) | label=2-1 (1) | label=2-0 (2) | label=2-1 (2)
