captured_at,source_endpoint,event_id,kickoff_at,bookmaker,tour,tournament,player1,player2,market_name,recognized_most_aces,odds_count,sample_labels
2026-09-12T17:45:59Z,odds/multi,74609190,2026-09-13T16:00:00Z,BetMGM,WTA,Guadalajara,Panna Udvardy,Lois Boisson,ML,no,1,
2026-09-12T17:45:59Z,odds/multi,74609192,2026-09-13T16:00:00Z,BetMGM,WTA,Guadalajara,Cristina Bucsa,Bianca Andreescu,ML,no,1,
2026-09-12T17:45:59Z,odds/multi,73992564,2026-09-12T20:00:00Z,BetMGM,WTA,US Open,Aryna Sabalenka,Elena Rybakina,ML,no,1,
2026-09-12T17:45:59Z,odds/multi,73992564,2026-09-12T20:00:00Z,BetMGM,WTA,US Open,Aryna Sabalenka,Elena Rybakina,Spread,no,4, |  |  | 
2026-09-12T17:45:59Z,odds/multi,73992564,2026-09-12T20:00:00Z,BetMGM,WTA,US Open,Aryna Sabalenka,Elena Rybakina,Totals,no,2, | 
2026-09-12T17:45:59Z,odds/multi,74605746,2026-09-12T18:55:00Z,BetMGM,WTA,Sao Paulo,Hayu Kinoshita,Victoria Rodriguez,ML,no,1,
2026-09-12T17:45:59Z,odds/multi,74605746,2026-09-12T18:55:00Z,BetMGM,WTA,Sao Paulo,Hayu Kinoshita,Victoria Rodriguez,Spread,no,2, | 
2026-09-12T17:45:59Z,odds/multi,74606412,2026-09-12T18:35:00Z,BetMGM,WTA,Guadalajara,Lea Ma,Katarina Zavatska,ML,no,1,
2026-09-12T17:45:59Z,odds/multi,74606412,2026-09-12T18:35:00Z,BetMGM,WTA,Guadalajara,Lea Ma,Katarina Zavatska,Spread,no,2, | 
2026-09-12T17:45:59Z,odds/multi,74626962,2026-09-12T20:05:00Z,BetMGM,WTA,Sao Paulo,Maria Florencia Urrutia,Anastasia Tikhonova,ML,no,1,
2026-09-12T17:45:59Z,odds/multi,74626962,2026-09-12T20:05:00Z,BetMGM,WTA,Sao Paulo,Maria Florencia Urrutia,Anastasia Tikhonova,Spread,no,2, | 
2026-09-12T17:45:59Z,odds/multi,74605738,2026-09-12T20:00:00Z,BetMGM,WTA,Sao Paulo,Whitney Osuigwe,Fernanda Labrana,ML,no,1,
2026-09-12T17:45:59Z,odds/multi,74605738,2026-09-12T20:00:00Z,BetMGM,WTA,Sao Paulo,Whitney Osuigwe,Fernanda Labrana,Spread,no,2, | 
2026-09-12T17:45:59Z,odds/multi,74605740,2026-09-12T18:55:00Z,BetMGM,WTA,Sao Paulo,Chloe Paquet,Martina Capurro Taborda,ML,no,1,
2026-09-12T17:45:59Z,odds/multi,74605740,2026-09-12T18:55:00Z,BetMGM,WTA,Sao Paulo,Chloe Paquet,Martina Capurro Taborda,Spread,no,2, | 
2026-09-12T17:45:59Z,odds/multi,74605744,2026-09-12T18:30:00Z,BetMGM,WTA,Sao Paulo,Ana Candiotto,Cadence Brace,ML,no,1,
2026-09-12T17:45:59Z,odds/multi,74605744,2026-09-12T18:30:00Z,BetMGM,WTA,Sao Paulo,Ana Candiotto,Cadence Brace,Spread,no,2, | 
2026-09-12T17:45:59Z,odds/multi,74606414,2026-09-12T18:50:00Z,BetMGM,WTA,Guadalajara,Iryna Shymanovich,Ana Sofia Sanchez,ML,no,1,
2026-09-12T17:45:59Z,odds/multi,74606414,2026-09-12T18:50:00Z,BetMGM,WTA,Guadalajara,Iryna Shymanovich,Ana Sofia Sanchez,Spread,no,2, | 
2026-09-12T17:45:59Z,odds/multi,74609196,2026-09-13T16:00:00Z,BetMGM,WTA,Guadalajara,Peyton Stearns,Emiliana Arango,ML,no,1,
2026-09-12T17:45:59Z,odds/multi,74609198,2026-09-13T16:00:00Z,BetMGM,WTA,Guadalajara,Elsa Jacquemot,Liudmila Samsonova,ML,no,1,
2026-09-12T17:45:59Z,odds/multi,74609200,2026-09-13T16:00:00Z,BetMGM,WTA,Guadalajara,Elvina Kalieva,Kayla Day,ML,no,1,
2026-09-12T17:45:59Z,odds/multi,74609202,2026-09-13T16:00:00Z,BetMGM,WTA,Guadalajara,Tatjana Maria,Taylor Townsend,ML,no,1,
2026-09-12T17:45:59Z,odds/multi,74627538,2026-09-13T16:00:00Z,BetMGM,WTA,Guadalajara,Alycia Parks,Varvara Lepchenko,ML,no,1,
2026-09-12T17:45:59Z,odds/multi,73992442,2026-09-13T18:00:00Z,BetMGM,ATP,US Open,Alexander Zverev,Ben Shelton,ML,no,1,
2026-09-12T17:45:59Z,odds/multi,73992442,2026-09-13T18:00:00Z,BetMGM,ATP,US Open,Alexander Zverev,Ben Shelton,Spread,no,4, |  |  | 
2026-09-12T17:45:59Z,odds/multi,73992442,2026-09-13T18:00:00Z,BetMGM,ATP,US Open,Alexander Zverev,Ben Shelton,Totals,no,3, |  | 
2026-09-12T17:45:59Z,odds/multi,74609194,2026-09-13T16:00:00Z,BetMGM,WTA,Guadalajara,Darja Vidmanova,Janice Tjen,ML,no,1,
2026-09-12T17:45:59Z,odds,73992442,2026-09-13T18:00:00Z,BetMGM,ATP,US Open,Alexander Zverev,Ben Shelton,ML,no,1,
2026-09-12T17:45:59Z,odds,73992442,2026-09-13T18:00:00Z,BetMGM,ATP,US Open,Alexander Zverev,Ben Shelton,Spread,no,4, |  |  | 
2026-09-12T17:45:59Z,odds,73992442,2026-09-13T18:00:00Z,BetMGM,ATP,US Open,Alexander Zverev,Ben Shelton,Totals,no,3, |  | 
