captured_at,source_endpoint,event_id,kickoff_at,bookmaker,tour,tournament,player1,player2,market_name,recognized_most_aces,odds_count,sample_labels
2026-09-23T19:06:46Z,odds/multi,74960930,2026-09-24T05:00:00Z,BetMGM,WTA,Singapore,Talia Gibson,Viktoria Morvayova,ML,no,1,
2026-09-23T19:06:46Z,odds/multi,74960930,2026-09-24T05:00:00Z,BetMGM,WTA,Singapore,Talia Gibson,Viktoria Morvayova,Spread,no,2, | 
2026-09-23T19:06:46Z,odds/multi,74960930,2026-09-24T05:00:00Z,BetMGM,WTA,Singapore,Talia Gibson,Viktoria Morvayova,Spread (Games),no,1,
2026-09-23T19:06:46Z,odds/multi,74960930,2026-09-24T05:00:00Z,BetMGM,WTA,Singapore,Talia Gibson,Viktoria Morvayova,Totals (Games),no,1,
2026-09-23T19:06:46Z,odds/multi,74921784,2026-09-24T05:30:00Z,BetMGM,ATP,Hangzhou,Jaime Faria,Terence Atmane,ML,no,1,
2026-09-23T19:06:46Z,odds/multi,74921784,2026-09-24T05:30:00Z,BetMGM,ATP,Hangzhou,Jaime Faria,Terence Atmane,Spread,no,2, | 
2026-09-23T19:06:46Z,odds/multi,74921784,2026-09-24T05:30:00Z,BetMGM,ATP,Hangzhou,Jaime Faria,Terence Atmane,Spread (Games),no,1,
2026-09-23T19:06:46Z,odds/multi,74921784,2026-09-24T05:30:00Z,BetMGM,ATP,Hangzhou,Jaime Faria,Terence Atmane,Totals (Games),no,1,
2026-09-23T19:06:46Z,odds/multi,74753650,2026-09-24T03:00:00Z,BetMGM,WTA,Seoul,Anna Bondar,Alina Charaeva,ML,no,1,
2026-09-23T19:06:46Z,odds/multi,74753650,2026-09-24T03:00:00Z,BetMGM,WTA,Seoul,Anna Bondar,Alina Charaeva,Spread,no,2, | 
2026-09-23T19:06:46Z,odds/multi,74753650,2026-09-24T03:00:00Z,BetMGM,WTA,Seoul,Anna Bondar,Alina Charaeva,Totals (Games),no,1,
2026-09-23T19:06:46Z,odds/multi,74753650,2026-09-24T03:00:00Z,BetMGM,WTA,Seoul,Anna Bondar,Alina Charaeva,Spread (Games),no,1,
2026-09-23T19:06:46Z,odds/multi,74923148,2026-09-24T05:00:00Z,BetMGM,ATP,Chengdu,James Duckworth,Lorenzo Sonego,ML,no,1,
2026-09-23T19:06:46Z,odds/multi,74923148,2026-09-24T05:00:00Z,BetMGM,ATP,Chengdu,James Duckworth,Lorenzo Sonego,Spread,no,2, | 
