match_date,league,home_team,away_team,line,selected_side,selected_ev,selected_odds,selected_close_odds,bet_result,pnl_units,published_to_close_clv,actual_total,result_side,lambda_poisson,market_lambda,lambda_v2,lambda_gap_model_market,p_market_over,p_v2_over,line_bucket,line_type,side_line,side_league,edge_bucket,lambda_gap_bucket,fav_side,fav_prob,fav_gap,fav_bucket,pre_home_shot_pressure,pre_away_shot_pressure,pre_total_shot_pressure,pre_total_sot_pressure,pre_total_corner_pressure,pre_corner_per_shot,pre_recent_corner_delta,pre_recent_shot_delta,shot_pressure_bucket,corner_pressure_bucket,corner_per_shot_bucket,recent_corner_delta_bucket,recent_shot_delta_bucket,pre_feature_ready,post_match_total_shots,post_match_total_sot,post_match_corners_per_shot,post_match_shot_bucket
2026-05-09,bundesliga,RB Leipzig,St Pauli,10.0,over,0.084012,2.0,1.9346,lost,-1.0,0.033805,8,under,10.085,10.5039,10.5958,-0.41889999999999894,0.474583,0.484998,10.0-10.5,integer,over|10.0-10.5,over|bundesliga,6-10%,aligned,home,0.7282229965156793,0.6285714285714284,fav>=65,14.125,10.5,24.625,9.45,9.55,0.3827072637625172,-0.05000000000000071,2.875,22-25,9.5-10.5,0.36-0.42,flat,+1 to +3,true,20,8,0.4,20-25
2026-05-09,la-liga,Sevilla,Espanol,9.5,under,0.030246,1.9259,1.9434,lost,-1.0,-0.009005,10,over,8.618,9.7338,9.4271,-1.1158000000000001,0.50219,0.465057,9.0-9.5,half,under|9.0-9.5,under|la-liga,3-6%,model<market,home,0.4636078864934587,0.2067440574903262,fav45-55,12.225,11.3,23.525,8.35,8.975,0.4094387755102041,1.2750000000000004,0.4750000000000014,22-25,8.5-9.5,0.36-0.42,>=+1,flat,true,31,11,0.3225806451612903,>=30
2026-05-09,bundesliga,Wolfsburg,Bayern Munich,11.0,over,0.275579,2.24,2.34,lost,-1.0,-0.042735,9,under,13.408,11.0053,11.9437,2.4026999999999994,0.421024,0.522072,>=11.0,integer,over|>=11.0,over|bundesliga,>=10%,model>>market,away,0.5721710787120646,0.362375016517641,fav55-65,11.175,17.75,28.925,11.299999999999999,10.775,0.3810595506019362,1.6416666666666657,1.4916666666666636,>=28,>=10.5,0.36-0.42,>=+1,+1 to +3,true,33,14,0.2727272727272727,>=30
2026-05-10,serie-a,Milan,Atalanta,10.0,over,0.056832,2.2,2.23,lost,-1.0,-0.013453,4,under,8.194,10.1183,10.1148,-1.9242999999999988,0.429742,0.429354,10.0-10.5,integer,over|10.0-10.5,over|serie-a,3-6%,model<<market,home,0.4471544715447154,0.17886178861788615,balanced<45,12.525,13.15,25.675,7.7749999999999995,9.75,0.38578806627516776,-1.5,-1.091666666666665,25-28,9.5-10.5,0.36-0.42,<-1,-3 to -1,true,29,14,0.13793103448275862,25-30
2026-05-10,ligue-1,Angers,Strasbourg,10.0,over,0.110105,2.25,2.27,lost,-1.0,-0.008811,2,under,9.757,10.0324,10.2135,-0.2754000000000012,0.420536,0.441618,10.0-10.5,integer,over|10.0-10.5,over|ligue-1,>=10%,aligned,away,0.39471577261809443,0.06805444355484386,balanced<45,11.225,12.375,23.6,8.95,9.15,0.40294894366197187,2.2666666666666657,2.8999999999999986,22-25,8.5-9.5,0.36-0.42,>=+1,+1 to +3,true,26,10,0.07692307692307693,25-30
2026-05-10,ligue-1,Auxerre,Nice,11.0,over,0.127763,2.52,2.56,push,0.0,-0.015625,11,push,10.621,10.5684,10.8479,0.05259999999999998,0.372744,0.403665,>=11.0,integer,over|>=11.0,over|ligue-1,>=10%,aligned,home,0.38891095400746684,0.05806656604972593,balanced<45,12.575,11.5,24.075,8.6,10.15,0.46115565094796207,-0.4833333333333325,-0.9916666666666636,22-25,9.5-10.5,>=0.42,-1 to -0.25,flat,true,22,10,0.5,20-25
2026-05-10,la-liga,Barcelona,Real Madrid,11.0,over,0.101204,2.27,2.15,won,1.27,0.055814,12,over,11.464,10.9648,11.1426,0.4992000000000001,0.416617,0.436307,>=11.0,integer,over|>=11.0,over|la-liga,>=10%,aligned,home,0.5888816959792843,0.3685610614558569,fav55-65,14.774999999999999,12.7,27.474999999999998,9.924999999999999,11.05,0.4056324110671937,-0.3000000000000007,-0.39166666666666217,25-28,>=10.5,0.36-0.42,-1 to -0.25,flat,true,18,8,0.6666666666666666,<20
2026-05-10,bundesliga,FC Koln,Heidenheim,10.0,over,0.097367,2.0,2.01,push,0.0,-0.004975,10,push,10.269,10.5118,10.6565,-0.24279999999999902,0.475479,0.491849,10.0-10.5,integer,over|10.0-10.5,over|bundesliga,6-10%,aligned,home,0.4931894569255263,0.2161330267114806,fav45-55,14.175,12.375,26.55,9.125,9.9,0.3695258019525802,-0.31666666666666643,0.28333333333333144,25-28,9.5-10.5,0.36-0.42,-1 to -0.25,flat,true,29,12,0.3448275862068966,25-30
2026-05-10,serie-a,Fiorentina,Genoa,9.0,over,0.077233,1.885,1.9346,lost,-1.0,-0.025638,7,under,7.945,9.8233,9.8337,-1.8782999999999994,0.508782,0.509959,9.0-9.5,integer,over|9.0-9.5,over|serie-a,6-10%,model<<market,home,0.4543429844097996,0.18930957683741645,fav45-55,13.75,12.175,25.925,8.125,9.05,0.3226464166452607,-0.3000000000000007,-1.2583333333333364,25-28,8.5-9.5,0.30-0.36,-1 to -0.25,-3 to -1,true,22,4,0.3181818181818182,20-25
2026-05-10,bundesliga,Hamburg,Freiburg,10.0,over,0.043685,2.17,2.17,lost,-1.0,0.0,6,under,9.193,10.1706,10.0949,-0.9776000000000007,0.436408,0.427671,10.0-10.5,integer,over|10.0-10.5,over|bundesliga,3-6%,model<market,away,0.39379474940334125,0.05011933174224342,balanced<45,13.125,13.45,26.575,9.375,9.55,0.32513888888888887,0.5333333333333332,0.5916666666666686,25-28,9.5-10.5,0.30-0.36,+0.25 to +1,flat,true,19,8,0.3157894736842105,<20
2026-05-10,ligue-1,Le Havre,Marseille,10.0,over,0.086431,2.18,2.25,lost,-1.0,-0.031111,3,under,9.611,10.1362,10.2423,-0.5251999999999999,0.432631,0.444969,10.0-10.5,integer,over|10.0-10.5,over|ligue-1,6-10%,model<market,away,0.473491773308958,0.20292504570383918,fav45-55,10.85,15.15,26.0,9.200000000000001,9.375,0.38614800759013285,1.2083333333333321,0.9999999999999964,25-28,8.5-9.5,0.36-0.42,>=+1,flat,true,18,5,0.16666666666666666,<20
2026-05-10,ligue-1,Metz,Lorient,10.0,over,0.117966,2.27,2.28,won,1.27,-0.004386,11,over,9.823,9.9988,10.2098,-0.17579999999999885,0.416617,0.441187,10.0-10.5,integer,over|10.0-10.5,over|ligue-1,>=10%,aligned,away,0.44386129334582947,0.1456419868791003,balanced<45,11.375,13.075,24.45,8.325,9.175,0.3500782540648639,1.5749999999999993,0.8000000000000007,22-25,8.5-9.5,0.30-0.36,>=+1,flat,true,22,9,0.5,20-25
2026-05-10,ligue-1,Monaco,Lille,10.0,over,0.084634,2.28,2.34,lost,-1.0,-0.025641,7,under,9.424,9.9655,10.0668,-0.541500000000001,0.412734,0.424546,10.0-10.5,integer,over|10.0-10.5,over|ligue-1,6-10%,model<market,home,0.4095630021555947,0.06701940035273368,balanced<45,10.65,13.15,23.8,8.6,9.350000000000001,0.4359733837780433,0.7333333333333325,0.8666666666666636,22-25,8.5-9.5,>=0.42,+0.25 to +1,flat,true,14,5,0.5,<20
2026-05-10,ligue-1,Paris SG,Brest,11.0,over,0.178747,2.46,2.51,won,1.46,-0.01992,15,over,11.389,10.6339,11.1241,0.7550999999999988,0.379978,0.434222,>=11.0,integer,over|>=11.0,over|ligue-1,>=10%,model>market,home,0.7954545454545455,0.7238636363636364,fav>=65,16.549999999999997,9.05,25.599999999999998,9.1,9.375,0.33016980315812244,1.0416666666666679,-0.7666666666666657,25-28,8.5-9.5,0.30-0.36,>=+1,flat,true,26,8,0.5769230769230769,25-30
2026-05-10,serie-a,Parma,Roma,10.0,over,0.100609,2.38,2.51,lost,-1.0,-0.051793,9,under,8.451,9.8285,9.9891,-1.3774999999999995,0.397194,0.415251,10.0-10.5,integer,over|10.0-10.5,over|serie-a,>=10%,model<market,away,0.6180581517347837,0.4667575161901087,fav55-65,9.850000000000001,13.625,23.475,7.375,8.8,0.4141968325791855,1.4499999999999993,-2.8083333333333336,22-25,8.5-9.5,0.36-0.42,>=+1,-3 to -1,true,26,10,0.34615384615384615,25-30
2026-05-10,ligue-1,Rennes,Paris FC,11.0,over,0.274433,2.45,2.44,lost,-1.0,0.004098,10,under,12.595,10.6537,11.4998,1.9413,0.382171,0.475446,>=11.0,integer,over|>=11.0,over|ligue-1,>=10%,model>>market,home,0.6342525399129173,0.46879535558780844,fav55-65,13.825,11.475,25.299999999999997,8.775,10.450000000000001,0.4101274312541918,1.1333333333333329,2.200000000000003,25-28,9.5-10.5,0.36-0.42,>=+1,+1 to +3,true,25,6,0.4,25-30
2026-05-10,ligue-1,Toulouse,Lyon,10.0,over,0.038532,2.12,2.04,won,1.12,0.039216,15,over,9.075,10.242,10.1556,-1.1670000000000016,0.444924,0.434888,10.0-10.5,integer,over|10.0-10.5,over|ligue-1,3-6%,model<market,away,0.54584017471928,0.32775622500464857,fav45-55,12.45,12.225000000000001,24.675,9.2,9.275,0.36393536393536396,0.47499999999999964,1.408333333333335,22-25,8.5-9.5,0.36-0.42,+0.25 to +1,+1 to +3,true,32,9,0.46875,>=30
2026-05-11,serie-a,Napoli,Bologna,9.0,over,0.076547,1.9346,2.01,lost,-1.0,-0.037512,8,under,7.809,9.7085,9.7125,-1.8995000000000006,0.495607,0.496063,9.0-9.5,integer,over|9.0-9.5,over|serie-a,6-10%,model<<market,home,0.6175562417291575,0.46007940008822235,fav55-65,11.85,11.3,23.15,7.425000000000001,8.375,0.36023715415019764,0.625,-0.6499999999999986,22-25,<8.5,0.36-0.42,+0.25 to +1,flat,true,24,9,0.3333333333333333,20-25
2026-05-11,epl,Tottenham,Leeds,10.0,over,0.035561,1.8065,1.7634,won,0.8065,0.024441,16,over,9.76,10.9743,10.8037,-1.2142999999999997,0.529128,0.509933,10.0-10.5,integer,over|10.0-10.5,over|epl,3-6%,model<market,home,0.5169718061229637,0.2646895647349574,fav45-55,12.274999999999999,13.125,25.4,8.25,9.7,0.3711821355108147,0.8000000000000007,-1.1499999999999986,25-28,9.5-10.5,0.36-0.42,+0.25 to +1,-3 to -1,true,27,7,0.5925925925925926,25-30
2026-05-12,la-liga,Osasuna,Ath Madrid,10.0,over,0.075379,2.13,2.31,won,1.13,-0.077922,12,over,10.293,10.2437,10.2865,0.04929999999999879,0.445197,0.450168,10.0-10.5,integer,over|10.0-10.5,over|la-liga,6-10%,aligned,home,0.3706238801763534,0.011273730195478449,balanced<45,11.55,13.2,24.75,8.475,9.899999999999999,0.37995337995337997,0.3500000000000014,-0.5,22-25,9.5-10.5,0.36-0.42,+0.25 to +1,flat,true,28,9,0.42857142857142855,25-30
2026-05-13,la-liga,Alaves,Barcelona,11.0,over,0.171535,2.49,2.49,lost,-1.0,0.0,10,under,11.975,10.6125,11.0492,1.362499999999999,0.377531,0.425972,>=11.0,integer,over|>=11.0,over|la-liga,>=10%,model>market,away,0.44113461720899344,0.13518641495114314,balanced<45,10.899999999999999,15.875,26.775,9.575,10.85,0.3895602787683037,0.15000000000000036,-2.8583333333333343,25-28,>=10.5,0.36-0.42,flat,-3 to -1,true,17,3,0.5882352941176471,<20
2026-05-13,ligue-1,Brest,Strasbourg,10.0,over,0.156624,2.56,2.64,lost,-1.0,-0.030303,9,under,9.855,9.5567,9.9099,0.2983000000000011,0.365032,0.40624,10.0-10.5,integer,over|10.0-10.5,over|ligue-1,>=10%,aligned,away,0.37806972008145995,0.018687856886155818,balanced<45,11.525,13.025,24.55,8.600000000000001,9.45,0.3755044843049328,0.8833333333333346,1.4499999999999993,22-25,8.5-9.5,0.36-0.42,+0.25 to +1,+1 to +3,true,31,11,0.2903225806451613,>=30
2026-05-13,la-liga,Espanol,Ath Bilbao,10.0,over,0.050952,2.02,2.1,won,1.02,-0.038095,17,over,10.095,10.4839,10.3952,-0.3888999999999996,0.472998,0.462769,10.0-10.5,integer,over|10.0-10.5,over|la-liga,3-6%,aligned,home,0.3608748481166464,0.009356014580801986,balanced<45,10.7,14.075,24.775,9.275,9.600000000000001,0.420566520152834,1.1499999999999986,-1.1083333333333307,22-25,9.5-10.5,>=0.42,>=+1,-3 to -1,true,23,9,0.7391304347826086,20-25
2026-05-13,la-liga,Getafe,Mallorca,10.0,over,0.072651,2.29,2.5,lost,-1.0,-0.084,6,under,9.957,9.9855,10.0049,-0.028499999999999304,0.41507,0.417345,10.0-10.5,integer,over|10.0-10.5,over|la-liga,6-10%,aligned,home,0.4317656129529684,0.16037008481110254,balanced<45,12.375,11.25,23.625,7.9,9.725,0.3903671349309409,-0.3083333333333318,-0.625,22-25,9.5-10.5,0.36-0.42,-1 to -0.25,flat,true,15,6,0.4,<20
2026-05-13,ligue-1,Lens,Paris SG,9.0,over,0.054717,1.7874,1.7937,push,0.0,-0.003512,9,push,8.895,9.9751,9.9148,-1.0800999999999998,0.530546,0.523467,9.0-9.5,integer,over|9.0-9.5,over|ligue-1,3-6%,model<market,away,0.48519443453442734,0.20692115590438814,fav45-55,12.95,14.075000000000001,27.025,9.575,9.45,0.3463285881182121,2.1333333333333346,1.7250000000000014,25-28,8.5-9.5,0.30-0.36,>=+1,+1 to +3,true,35,13,0.2571428571428571,>=30
2026-05-13,epl,Man City,Crystal Palace,11.0,over,0.108167,2.33,1.9709,won,1.33,0.182201,13,over,10.867,10.8731,11.065,-0.006099999999999994,0.4064,0.427786,>=11.0,integer,over|>=11.0,over|epl,>=10%,aligned,home,0.7936507936507936,0.7142857142857142,fav>=65,14.2,11.024999999999999,25.224999999999998,8.7,9.65,0.38947836544484254,2.6833333333333336,1.2750000000000021,25-28,9.5-10.5,0.36-0.42,>=+1,+1 to +3,true,21,6,0.6190476190476191,20-25
2026-05-14,la-liga,Girona,Sociedad,9.0,over,0.038361,1.7194,1.7194,push,0.0,0.0,9,push,9.528,10.1795,10.012,-0.6515000000000004,0.55449,0.535105,9.0-9.5,integer,over|9.0-9.5,over|la-liga,3-6%,model<market,home,0.46281601771544567,0.17530909761948704,fav45-55,12.675,12.725000000000001,25.400000000000002,8.899999999999999,9.575,0.39971696180846505,0.1750000000000007,-0.9833333333333378,25-28,9.5-10.5,0.36-0.42,flat,flat,true,35,6,0.2571428571428571,>=30
2026-05-14,la-liga,Real Madrid,Oviedo,10.0,over,0.071157,1.8,1.7874,lost,-1.0,0.007049,9,under,10.977,10.9877,11.0125,-0.010699999999999932,0.530026,0.532774,10.0-10.5,integer,over|10.0-10.5,over|la-liga,6-10%,aligned,home,0.7780921584478578,0.6917946645109136,fav>=65,14.95,11.075,26.025,9.175,9.925,0.3850298559887601,0.40833333333333144,-0.5249999999999986,25-28,9.5-10.5,0.36-0.42,+0.25 to +1,flat,true,28,8,0.32142857142857145,25-30
2026-05-14,la-liga,Valencia,Vallecano,10.0,over,0.140579,2.02,2.03,lost,-1.0,-0.004926,6,under,11.475,10.4608,10.793,1.0141999999999989,0.470331,0.508238,10.0-10.5,integer,over|10.0-10.5,over|la-liga,>=10%,model>market,home,0.43220338983050843,0.14406779661016944,balanced<45,12.325,13.3,25.625,8.3,10.375,0.4081298093007695,0.5416666666666661,2.0416666666666643,25-28,9.5-10.5,0.36-0.42,+0.25 to +1,+1 to +3,true,18,6,0.3333333333333333,<20
2026-05-15,epl,Aston Villa,Liverpool,10.0,over,0.033307,1.8197,1.8333,won,0.8197,-0.007418,13,over,9.699,10.9361,10.7586,-1.2370999999999999,0.524845,0.504815,10.0-10.5,integer,over|10.0-10.5,over|epl,3-6%,model<market,away,0.39086294416243655,0.04974619289340104,balanced<45,12.524999999999999,13.875,26.4,8.899999999999999,10.3,0.4186488353730754,-0.5500000000000007,-0.3999999999999986,25-28,9.5-10.5,0.36-0.42,-1 to -0.25,flat,true,30,14,0.43333333333333335,>=30
2026-05-16,bundesliga,Leverkusen,Hamburg,11.0,over,0.170625,2.32,2.31,push,0.0,0.004329,11,push,11.718,10.867,11.3399,0.8509999999999991,0.405859,0.457546,>=11.0,integer,over|>=11.0,over|bundesliga,>=10%,model>market,home,0.759437453737972,0.6595114729829757,fav>=65,14.524999999999999,12.274999999999999,26.799999999999997,9.925,9.700000000000001,0.3565166357523766,1.299999999999999,3.450000000000003,25-28,9.5-10.5,0.30-0.36,>=+1,>=+3,true,45,15,0.24444444444444444,>=30
2026-05-16,bundesliga,Bayern Munich,FC Koln,11.0,over,0.087446,2.24,2.27,lost,-1.0,-0.013216,10,under,10.754,11.0053,11.1475,-0.2513000000000005,0.421024,0.436582,>=11.0,integer,over|>=11.0,over|bundesliga,6-10%,aligned,home,0.8323424494649226,0.7645659928656361,fav>=65,16.15,12.774999999999999,28.924999999999997,11.0,9.95,0.3588908318291215,0.6333333333333329,1.9916666666666671,>=28,9.5-10.5,0.30-0.36,+0.25 to +1,+1 to +3,true,28,9,0.35714285714285715,25-30
2026-05-16,bundesliga,Ein Frankfurt,Stuttgart,11.0,over,0.103455,2.32,2.54,won,1.32,-0.086614,12,over,10.86,10.853,11.0726,0.006999999999999673,0.404319,0.428399,>=11.0,integer,over|>=11.0,over|bundesliga,>=10%,aligned,away,0.5072616073735894,0.23125161512619508,fav45-55,11.825,14.3,26.125,10.375,9.774999999999999,0.3812418300653595,1.7250000000000014,3.5416666666666643,25-28,9.5-10.5,0.36-0.42,>=+1,>=+3,true,29,14,0.41379310344827586,25-30
2026-05-16,bundesliga,M'gladbach,Hoffenheim,8.5,under,0.053412,2.54,2.54,lost,-1.0,0.0,11,over,7.764,9.8182,9.4195,-2.054199999999999,0.630242,0.585271,<=8.5,half,under|<=8.5,under|bundesliga,3-6%,model<<market,away,0.5692192187805826,0.3496820143086258,fav55-65,11.975,14.350000000000001,26.325000000000003,9.95,8.75,0.33327939272684476,-0.16666666666666607,1.2583333333333329,25-28,8.5-9.5,0.30-0.36,flat,+1 to +3,true,20,9,0.55,20-25
2026-05-16,bundesliga,St Pauli,Wolfsburg,11.0,over,0.207805,2.41,2.26,won,1.41,0.066372,17,over,11.995,10.7263,11.3244,1.268699999999999,0.390414,0.455869,>=11.0,integer,over|>=11.0,over|bundesliga,>=10%,model>market,away,0.4055228347977214,0.0651733127353481,balanced<45,12.775,12.2,24.975,9.325,10.8,0.4271457535480964,0.5333333333333332,1.8583333333333343,22-25,>=10.5,>=0.42,+0.25 to +1,+1 to +3,true,30,12,0.5666666666666667,>=30
2026-05-16,bundesliga,Union Berlin,Augsburg,11.0,over,0.172962,2.51,2.51,won,1.51,0.0,13,over,11.351,10.5807,11.0293,0.7703000000000007,0.374455,0.423655,>=11.0,integer,over|>=11.0,over|bundesliga,>=10%,model>market,away,0.393939393939394,0.030303030303030387,balanced<45,13.675,13.350000000000001,27.025000000000002,9.175,10.15,0.36078595317725753,0.8499999999999996,2.6416666666666657,25-28,9.5-10.5,0.36-0.42,+0.25 to +1,+1 to +3,true,28,10,0.4642857142857143,25-30
2026-05-17,serie-a,Atalanta,Bologna,10.0,over,0.112062,2.25,2.24,lost,-1.0,0.004464,7,under,8.836,10.0361,10.2499,-1.200099999999999,0.420536,0.444456,10.0-10.5,integer,over|10.0-10.5,over|serie-a,>=10%,model<market,home,0.579116955499434,0.3816075938343639,fav55-65,12.4,12.649999999999999,25.049999999999997,7.824999999999999,9.375,0.3632803261126647,0.20833333333333215,-1.2999999999999972,25-28,8.5-9.5,0.36-0.42,flat,-3 to -1,true,20,6,0.35,20-25
2026-05-17,la-liga,Ath Madrid,Girona,10.0,over,0.068663,2.1,2.11,won,1.1,-0.004739,17,over,10.272,10.293,10.3147,-0.02099999999999902,0.450923,0.45344,10.0-10.5,integer,over|10.0-10.5,over|la-liga,6-10%,aligned,home,0.5361930294906166,0.33005659815311295,fav45-55,13.125,11.825,24.95,8.45,9.8,0.3997606417389054,0.03333333333333144,-0.283333333333335,22-25,9.5-10.5,0.36-0.42,flat,flat,true,42,15,0.40476190476190477,>=30
2026-05-17,epl,Brentford,Crystal Palace,10.0,over,0.054385,1.9434,2.24,won,0.9434,-0.132411,13,over,9.708,10.6587,10.5672,-0.9506999999999994,0.493418,0.482911,10.0-10.5,integer,over|10.0-10.5,over|epl,3-6%,model<market,home,0.5520461161585652,0.3314826563538729,fav55-65,11.6,12.3,23.9,8.225,9.975,0.40350721900940245,0.44166666666666643,0.3500000000000014,22-25,9.5-10.5,0.36-0.42,+0.25 to +1,flat,true,30,8,0.43333333333333335,>=30
2026-05-17,serie-a,Cagliari,Torino,9.0,over,0.09277,1.9091,1.9009,lost,-1.0,0.004314,6,under,8.131,9.7658,9.8491,-1.6348000000000003,0.50219,0.511725,9.0-9.5,integer,over|9.0-9.5,over|serie-a,6-10%,model<<market,home,0.40639082343301924,0.1142974190905367,balanced<45,12.25,12.4,24.65,8.100000000000001,8.95,0.3341006839841604,-0.03333333333333144,0.10000000000000142,22-25,8.5-9.5,0.30-0.36,flat,flat,true,23,7,0.2608695652173913,20-25
2026-05-17,serie-a,Como,Parma,9.0,over,0.032841,1.8403,2.13,won,0.8403,-0.136009,17,over,7.37,9.9181,9.7275,-2.5481000000000007,0.519554,0.49779,9.0-9.5,integer,over|9.0-9.5,over|serie-a,3-6%,model<<market,home,0.7450110864745012,0.6674057649667406,fav>=65,14.35,9.05,23.4,7.3,8.2,0.3722735736135124,1.1333333333333346,-0.48333333333333073,22-25,<8.5,0.36-0.42,>=+1,flat,true,25,9,0.68,25-30
2026-05-17,la-liga,Elche,Getafe,9.0,over,0.04038,1.8929,1.8696,lost,-1.0,0.012463,4,under,9.085,9.7706,9.5929,-0.6855999999999991,0.506582,0.485222,9.0-9.5,integer,over|9.0-9.5,over|la-liga,3-6%,model<market,home,0.4200988467874794,0.14827018121911034,balanced<45,11.475000000000001,12.475,23.950000000000003,8.075,9.4,0.42202818627450983,-0.15000000000000036,-1.533333333333335,22-25,8.5-9.5,>=0.42,flat,-3 to -1,true,14,3,0.2857142857142857,<20
2026-05-17,epl,Everton,Sunderland,9.0,over,0.035661,1.6173,1.6944,lost,-1.0,-0.045503,5,under,9.257,10.4711,10.3006,-1.2141000000000002,0.58819,0.569025,9.0-9.5,integer,over|9.0-9.5,over|epl,3-6%,model<market,home,0.5275084060230983,0.3082208469372838,fav45-55,12.975,12.825,25.799999999999997,8.45,9.475,0.3521394268619116,0.8583333333333325,1.6166666666666707,25-28,8.5-9.5,0.30-0.36,+0.25 to +1,+1 to +3,true,17,7,0.29411764705882354,<20
2026-05-17,serie-a,Genoa,Milan,8.5,under,0.035316,2.16,1.9524,won,1.16,0.106331,8,under,6.242,9.2322,8.909,-2.9902000000000006,0.558977,0.520687,<=8.5,half,under|<=8.5,under|serie-a,3-6%,model<<market,away,0.5442955214122263,0.33867276887871856,fav45-55,11.5,13.5,25.0,7.75,8.475,0.3109710474951204,-1.6416666666666666,-1.3333333333333357,25-28,<8.5,0.30-0.36,<-1,-3 to -1,true,19,8,0.42105263157894735,<20
2026-05-17,serie-a,Inter,Verona,10.0,over,0.060564,2.05,1.9901,won,1.05,0.030099,12,over,8.497,10.419,10.4162,-1.9220000000000006,0.463238,0.46293,10.0-10.5,integer,over|10.0-10.5,over|serie-a,6-10%,model<<market,home,0.7792207792207793,0.6753246753246753,fav>=65,15.4,9.7,25.1,8.1,8.825,0.35609874488593024,0.6750000000000007,0.06666666666666288,25-28,8.5-9.5,0.30-0.36,+0.25 to +1,flat,true,31,11,0.3870967741935484,>=30
2026-05-17,serie-a,Juventus,Fiorentina,10.0,over,0.088967,2.17,2.3,lost,-1.0,-0.056522,8,under,8.679,10.1778,10.302,-1.4987999999999992,0.436408,0.450256,10.0-10.5,integer,over|10.0-10.5,over|serie-a,6-10%,model<market,home,0.7030022330659168,0.5930030601273675,fav>=65,15.1,11.425,26.525,8.3,9.3,0.3521958360442421,0.1999999999999993,-2.0249999999999986,25-28,8.5-9.5,0.30-0.36,flat,-3 to -1,true,36,13,0.2222222222222222,>=30
2026-05-17,epl,Leeds,Brighton,10.0,over,0.10306,1.9615,1.8621,won,0.9615,0.053381,15,over,10.428,10.6115,10.7502,-0.18349999999999866,0.488006,0.503852,10.0-10.5,integer,over|10.0-10.5,over|epl,>=10%,aligned,away,0.4407039020657995,0.14460596786534047,balanced<45,12.225000000000001,12.575,24.8,8.325,10.425,0.3759014423076923,0.6583333333333332,0.1999999999999993,22-25,9.5-10.5,0.36-0.42,+0.25 to +1,flat,true,26,9,0.5769230769230769,25-30
2026-05-17,la-liga,Levante,Mallorca,10.0,over,0.072329,1.9346,2.07,push,0.0,-0.065411,10,push,10.57,10.6815,10.676,-0.11149999999999949,0.495607,0.494985,10.0-10.5,integer,over|10.0-10.5,over|la-liga,6-10%,aligned,home,0.44365361803084225,0.1613285883748517,balanced<45,14.325,12.274999999999999,26.599999999999998,8.875,9.925,0.3544800523217789,0.07499999999999929,-1.93333333333333,25-28,9.5-10.5,0.30-0.36,flat,-3 to -1,true,23,6,0.43478260869565216,20-25
2026-05-17,ligue-1,Lille,Auxerre,10.0,over,0.046186,2.1,2.08,lost,-1.0,0.009615,6,under,9.164,10.3003,10.2231,-1.1363000000000003,0.451683,0.442735,10.0-10.5,integer,over|10.0-10.5,over|ligue-1,3-6%,model<market,home,0.6740563211503895,0.5518274415817855,fav>=65,11.875,10.075,21.95,7.7749999999999995,9.15,0.42734354015578835,0.43333333333333357,-1.1999999999999993,<22,8.5-9.5,>=0.42,+0.25 to +1,-3 to -1,true,19,7,0.3157894736842105,<20
2026-05-17,ligue-1,Lorient,Le Havre,10.0,over,0.073087,2.08,2.14,lost,-1.0,-0.028037,6,under,9.586,10.3341,10.3734,-0.7480999999999991,0.455597,0.460136,10.0-10.5,integer,over|10.0-10.5,over|ligue-1,6-10%,model<market,away,0.365234375,0.007161458333333315,balanced<45,12.524999999999999,11.425,23.95,8.025,9.625,0.3677844684385382,0.875,-0.11666666666666359,22-25,9.5-10.5,0.36-0.42,+0.25 to +1,flat,true,19,6,0.3157894736842105,<20
2026-05-17,ligue-1,Lyon,Lens,10.0,over,0.103765,2.1,2.12,won,1.1,-0.009434,28,over,10.011,10.2809,10.4636,-0.2699000000000016,0.44944,0.470535,10.0-10.5,integer,over|10.0-10.5,over|ligue-1,>=10%,aligned,home,0.5392430868378654,0.3117088087331076,fav45-55,10.725,15.4,26.125,9.25,9.375,0.3679183673469388,1.958333333333334,1.4583333333333321,25-28,8.5-9.5,0.36-0.42,>=+1,+1 to +3,true,30,8,0.9333333333333333,>=30
2026-05-17,ligue-1,Marseille,Rennes,9.0,over,0.038136,1.6211,1.6098,won,0.6211,0.00702,15,over,9.129,10.448,10.316,-1.3190000000000008,0.584451,0.569706,9.0-9.5,integer,over|9.0-9.5,over|ligue-1,3-6%,model<market,home,0.47013977128335455,0.18805590851334186,fav45-55,13.7,12.325,26.025,9.25,9.524999999999999,0.38651706648065165,0.8083333333333353,1.0583333333333371,25-28,9.5-10.5,0.36-0.42,+0.25 to +1,+1 to +3,true,54,17,0.2777777777777778,>=30
2026-05-17,ligue-1,Nice,Metz,11.0,over,0.122902,2.45,2.53,won,1.45,-0.031621,14,over,10.673,10.6689,10.9338,0.004099999999999326,0.383849,0.413181,>=11.0,integer,over|>=11.0,over|ligue-1,>=10%,aligned,home,0.6819953234606391,0.5494933749025721,fav>=65,12.8,12.4,25.200000000000003,8.774999999999999,9.75,0.44007440871644965,1.0,-0.7833333333333385,25-28,9.5-10.5,>=0.42,>=+1,flat,true,38,8,0.3684210526315789,>=30
