season,competition,match_date,team,opponent,is_home,player_id,player_name,position,started,minutes,goals,assists,shots,shots_on_target,xg,npxg,xa,big_chances,big_chance_goals,big_chance_misses,big_chance_xg,penalties_scored,penalties_attempted,team_xg,team_xga
2023-2024,Bundesliga,2023-08-27,Bayern Munich,Augsburg,1,647,Harry Kane,FW,,90,2,0,5,,1.927083,1.169307,0.0,2,1,1,0.950695,1,1,2.82296,0.726241
2023-2024,Bundesliga,2023-08-18,Bayern Munich,Werder Bremen,0,647,Harry Kane,FW,,87,1,1,6,,0.445836,0.445836,0.561504,0,0,0,0.0,0,0,2.89704,0.63974
2023-2024,Bundesliga,2024-05-18,VfB Stuttgart,Borussia M.Gladbach,1,3738,Serhou Guirassy,FW,,86,2,1,3,,0.802173,0.802173,0.507829,2,1,1,0.688332,0,0,2.1075,1.65395
2023-2024,Bundesliga,2024-05-10,VfB Stuttgart,Augsburg,0,3738,Serhou Guirassy,FW,,90,1,0,1,,0.294259,0.294259,0.873872,1,1,0,0.294259,0,0,1.82603,0.562362
2023-2024,Bundesliga,2024-05-04,VfB Stuttgart,Bayern Munich,1,3738,Serhou Guirassy,FW,,90,0,1,4,,0.537116,0.537116,0.155751,1,0,1,0.398519,0,0,2.0106,1.92761
2023-2024,Bundesliga,2024-04-27,VfB Stuttgart,Bayer Leverkusen,0,3738,Serhou Guirassy,FW,,90,0,0,6,,1.777206,1.777206,0.0,3,0,3,1.640304,0,0,2.02009,1.66579
2023-2024,Bundesliga,2024-04-21,VfB Stuttgart,Werder Bremen,0,3738,Serhou Guirassy,FW,,90,0,0,4,,0.811947,0.811947,0.0,1,0,1,0.59583,0,0,3.32355,1.40776
2023-2024,Bundesliga,2024-04-13,VfB Stuttgart,Eintracht Frankfurt,1,3738,Serhou Guirassy,FW,,90,1,0,3,,0.479581,0.479581,0.121421,1,1,0,0.281927,0,0,1.26199,0.565621
2023-2024,Bundesliga,2024-04-06,VfB Stuttgart,Borussia Dortmund,0,3738,Serhou Guirassy,FW,,90,1,0,4,,1.469981,1.469981,0.041059,3,1,2,1.43369,0,0,1.82865,2.95333
2023-2024,Bundesliga,2024-03-31,VfB Stuttgart,FC Heidenheim,1,3738,Serhou Guirassy,FW,,90,1,0,4,,1.345705,1.345705,0.370888,2,1,1,1.180064,0,0,3.0588,1.62523
2023-2024,Bundesliga,2024-03-16,VfB Stuttgart,Hoffenheim,0,3738,Serhou Guirassy,FW,,87,1,0,4,,0.756166,0.756166,0.742355,1,1,0,0.450342,0,0,3.1752,0.229186
2023-2024,Bundesliga,2024-03-08,VfB Stuttgart,Union Berlin,1,3738,Serhou Guirassy,FW,,90,1,0,1,,0.33032,0.33032,0.315351,1,1,0,0.33032,0,0,1.30933,0.839212
2023-2024,Bundesliga,2024-03-02,VfB Stuttgart,Wolfsburg,0,3738,Serhou Guirassy,FW,,88,2,0,3,,0.880044,0.122268,0.0,0,0,0,0.0,1,1,1.04058,0.964288
2023-2024,Bundesliga,2024-02-24,VfB Stuttgart,FC Cologne,1,3738,Serhou Guirassy,FW,,90,0,0,5,,0.462645,0.462645,0.52487,0,0,0,0.0,0,0,1.87785,1.43669
2023-2024,Bundesliga,2024-02-17,VfB Stuttgart,Darmstadt,0,3738,Serhou Guirassy,FW,,88,1,0,1,,0.724994,0.724994,0.10868,1,1,0,0.724994,0,0,1.74454,2.66748
2023-2024,Bundesliga,2024-02-11,VfB Stuttgart,Mainz 05,1,3738,Serhou Guirassy,Sub,,13,0,0,1,,0.075046,0.075046,0.055785,0,0,0,0.0,0,0,2.17007,1.61535
2023-2024,Bundesliga,2023-12-20,VfB Stuttgart,Augsburg,1,3738,Serhou Guirassy,FW,,90,1,0,3,,0.871564,0.871564,0.464865,2,1,1,0.849854,0,0,2.65007,0.224572
2023-2024,Bundesliga,2023-12-17,VfB Stuttgart,Bayern Munich,0,3738,Serhou Guirassy,FW,,90,0,0,1,,0.084914,0.084914,0.0,0,0,0,0.0,0,0,0.309157,3.41522
2023-2024,Bundesliga,2023-12-10,VfB Stuttgart,Bayer Leverkusen,1,3738,Serhou Guirassy,FW,,90,0,0,3,,0.408781,0.408781,0.12397,1,0,1,0.325567,0,0,2.61136,1.47429
2023-2024,Bundesliga,2023-12-02,VfB Stuttgart,Werder Bremen,1,3738,Serhou Guirassy,FW,,90,1,0,7,,1.805766,1.047989,0.238149,2,0,2,0.662441,1,1,4.01803,0.65905
2023-2024,Bundesliga,2023-11-25,VfB Stuttgart,Eintracht Frankfurt,0,3738,Serhou Guirassy,Sub,,27,0,0,1,,0.478888,0.478888,0.605733,1,0,1,0.478888,0,0,2.29764,0.787582
2023-2024,Bundesliga,2023-11-11,VfB Stuttgart,Borussia Dortmund,1,3738,Serhou Guirassy,Sub,,18,1,0,1,,0.757777,0.0,0.055141,0,0,0,0.0,1,1,4.1718,0.7643
2023-2024,Bundesliga,2023-10-21,VfB Stuttgart,Union Berlin,0,3738,Serhou Guirassy,FW,,29,1,0,1,,0.375478,0.375478,0.0,1,1,0,0.375478,0,0,1.87513,0.573025
2023-2024,Bundesliga,2023-10-07,VfB Stuttgart,Wolfsburg,1,3738,Serhou Guirassy,FW,,90,3,0,6,,2.530987,1.77321,0.0,2,2,0,1.522313,1,1,3.02575,1.06355
2023-2024,Bundesliga,2023-09-30,VfB Stuttgart,FC Cologne,0,3738,Serhou Guirassy,FW,,90,0,0,3,,0.257577,0.257577,0.472849,0,0,0,0.0,0,0,2.06666,0.803426
2023-2024,Bundesliga,2023-09-22,VfB Stuttgart,Darmstadt,1,3738,Serhou Guirassy,FW,,90,2,1,6,,1.565295,1.565295,1.179831,3,1,2,1.267639,0,0,3.04946,0.272376
2023-2024,Bundesliga,2023-09-16,VfB Stuttgart,Mainz 05,0,3738,Serhou Guirassy,FW,,90,3,0,5,,0.996225,0.996225,0.422134,3,3,0,0.906952,0,0,2.06366,1.16545
2023-2024,Bundesliga,2023-09-02,VfB Stuttgart,Freiburg,1,3738,Serhou Guirassy,FW,,83,2,0,3,,0.732692,0.732692,0.193668,1,1,0,0.571487,0,0,2.09598,1.50372
2023-2024,Bundesliga,2023-08-25,VfB Stuttgart,RasenBallsport Leipzig,0,3738,Serhou Guirassy,FW,,90,1,0,3,,1.038221,1.038221,0.0,3,1,2,1.038221,0,0,1.18326,2.0934
2023-2024,Bundesliga,2023-08-19,VfB Stuttgart,Bochum,1,3738,Serhou Guirassy,FW,,89,2,0,4,,0.860752,0.860752,0.094489,2,2,0,0.732448,0,0,3.98664,0.669108
2023-2024,Bundesliga,2024-05-18,RasenBallsport Leipzig,Eintracht Frankfurt,0,10832,Loïs Openda,FW,,90,0,0,2,,0.097584,0.097584,0.0,0,0,0,0.0,0,0,1.79078,2.62491
2023-2024,Bundesliga,2024-05-11,RasenBallsport Leipzig,Werder Bremen,1,10832,Loïs Openda,FW,,90,0,0,2,,0.104015,0.104015,0.0,0,0,0,0.0,0,0,1.60961,1.0305
2023-2024,Bundesliga,2024-05-03,RasenBallsport Leipzig,Hoffenheim,0,10832,Loïs Openda,FW,,78,0,0,3,,0.203041,0.203041,0.0,0,0,0,0.0,0,0,1.03434,1.80367
2023-2024,Bundesliga,2024-04-27,RasenBallsport Leipzig,Borussia Dortmund,1,10832,Loïs Openda,FW,,90,1,1,3,,0.663942,0.663942,0.556423,1,1,0,0.477552,0,0,2.74912,1.7764
2023-2024,Bundesliga,2024-04-20,RasenBallsport Leipzig,FC Heidenheim,0,10832,Loïs Openda,FW,,90,1,0,2,,0.938305,0.938305,0.311604,1,1,0,0.749378,0,0,1.58114,1.35248
2023-2024,Bundesliga,2024-04-13,RasenBallsport Leipzig,Wolfsburg,1,10832,Loïs Openda,FW,,89,1,0,2,,0.399869,0.399869,0.0,1,1,0,0.324686,0,0,1.68139,0.323042
2023-2024,Bundesliga,2024-04-06,RasenBallsport Leipzig,Freiburg,0,10832,Loïs Openda,FW,,90,2,2,5,,1.192707,1.192707,1.331038,2,1,1,0.848867,0,0,2.88698,1.55898
2023-2024,Bundesliga,2024-03-30,RasenBallsport Leipzig,Mainz 05,1,10832,Loïs Openda,FW,,71,0,0,5,,0.799481,0.799481,0.0,1,0,1,0.454317,0,0,2.91967,1.00565
2023-2024,Bundesliga,2024-03-15,RasenBallsport Leipzig,FC Cologne,0,10832,Loïs Openda,FW,,78,2,0,4,,1.637058,1.637058,0.029255,2,1,1,1.465322,0,0,3.92775,1.18251
2023-2024,Bundesliga,2024-03-09,RasenBallsport Leipzig,Darmstadt,1,10832,Loïs Openda,FW,,73,0,0,8,,2.139104,2.139104,0.0,3,0,3,1.699492,0,0,4.25377,0.394275
2023-2024,Bundesliga,2024-03-02,RasenBallsport Leipzig,Bochum,0,10832,Loïs Openda,Sub,,21,1,0,1,,0.54438,0.54438,0.0,1,1,0,0.54438,0,0,2.11704,0.562887
2023-2024,Bundesliga,2024-02-24,RasenBallsport Leipzig,Bayern Munich,0,10832,Loïs Openda,FW,,74,0,0,0,,0.0,0.0,0.114952,0,0,0,0.0,0,0,0.57703,1.83179
2023-2024,Bundesliga,2024-02-17,RasenBallsport Leipzig,Borussia M.Gladbach,1,10832,Loïs Openda,FW,,90,1,0,2,,0.403643,0.403643,0.0,1,1,0,0.335001,0,0,1.49022,0.944074
2023-2024,Bundesliga,2024-02-10,RasenBallsport Leipzig,Augsburg,0,10832,Loïs Openda,FW,,90,1,0,4,,1.151881,0.394104,0.0,1,1,0,0.291213,0,1,1.78901,0.965916
2023-2024,Bundesliga,2024-02-04,RasenBallsport Leipzig,Union Berlin,1,10832,Loïs Openda,FW,,81,1,0,1,,0.610608,0.610608,0.122003,1,1,0,0.610608,0,0,1.7598,0.65912
2023-2024,Bundesliga,2024-01-27,RasenBallsport Leipzig,VfB Stuttgart,0,10832,Loïs Openda,FW,,90,1,0,1,,0.030665,0.030665,0.0,0,0,0,0.0,0,0,0.495967,3.13056
2023-2024,Bundesliga,2024-01-20,RasenBallsport Leipzig,Bayer Leverkusen,1,10832,Loïs Openda,FW,,90,1,0,2,,0.593293,0.593293,0.135964,1,1,0,0.549057,0,0,1.59453,2.17224
2023-2024,Bundesliga,2024-01-13,RasenBallsport Leipzig,Eintracht Frankfurt,1,10832,Loïs Openda,FW,,90,0,0,9,,1.008581,1.008581,0.444725,1,0,1,0.43224,0,0,2.67312,1.07791
2023-2024,Bundesliga,2023-12-19,RasenBallsport Leipzig,Werder Bremen,0,10832,Loïs Openda,FW,,90,1,0,8,,1.395254,1.395254,0.589799,3,1,2,1.126913,0,0,1.99449,1.48185
2023-2024,Bundesliga,2023-12-16,RasenBallsport Leipzig,Hoffenheim,1,10832,Loïs Openda,FW,,86,0,1,3,,0.177977,0.177977,0.302849,0,0,0,0.0,0,0,2.91669,1.04243
2023-2024,Bundesliga,2023-12-09,RasenBallsport Leipzig,Borussia Dortmund,0,10832,Loïs Openda,FW,,81,0,0,5,,0.311482,0.311482,0.0,0,0,0,0.0,0,0,3.63569,1.71347
2023-2024,Bundesliga,2023-12-02,RasenBallsport Leipzig,FC Heidenheim,1,10832,Loïs Openda,FW,,90,1,0,9,,2.408957,1.65118,0.552627,3,0,3,1.237017,1,1,4.71075,1.17851
2023-2024,Bundesliga,2023-11-25,RasenBallsport Leipzig,Wolfsburg,0,10832,Loïs Openda,FW,,90,0,1,6,,0.95519,0.95519,0.507487,2,0,2,0.656273,0,0,2.90646,0.634004
2023-2024,Bundesliga,2023-11-12,RasenBallsport Leipzig,Freiburg,1,10832,Loïs Openda,FW,,90,1,0,7,,1.477621,0.719844,0.0,1,0,1,0.31615,1,1,1.90144,0.398988
2023-2024,Bundesliga,2023-11-04,RasenBallsport Leipzig,Mainz 05,0,10832,Loïs Openda,FW,,71,0,0,2,,0.109489,0.109489,0.089952,0,0,0,0.0,0,0,0.507864,1.49686
2023-2024,Bundesliga,2023-10-28,RasenBallsport Leipzig,FC Cologne,1,10832,Loïs Openda,FW,,79,2,0,6,,1.64957,1.64957,0.150045,3,2,1,1.365653,0,0,4.85886,1.32863
2023-2024,Bundesliga,2023-10-21,RasenBallsport Leipzig,Darmstadt,0,10832,Loïs Openda,FW,,83,2,0,2,,0.492119,0.492119,0.0,1,1,0,0.378233,0,0,1.83161,1.68331
2023-2024,Bundesliga,2023-10-07,RasenBallsport Leipzig,Bochum,1,10832,Loïs Openda,FW,,80,0,0,2,,0.110114,0.110114,0.064927,0,0,0,0.0,0,0,2.22631,0.741054
2023-2024,Bundesliga,2023-09-30,RasenBallsport Leipzig,Bayern Munich,1,10832,Loïs Openda,FW,,89,1,1,1,,0.119463,0.119463,0.468487,0,0,0,0.0,0,0,0.793383,1.95099
2023-2024,Bundesliga,2023-09-23,RasenBallsport Leipzig,Borussia M.Gladbach,0,10832,Loïs Openda,FW,,71,0,0,1,,0.058691,0.058691,0.043514,0,0,0,0.0,0,0,1.03744,0.771966
2023-2024,Bundesliga,2023-09-16,RasenBallsport Leipzig,Augsburg,1,10832,Loïs Openda,FW,,68,1,1,3,,0.808951,0.808951,0.457185,2,1,1,0.717811,0,0,1.46279,1.34046
2023-2024,Bundesliga,2023-09-03,RasenBallsport Leipzig,Union Berlin,0,10832,Loïs Openda,FW,,76,0,0,1,,0.058595,0.058595,0.102963,0,0,0,0.0,0,0,1.21402,0.17815
2023-2024,Bundesliga,2023-08-25,RasenBallsport Leipzig,VfB Stuttgart,1,10832,Loïs Openda,FW,,85,1,0,4,,1.008559,1.008559,0.148423,2,1,1,0.973797,0,0,2.0934,1.18326
2023-2024,Bundesliga,2023-08-19,RasenBallsport Leipzig,Bayer Leverkusen,0,10832,Loïs Openda,FW,,78,1,0,4,,1.083104,1.083104,0.0,2,1,1,1.007046,0,0,1.60393,1.73279
2023-2024,Bundesliga,2024-05-18,VfB Stuttgart,Borussia M.Gladbach,1,10804,Deniz Undav,AMC,,90,0,0,8,,0.33553,0.33553,0.255134,0,0,0,0.0,0,0,2.1075,1.65395
2023-2024,Bundesliga,2024-05-10,VfB Stuttgart,Augsburg,0,10804,Deniz Undav,FW,,86,0,0,7,,0.428672,0.428672,0.148191,0,0,0,0.0,0,0,1.82603,0.562362
2023-2024,Bundesliga,2024-05-04,VfB Stuttgart,Bayern Munich,1,10804,Deniz Undav,FW,,90,0,1,7,,0.375095,0.375095,0.309017,0,0,0,0.0,0,0,2.0106,1.92761
2023-2024,Bundesliga,2024-04-27,VfB Stuttgart,Bayer Leverkusen,0,10804,Deniz Undav,FW,,76,1,0,1,,0.099953,0.099953,0.051118,0,0,0,0.0,0,0,2.02009,1.66579
2023-2024,Bundesliga,2024-04-21,VfB Stuttgart,Werder Bremen,0,10804,Deniz Undav,FW,,90,1,0,3,,1.700319,1.700319,0.087863,3,1,2,1.700319,0,0,3.32355,1.40776
2023-2024,Bundesliga,2024-04-13,VfB Stuttgart,Eintracht Frankfurt,1,10804,Deniz Undav,AMC,,84,1,1,2,,0.21832,0.21832,0.457044,0,0,0,0.0,0,0,1.26199,0.565621
2023-2024,Bundesliga,2024-04-06,VfB Stuttgart,Borussia Dortmund,0,10804,Deniz Undav,AMC,,90,0,0,1,,0.143958,0.143958,0.0,0,0,0,0.0,0,0,1.82865,2.95333
2023-2024,Bundesliga,2024-03-31,VfB Stuttgart,FC Heidenheim,1,10804,Deniz Undav,FW,,90,1,1,6,,0.553112,0.553112,0.8567,1,0,1,0.370888,0,0,3.0588,1.62523
2023-2024,Bundesliga,2024-03-16,VfB Stuttgart,Hoffenheim,0,10804,Deniz Undav,AMC,,68,0,2,3,,0.697406,0.697406,1.055149,1,0,1,0.555723,0,0,3.1752,0.229186
2023-2024,Bundesliga,2024-03-08,VfB Stuttgart,Union Berlin,1,10804,Deniz Undav,Sub,,27,0,0,0,,0.0,0.0,0.063232,0,0,0,0.0,0,0,1.30933,0.839212
2023-2024,Bundesliga,2024-03-02,VfB Stuttgart,Wolfsburg,0,10804,Deniz Undav,Sub,,17,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.04058,0.964288
2023-2024,Bundesliga,2024-02-17,VfB Stuttgart,Darmstadt,0,10804,Deniz Undav,AMC,,90,0,0,3,,0.196514,0.196514,0.0,0,0,0,0.0,0,0,1.74454,2.66748
2023-2024,Bundesliga,2024-02-11,VfB Stuttgart,Mainz 05,1,10804,Deniz Undav,FW,,90,1,0,2,,0.470478,0.470478,0.0,1,1,0,0.341202,0,0,2.17007,1.61535
2023-2024,Bundesliga,2024-02-03,VfB Stuttgart,Freiburg,0,10804,Deniz Undav,FW,,90,1,2,6,,0.59704,0.59704,0.705783,0,0,0,0.0,0,0,2.73728,1.15964
2023-2024,Bundesliga,2024-01-27,VfB Stuttgart,RasenBallsport Leipzig,1,10804,Deniz Undav,FW,,90,3,0,6,,1.068885,1.068885,0.0,2,2,0,0.747987,0,0,3.13056,0.495967
2023-2024,Bundesliga,2024-01-20,VfB Stuttgart,Bochum,0,10804,Deniz Undav,FW,,90,0,0,7,,0.974867,0.974867,0.530926,2,0,2,0.670822,0,0,1.99316,0.71453
2023-2024,Bundesliga,2024-01-14,VfB Stuttgart,Borussia M.Gladbach,0,10804,Deniz Undav,FW,,90,0,0,5,,0.690008,0.690008,0.0,2,0,2,0.563449,0,0,1.24703,2.02288
2023-2024,Bundesliga,2023-12-20,VfB Stuttgart,Augsburg,1,10804,Deniz Undav,FW,,79,1,1,3,,0.237404,0.237404,0.681217,0,0,0,0.0,0,0,2.65007,0.224572
2023-2024,Bundesliga,2023-12-17,VfB Stuttgart,Bayern Munich,0,10804,Deniz Undav,FW,,79,0,0,1,,0.04286,0.04286,0.0,0,0,0,0.0,0,0,0.309157,3.41522
2023-2024,Bundesliga,2023-12-10,VfB Stuttgart,Bayer Leverkusen,1,10804,Deniz Undav,AMR,,89,0,0,8,,0.877556,0.877556,0.0,1,0,1,0.487306,0,0,2.61136,1.47429
2023-2024,Bundesliga,2023-12-02,VfB Stuttgart,Werder Bremen,1,10804,Deniz Undav,FW,,72,1,0,5,,1.170495,1.170495,0.134418,1,1,0,0.935636,0,0,4.01803,0.65905
2023-2024,Bundesliga,2023-11-25,VfB Stuttgart,Eintracht Frankfurt,0,10804,Deniz Undav,FW,,84,2,0,4,,0.937992,0.937992,0.0,2,2,0,0.802188,0,0,2.29764,0.787582
2023-2024,Bundesliga,2023-11-11,VfB Stuttgart,Borussia Dortmund,1,10804,Deniz Undav,FW,,82,1,0,3,,0.748209,0.748209,0.4885,1,1,0,0.472729,0,0,4.1718,0.7643
2023-2024,Bundesliga,2023-11-05,VfB Stuttgart,FC Heidenheim,0,10804,Deniz Undav,FW,,90,0,0,2,,0.220217,0.220217,0.04764,0,0,0,0.0,0,0,2.57296,0.78335
2023-2024,Bundesliga,2023-10-28,VfB Stuttgart,Hoffenheim,1,10804,Deniz Undav,FW,,90,1,1,6,,2.166921,1.409144,0.505607,3,1,2,1.271893,0,1,3.15109,1.74412
2023-2024,Bundesliga,2023-10-21,VfB Stuttgart,Union Berlin,0,10804,Deniz Undav,Sub,,61,1,0,1,,0.452411,0.452411,0.061013,1,1,0,0.452411,0,0,1.87513,0.573025
2023-2024,Bundesliga,2023-10-07,VfB Stuttgart,Wolfsburg,1,10804,Deniz Undav,Sub,,24,0,0,2,,0.083286,0.083286,0.0,0,0,0,0.0,0,0,3.02575,1.06355
2023-2024,Bundesliga,2023-09-30,VfB Stuttgart,FC Cologne,0,10804,Deniz Undav,Sub,,25,2,0,2,,1.103093,1.103093,0.0,2,2,0,1.103093,0,0,2.06666,0.803426
2023-2024,Bundesliga,2023-09-22,VfB Stuttgart,Darmstadt,1,10804,Deniz Undav,Sub,,9,0,0,2,,0.482957,0.482957,0.0,1,0,1,0.394098,0,0,3.04946,0.272376
2023-2024,Bundesliga,2023-09-16,VfB Stuttgart,Mainz 05,0,10804,Deniz Undav,Sub,,3,0,1,1,,0.019733,0.019733,0.733089,0,0,0,0.0,0,0,2.06366,1.16545
2023-2024,Bundesliga,2024-05-18,Hoffenheim,Bayern Munich,1,8137,Maximilian Beier,AMC,,90,1,0,4,,0.529353,0.529353,0.441562,1,1,0,0.34039,0,0,2.44188,1.69159
2023-2024,Bundesliga,2024-05-12,Hoffenheim,Darmstadt,0,8137,Maximilian Beier,FW,,76,2,0,2,,0.782446,0.782446,0.0,2,2,0,0.782446,0,0,3.67135,0.467229
2023-2024,Bundesliga,2024-05-03,Hoffenheim,RasenBallsport Leipzig,1,8137,Maximilian Beier,FW,,68,0,0,1,,0.20947,0.20947,0.032733,1,0,1,0.20947,0,0,1.80367,1.03434
2023-2024,Bundesliga,2024-04-26,Hoffenheim,Bochum,0,8137,Maximilian Beier,FW,,75,0,0,1,,0.05545,0.05545,0.077789,0,0,0,0.0,0,0,1.28293,3.91029
2023-2024,Bundesliga,2024-04-20,Hoffenheim,Borussia M.Gladbach,1,8137,Maximilian Beier,FW,,86,0,0,3,,0.379704,0.379704,0.715023,1,0,1,0.248383,0,0,2.77278,1.36369
2023-2024,Bundesliga,2024-04-13,Hoffenheim,Mainz 05,0,8137,Maximilian Beier,FW,,90,0,0,2,,0.114306,0.114306,0.033795,0,0,0,0.0,0,0,0.529727,2.58388
2023-2024,Bundesliga,2024-04-07,Hoffenheim,Augsburg,1,8137,Maximilian Beier,FW,,90,0,0,4,,0.53857,0.53857,0.071999,1,0,1,0.295771,0,0,2.21977,0.806763
2023-2024,Bundesliga,2024-03-30,Hoffenheim,Bayer Leverkusen,0,8137,Maximilian Beier,FW,,76,1,0,2,,0.347955,0.347955,0.046501,1,1,0,0.31042,0,0,0.657688,3.03672
