season,competition,match_date,team,opponent,is_home,player_id,player_name,position,started,minutes,goals,assists,shots,shots_on_target,xg,npxg,xa,big_chances,big_chance_goals,big_chance_misses,big_chance_xg,penalties_scored,penalties_attempted,team_xg,team_xga
2024-2025,Ligue 1,2024-10-27,Marseille,Paris Saint Germain,1,7490,Mason Greenwood,AMR,,50,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.277951,4.04221
2024-2025,Ligue 1,2024-10-20,Marseille,Montpellier,0,7490,Mason Greenwood,AMR,,90,1,1,2,,0.197878,0.197878,0.605578,0,0,0,0.0,0,0,3.88109,1.75684
2024-2025,Ligue 1,2024-10-04,Marseille,Angers,1,7490,Mason Greenwood,AMR,,90,0,0,5,,0.187481,0.187481,0.062964,0,0,0,0.0,0,0,0.896807,1.19435
2024-2025,Ligue 1,2024-09-29,Marseille,Strasbourg,0,7490,Mason Greenwood,AMR,,90,0,0,5,,0.170044,0.170044,0.0,0,0,0,0.0,0,0,0.782395,1.67455
2024-2025,Ligue 1,2024-09-22,Marseille,Lyon,0,7490,Mason Greenwood,AMR,,86,0,0,2,,0.035948,0.035948,0.151114,0,0,0,0.0,0,0,0.675578,3.89273
2024-2025,Ligue 1,2024-09-14,Marseille,Nice,1,7490,Mason Greenwood,AMR,,90,0,0,2,,0.079825,0.079825,0.0,0,0,0,0.0,0,0,1.02694,1.72041
2024-2025,Ligue 1,2024-08-31,Marseille,Toulouse,0,7490,Mason Greenwood,AMR,,90,2,0,4,,0.768939,0.768939,0.0,1,0,1,0.506007,0,0,1.29819,0.485368
2024-2025,Ligue 1,2024-08-25,Marseille,Reims,1,7490,Mason Greenwood,AMR,,90,1,0,5,,0.609486,0.609486,0.341403,1,1,0,0.42335,0,0,2.94016,1.01201
2024-2025,Ligue 1,2024-08-17,Marseille,Brest,0,7490,Mason Greenwood,AMR,,90,2,0,2,,0.807062,0.046967,0.0,0,0,0,0.0,1,1,2.96496,1.51475
2024-2025,Ligue 1,2025-05-17,Paris Saint Germain,Auxerre,1,3226,Ousmane Dembélé,FW,,75,0,0,5,,1.184636,1.184636,0.0,3,0,3,1.080698,0,0,3.71972,0.9013
2024-2025,Ligue 1,2025-04-25,Paris Saint Germain,Nice,1,3226,Ousmane Dembélé,FW,,71,0,1,7,,1.025087,1.025087,1.133292,2,0,2,0.698197,0,0,4.50698,1.63001
2024-2025,Ligue 1,2025-04-22,Paris Saint Germain,Nantes,0,3226,Ousmane Dembélé,FW,,64,0,0,2,,0.088914,0.088914,0.537903,0,0,0,0.0,0,0,2.30552,0.520926
2024-2025,Ligue 1,2025-04-05,Paris Saint Germain,Angers,1,3226,Ousmane Dembélé,Sub,,26,0,0,1,,0.071846,0.071846,0.126113,0,0,0,0.0,0,0,1.64379,0.280438
2024-2025,Ligue 1,2025-03-29,Paris Saint Germain,Saint-Etienne,0,3226,Ousmane Dembélé,Sub,,22,0,0,1,,0.107036,0.107036,0.026036,0,0,0,0.0,0,0,3.96021,1.27635
2024-2025,Ligue 1,2025-03-16,Paris Saint Germain,Marseille,1,3226,Ousmane Dembélé,FW,,81,1,0,3,,0.669717,0.669717,0.327836,1,0,1,0.390926,0,0,2.60859,0.734284
2024-2025,Ligue 1,2025-03-08,Paris Saint Germain,Rennes,0,3226,Ousmane Dembélé,Sub,,24,2,0,5,,1.19286,1.19286,0.074668,2,1,1,0.900803,0,0,3.39834,2.10922
2024-2025,Ligue 1,2025-03-01,Paris Saint Germain,Lille,1,3226,Ousmane Dembélé,FWR,,66,1,1,5,,0.740206,0.740206,0.250765,1,1,0,0.462094,0,0,3.59846,0.872733
2024-2025,Ligue 1,2025-02-23,Paris Saint Germain,Lyon,0,3226,Ousmane Dembélé,FW,,77,1,0,5,,1.421071,1.421071,0.0,2,0,2,1.227804,0,0,2.74583,1.76184
2024-2025,Ligue 1,2025-02-15,Paris Saint Germain,Toulouse,0,3226,Ousmane Dembélé,Sub,,25,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,2.93281,1.19618
2024-2025,Ligue 1,2025-02-07,Paris Saint Germain,Monaco,1,3226,Ousmane Dembélé,FW,,90,2,0,4,,1.429776,1.429776,0.080909,2,2,0,1.326634,0,0,3.13964,0.924683
2024-2025,Ligue 1,2025-02-01,Paris Saint Germain,Brest,0,3226,Ousmane Dembélé,FW,,69,3,0,5,,1.477307,1.477307,0.089687,4,3,1,1.379878,0,0,3.94899,0.63646
2024-2025,Ligue 1,2025-01-25,Paris Saint Germain,Reims,1,3226,Ousmane Dembélé,FWR,,61,1,0,3,,0.168527,0.168527,0.0,0,0,0,0.0,0,0,1.79628,0.613384
2024-2025,Ligue 1,2025-01-12,Paris Saint Germain,Saint-Etienne,1,3226,Ousmane Dembélé,FWR,,90,2,0,8,,1.573215,0.81312,0.159799,1,0,1,0.334739,1,1,5.07062,0.410024
2024-2025,Ligue 1,2024-12-18,Paris Saint Germain,Monaco,0,3226,Ousmane Dembélé,FWR,,90,2,0,4,,1.034839,1.034839,0.245071,2,2,0,0.918725,0,0,2.40654,3.10193
2024-2025,Ligue 1,2024-12-15,Paris Saint Germain,Lyon,1,3226,Ousmane Dembélé,FW,,90,1,0,2,,0.248461,0.248461,0.496329,0,0,0,0.0,0,0,2.59615,1.23945
2024-2025,Ligue 1,2024-12-06,Paris Saint Germain,Auxerre,0,3226,Ousmane Dembélé,Sub,,27,0,0,2,,0.400267,0.400267,1.030282,1,0,1,0.365485,0,0,3.04535,0.34154
2024-2025,Ligue 1,2024-11-30,Paris Saint Germain,Nantes,1,3226,Ousmane Dembélé,Sub,,15,0,0,1,,0.02819,0.02819,0.0,0,0,0,0.0,0,0,3.85838,0.742742
2024-2025,Ligue 1,2024-11-22,Paris Saint Germain,Toulouse,1,3226,Ousmane Dembélé,AMR,,74,0,0,2,,0.085989,0.085989,0.153843,0,0,0,0.0,0,0,1.63216,1.84157
2024-2025,Ligue 1,2024-11-09,Paris Saint Germain,Angers,0,3226,Ousmane Dembélé,Sub,,20,0,0,2,,0.109774,0.109774,0.032651,0,0,0,0.0,0,0,4.38095,1.21483
2024-2025,Ligue 1,2024-11-02,Paris Saint Germain,Lens,1,3226,Ousmane Dembélé,FWR,,66,1,0,2,,0.929488,0.929488,0.0,1,1,0,0.891994,0,0,2.76932,0.803421
2024-2025,Ligue 1,2024-10-27,Paris Saint Germain,Marseille,0,3226,Ousmane Dembélé,FW,,90,0,1,4,,0.68213,0.68213,0.957107,1,0,1,0.503379,0,0,4.04221,0.277951
2024-2025,Ligue 1,2024-10-06,Paris Saint Germain,Nice,0,3226,Ousmane Dembélé,FWR,,90,0,1,5,,0.204729,0.204729,0.303482,0,0,0,0.0,0,0,0.822322,0.326466
2024-2025,Ligue 1,2024-09-27,Paris Saint Germain,Rennes,1,3226,Ousmane Dembélé,FWR,,83,0,1,2,,0.284789,0.284789,0.18191,0,0,0,0.0,0,0,3.22405,2.02646
2024-2025,Ligue 1,2024-09-21,Paris Saint Germain,Reims,0,3226,Ousmane Dembélé,Sub,,22,1,0,2,,0.878928,0.878928,0.0,2,1,1,0.878928,0,0,1.90277,0.760314
2024-2025,Ligue 1,2024-09-14,Paris Saint Germain,Brest,1,3226,Ousmane Dembélé,FWR,,82,2,0,7,,0.988832,0.988832,0.412834,2,2,0,0.730013,0,0,2.91245,1.00928
2024-2025,Ligue 1,2024-09-01,Paris Saint Germain,Lille,0,3226,Ousmane Dembélé,FWR,,78,0,0,4,,0.835161,0.835161,0.689723,1,0,1,0.586489,0,0,3.24139,1.57562
2024-2025,Ligue 1,2024-08-23,Paris Saint Germain,Montpellier,1,3226,Ousmane Dembélé,FWR,,65,0,2,2,,0.235619,0.235619,1.439124,0,0,0,0.0,0,0,4.93703,0.772997
2024-2025,Ligue 1,2024-08-16,Paris Saint Germain,Le Havre,0,3226,Ousmane Dembélé,Sub,,14,1,0,2,,0.437923,0.437923,0.052128,1,1,0,0.402849,0,0,2.9098,0.197023
2024-2025,Ligue 1,2025-05-17,Rennes,Marseille,0,8056,Arnaud Kalimuendo Muinga,FW,,90,0,0,2,,0.095626,0.095626,0.0,0,0,0,0.0,0,0,1.40321,4.06558
2024-2025,Ligue 1,2025-05-10,Rennes,Nice,1,8056,Arnaud Kalimuendo Muinga,FW,,90,2,0,3,,1.329127,1.329127,0.106902,2,2,0,1.216195,0,0,2.06744,1.23457
2024-2025,Ligue 1,2025-05-03,Rennes,Toulouse,0,8056,Arnaud Kalimuendo Muinga,Sub,,30,1,0,2,,0.675045,0.675045,0.0,1,1,0,0.619339,0,0,1.57739,1.01393
2024-2025,Ligue 1,2025-04-26,Rennes,Lyon,0,8056,Arnaud Kalimuendo Muinga,FW,,49,0,0,2,,0.048949,0.048949,0.0,0,0,0,0.0,0,0,0.781584,2.25879
2024-2025,Ligue 1,2025-04-18,Rennes,Nantes,1,8056,Arnaud Kalimuendo Muinga,FW,,90,0,0,2,,0.826977,0.066882,0.018327,0,0,0,0.0,0,1,2.52992,0.702331
2024-2025,Ligue 1,2025-04-13,Rennes,Le Havre,0,8056,Arnaud Kalimuendo Muinga,FW,,86,1,2,2,,1.045117,1.045117,1.044677,1,1,0,0.96203,0,0,3.72188,0.718016
2024-2025,Ligue 1,2025-04-06,Rennes,Auxerre,1,8056,Arnaud Kalimuendo Muinga,AMC,,90,0,0,4,,0.175359,0.175359,0.059859,0,0,0,0.0,0,0,1.06426,1.10602
2024-2025,Ligue 1,2025-03-30,Rennes,Angers,0,8056,Arnaud Kalimuendo Muinga,AMC,,90,2,1,4,,1.095409,1.095409,0.081593,1,1,0,0.938739,0,0,1.63382,1.04854
2024-2025,Ligue 1,2025-03-15,Rennes,Lens,0,8056,Arnaud Kalimuendo Muinga,FW,,73,0,0,2,,0.156191,0.156191,0.0,0,0,0,0.0,0,0,0.653605,0.643819
2024-2025,Ligue 1,2025-03-08,Rennes,Paris Saint Germain,1,8056,Arnaud Kalimuendo Muinga,AMC,,90,0,0,3,,0.383369,0.383369,0.056108,1,0,1,0.313461,0,0,2.10922,3.39834
2024-2025,Ligue 1,2025-03-02,Rennes,Montpellier,0,8056,Arnaud Kalimuendo Muinga,FW,,90,1,0,5,,1.744235,0.98414,0.0,1,1,0,0.789821,0,1,2.49604,1.60296
2024-2025,Ligue 1,2025-02-21,Rennes,Reims,1,8056,Arnaud Kalimuendo Muinga,FW,,90,1,0,6,,1.433222,0.673127,0.0,1,0,1,0.299132,1,1,3.0636,0.160269
2024-2025,Ligue 1,2025-02-16,Rennes,Lille,1,8056,Arnaud Kalimuendo Muinga,FW,,81,0,0,1,,0.075237,0.075237,0.0,0,0,0,0.0,0,0,0.417057,3.01977
2024-2025,Ligue 1,2025-02-08,Rennes,Saint-Etienne,0,8056,Arnaud Kalimuendo Muinga,FW,,70,1,0,3,,1.166728,1.166728,0.034022,1,1,0,0.955033,0,0,4.06991,0.462142
2024-2025,Ligue 1,2025-02-02,Rennes,Strasbourg,1,8056,Arnaud Kalimuendo Muinga,FWL,,90,0,0,2,,0.209612,0.209612,0.037293,0,0,0,0.0,0,0,0.763344,0.994427
2024-2025,Ligue 1,2025-01-25,Rennes,Monaco,0,8056,Arnaud Kalimuendo Muinga,FW,,90,0,0,2,,0.13341,0.13341,0.373862,0,0,0,0.0,0,0,1.85205,3.47384
2024-2025,Ligue 1,2025-01-18,Rennes,Brest,1,8056,Arnaud Kalimuendo Muinga,FW,,90,0,0,3,,0.231921,0.231921,0.080677,0,0,0,0.0,0,0,1.92675,1.87321
2024-2025,Ligue 1,2025-01-11,Rennes,Marseille,1,8056,Arnaud Kalimuendo Muinga,FW,,51,1,0,3,,1.664678,0.904583,0.0,2,1,1,0.904583,0,1,1.76569,2.49254
2024-2025,Ligue 1,2025-01-03,Rennes,Nice,0,8056,Arnaud Kalimuendo Muinga,FW,,90,1,0,1,,0.349977,0.349977,0.0,1,1,0,0.349977,0,0,1.50451,1.51944
2024-2025,Ligue 1,2024-12-15,Rennes,Angers,1,8056,Arnaud Kalimuendo Muinga,FW,,90,0,0,1,,0.027883,0.027883,0.0,0,0,0,0.0,0,0,0.62717,0.391796
2024-2025,Ligue 1,2024-12-08,Rennes,Nantes,0,8056,Arnaud Kalimuendo Muinga,FW,,90,0,0,0,,0.0,0.0,0.071156,0,0,0,0.0,0,0,0.285927,1.70972
2024-2025,Ligue 1,2024-11-30,Rennes,Saint-Etienne,1,8056,Arnaud Kalimuendo Muinga,FW,,90,3,0,6,,1.83217,0.31198,0.035973,0,0,0,0.0,2,2,3.01812,0.168428
2024-2025,Ligue 1,2024-11-24,Rennes,Lille,0,8056,Arnaud Kalimuendo Muinga,FW,,90,0,0,1,,0.025468,0.025468,0.0,0,0,0,0.0,0,0,0.178059,0.641516
2024-2025,Ligue 1,2024-11-10,Rennes,Toulouse,1,8056,Arnaud Kalimuendo Muinga,FW,,65,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.31279,1.31564
2024-2025,Ligue 1,2024-11-03,Rennes,Auxerre,0,8056,Arnaud Kalimuendo Muinga,FW,,90,0,0,0,,0.0,0.0,0.13358,0,0,0,0.0,0,0,0.701873,2.39897
2024-2025,Ligue 1,2024-10-25,Rennes,Le Havre,1,8056,Arnaud Kalimuendo Muinga,FW,,90,0,0,2,,0.154359,0.154359,0.0,0,0,0,0.0,0,0,1.84154,0.272294
2024-2025,Ligue 1,2024-10-19,Rennes,Brest,0,8056,Arnaud Kalimuendo Muinga,FW,,90,0,0,2,,0.118905,0.118905,0.0,0,0,0,0.0,0,0,1.14445,1.42573
2024-2025,Ligue 1,2024-10-05,Rennes,Monaco,1,8056,Arnaud Kalimuendo Muinga,FW,,88,0,0,1,,0.103792,0.103792,0.0,0,0,0,0.0,0,0,0.640297,0.498715
2024-2025,Ligue 1,2024-09-27,Rennes,Paris Saint Germain,0,8056,Arnaud Kalimuendo Muinga,FW,,90,1,0,3,,1.363905,0.603809,0.377649,1,0,1,0.482178,1,1,2.02646,3.22405
2024-2025,Ligue 1,2024-09-21,Rennes,Lens,1,8056,Arnaud Kalimuendo Muinga,FW,,71,1,0,3,,0.843504,0.083409,0.0,0,0,0,0.0,1,1,1.34636,0.853348
2024-2025,Ligue 1,2024-09-15,Rennes,Montpellier,1,8056,Arnaud Kalimuendo Muinga,FW,,70,1,0,2,,0.184408,0.184408,0.0,0,0,0,0.0,0,0,1.26867,0.310262
2024-2025,Ligue 1,2024-09-01,Rennes,Reims,0,8056,Arnaud Kalimuendo Muinga,FW,,67,0,0,2,,0.146489,0.146489,0.370565,0,0,0,0.0,0,0,1.02619,2.00948
2024-2025,Ligue 1,2024-08-25,Rennes,Strasbourg,0,8056,Arnaud Kalimuendo Muinga,Sub,,29,0,0,1,,0.339075,0.339075,0.0,1,0,1,0.339075,0,0,1.40309,1.58875
2024-2025,Ligue 1,2025-05-17,Lille,Reims,1,8636,Jonathan Christian David,FW,,75,0,0,2,,0.111765,0.111765,0.0,0,0,0,0.0,0,0,2.31624,0.098325
2024-2025,Ligue 1,2025-05-10,Lille,Brest,0,8636,Jonathan Christian David,FW,,90,0,0,5,,0.875135,0.875135,0.127021,2,0,2,0.688733,0,0,1.84479,1.88589
2024-2025,Ligue 1,2025-05-04,Lille,Marseille,1,8636,Jonathan Christian David,FW,,90,0,1,1,,0.139926,0.139926,0.413504,0,0,0,0.0,0,0,0.682721,1.42571
2024-2025,Ligue 1,2025-04-27,Lille,Angers,0,8636,Jonathan Christian David,FW,,90,0,0,2,,0.606392,0.606392,0.558843,1,0,1,0.509502,0,0,2.22596,0.916985
2024-2025,Ligue 1,2025-04-20,Lille,Auxerre,1,8636,Jonathan Christian David,FW,,90,2,1,5,,1.733418,1.733418,0.277871,3,1,2,1.542864,0,0,2.97047,0.280948
2024-2025,Ligue 1,2025-04-12,Lille,Toulouse,0,8636,Jonathan Christian David,FW,,67,0,0,1,,0.294003,0.294003,0.0,1,0,1,0.294003,0,0,0.599675,0.982005
2024-2025,Ligue 1,2025-04-05,Lille,Lyon,0,8636,Jonathan Christian David,FW,,78,0,0,0,,0.0,0.0,0.144022,0,0,0,0.0,0,0,0.656931,1.75398
2024-2025,Ligue 1,2025-03-30,Lille,Lens,1,8636,Jonathan Christian David,FW,,90,0,0,1,,0.072731,0.072731,0.0,0,0,0,0.0,0,0,1.95492,0.596446
2024-2025,Ligue 1,2025-03-15,Lille,Nantes,0,8636,Jonathan Christian David,FW,,90,0,0,5,,0.898299,0.898299,0.438367,2,0,2,0.788101,0,0,2.45036,2.00991
2024-2025,Ligue 1,2025-03-08,Lille,Montpellier,1,8636,Jonathan Christian David,FW,,69,1,0,3,,1.020882,1.020882,0.0,1,1,0,0.873297,0,0,1.7771,0.305936
2024-2025,Ligue 1,2025-03-01,Lille,Paris Saint Germain,0,8636,Jonathan Christian David,Sub,,24,1,0,1,,0.582973,0.582973,0.042433,1,1,0,0.582973,0,0,0.872733,3.59846
2024-2025,Ligue 1,2025-02-22,Lille,Monaco,1,8636,Jonathan Christian David,FW,,90,0,0,1,,0.025891,0.025891,0.200081,0,0,0,0.0,0,0,1.04956,2.78007
2024-2025,Ligue 1,2025-02-08,Lille,Le Havre,1,8636,Jonathan Christian David,FW,,90,0,0,5,,1.030118,1.030118,0.080697,2,0,2,0.817377,0,0,1.76979,1.65349
2024-2025,Ligue 1,2025-02-01,Lille,Saint-Etienne,1,8636,Jonathan Christian David,FW,,90,1,1,4,,0.992932,0.232837,0.86001,0,0,0,0.0,1,1,2.74822,2.10343
2024-2025,Ligue 1,2025-01-17,Lille,Nice,1,8636,Jonathan Christian David,FW,,90,0,1,2,,0.100285,0.100285,0.290579,0,0,0,0.0,0,0,1.29219,2.90437
2024-2025,Ligue 1,2025-01-10,Lille,Auxerre,0,8636,Jonathan Christian David,FW,,90,0,0,1,,0.760095,0.0,0.181611,0,0,0,0.0,0,1,1.51829,0.601359
2024-2025,Ligue 1,2025-01-04,Lille,Nantes,1,8636,Jonathan Christian David,FW,,90,0,0,0,,0.0,0.0,0.03575,0,0,0,0.0,0,0,1.13415,1.07277
2024-2025,Ligue 1,2024-12-14,Lille,Marseille,0,8636,Jonathan Christian David,FW,,90,0,0,2,,0.46765,0.46765,0.0,1,0,1,0.400967,0,0,1.24013,1.21515
2024-2025,Ligue 1,2024-12-06,Lille,Brest,1,8636,Jonathan Christian David,FW,,90,2,1,3,,1.964489,1.204394,0.631049,2,1,1,1.204394,1,1,3.01042,0.740372
2024-2025,Ligue 1,2024-12-01,Lille,Montpellier,0,8636,Jonathan Christian David,FW,,90,2,0,2,,1.52019,0.0,0.060841,0,0,0,0.0,2,2,2.06485,1.28241
2024-2025,Ligue 1,2024-11-24,Lille,Rennes,1,8636,Jonathan Christian David,FW,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.641516,0.178059
2024-2025,Ligue 1,2024-11-10,Lille,Nice,0,8636,Jonathan Christian David,FW,,90,0,0,5,,0.901252,0.901252,0.025871,2,0,2,0.759573,0,0,2.19562,1.92983
2024-2025,Ligue 1,2024-11-01,Lille,Lyon,1,8636,Jonathan Christian David,FW,,90,1,0,3,,0.462261,0.462261,0.0,1,1,0,0.3349,0,0,1.67241,1.58011
2024-2025,Ligue 1,2024-10-26,Lille,Lens,0,8636,Jonathan Christian David,FW,,90,1,0,4,,1.025142,0.265047,0.088518,0,0,0,0.0,1,1,1.47637,0.865293
2024-2025,Ligue 1,2024-10-18,Lille,Monaco,0,8636,Jonathan Christian David,FW,,90,0,0,1,,0.08429,0.08429,0.0,0,0,0,0.0,0,0,0.163769,1.1914
2024-2025,Ligue 1,2024-10-05,Lille,Toulouse,1,8636,Jonathan Christian David,FW,,90,0,0,2,,0.325676,0.325676,0.0,1,0,1,0.306651,0,0,1.37754,1.43654
2024-2025,Ligue 1,2024-09-28,Lille,Le Havre,0,8636,Jonathan Christian David,FW,,90,3,0,7,,1.651382,1.651382,0.077925,3,3,0,1.411865,0,0,3.5706,0.488988
2024-2025,Ligue 1,2024-09-21,Lille,Strasbourg,1,8636,Jonathan Christian David,FW,,90,1,0,2,,0.778884,0.018789,0.0,0,0,0,0.0,1,1,2.30213,3.02005
2024-2025,Ligue 1,2024-09-13,Lille,Saint-Etienne,0,8636,Jonathan Christian David,Sub,,32,0,0,1,,0.331394,0.331394,0.0,1,0,1,0.331394,0,0,2.73176,1.1774
2024-2025,Ligue 1,2024-09-01,Lille,Paris Saint Germain,1,8636,Jonathan Christian David,Sub,,21,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.57562,3.24139
2024-2025,Ligue 1,2024-08-24,Lille,Angers,1,8636,Jonathan Christian David,FW,,90,0,0,0,,0.0,0.0,0.088008,0,0,0,0.0,0,0,1.25796,0.737042
2024-2025,Ligue 1,2024-08-17,Lille,Reims,0,8636,Jonathan Christian David,Sub,,9,1,0,2,,0.697315,0.697315,0.080816,1,1,0,0.637471,0,0,2.31711,0.075891
2024-2025,Ligue 1,2025-05-17,Lyon,Angers,1,3277,Alexandre Lacazette,FW,,80,2,0,4,,2.330955,1.57086,0.395981,3,1,2,1.57086,1,1,3.75818,0.556633
2024-2025,Ligue 1,2025-05-10,Lyon,Monaco,0,3277,Alexandre Lacazette,FW,,90,0,0,2,,0.115947,0.115947,0.013985,0,0,0,0.0,0,0,0.390411,1.48659
2024-2025,Ligue 1,2025-04-26,Lyon,Rennes,1,3277,Alexandre Lacazette,FW,,79,1,0,2,,0.246665,0.246665,0.0,0,0,0,0.0,0,0,2.25879,0.781584
2024-2025,Ligue 1,2025-04-20,Lyon,Saint-Etienne,0,3277,Alexandre Lacazette,FW,,90,0,0,1,,0.106724,0.106724,0.048272,0,0,0,0.0,0,0,0.632299,1.74645
2024-2025,Ligue 1,2025-04-13,Lyon,Auxerre,0,3277,Alexandre Lacazette,FW,,90,1,0,4,,1.874164,1.874164,0.0,4,1,3,1.874164,0,0,3.11801,1.00397
2024-2025,Ligue 1,2025-04-05,Lyon,Lille,1,3277,Alexandre Lacazette,FW,,75,1,0,3,,0.830722,0.070627,0.0,0,0,0,0.0,1,1,1.75398,0.656931
2024-2025,Ligue 1,2025-03-28,Lyon,Strasbourg,0,3277,Alexandre Lacazette,Sub,,11,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,2.87161,1.77552
2024-2025,Ligue 1,2025-03-16,Lyon,Le Havre,1,3277,Alexandre Lacazette,FW,,90,1,0,4,,0.929284,0.169189,0.0,0,0,0,0.0,1,1,3.58655,1.56105
2024-2025,Ligue 1,2025-03-09,Lyon,Nice,0,3277,Alexandre Lacazette,FW,,77,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.78019,1.50591
