season,competition,match_date,team,opponent,is_home,player_id,player_name,position,started,minutes,goals,assists,shots,shots_on_target,xg,npxg,xa,big_chances,big_chance_goals,big_chance_misses,big_chance_xg,penalties_scored,penalties_attempted,team_xg,team_xga
2023-2024,Serie A,2024-04-27,Juventus,AC Milan,1,7084,Dusan Vlahovic,FW,,64,0,0,2,,0.169181,0.169181,0.0,0,0,0,0.0,0,0,1.76562,0.277994
2023-2024,Serie A,2024-04-19,Juventus,Cagliari,0,7084,Dusan Vlahovic,FW,,90,1,0,3,,0.222039,0.222039,0.054612,0,0,0,0.0,0,0,0.595113,1.97822
2023-2024,Serie A,2024-04-13,Juventus,Torino,0,7084,Dusan Vlahovic,FW,,82,0,0,3,,0.971246,0.971246,0.0,2,0,2,0.948822,0,0,1.25957,0.834792
2023-2024,Serie A,2024-04-07,Juventus,Fiorentina,1,7084,Dusan Vlahovic,FW,,87,0,0,2,,0.70079,0.70079,0.089062,1,0,1,0.57872,0,0,2.46449,0.508961
2023-2024,Serie A,2024-03-17,Juventus,Genoa,1,7084,Dusan Vlahovic,FW,,90,0,0,7,,1.013629,1.013629,0.064428,1,0,1,0.673378,0,0,1.38709,0.175513
2023-2024,Serie A,2024-03-03,Juventus,Napoli,0,7084,Dusan Vlahovic,FW,,90,0,0,6,,0.745672,0.745672,0.036341,2,0,2,0.532745,0,0,2.0359,1.7764
2023-2024,Serie A,2024-02-25,Juventus,Frosinone,1,7084,Dusan Vlahovic,FW,,90,2,1,8,,0.997699,0.997699,0.221512,1,0,1,0.475456,0,0,1.74414,0.570671
2023-2024,Serie A,2024-02-17,Juventus,Verona,0,7084,Dusan Vlahovic,FW,,84,1,0,3,,0.931666,0.170367,0.0,0,0,0,0.0,1,1,1.80606,0.617246
2023-2024,Serie A,2024-02-04,Juventus,Inter,0,7084,Dusan Vlahovic,FW,,90,0,0,3,,0.306426,0.306426,0.0,0,0,0,0.0,0,0,0.597312,1.64254
2023-2024,Serie A,2024-01-27,Juventus,Empoli,1,7084,Dusan Vlahovic,FW,,90,1,0,3,,0.691592,0.691592,0.0,1,1,0,0.636724,0,0,0.990773,0.696403
2023-2024,Serie A,2024-01-21,Juventus,Lecce,0,7084,Dusan Vlahovic,FW,,90,2,0,6,,1.389654,1.389654,0.082991,1,1,0,0.970734,0,0,2.48407,0.493249
2023-2024,Serie A,2024-01-16,Juventus,Sassuolo,1,7084,Dusan Vlahovic,FW,,83,2,0,6,,0.398077,0.398077,0.076308,0,0,0,0.0,0,0,1.23237,0.29509
2023-2024,Serie A,2024-01-07,Juventus,Salernitana,0,7084,Dusan Vlahovic,FW,,90,1,1,6,,0.50397,0.50397,0.488207,0,0,0,0.0,0,0,1.82515,0.930992
2023-2024,Serie A,2023-12-30,Juventus,Roma,1,7084,Dusan Vlahovic,FW,,76,0,1,5,,0.437845,0.437845,0.33427,1,0,1,0.292255,0,0,1.63273,0.39518
2023-2024,Serie A,2023-12-23,Juventus,Frosinone,0,7084,Dusan Vlahovic,Sub,,32,1,0,3,,0.572046,0.572046,0.0,1,0,1,0.450351,0,0,1.27523,0.495508
2023-2024,Serie A,2023-12-15,Juventus,Genoa,0,7084,Dusan Vlahovic,FW,,69,0,0,3,,0.251262,0.251262,0.0,0,0,0,0.0,0,0,2.10424,0.844502
2023-2024,Serie A,2023-12-08,Juventus,Napoli,1,7084,Dusan Vlahovic,FW,,71,0,0,3,,0.232479,0.232479,0.066312,0,0,0,0.0,0,0,0.662608,1.00524
2023-2024,Serie A,2023-12-01,Juventus,Monza,0,7084,Dusan Vlahovic,FW,,72,0,0,4,,1.407425,0.646126,0.043986,1,0,1,0.526999,0,1,2.95935,0.656513
2023-2024,Serie A,2023-11-26,Juventus,Inter,1,7084,Dusan Vlahovic,FW,,81,1,0,1,,0.356122,0.356122,0.0,1,1,0,0.356122,0,0,0.488914,0.692636
2023-2024,Serie A,2023-11-11,Juventus,Cagliari,1,7084,Dusan Vlahovic,Sub,,24,0,0,1,,0.096622,0.096622,0.112422,0,0,0,0.0,0,0,3.04248,0.477922
2023-2024,Serie A,2023-11-05,Juventus,Fiorentina,0,7084,Dusan Vlahovic,Sub,,19,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.855784,0.675388
2023-2024,Serie A,2023-10-28,Juventus,Verona,1,7084,Dusan Vlahovic,FW,,85,0,0,5,,0.393158,0.393158,0.177046,0,0,0,0.0,0,0,3.64831,0.318759
2023-2024,Serie A,2023-10-22,Juventus,AC Milan,0,7084,Dusan Vlahovic,Sub,,31,0,0,3,,0.754613,0.754613,0.0,1,0,1,0.627489,0,0,1.80571,0.238518
2023-2024,Serie A,2023-09-26,Juventus,Lecce,1,7084,Dusan Vlahovic,Sub,,11,0,0,1,,0.071488,0.071488,0.0,0,0,0,0.0,0,0,1.64987,0.066779
2023-2024,Serie A,2023-09-23,Juventus,Sassuolo,0,7084,Dusan Vlahovic,FW,,78,0,0,4,,0.821977,0.821977,0.107458,2,0,2,0.719841,0,0,1.36816,1.74238
2023-2024,Serie A,2023-09-16,Juventus,Lazio,1,7084,Dusan Vlahovic,FW,,86,2,0,4,,0.83486,0.83486,0.0,1,0,1,0.570556,0,0,2.6734,0.704843
2023-2024,Serie A,2023-09-03,Juventus,Empoli,0,7084,Dusan Vlahovic,FW,,74,0,0,6,,1.096989,0.33569,0.0,0,0,0,0.0,0,1,3.04937,0.304187
2023-2024,Serie A,2023-08-27,Juventus,Bologna,1,7084,Dusan Vlahovic,FW,,90,1,0,2,,0.120202,0.120202,0.0,0,0,0,0.0,0,0,0.915803,0.687398
2023-2024,Serie A,2023-08-20,Juventus,Udinese,0,7084,Dusan Vlahovic,FW,,90,1,1,1,,0.761299,0.0,0.148281,0,0,0,0.0,1,1,1.86438,1.20988
2023-2024,Serie A,2024-05-25,AC Milan,Salernitana,1,502,Olivier Giroud,FW,,86,1,0,6,,1.087087,1.087087,0.195505,2,1,1,0.826461,0,0,2.82527,1.80163
2023-2024,Serie A,2024-05-18,AC Milan,Torino,0,502,Olivier Giroud,Sub,,12,0,0,1,,0.013552,0.013552,0.0,0,0,0,0.0,0,0,1.64179,1.08012
2023-2024,Serie A,2024-05-11,AC Milan,Cagliari,1,502,Olivier Giroud,FW,,47,0,0,1,,0.06417,0.06417,0.0,0,0,0,0.0,0,0,3.56305,1.33911
2023-2024,Serie A,2024-05-05,AC Milan,Genoa,1,502,Olivier Giroud,FW,,90,1,0,5,,0.882881,0.882881,0.0,2,1,1,0.708089,0,0,2.31497,0.91116
2023-2024,Serie A,2024-04-27,AC Milan,Juventus,0,502,Olivier Giroud,FW,,73,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.277994,1.76562
2023-2024,Serie A,2024-04-22,AC Milan,Inter,1,502,Olivier Giroud,Sub,,37,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,2.51108,1.62976
2023-2024,Serie A,2024-04-14,AC Milan,Sassuolo,0,502,Olivier Giroud,Sub,,31,0,0,2,,0.466835,0.466835,0.0,1,0,1,0.423513,0,0,3.05285,1.37198
2023-2024,Serie A,2024-04-06,AC Milan,Lecce,1,502,Olivier Giroud,FW,,66,1,0,3,,0.283372,0.283372,0.0,0,0,0,0.0,0,0,2.41313,0.841362
2023-2024,Serie A,2024-03-30,AC Milan,Fiorentina,0,502,Olivier Giroud,FW,,82,0,0,3,,0.875356,0.875356,0.0,2,0,2,0.820509,0,0,3.17431,1.69969
2023-2024,Serie A,2024-03-17,AC Milan,Verona,0,502,Olivier Giroud,Sub,,22,0,0,0,,0.0,0.0,0.546855,0,0,0,0.0,0,0,2.75283,0.565727
2023-2024,Serie A,2024-03-10,AC Milan,Empoli,1,502,Olivier Giroud,Sub,,15,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.988992,0.419598
2023-2024,Serie A,2024-03-01,AC Milan,Lazio,0,502,Olivier Giroud,FW,,90,0,0,5,,0.458302,0.458302,0.0,0,0,0,0.0,0,0,0.849675,1.59899
2023-2024,Serie A,2024-02-25,AC Milan,Atalanta,1,502,Olivier Giroud,FW,,90,0,0,3,,0.19854,0.19854,0.0,0,0,0,0.0,0,0,1.38915,1.06552
2023-2024,Serie A,2024-02-18,AC Milan,Monza,0,502,Olivier Giroud,Sub,,27,1,0,1,,0.372374,0.372374,0.0,1,1,0,0.372374,0,0,1.33102,1.6186
2023-2024,Serie A,2024-02-11,AC Milan,Napoli,1,502,Olivier Giroud,FW,,82,0,0,1,,0.629057,0.629057,0.0,1,0,1,0.629057,0,0,1.37304,0.502118
2023-2024,Serie A,2024-02-03,AC Milan,Frosinone,0,502,Olivier Giroud,FW,,89,1,1,4,,0.493406,0.493406,0.842438,1,1,0,0.383951,0,0,2.01173,1.0672
2023-2024,Serie A,2024-01-27,AC Milan,Bologna,1,502,Olivier Giroud,FW,,63,0,0,1,,0.761299,0.0,0.0,0,0,0,0.0,0,1,3.60116,2.07278
2023-2024,Serie A,2024-01-20,AC Milan,Udinese,0,502,Olivier Giroud,FW,,90,0,1,7,,0.848513,0.848513,0.636157,2,0,2,0.634403,0,0,2.43121,0.813024
2023-2024,Serie A,2024-01-14,AC Milan,Roma,1,502,Olivier Giroud,FW,,90,1,1,3,,0.561443,0.561443,0.257119,1,1,0,0.425308,0,0,1.57355,1.23713
2023-2024,Serie A,2024-01-07,AC Milan,Empoli,0,502,Olivier Giroud,FW,,90,1,0,1,,0.761299,0.0,0.0,0,0,0,0.0,1,1,1.51431,0.945682
2023-2024,Serie A,2023-12-30,AC Milan,Sassuolo,1,502,Olivier Giroud,FW,,64,0,0,0,,0.0,0.0,0.014206,0,0,0,0.0,0,0,1.49842,0.40374
2023-2024,Serie A,2023-12-22,AC Milan,Salernitana,0,502,Olivier Giroud,FW,,90,0,1,3,,0.645503,0.645503,0.43158,1,0,1,0.522159,0,0,2.9432,1.14336
2023-2024,Serie A,2023-12-17,AC Milan,Monza,1,502,Olivier Giroud,FW,,90,0,1,3,,0.377933,0.377933,0.683775,0,0,0,0.0,0,0,2.26584,1.42821
2023-2024,Serie A,2023-12-09,AC Milan,Atalanta,0,502,Olivier Giroud,FW,,90,1,0,4,,0.277342,0.277342,0.097778,0,0,0,0.0,0,0,1.00625,3.10106
2023-2024,Serie A,2023-11-11,AC Milan,Lecce,0,502,Olivier Giroud,FW,,90,1,0,1,,0.793844,0.793844,0.684033,1,1,0,0.793844,0,0,2.22404,1.99035
2023-2024,Serie A,2023-11-04,AC Milan,Udinese,1,502,Olivier Giroud,FW,,90,0,0,2,,0.530402,0.530402,0.0,1,0,1,0.483155,0,0,1.28493,2.1049
2023-2024,Serie A,2023-10-29,AC Milan,Napoli,0,502,Olivier Giroud,FW,,86,2,0,4,,0.813615,0.813615,0.118514,1,1,0,0.551593,0,0,2.37489,1.50253
2023-2024,Serie A,2023-10-22,AC Milan,Juventus,1,502,Olivier Giroud,FW,,63,0,0,1,,0.051221,0.051221,0.055718,0,0,0,0.0,0,0,0.238518,1.80571
2023-2024,Serie A,2023-10-07,AC Milan,Genoa,0,502,Olivier Giroud,Sub,,23,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.898603,0.353901
2023-2024,Serie A,2023-09-30,AC Milan,Lazio,1,502,Olivier Giroud,FW,,71,0,0,1,,0.099727,0.099727,0.0,0,0,0,0.0,0,0,2.69178,0.502537
2023-2024,Serie A,2023-09-23,AC Milan,Verona,1,502,Olivier Giroud,FW,,67,0,1,4,,0.259503,0.259503,0.263473,0,0,0,0.0,0,0,0.916672,0.845815
2023-2024,Serie A,2023-09-16,AC Milan,Inter,0,502,Olivier Giroud,FW,,79,0,1,1,,0.159784,0.159784,0.677446,0,0,0,0.0,0,0,0.989611,2.95417
2023-2024,Serie A,2023-09-01,AC Milan,Roma,0,502,Olivier Giroud,FW,,73,1,0,1,,0.761299,0.0,0.089774,0,0,0,0.0,1,1,1.62873,0.412392
2023-2024,Serie A,2023-08-26,AC Milan,Torino,1,502,Olivier Giroud,FW,,72,2,0,3,,1.552833,0.030236,0.198902,0,0,0,0.0,2,2,3.25277,0.563184
2023-2024,Serie A,2023-08-21,AC Milan,Bologna,0,502,Olivier Giroud,FW,,77,1,1,2,,0.48285,0.48285,0.026809,1,1,0,0.421675,0,0,1.1479,1.17349
2023-2024,Serie A,2024-05-26,Napoli,Lecce,1,5322,Victor Osimhen,Sub,,25,0,0,2,,0.059538,0.059538,0.0,0,0,0,0.0,0,0,1.83014,0.622384
2023-2024,Serie A,2024-05-11,Napoli,Bologna,1,5322,Victor Osimhen,FW,,90,0,0,2,,0.341574,0.341574,0.028987,1,0,1,0.295807,0,0,1.48316,1.74055
2023-2024,Serie A,2024-05-06,Napoli,Udinese,0,5322,Victor Osimhen,FW,,89,1,0,3,,0.618219,0.618219,0.081516,1,1,0,0.447166,0,0,1.1157,0.521861
2023-2024,Serie A,2024-04-28,Napoli,Roma,1,5322,Victor Osimhen,FW,,90,1,0,11,,2.082541,1.321242,1.024581,2,0,2,0.644926,1,1,3.87555,1.78885
2023-2024,Serie A,2024-04-20,Napoli,Empoli,0,5322,Victor Osimhen,FW,,90,0,0,2,,0.138122,0.138122,0.0,0,0,0,0.0,0,0,0.891755,1.25351
2023-2024,Serie A,2024-04-14,Napoli,Frosinone,1,5322,Victor Osimhen,FW,,90,1,0,6,,1.838118,1.838118,0.415645,3,1,2,1.444238,0,0,2.7326,2.31434
2023-2024,Serie A,2024-04-07,Napoli,Monza,0,5322,Victor Osimhen,FW,,90,1,0,3,,1.052795,1.052795,0.243774,2,1,1,0.956571,0,0,2.70294,0.414034
2023-2024,Serie A,2024-03-30,Napoli,Atalanta,1,5322,Victor Osimhen,FW,,90,0,0,6,,1.036685,1.036685,0.06383,3,0,3,0.815552,0,0,1.83498,1.55904
2023-2024,Serie A,2024-03-08,Napoli,Torino,1,5322,Victor Osimhen,FW,,90,0,0,4,,0.314368,0.314368,0.020046,0,0,0,0.0,0,0,1.61516,1.12784
2023-2024,Serie A,2024-03-03,Napoli,Juventus,1,5322,Victor Osimhen,FW,,90,0,0,1,,0.761299,0.0,0.0,0,0,0,0.0,0,1,1.7764,2.0359
2023-2024,Serie A,2024-02-28,Napoli,Sassuolo,0,5322,Victor Osimhen,FW,,80,3,1,5,,1.129504,1.129504,0.141262,2,2,0,0.921474,0,0,2.7969,0.237572
2023-2024,Serie A,2024-02-25,Napoli,Cagliari,0,5322,Victor Osimhen,FW,,89,1,0,2,,0.663093,0.663093,0.033147,1,1,0,0.60213,0,0,1.46253,0.916353
2023-2024,Serie A,2023-12-23,Napoli,Roma,0,5322,Victor Osimhen,FW,,90,0,0,1,,0.054519,0.054519,0.185507,0,0,0,0.0,0,0,0.44093,2.06895
2023-2024,Serie A,2023-12-16,Napoli,Cagliari,1,5322,Victor Osimhen,FW,,86,1,1,5,,0.625026,0.625026,0.428093,1,1,0,0.342625,0,0,3.03273,1.83831
2023-2024,Serie A,2023-12-08,Napoli,Juventus,0,5322,Victor Osimhen,FW,,90,0,0,0,,0.0,0.0,0.434252,0,0,0,0.0,0,0,1.00524,0.662608
2023-2024,Serie A,2023-12-03,Napoli,Inter,1,5322,Victor Osimhen,FW,,90,0,0,3,,0.119282,0.119282,0.0,0,0,0,0.0,0,0,0.787314,2.58503
2023-2024,Serie A,2023-11-25,Napoli,Atalanta,0,5322,Victor Osimhen,Sub,,22,0,1,1,,0.016866,0.016866,0.28476,0,0,0,0.0,0,0,2.51076,0.880466
2023-2024,Serie A,2023-10-08,Napoli,Fiorentina,1,5322,Victor Osimhen,FW,,83,1,0,4,,1.163413,0.402114,0.0,1,0,1,0.287368,1,1,1.77418,1.76863
2023-2024,Serie A,2023-09-30,Napoli,Lecce,0,5322,Victor Osimhen,Sub,,43,1,0,1,,0.64202,0.64202,0.0,1,1,0,0.64202,0,0,2.71689,0.612649
2023-2024,Serie A,2023-09-27,Napoli,Udinese,1,5322,Victor Osimhen,FW,,65,1,0,5,,0.879922,0.879922,0.0,2,1,1,0.71927,0,0,3.70921,0.82191
2023-2024,Serie A,2023-09-24,Napoli,Bologna,0,5322,Victor Osimhen,FW,,88,0,0,4,,1.152959,0.39166,0.0,1,0,1,0.290713,0,1,1.84847,0.184666
2023-2024,Serie A,2023-09-16,Napoli,Genoa,0,5322,Victor Osimhen,FW,,90,0,0,1,,0.110236,0.110236,0.0,0,0,0,0.0,0,0,0.984291,1.33007
2023-2024,Serie A,2023-09-02,Napoli,Lazio,1,5322,Victor Osimhen,FW,,90,0,0,5,,0.291233,0.291233,0.11369,0,0,0,0.0,0,0,1.04344,1.04826
2023-2024,Serie A,2023-08-27,Napoli,Sassuolo,1,5322,Victor Osimhen,FW,,90,1,0,8,,1.381445,0.620146,0.064863,0,0,0,0.0,1,1,3.53489,0.145568
2023-2024,Serie A,2023-08-19,Napoli,Frosinone,0,5322,Victor Osimhen,FW,,85,2,0,5,,0.605131,0.605131,0.065868,1,1,0,0.351477,0,0,1.31464,0.871157
2023-2024,Serie A,2024-05-24,Genoa,Bologna,1,10366,Albert Gudmundsson,FW,,90,0,1,2,,0.530396,0.530396,0.615574,1,0,1,0.487065,0,0,1.5757,0.450804
2023-2024,Serie A,2024-05-19,Genoa,Roma,0,10366,Albert Gudmundsson,Sub,,23,0,0,0,,0.0,0.0,0.059273,0,0,0,0.0,0,0,0.508028,0.736827
2023-2024,Serie A,2024-05-12,Genoa,Sassuolo,1,10366,Albert Gudmundsson,FW,,79,0,0,0,,0.0,0.0,0.034658,0,0,0,0.0,0,0,0.81296,1.69037
2023-2024,Serie A,2024-04-29,Genoa,Cagliari,1,10366,Albert Gudmundsson,FW,,79,1,0,1,,0.517585,0.517585,0.04779,1,1,0,0.517585,0,0,1.09421,0.781529
2023-2024,Serie A,2024-04-19,Genoa,Lazio,1,10366,Albert Gudmundsson,MC,,90,0,0,0,,0.0,0.0,0.178438,0,0,0,0.0,0,0,0.608539,0.952136
2023-2024,Serie A,2024-04-15,Genoa,Fiorentina,0,10366,Albert Gudmundsson,MC,,90,1,0,1,,0.761299,0.0,0.0,0,0,0,0.0,1,1,1.59509,1.78763
2023-2024,Serie A,2024-04-07,Genoa,Verona,0,10366,Albert Gudmundsson,FW,,89,1,0,1,,0.474341,0.474341,0.188676,1,1,0,0.474341,0,0,2.01327,0.961468
2023-2024,Serie A,2024-03-30,Genoa,Frosinone,1,10366,Albert Gudmundsson,FW,,90,1,0,2,,0.945679,0.18438,0.088925,0,0,0,0.0,1,1,1.65796,1.00689
2023-2024,Serie A,2024-03-17,Genoa,Juventus,0,10366,Albert Gudmundsson,AMC,,71,0,0,0,,0.0,0.0,0.028883,0,0,0,0.0,0,0,0.175513,1.38709
2023-2024,Serie A,2024-03-09,Genoa,Monza,1,10366,Albert Gudmundsson,FW,,90,1,0,5,,1.573888,0.812589,0.127041,1,1,0,0.730195,0,1,1.81546,1.66208
2023-2024,Serie A,2024-03-04,Genoa,Inter,0,10366,Albert Gudmundsson,FW,,90,0,0,1,,0.616871,0.616871,0.403835,1,0,1,0.616871,0,0,1.17046,2.90423
2023-2024,Serie A,2024-02-24,Genoa,Udinese,1,10366,Albert Gudmundsson,FW,,90,0,1,5,,0.385187,0.385187,0.520155,0,0,0,0.0,0,0,1.62322,0.322829
2023-2024,Serie A,2024-02-17,Genoa,Napoli,0,10366,Albert Gudmundsson,FW,,85,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.285006,1.18788
2023-2024,Serie A,2024-02-11,Genoa,Atalanta,1,10366,Albert Gudmundsson,FW,,90,0,0,3,,0.435248,0.435248,0.017553,1,0,1,0.393968,0,0,0.906299,2.84643
2023-2024,Serie A,2024-02-03,Genoa,Empoli,0,10366,Albert Gudmundsson,FW,,90,0,0,1,,0.045791,0.045791,0.233483,0,0,0,0.0,0,0,0.577479,0.58479
2023-2024,Serie A,2024-01-28,Genoa,Lecce,1,10366,Albert Gudmundsson,FW,,90,0,0,2,,0.062285,0.062285,0.191502,0,0,0,0.0,0,0,2.08542,2.29888
2023-2024,Serie A,2024-01-21,Genoa,Salernitana,0,10366,Albert Gudmundsson,FW,,90,1,0,1,,0.761299,0.0,0.015783,0,0,0,0.0,1,1,1.11078,1.1539
2023-2024,Serie A,2024-01-13,Genoa,Torino,1,10366,Albert Gudmundsson,FW,,90,0,0,2,,0.13309,0.13309,0.194258,0,0,0,0.0,0,0,0.575708,0.30855
2023-2024,Serie A,2024-01-05,Genoa,Bologna,0,10366,Albert Gudmundsson,FW,,90,1,0,2,,0.109397,0.109397,0.043945,0,0,0,0.0,0,0,0.153342,1.35919
