season,competition,match_date,team,opponent,is_home,player_id,player_name,position,started,minutes,goals,assists,shots,shots_on_target,xg,npxg,xa,big_chances,big_chance_goals,big_chance_misses,big_chance_xg,penalties_scored,penalties_attempted,team_xg,team_xga
2024-2025,Serie A,2024-08-25,Atalanta,Torino,0,11898,Mateo Retegui,FW,,74,1,0,4,,0.924206,0.924206,0.06729,2,0,2,0.851521,0,0,3.08667,2.49919
2024-2025,Serie A,2024-08-19,Atalanta,Lecce,0,11898,Mateo Retegui,FW,,84,2,0,3,,1.290278,0.52898,0.0,1,1,0,0.423749,1,1,2.45909,1.88414
2024-2025,Serie A,2025-05-25,Fiorentina,Udinese,0,1304,Moise Kean,FW,,90,1,0,8,,1.918568,1.918568,0.063193,4,0,4,1.636115,0,0,3.06465,1.61711
2024-2025,Serie A,2025-05-18,Fiorentina,Bologna,1,1304,Moise Kean,FW,,90,1,0,3,,0.894708,0.894708,0.0,2,1,1,0.780683,0,0,1.43018,1.51953
2024-2025,Serie A,2025-05-04,Fiorentina,Roma,0,1304,Moise Kean,FW,,90,0,0,4,,0.515658,0.515658,0.007507,1,0,1,0.305474,0,0,0.760529,1.00134
2024-2025,Serie A,2025-04-13,Fiorentina,Parma Calcio 1913,1,1304,Moise Kean,FW,,90,0,0,2,,0.365613,0.365613,0.023706,1,0,1,0.349118,0,0,0.670714,0.616318
2024-2025,Serie A,2025-04-05,Fiorentina,AC Milan,0,1304,Moise Kean,FW,,90,1,0,6,,1.969543,1.969543,0.028672,4,1,3,1.889477,0,0,3.04937,2.17819
2024-2025,Serie A,2025-03-30,Fiorentina,Atalanta,1,1304,Moise Kean,FW,,85,1,0,3,,0.593984,0.593984,0.0,1,1,0,0.49548,0,0,1.92673,0.918743
2024-2025,Serie A,2025-03-16,Fiorentina,Juventus,1,1304,Moise Kean,FW,,90,0,0,2,,0.138526,0.138526,0.0,0,0,0,0.0,0,0,0.508254,0.597644
2024-2025,Serie A,2025-03-09,Fiorentina,Napoli,0,1304,Moise Kean,FW,,90,0,1,3,,0.574145,0.574145,0.038194,1,0,1,0.506483,0,0,1.05617,2.93764
2024-2025,Serie A,2025-02-23,Fiorentina,Verona,0,1304,Moise Kean,FW,,67,0,0,2,,0.497262,0.497262,0.0,1,0,1,0.38375,0,0,1.15567,0.450798
2024-2025,Serie A,2025-02-10,Fiorentina,Inter,0,1304,Moise Kean,FW,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.03291,1.87526
2024-2025,Serie A,2025-02-06,Fiorentina,Inter,1,1304,Moise Kean,FW,,90,2,0,5,,0.834662,0.834662,0.08031,1,0,1,0.487871,0,0,1.05274,0.589261
2024-2025,Serie A,2025-02-02,Fiorentina,Genoa,1,1304,Moise Kean,FW,,84,1,0,1,,0.316616,0.316616,0.0,1,1,0,0.316616,0,0,0.695448,1.96523
2024-2025,Serie A,2025-01-26,Fiorentina,Lazio,0,1304,Moise Kean,FW,,90,0,0,1,,0.165474,0.165474,0.544961,0,0,0,0.0,0,0,1.20023,2.01121
2024-2025,Serie A,2025-01-19,Fiorentina,Torino,1,1304,Moise Kean,FW,,90,1,0,6,,0.827556,0.827556,0.059781,1,1,0,0.484601,0,0,1.81758,0.540016
2024-2025,Serie A,2025-01-13,Fiorentina,Monza,0,1304,Moise Kean,FW,,90,0,0,1,,0.018414,0.018414,0.0,0,0,0,0.0,0,0,1.60714,0.988429
2024-2025,Serie A,2025-01-04,Fiorentina,Napoli,1,1304,Moise Kean,FW,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.877617,1.59728
2024-2025,Serie A,2024-12-29,Fiorentina,Juventus,0,1304,Moise Kean,FW,,90,1,1,4,,0.749364,0.749364,0.059629,1,1,0,0.492026,0,0,1.02946,1.74742
2024-2025,Serie A,2024-12-23,Fiorentina,Udinese,1,1304,Moise Kean,FW,,90,1,0,4,,1.012598,0.2513,0.232301,0,0,0,0.0,1,1,1.55716,0.858846
2024-2025,Serie A,2024-12-15,Fiorentina,Bologna,0,1304,Moise Kean,FW,,90,0,0,2,,0.216356,0.216356,0.0,0,0,0,0.0,0,0,1.14307,2.32266
2024-2025,Serie A,2024-12-08,Fiorentina,Cagliari,1,1304,Moise Kean,Sub,,33,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.412045,1.00073
2024-2025,Serie A,2024-11-24,Fiorentina,Como,0,1304,Moise Kean,FW,,90,1,0,4,,0.510645,0.510645,0.0,0,0,0,0.0,0,0,0.947266,1.27005
2024-2025,Serie A,2024-11-10,Fiorentina,Verona,1,1304,Moise Kean,FW,,90,3,0,5,,2.115232,2.115232,0.409901,4,3,1,2.055012,0,0,2.77034,0.53544
2024-2025,Serie A,2024-11-03,Fiorentina,Torino,0,1304,Moise Kean,FW,,86,1,0,1,,0.277965,0.277965,0.0,1,1,0,0.277965,0,0,0.523302,0.590362
2024-2025,Serie A,2024-10-27,Fiorentina,Roma,1,1304,Moise Kean,FW,,77,2,0,6,,2.156256,2.156256,0.0,3,2,1,1.798106,0,0,4.56893,0.657353
2024-2025,Serie A,2024-10-20,Fiorentina,Lecce,0,1304,Moise Kean,FW,,49,0,0,4,,0.191207,0.191207,0.0,0,0,0,0.0,0,0,2.21676,0.223823
2024-2025,Serie A,2024-10-06,Fiorentina,AC Milan,1,1304,Moise Kean,FW,,90,0,1,5,,1.31833,0.557031,0.10197,1,0,1,0.304357,0,1,1.94286,2.83446
2024-2025,Serie A,2024-09-29,Fiorentina,Empoli,0,1304,Moise Kean,FW,,90,0,0,4,,0.337913,0.337913,0.103926,0,0,0,0.0,0,0,1.25438,0.44778
2024-2025,Serie A,2024-09-22,Fiorentina,Lazio,1,1304,Moise Kean,FW,,90,0,0,5,,0.603934,0.603934,0.419447,1,0,1,0.365622,0,0,2.85634,1.14467
2024-2025,Serie A,2024-09-15,Fiorentina,Atalanta,0,1304,Moise Kean,FW,,90,1,0,4,,0.781274,0.781274,0.043372,1,1,0,0.632008,0,0,1.96392,2.4507
2024-2025,Serie A,2024-09-01,Fiorentina,Monza,1,1304,Moise Kean,FW,,90,1,0,5,,1.664118,1.664118,0.0,3,1,2,1.526172,0,0,2.41541,0.489982
2024-2025,Serie A,2024-08-25,Fiorentina,Venezia,1,1304,Moise Kean,FW,,81,0,0,3,,0.213106,0.213106,0.105166,0,0,0,0.0,0,0,0.660213,1.01295
2024-2025,Serie A,2024-08-17,Fiorentina,Parma Calcio 1913,0,1304,Moise Kean,FW,,90,0,0,2,,0.108725,0.108725,0.0,0,0,0,0.0,0,0,0.81313,1.83796
2024-2025,Serie A,2025-05-25,Atalanta,Parma Calcio 1913,1,5556,Ademola Lookman,Sub,,42,0,0,2,,0.152217,0.152217,0.382166,0,0,0,0.0,0,0,1.90265,2.82535
2024-2025,Serie A,2025-05-12,Atalanta,Roma,1,5556,Ademola Lookman,AMC,,89,1,0,4,,0.284581,0.284581,0.431878,0,0,0,0.0,0,0,2.87542,0.572288
2024-2025,Serie A,2025-05-04,Atalanta,Monza,0,5556,Ademola Lookman,AMC,,82,1,0,2,,0.467464,0.467464,0.12963,1,1,0,0.365768,0,0,3.05078,0.827428
2024-2025,Serie A,2025-04-27,Atalanta,Lecce,1,5556,Ademola Lookman,AMC,,90,0,0,2,,0.076241,0.076241,0.110071,0,0,0,0.0,0,0,2.45836,1.45404
2024-2025,Serie A,2025-04-20,Atalanta,AC Milan,0,5556,Ademola Lookman,AMC,,90,0,0,4,,0.351167,0.351167,0.939395,0,0,0,0.0,0,0,2.07826,0.495327
2024-2025,Serie A,2025-04-13,Atalanta,Bologna,1,5556,Ademola Lookman,AMC,,85,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.15847,0.546815
2024-2025,Serie A,2025-04-06,Atalanta,Lazio,1,5556,Ademola Lookman,AMC,,77,0,0,0,,0.0,0.0,0.039675,0,0,0,0.0,0,0,1.04022,0.523108
2024-2025,Serie A,2025-03-30,Atalanta,Fiorentina,0,5556,Ademola Lookman,FW,,56,0,0,1,,0.1431,0.1431,0.0,0,0,0,0.0,0,0,0.918743,1.92673
2024-2025,Serie A,2025-03-16,Atalanta,Inter,1,5556,Ademola Lookman,FW,,84,0,0,2,,0.134773,0.134773,0.336072,0,0,0,0.0,0,0,0.682065,2.28143
2024-2025,Serie A,2025-03-09,Atalanta,Juventus,0,5556,Ademola Lookman,FWL,,82,1,0,6,,1.254405,1.254405,0.066707,1,0,1,0.750018,0,0,3.93513,0.940693
2024-2025,Serie A,2025-03-01,Atalanta,Venezia,1,5556,Ademola Lookman,AMC,,90,0,0,5,,0.762809,0.762809,1.122109,1,0,1,0.488566,0,0,3.34552,0.359199
2024-2025,Serie A,2025-02-23,Atalanta,Empoli,0,5556,Ademola Lookman,AMC,,79,2,0,2,,1.073029,1.073029,0.319433,1,1,0,0.973618,0,0,2.50618,0.775943
2024-2025,Serie A,2025-01-25,Atalanta,Como,0,5556,Ademola Lookman,AMC,,81,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.04831,0.704371
2024-2025,Serie A,2025-01-18,Atalanta,Napoli,1,5556,Ademola Lookman,FW,,78,1,0,2,,0.122191,0.122191,0.047143,0,0,0,0.0,0,0,0.709505,1.2536
2024-2025,Serie A,2025-01-14,Atalanta,Juventus,1,5556,Ademola Lookman,FW,,82,0,0,5,,0.65128,0.65128,0.109733,1,0,1,0.458426,0,0,1.5823,2.27956
2024-2025,Serie A,2025-01-11,Atalanta,Udinese,0,5556,Ademola Lookman,FW,,65,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.233045,2.05217
2024-2025,Serie A,2024-12-28,Atalanta,Lazio,0,5556,Ademola Lookman,FW,,90,0,1,5,,1.35055,1.35055,0.773827,2,0,2,1.217664,0,0,2.98315,0.564499
2024-2025,Serie A,2024-12-22,Atalanta,Empoli,1,5556,Ademola Lookman,AMC,,72,1,0,2,,0.573794,0.573794,0.115055,1,1,0,0.500125,0,0,2.08379,1.21827
2024-2025,Serie A,2024-12-14,Atalanta,Cagliari,0,5556,Ademola Lookman,Sub,,42,0,0,1,,0.40207,0.40207,0.0,1,0,1,0.40207,0,0,2.37449,1.90937
2024-2025,Serie A,2024-12-06,Atalanta,AC Milan,1,5556,Ademola Lookman,FW,,90,1,0,5,,0.485129,0.485129,0.046957,1,1,0,0.241651,0,0,2.62823,0.899516
2024-2025,Serie A,2024-12-02,Atalanta,Roma,0,5556,Ademola Lookman,AMC,,64,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.76696,0.667881
2024-2025,Serie A,2024-11-23,Atalanta,Parma Calcio 1913,0,5556,Ademola Lookman,FW,,82,1,0,5,,0.82166,0.82166,0.601315,2,1,1,0.606087,0,0,3.54363,0.622186
2024-2025,Serie A,2024-11-10,Atalanta,Udinese,1,5556,Ademola Lookman,AMC,,90,0,0,3,,0.238744,0.238744,0.162574,0,0,0,0.0,0,0,1.60488,0.90914
2024-2025,Serie A,2024-11-03,Atalanta,Napoli,0,5556,Ademola Lookman,FW,,77,2,0,3,,0.464509,0.464509,0.176387,1,1,0,0.312714,0,0,1.50982,0.611112
2024-2025,Serie A,2024-10-30,Atalanta,Monza,1,5556,Ademola Lookman,AMC,,48,0,0,1,,0.065442,0.065442,0.098166,0,0,0,0.0,0,0,1.65221,0.080594
2024-2025,Serie A,2024-10-26,Atalanta,Verona,1,5556,Ademola Lookman,AMC,,57,2,2,5,,1.478169,1.478169,0.376718,2,1,1,1.225637,0,0,3.84122,0.22446
2024-2025,Serie A,2024-10-20,Atalanta,Venezia,0,5556,Ademola Lookman,AMC,,47,0,0,1,,0.038113,0.038113,0.241076,0,0,0,0.0,0,0,1.83371,0.881872
2024-2025,Serie A,2024-10-05,Atalanta,Genoa,1,5556,Ademola Lookman,AMC,,69,0,1,3,,0.438361,0.438361,1.17489,1,0,1,0.282806,0,0,4.0137,0.543171
2024-2025,Serie A,2024-09-28,Atalanta,Bologna,0,5556,Ademola Lookman,FW,,90,0,0,5,,0.539555,0.539555,0.655549,1,0,1,0.321262,0,0,2.47751,0.176428
2024-2025,Serie A,2024-09-24,Atalanta,Como,1,5556,Ademola Lookman,Sub,,35,1,0,1,,0.761299,0.0,0.0,0,0,0,0.0,1,1,1.31694,0.579703
2024-2025,Serie A,2024-09-15,Atalanta,Fiorentina,1,5556,Ademola Lookman,AMC,,90,1,1,5,,0.678052,0.678052,0.430774,1,0,1,0.330316,0,0,2.4507,1.96392
2024-2025,Serie A,2025-05-24,Bologna,Genoa,1,6160,Riccardo Orsolini,AMR,,90,1,0,4,,0.174255,0.174255,0.017275,0,0,0,0.0,0,0,0.628377,1.17343
2024-2025,Serie A,2025-05-18,Bologna,Fiorentina,0,6160,Riccardo Orsolini,Sub,,31,1,1,2,,0.804825,0.804825,0.024697,1,1,0,0.693237,0,0,1.51953,1.43018
2024-2025,Serie A,2025-05-09,Bologna,AC Milan,0,6160,Riccardo Orsolini,FWR,,64,1,0,4,,0.131555,0.131555,0.0,0,0,0,0.0,0,0,0.361364,1.55343
2024-2025,Serie A,2025-05-04,Bologna,Juventus,1,6160,Riccardo Orsolini,AMR,,90,0,0,2,,0.042276,0.042276,0.0,0,0,0,0.0,0,0,0.390379,0.681163
2024-2025,Serie A,2025-04-28,Bologna,Udinese,0,6160,Riccardo Orsolini,AMR,,90,0,0,2,,0.554343,0.554343,0.075643,1,0,1,0.501397,0,0,1.17741,0.387188
2024-2025,Serie A,2025-04-20,Bologna,Inter,1,6160,Riccardo Orsolini,Sub,,18,1,0,1,,0.103978,0.103978,0.0,0,0,0,0.0,0,0,1.0878,0.661137
2024-2025,Serie A,2025-04-13,Bologna,Atalanta,0,6160,Riccardo Orsolini,AMR,,50,0,0,1,,0.090763,0.090763,0.0,0,0,0,0.0,0,0,0.546815,1.15847
2024-2025,Serie A,2025-04-07,Bologna,Napoli,1,6160,Riccardo Orsolini,AMR,,80,0,0,2,,0.054253,0.054253,0.0,0,0,0,0.0,0,0,1.11047,0.99857
2024-2025,Serie A,2025-03-29,Bologna,Venezia,0,6160,Riccardo Orsolini,AMR,,82,1,0,5,,0.260829,0.260829,0.774587,0,0,0,0.0,0,0,1.29589,0.683347
2024-2025,Serie A,2025-03-16,Bologna,Lazio,1,6160,Riccardo Orsolini,AMR,,74,1,0,3,,0.485563,0.485563,0.0,1,1,0,0.348191,0,0,2.85431,0.600718
2024-2025,Serie A,2025-03-09,Bologna,Verona,0,6160,Riccardo Orsolini,AMR,,60,0,0,1,,0.032312,0.032312,0.0,0,0,0,0.0,0,0,1.38177,1.28101
2024-2025,Serie A,2025-03-02,Bologna,Cagliari,1,6160,Riccardo Orsolini,AMR,,89,2,0,5,,1.709524,0.948225,0.039662,1,1,0,0.800576,1,1,2.25801,0.68032
2024-2025,Serie A,2025-02-22,Bologna,Parma Calcio 1913,0,6160,Riccardo Orsolini,Sub,,22,0,0,3,,0.08148,0.08148,0.151422,0,0,0,0.0,0,0,0.698426,1.4111
2024-2025,Serie A,2025-01-18,Bologna,Monza,1,6160,Riccardo Orsolini,AMR,,90,1,1,3,,0.397576,0.397576,0.66337,1,1,0,0.317917,0,0,2.33675,0.410907
2024-2025,Serie A,2025-01-15,Bologna,Inter,0,6160,Riccardo Orsolini,AMR,,90,0,1,2,,0.092431,0.092431,0.122341,0,0,0,0.0,0,0,0.914393,1.79382
2024-2025,Serie A,2025-01-12,Bologna,Roma,1,6160,Riccardo Orsolini,Sub,,21,0,0,3,,0.229009,0.229009,0.0,0,0,0,0.0,0,0,2.28949,1.58872
2024-2025,Serie A,2024-12-30,Bologna,Verona,1,6160,Riccardo Orsolini,Sub,,1,0,0,0,,0.0,0.0,0.05236,0,0,0,0.0,0,0,2.86482,0.798964
2024-2025,Serie A,2024-12-21,Bologna,Torino,0,6160,Riccardo Orsolini,Sub,,39,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,1.79816,0.270606
2024-2025,Serie A,2024-11-30,Bologna,Venezia,1,6160,Riccardo Orsolini,Sub,,25,1,1,2,,0.794871,0.033572,1.753622,0,0,0,0.0,1,1,4.16965,0.357302
2024-2025,Serie A,2024-11-24,Bologna,Lazio,0,6160,Riccardo Orsolini,AMR,,47,0,0,1,,0.026453,0.026453,0.056767,0,0,0,0.0,0,0,0.093263,2.59912
2024-2025,Serie A,2024-11-10,Bologna,Roma,0,6160,Riccardo Orsolini,AMR,,86,1,0,4,,0.399874,0.399874,0.015601,0,0,0,0.0,0,0,2.16772,1.06974
2024-2025,Serie A,2024-11-02,Bologna,Lecce,1,6160,Riccardo Orsolini,AMR,,90,1,0,1,,0.384772,0.384772,0.394237,1,1,0,0.384772,0,0,2.06051,0.771878
2024-2025,Serie A,2024-10-29,Bologna,Cagliari,0,6160,Riccardo Orsolini,AMR,,90,1,0,5,,0.529997,0.529997,0.0,1,0,1,0.259841,0,0,0.872307,1.18569
2024-2025,Serie A,2024-10-19,Bologna,Genoa,0,6160,Riccardo Orsolini,AMR,,90,1,0,5,,0.747068,0.747068,0.016837,1,0,1,0.631789,0,0,1.15682,0.450285
2024-2025,Serie A,2024-10-06,Bologna,Parma Calcio 1913,1,6160,Riccardo Orsolini,FWR,,46,0,0,2,,0.071297,0.071297,0.0,0,0,0,0.0,0,0,0.835615,1.08533
2024-2025,Serie A,2024-09-28,Bologna,Atalanta,1,6160,Riccardo Orsolini,FWR,,57,0,0,1,,0.048357,0.048357,0.0,0,0,0,0.0,0,0,0.176428,2.47751
2024-2025,Serie A,2024-09-14,Bologna,Como,0,6160,Riccardo Orsolini,MR,,67,0,0,2,,0.179403,0.179403,0.0,0,0,0,0.0,0,0,1.15087,1.45782
2024-2025,Serie A,2024-08-31,Bologna,Empoli,1,6160,Riccardo Orsolini,FWR,,87,0,0,3,,0.409913,0.409913,0.018245,1,0,1,0.381563,0,0,1.35876,1.11428
2024-2025,Serie A,2024-08-25,Bologna,Napoli,0,6160,Riccardo Orsolini,FWR,,68,0,0,1,,0.026357,0.026357,0.0,0,0,0,0.0,0,0,0.544518,2.07052
2024-2025,Serie A,2024-08-18,Bologna,Udinese,1,6160,Riccardo Orsolini,AMR,,80,1,0,5,,1.49446,0.733161,0.47593,1,0,1,0.550817,1,1,3.3102,0.944621
2024-2025,Serie A,2025-05-23,Napoli,Cagliari,1,594,Romelu Lukaku,FW,,81,1,0,3,,0.478315,0.478315,0.334788,1,1,0,0.261269,0,0,2.16118,0.09697
2024-2025,Serie A,2025-05-18,Napoli,Parma Calcio 1913,0,594,Romelu Lukaku,FW,,80,0,0,1,,0.062473,0.062473,0.027336,0,0,0,0.0,0,0,0.379711,0.296751
2024-2025,Serie A,2025-05-11,Napoli,Genoa,1,594,Romelu Lukaku,FW,,90,1,0,3,,0.435582,0.435582,0.112919,1,1,0,0.385884,0,0,2.35243,0.648382
2024-2025,Serie A,2025-05-03,Napoli,Lecce,0,594,Romelu Lukaku,FW,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.845058,0.276702
2024-2025,Serie A,2025-04-27,Napoli,Torino,1,594,Romelu Lukaku,FW,,88,0,0,1,,0.041425,0.041425,0.0,0,0,0,0.0,0,0,1.23274,0.660531
2024-2025,Serie A,2025-04-19,Napoli,Monza,0,594,Romelu Lukaku,FW,,80,0,0,3,,0.514737,0.514737,0.0,1,0,1,0.405263,0,0,1.66648,0.874819
2024-2025,Serie A,2025-04-14,Napoli,Empoli,1,594,Romelu Lukaku,FW,,83,1,2,6,,0.889597,0.889597,0.264311,1,1,0,0.428155,0,0,2.13717,1.37277
2024-2025,Serie A,2025-04-07,Napoli,Bologna,0,594,Romelu Lukaku,FW,,90,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,0,0,0.99857,1.11047
2024-2025,Serie A,2025-03-30,Napoli,AC Milan,1,594,Romelu Lukaku,FW,,87,1,0,1,,0.371025,0.371025,0.0,1,1,0,0.371025,0,0,0.945094,2.25619
2024-2025,Serie A,2025-03-16,Napoli,Venezia,0,594,Romelu Lukaku,FW,,90,0,0,2,,0.098272,0.098272,0.048696,0,0,0,0.0,0,0,1.2665,1.04696
2024-2025,Serie A,2025-03-09,Napoli,Fiorentina,1,594,Romelu Lukaku,FW,,90,1,1,1,,0.428967,0.428967,0.960396,1,1,0,0.428967,0,0,2.93764,1.05617
2024-2025,Serie A,2025-03-01,Napoli,Inter,1,594,Romelu Lukaku,FW,,90,0,0,2,,0.186842,0.186842,0.062907,0,0,0,0.0,0,0,1.72874,0.452597
2024-2025,Serie A,2025-02-23,Napoli,Como,0,594,Romelu Lukaku,FW,,63,0,0,1,,0.052076,0.052076,0.0,0,0,0,0.0,0,0,1.10277,0.466603
2024-2025,Serie A,2025-02-15,Napoli,Lazio,0,594,Romelu Lukaku,FW,,90,0,1,1,,0.054102,0.054102,0.380733,0,0,0,0.0,0,0,0.558588,0.883377
2024-2025,Serie A,2025-02-09,Napoli,Udinese,1,594,Romelu Lukaku,FW,,72,0,0,2,,0.107478,0.107478,0.0,0,0,0,0.0,0,0,2.07882,1.28733
